Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
2772	9.0000	1.2212	1.2013
2773	9.0000	1.2212	1.2013
2774	7.0000	0.9498	0.9343
2775	7.0000	0.9498	0.9343
2776	6.0000	0.8141	0.8009
2777	9.0000	1.2212	1.2013
2778	7.0000	0.9498	0.9343
2779	7.0000	0.9498	0.9343
2780	7.0000	0.9498	0.9343
2781	10.0000	1.3569	1.3348
2782	6.0000	0.8141	0.8009
2783	8.0000	1.0855	1.0678
2784	8.0000	1.0855	1.0678
2785	8.0000	1.0855	1.0678
2786	9.0000	1.2212	1.2013
2787	7.0000	0.9498	0.9343
2788	7.0000	0.9498	0.9343
2789	9.0000	1.2212	1.2013
2790	7.0000	0.9498	0.9343
2791	7.0000	0.9498	0.9343
2792	7.0000	0.9498	0.9343
2793	7.0000	0.9498	0.9343
2794	7.0000	0.9498	0.9343
2795	8.0000	1.0855	1.0678
2796	5.0000	0.6784	0.6674
2797	8.0000	1.0855	1.0678
2798	7.0000	0.9498	0.9343
2799	7.0000	0.9498	0.9343
2800	8.0000	1.0855	1.0678
2801	7.0000	0.9498	0.9343
2802	6.0000	0.8141	0.8009
2803	9.0000	1.2212	1.2013
2804	9.0000	1.2212	1.2013
2805	5.0000	0.6784	0.6674
2806	9.0000	1.2212	1.2013
2807	6.0000	0.8141	0.8009
2808	8.0000	1.0855	1.0678
2809	9.0000	1.2212	1.2013
2810	7.0000	0.9498	0.9343
2811	4.0000	0.5427	0.5339
2812	5.0000	0.6784	0.6674
2813	7.0000	0.9498	0.9343
2814	9.0000	1.2212	1.2013
2815	4.0000	0.5427	0.5339
2816	8.0000	1.0855	1.0678
2817	6.0000	0.8141	0.8009
2818	7.0000	0.9498	0.9343
2819	5.0000	0.6784	0.6674
2820	9.0000	1.2212	1.2013
2821	9.0000	1.2212	1.2013
2822	8.0000	1.0855	1.0678
2823	8.0000	1.0855	1.0678
2824	5.0000	0.6784	0.6674
2825	8.0000	1.0855	1.0678
2826	9.0000	1.2212	1.2013
2827	8.0000	1.0855	1.0678
2828	6.0000	0.8141	0.8009
2829	6.0000	0.8141	0.8009
2830	10.0000	1.3569	1.3348
2831	6.0000	0.8141	0.8009
2832	8.0000	1.0855	1.0678
2833	4.0000	0.5427	0.5339
2834	9.0000	1.2212	1.2013
2835	8.0000	1.0855	1.0678
2836	7.0000	0.9498	0.9343
2837	9.0000	1.2212	1.2013
2838	5.0000	0.6784	0.6674
2839	9.0000	1.2212	1.2013
2840	7.0000	0.9498	0.9343
2841	5.0000	0.6784	0.6674
2842	7.0000	0.9498	0.9343
2843	9.0000	1.2212	1.2013
2844	9.0000	1.2212	1.2013
2845	4.0000	0.5427	0.5339
2846	8.0000	1.0855	1.0678
2847	4.0000	0.5427	0.5339
2848	8.0000	1.0855	1.0678
2849	8.0000	1.0855	1.0678
2850	6.0000	0.8141	0.8009
2851	7.0000	0.9498	0.9343
2852	6.0000	0.8141	0.8009
2853	7.0000	0.9498	0.9343
2854	8.0000	1.0855	1.0678
2855	8.0000	1.0855	1.0678
2856	8.0000	1.0855	1.0678
2857	6.0000	0.8141	0.8009
2858	10.0000	1.3569	1.3348
2859	9.0000	1.2212	1.2013
2860	9.0000	1.2212	1.2013
2861	6.0000	0.8141	0.8009
2862	8.0000	1.0855	1.0678
2863	6.0000	0.8141	0.8009
2864	7.0000	0.9498	0.9343
2865	7.0000	0.9498	0.9343
2866	4.0000	0.5427	0.5339
2867	8.0000	1.0855	1.0678
2868	9.0000	1.2212	1.2013
2869	9.0000	1.2212	1.2013
2870	5.0000	0.6784	0.6674
2871	8.0000	1.0855	1.0678
2872	9.0000	1.2212	1.2013
2873	8.0000	1.0855	1.0678
2874	5.0000	0.6784	0.6674
2875	8.0000	1.0855	1.0678
2876	5.0000	0.6784	0.6674
2877	5.0000	0.6784	0.6674
2878	8.0000	1.0855	1.0678
2879	8.0000	1.0855	1.0678
2880	9.0000	1.2212	1.2013
2881	2.0000	0.2714	0.2670
2882	7.0000	0.9498	0.9343
2883	5.0000	0.6784	0.6674
2884	10.0000	1.3569	1.3348
2885	10.0000	1.3569	1.3348
2886	9.0000	1.2212	1.2013
2887	8.0000	1.0855	1.0678
2888	10.0000	1.3569	1.3348
2889	7.0000	0.9498	0.9343
2890	9.0000	1.2212	1.2013
2891	6.0000	0.8141	0.8009
2892	8.0000	1.0855	1.0678
2893	8.0000	1.0855	1.0678
2894	9.0000	1.2212	1.2013
2895	9.0000	1.2212	1.2013
2896	9.0000	1.2212	1.2013
2897	10.0000	1.3569	1.3348
2898	7.0000	0.9498	0.9343
2899	8.0000	1.0855	1.0678
2900	9.0000	1.2212	1.2013
2901	5.0000	0.6784	0.6674
2902	7.0000	0.9498	0.9343
2903	9.0000	1.2212	1.2013
2904	8.0000	1.0855	1.0678
2905	9.0000	1.2212	1.2013
2906	7.0000	0.9498	0.9343
2907	9.0000	1.2212	1.2013
2908	7.0000	0.9498	0.9343
2909	8.0000	1.0855	1.0678
2910	9.0000	1.2212	1.2013
2911	9.0000	1.2212	1.2013
2912	8.0000	1.0855	1.0678
2913	9.0000	1.2212	1.2013
2914	7.0000	0.9498	0.9343
2915	7.0000	0.9498	0.9343
2916	9.0000	1.2212	1.2013
2917	4.0000	0.5427	0.5339
2918	5.0000	0.6784	0.6674
2919	9.0000	1.2212	1.2013
2920	8.0000	1.0855	1.0678
2921	9.0000	1.2212	1.2013
2922	9.0000	1.2212	1.2013
2923	8.0000	1.0855	1.0678
2924	8.0000	1.0855	1.0678
2925	10.0000	1.3569	1.3348
2926	7.0000	0.9498	0.9343
2927	7.0000	0.9498	0.9343
2928	8.0000	1.0855	1.0678
2929	5.0000	0.6784	0.6674
2930	9.0000	1.2212	1.2013
2931	9.0000	1.2212	1.2013
2932	8.0000	1.0855	1.0678
2933	9.0000	1.2212	1.2013
2934	7.0000	0.9498	0.9343
2935	9.0000	1.2212	1.2013
2936	5.0000	0.6784	0.6674
2937	10.0000	1.3569	1.3348
2938	6.0000	0.8141	0.8009
2939	7.0000	0.9498	0.9343
2940	9.0000	1.2212	1.2013
2941	7.0000	0.9498	0.9343
2942	6.0000	0.8141	0.8009
2943	8.0000	1.0855	1.0678
2944	5.0000	0.6784	0.6674
2945	6.0000	0.8141	0.8009
2946	8.0000	1.0855	1.0678
2947	9.0000	1.2212	1.2013
2948	9.0000	1.2212	1.2013
2949	9.0000	1.2212	1.2013
2950	10.0000	1.3569	1.3348
2951	6.0000	0.8141	0.8009
2952	8.0000	1.0855	1.0678
2953	6.0000	0.8141	0.8009
2954	7.0000	0.9498	0.9343
2955	7.0000	0.9498	0.9343
2956	8.0000	1.0855	1.0678
2957	6.0000	0.8141	0.8009
2958	9.0000	1.2212	1.2013
2959	8.0000	1.0855	1.0678
2960	5.0000	0.6784	0.6674
2961	8.0000	1.0855	1.0678
2962	6.0000	0.8141	0.8009
2963	4.0000	0.5427	0.5339
2964	8.0000	1.0855	1.0678
2965	7.0000	0.9498	0.9343
2966	4.0000	0.5427	0.5339
2967	5.0000	0.6784	0.6674
2968	7.0000	0.9498	0.9343
2969	8.0000	1.0855	1.0678
2970	10.0000	1.3569	1.3348
2971	9.0000	1.2212	1.2013
2972	9.0000	1.2212	1.2013
2973	9.0000	1.2212	1.2013
2974	5.0000	0.6784	0.6674
2975	8.0000	1.0855	1.0678
2976	7.0000	0.9498	0.9343
2977	9.0000	1.2212	1.2013
2978	7.0000	0.9498	0.9343
2979	9.0000	1.2212	1.2013
2980	6.0000	0.8141	0.8009
2981	4.0000	0.5427	0.5339
2982	5.0000	0.6784	0.6674
2983	6.0000	0.8141	0.8009
2984	8.0000	1.0855	1.0678
2985	9.0000	1.2212	1.2013
2986	7.0000	0.9498	0.9343
2987	7.0000	0.9498	0.9343
2988	5.0000	0.6784	0.6674
2989	7.0000	0.9498	0.9343
2990	7.0000	0.9498	0.9343
2991	4.0000	0.5427	0.5339
2992	7.0000	0.9498	0.9343
2993	7.0000	0.9498	0.9343
2994	5.0000	0.6784	0.6674
2995	8.0000	1.0855	1.0678
2996	4.0000	0.5427	0.5339
2997	3.0000	0.4071	0.4004
2998	7.0000	0.9498	0.9343
2999	9.0000	1.2212	1.2013
3000	2.0000	0.2714	0.2670
3001	9.0000	1.2212	1.2013
3002	9.0000	1.2212	1.2013
3003	9.0000	1.2212	1.2013
3004	8.0000	1.0855	1.0678
3005	5.0000	0.6784	0.6674
3006	9.0000	1.2212	1.2013
3007	9.0000	1.2212	1.2013
3008	5.0000	0.6784	0.6674
3009	7.0000	0.9498	0.9343
3010	9.0000	1.2212	1.2013
3011	9.0000	1.2212	1.2013
3012	6.0000	0.8141	0.8009
3013	6.0000	0.8141	0.8009
3014	6.0000	0.8141	0.8009
3015	6.0000	0.8141	0.8009
3016	6.0000	0.8141	0.8009
3017	9.0000	1.2212	1.2013
3018	7.0000	0.9498	0.9343
3019	6.0000	0.8141	0.8009
3020	7.0000	0.9498	0.9343
3021	9.0000	1.2212	1.2013
3022	5.0000	0.6784	0.6674
3023	8.0000	1.0855	1.0678
3024	7.0000	0.9498	0.9343
3025	7.0000	0.9498	0.9343
3026	9.0000	1.2212	1.2013
3027	5.0000	0.6784	0.6674
3028	8.0000	1.0855	1.0678
3029	3.0000	0.4071	0.4004
3030	9.0000	1.2212	1.2013
3031	7.0000	0.9498	0.9343
3032	6.0000	0.8141	0.8009
3033	10.0000	1.3569	1.3348
3034	7.0000	0.9498	0.9343
3035	6.0000	0.8141	0.8009
3036	8.0000	1.0855	1.0678
3037	7.0000	0.9498	0.9343
3038	9.0000	1.2212	1.2013
3039	10.0000	1.3569	1.3348
3040	9.0000	1.2212	1.2013
3041	4.0000	0.5427	0.5339
3042	9.0000	1.2212	1.2013
3043	4.0000	0.5427	0.5339
3044	8.0000	1.0855	1.0678
3045	6.0000	0.8141	0.8009
3046	9.0000	1.2212	1.2013
3047	5.0000	0.6784	0.6674
3048	6.0000	0.8141	0.8009
3049	9.0000	1.2212	1.2013
3050	6.0000	0.8141	0.8009
3051	8.0000	1.0855	1.0678
3052	10.0000	1.3569	1.3348
3053	9.0000	1.2212	1.2013
3054	8.0000	1.0855	1.0678
3055	9.0000	1.2212	1.2013
3056	8.0000	1.0855	1.0678
3057	8.0000	1.0855	1.0678
3058	6.0000	0.8141	0.8009
3059	8.0000	1.0855	1.0678
3060	5.0000	0.6784	0.6674
3061	9.0000	1.2212	1.2013
3062	8.0000	1.0855	1.0678
3063	9.0000	1.2212	1.2013
3064	9.0000	1.2212	1.2013
3065	9.0000	1.2212	1.2013
3066	9.0000	1.2212	1.2013
3067	9.0000	1.2212	1.2013
3068	6.0000	0.8141	0.8009
3069	9.0000	1.2212	1.2013
3070	7.0000	0.9498	0.9343
3071	9.0000	1.2212	1.2013
3072	7.0000	0.9498	0.9343
3073	9.0000	1.2212	1.2013
3074	6.0000	0.8141	0.8009
3075	8.0000	1.0855	1.0678
3076	6.0000	0.8141	0.8009
3077	7.0000	0.9498	0.9343
3078	7.0000	0.9498	0.9343
3079	6.0000	0.8141	0.8009
3080	10.0000	1.3569	1.3348
3081	4.0000	0.5427	0.5339
3082	7.0000	0.9498	0.9343
3083	5.0000	0.6784	0.6674
3084	3.0000	0.4071	0.4004
3085	9.0000	1.2212	1.2013
3086	7.0000	0.9498	0.9343
3087	3.0000	0.4071	0.4004
3088	9.0000	1.2212	1.2013
3089	7.0000	0.9498	0.9343
3090	4.0000	0.5427	0.5339
3091	9.0000	1.2212	1.2013
3092	7.0000	0.9498	0.9343
3093	9.0000	1.2212	1.2013
3094	7.0000	0.9498	0.9343
3095	5.0000	0.6784	0.6674
3096	6.0000	0.8141	0.8009
3097	8.0000	1.0855	1.0678
3098	8.0000	1.0855	1.0678
3099	8.0000	1.0855	1.0678
3100	9.0000	1.2212	1.2013
3101	9.0000	1.2212	1.2013
3102	6.0000	0.8141	0.8009
3103	6.0000	0.8141	0.8009
3104	4.0000	0.5427	0.5339
3105	7.0000	0.9498	0.9343
3106	5.0000	0.6784	0.6674
3107	6.0000	0.8141	0.8009
3108	6.0000	0.8141	0.8009
3109	5.0000	0.6784	0.6674
3110	6.0000	0.8141	0.8009
3111	9.0000	1.2212	1.2013
3112	10.0000	1.3569	1.3348
3113	9.0000	1.2212	1.2013
3114	8.0000	1.0855	1.0678
3115	7.0000	0.9498	0.9343
3116	7.0000	0.9498	0.9343
3117	7.0000	0.9498	0.9343
3118	8.0000	1.0855	1.0678
3119	10.0000	1.3569	1.3348
3120	9.0000	1.2212	1.2013
3121	9.0000	1.2212	1.2013
3122	8.0000	1.0855	1.0678
3123	7.0000	0.9498	0.9343
3124	8.0000	1.0855	1.0678
3125	10.0000	1.3569	1.3348
3126	9.0000	1.2212	1.2013
3127	7.0000	0.9498	0.9343
3128	9.0000	1.2212	1.2013
3129	8.0000	1.0855	1.0678
3130	4.0000	0.5427	0.5339
3131	6.0000	0.8141	0.8009
3132	8.0000	1.0855	1.0678
3133	8.0000	1.0855	1.0678
3134	6.0000	0.8141	0.8009
3135	6.0000	0.8141	0.8009
3136	7.0000	0.9498	0.9343
3137	9.0000	1.2212	1.2013
3138	8.0000	1.0855	1.0678
3139	7.0000	0.9498	0.9343
3140	9.0000	1.2212	1.2013
3141	9.0000	1.2212	1.2013
3142	8.0000	1.0855	1.0678
3143	3.0000	0.4071	0.4004
3144	6.0000	0.8141	0.8009
3145	5.0000	0.6784	0.6674
3146	7.0000	0.9498	0.9343
3147	8.0000	1.0855	1.0678
3148	10.0000	1.3569	1.3348
3149	9.0000	1.2212	1.2013
3150	9.0000	1.2212	1.2013
3151	9.0000	1.2212	1.2013
3152	8.0000	1.0855	1.0678
3153	9.0000	1.2212	1.2013
3154	4.0000	0.5427	0.5339
3155	5.0000	0.6784	0.6674
3156	8.0000	1.0855	1.0678
3157	10.0000	1.3569	1.3348
3158	7.0000	0.9498	0.9343
3159	8.0000	1.0855	1.0678
3160	7.0000	0.9498	0.9343
3161	5.0000	0.6784	0.6674
3162	6.0000	0.8141	0.8009
3163	9.0000	1.2212	1.2013
3164	8.0000	1.0855	1.0678
3165	6.0000	0.8141	0.8009
3166	10.0000	1.3569	1.3348
3167	8.0000	1.0855	1.0678
3168	5.0000	0.6784	0.6674
3169	4.0000	0.5427	0.5339
3170	10.0000	1.3569	1.3348
3171	9.0000	1.2212	1.2013
3172	9.0000	1.2212	1.2013
3173	5.0000	0.6784	0.6674
3174	10.0000	1.3569	1.3348
3175	7.0000	0.9498	0.9343
3176	5.0000	0.6784	0.6674
3177	7.0000	0.9498	0.9343
3178	8.0000	1.0855	1.0678
3179	7.0000	0.9498	0.9343
3180	8.0000	1.0855	1.0678
3181	9.0000	1.2212	1.2013
3182	6.0000	0.8141	0.8009
3183	7.0000	0.9498	0.9343
3184	9.0000	1.2212	1.2013
3185	7.0000	0.9498	0.9343
3186	7.0000	0.9498	0.9343
3187	9.0000	1.2212	1.2013
3188	7.0000	0.9498	0.9343
3189	9.0000	1.2212	1.2013
3190	9.0000	1.2212	1.2013
3191	6.0000	0.8141	0.8009
3192	7.0000	0.9498	0.9343
3193	9.0000	1.2212	1.2013
3194	5.0000	0.6784	0.6674
3195	8.0000	1.0855	1.0678
3196	7.0000	0.9498	0.9343
3197	5.0000	0.6784	0.6674
3198	7.0000	0.9498	0.9343
3199	7.0000	0.9498	0.9343
3200	7.0000	0.9498	0.9343
3201	8.0000	1.0855	1.0678
3202	8.0000	1.0855	1.0678
3203	6.0000	0.8141	0.8009
3204	5.0000	0.6784	0.6674
3205	8.0000	1.0855	1.0678
3206	6.0000	0.8141	0.8009
3207	6.0000	0.8141	0.8009
3208	9.0000	1.2212	1.2013
3209	6.0000	0.8141	0.8009
3210	5.0000	0.6784	0.6674
3211	8.0000	1.0855	1.0678
3212	5.0000	0.6784	0.6674
3213	7.0000	0.9498	0.9343
3214	8.0000	1.0855	1.0678
3215	6.0000	0.8141	0.8009
3216	10.0000	1.3569	1.3348
3217	7.0000	0.9498	0.9343
3218	6.0000	0.8141	0.8009
3219	6.0000	0.8141	0.8009
3220	7.0000	0.9498	0.9343
3221	9.0000	1.2212	1.2013
3222	8.0000	1.0855	1.0678
3223	9.0000	1.2212	1.2013
3224	3.0000	0.4071	0.4004
3225	9.0000	1.2212	1.2013
3226	6.0000	0.8141	0.8009
3227	7.0000	0.9498	0.9343
3228	8.0000	1.0855	1.0678
3229	8.0000	1.0855	1.0678
3230	9.0000	1.2212	1.2013
3231	9.0000	1.2212	1.2013
3232	9.0000	1.2212	1.2013
3233	6.0000	0.8141	0.8009
3234	6.0000	0.8141	0.8009
3235	4.0000	0.5427	0.5339
3236	9.0000	1.2212	1.2013
3237	7.0000	0.9498	0.9343
3238	6.0000	0.8141	0.8009
3239	9.0000	1.2212	1.2013
3240	9.0000	1.2212	1.2013
3241	9.0000	1.2212	1.2013
3242	8.0000	1.0855	1.0678
3243	6.0000	0.8141	0.8009
3244	8.0000	1.0855	1.0678
3245	7.0000	0.9498	0.9343
3246	6.0000	0.8141	0.8009
3247	6.0000	0.8141	0.8009
3248	8.0000	1.0855	1.0678
3249	8.0000	1.0855	1.0678
3250	7.0000	0.9498	0.9343
3251	5.0000	0.6784	0.6674
3252	5.0000	0.6784	0.6674
3253	9.0000	1.2212	1.2013
3254	8.0000	1.0855	1.0678
3255	9.0000	1.2212	1.2013
3256	7.0000	0.9498	0.9343
3257	5.0000	0.6784	0.6674
3258	9.0000	1.2212	1.2013
3259	8.0000	1.0855	1.0678
3260	3.0000	0.4071	0.4004
3261	9.0000	1.2212	1.2013
3262	6.0000	0.8141	0.8009
3263	6.0000	0.8141	0.8009
3264	7.0000	0.9498	0.9343
3265	6.0000	0.8141	0.8009
3266	9.0000	1.2212	1.2013
3267	8.0000	1.0855	1.0678
3268	8.0000	1.0855	1.0678
3269	4.0000	0.5427	0.5339
3270	8.0000	1.0855	1.0678
3271	9.0000	1.2212	1.2013
3272	8.0000	1.0855	1.0678
3273	9.0000	1.2212	1.2013
3274	7.0000	0.9498	0.9343
3275	7.0000	0.9498	0.9343
3276	6.0000	0.8141	0.8009
3277	9.0000	1.2212	1.2013
3278	8.0000	1.0855	1.0678
3279	10.0000	1.3569	1.3348
3280	7.0000	0.9498	0.9343
3281	7.0000	0.9498	0.9343
3282	8.0000	1.0855	1.0678
3283	6.0000	0.8141	0.8009
3284	4.0000	0.5427	0.5339
3285	8.0000	1.0855	1.0678
3286	7.0000	0.9498	0.9343
3287	6.0000	0.8141	0.8009
3288	7.0000	0.9498	0.9343
3289	9.0000	1.2212	1.2013
3290	6.0000	0.8141	0.8009
3291	7.0000	0.9498	0.9343
3292	6.0000	0.8141	0.8009
3293	10.0000	1.3569	1.3348
3294	9.0000	1.2212	1.2013
3295	8.0000	1.0855	1.0678
3296	7.0000	0.9498	0.9343
3297	7.0000	0.9498	0.9343
3298	4.0000	0.5427	0.5339
3299	9.0000	1.2212	1.2013
3300	9.0000	1.2212	1.2013
3301	6.0000	0.8141	0.8009
3302	7.0000	0.9498	0.9343
3303	10.0000	1.3569	1.3348
3304	9.0000	1.2212	1.2013
3305	8.0000	1.0855	1.0678
3306	9.0000	1.2212	1.2013
3307	6.0000	0.8141	0.8009
3308	9.0000	1.2212	1.2013
3309	6.0000	0.8141	0.8009
3310	7.0000	0.9498	0.9343
3311	7.0000	0.9498	0.9343
3312	5.0000	0.6784	0.6674
3313	6.0000	0.8141	0.8009
3314	9.0000	1.2212	1.2013
3315	9.0000	1.2212	1.2013
3316	10.0000	1.3569	1.3348
3317	6.0000	0.8141	0.8009
3318	7.0000	0.9498	0.9343
3319	9.0000	1.2212	1.2013
3320	9.0000	1.2212	1.2013
3321	9.0000	1.2212	1.2013
3322	8.0000	1.0855	1.0678
3323	5.0000	0.6784	0.6674
3324	6.0000	0.8141	0.8009
3325	7.0000	0.9498	0.9343
3326	6.0000	0.8141	0.8009
3327	6.0000	0.8141	0.8009
3328	8.0000	1.0855	1.0678
3329	7.0000	0.9498	0.9343
3330	8.0000	1.0855	1.0678
3331	10.0000	1.3569	1.3348
3332	8.0000	1.0855	1.0678
3333	9.0000	1.2212	1.2013
3334	9.0000	1.2212	1.2013
3335	8.0000	1.0855	1.0678
3336	7.0000	0.9498	0.9343
3337	9.0000	1.2212	1.2013
3338	8.0000	1.0855	1.0678
3339	9.0000	1.2212	1.2013
3340	6.0000	0.8141	0.8009
3341	4.0000	0.5427	0.5339
3342	4.0000	0.5427	0.5339
3343	6.0000	0.8141	0.8009
3344	9.0000	1.2212	1.2013
3345	9.0000	1.2212	1.2013
3346	8.0000	1.0855	1.0678
3347	8.0000	1.0855	1.0678
3348	6.0000	0.8141	0.8009
3349	9.0000	1.2212	1.2013
3350	6.0000	0.8141	0.8009
3351	9.0000	1.2212	1.2013
3352	9.0000	1.2212	1.2013
3353	6.0000	0.8141	0.8009
3354	9.0000	1.2212	1.2013
3355	9.0000	1.2212	1.2013
3356	4.0000	0.5427	0.5339
3357	7.0000	0.9498	0.9343
3358	6.0000	0.8141	0.8009
3359	6.0000	0.8141	0.8009
3360	9.0000	1.2212	1.2013
3361	9.0000	1.2212	1.2013
3362	5.0000	0.6784	0.6674
3363	5.0000	0.6784	0.6674
3364	6.0000	0.8141	0.8009
3365	5.0000	0.6784	0.6674
3366	6.0000	0.8141	0.8009
3367	9.0000	1.2212	1.2013
3368	6.0000	0.8141	0.8009
3369	6.0000	0.8141	0.8009
3370	8.0000	1.0855	1.0678
3371	8.0000	1.0855	1.0678
3372	8.0000	1.0855	1.0678
3373	9.0000	1.2212	1.2013
3374	7.0000	0.9498	0.9343
3375	9.0000	1.2212	1.2013
3376	6.0000	0.8141	0.8009
3377	7.0000	0.9498	0.9343
3378	6.0000	0.8141	0.8009
3379	8.0000	1.0855	1.0678
3380	5.0000	0.6784	0.6674
3381	9.0000	1.2212	1.2013
3382	5.0000	0.6784	0.6674
3383	3.0000	0.4071	0.4004
3384	6.0000	0.8141	0.8009
3385	8.0000	1.0855	1.0678
3386	7.0000	0.9498	0.9343
3387	9.0000	1.2212	1.2013
3388	6.0000	0.8141	0.8009
3389	9.0000	1.2212	1.2013
3390	7.0000	0.9498	0.9343
3391	7.0000	0.9498	0.9343
3392	8.0000	1.0855	1.0678
3393	10.0000	1.3569	1.3348
3394	6.0000	0.8141	0.8009
3395	6.0000	0.8141	0.8009
3396	9.0000	1.2212	1.2013
3397	9.0000	1.2212	1.2013
3398	7.0000	0.9498	0.9343
3399	9.0000	1.2212	1.2013
3400	7.0000	0.9498	0.9343
3401	8.0000	1.0855	1.0678
3402	10.0000	1.3569	1.3348
3403	6.0000	0.8141	0.8009
3404	6.0000	0.8141	0.8009
3405	7.0000	0.9498	0.9343
3406	9.0000	1.2212	1.2013
3407	6.0000	0.8141	0.8009
3408	10.0000	1.3569	1.3348
3409	6.0000	0.8141	0.8009
3410	7.0000	0.9498	0.9343
3411	9.0000	1.2212	1.2013
3412	3.0000	0.4071	0.4004
3413	9.0000	1.2212	1.2013
3414	8.0000	1.0855	1.0678
3415	5.0000	0.6784	0.6674
3416	7.0000	0.9498	0.9343
3417	9.0000	1.2212	1.2013
3418	6.0000	0.8141	0.8009
3419	7.0000	0.9498	0.9343
3420	7.0000	0.9498	0.9343
3421	6.0000	0.8141	0.8009
3422	7.0000	0.9498	0.9343
3423	10.0000	1.3569	1.3348
3424	9.0000	1.2212	1.2013
3425	4.0000	0.5427	0.5339
3426	2.0000	0.2714	0.2670
3427	8.0000	1.0855	1.0678
3428	8.0000	1.0855	1.0678
3429	8.0000	1.0855	1.0678
3430	8.0000	1.0855	1.0678
3431	10.0000	1.3569	1.3348
3432	7.0000	0.9498	0.9343
3433	8.0000	1.0855	1.0678
3434	7.0000	0.9498	0.9343
3435	8.0000	1.0855	1.0678
3436	9.0000	1.2212	1.2013
3437	8.0000	1.0855	1.0678
3438	5.0000	0.6784	0.6674
3439	4.0000	0.5427	0.5339
3440	9.0000	1.2212	1.2013
3441	8.0000	1.0855	1.0678
3442	7.0000	0.9498	0.9343
3443	9.0000	1.2212	1.2013
3444	8.0000	1.0855	1.0678
3445	8.0000	1.0855	1.0678
3446	7.0000	0.9498	0.9343
3447	9.0000	1.2212	1.2013
3448	6.0000	0.8141	0.8009
3449	5.0000	0.6784	0.6674
3450	8.0000	1.0855	1.0678
3451	8.0000	1.0855	1.0678
3452	6.0000	0.8141	0.8009
3453	10.0000	1.3569	1.3348
3454	8.0000	1.0855	1.0678
3455	9.0000	1.2212	1.2013
3456	9.0000	1.2212	1.2013
3457	5.0000	0.6784	0.6674
3458	8.0000	1.0855	1.0678
3459	9.0000	1.2212	1.2013
3460	8.0000	1.0855	1.0678
3461	8.0000	1.0855	1.0678
3462	8.0000	1.0855	1.0678
3463	7.0000	0.9498	0.9343
3464	7.0000	0.9498	0.9343
3465	8.0000	1.0855	1.0678
3466	9.0000	1.2212	1.2013
3467	9.0000	1.2212	1.2013
3468	9.0000	1.2212	1.2013
3469	8.0000	1.0855	1.0678
3470	7.0000	0.9498	0.9343
3471	9.0000	1.2212	1.2013
3472	9.0000	1.2212	1.2013
3473	7.0000	0.9498	0.9343
3474	8.0000	1.0855	1.0678
3475	6.0000	0.8141	0.8009
3476	5.0000	0.6784	0.6674
3477	8.0000	1.0855	1.0678
3478	8.0000	1.0855	1.0678
3479	8.0000	1.0855	1.0678
3480	6.0000	0.8141	0.8009
3481	9.0000	1.2212	1.2013
3482	7.0000	0.9498	0.9343
3483	7.0000	0.9498	0.9343
3484	9.0000	1.2212	1.2013
3485	6.0000	0.8141	0.8009
3486	10.0000	1.3569	1.3348
3487	6.0000	0.8141	0.8009
3488	7.0000	0.9498	0.9343
3489	7.0000	0.9498	0.9343
3490	4.0000	0.5427	0.5339
3491	6.0000	0.8141	0.8009
3492	6.0000	0.8141	0.8009
3493	6.0000	0.8141	0.8009
3494	6.0000	0.8141	0.8009
3495	7.0000	0.9498	0.9343
3496	10.0000	1.3569	1.3348
3497	9.0000	1.2212	1.2013
3498	7.0000	0.9498	0.9343
3499	8.0000	1.0855	1.0678
3500	4.0000	0.5427	0.5339
3501	8.0000	1.0855	1.0678
3502	9.0000	1.2212	1.2013
3503	9.0000	1.2212	1.2013
3504	8.0000	1.0855	1.0678
3505	9.0000	1.2212	1.2013
3506	10.0000	1.3569	1.3348
3507	9.0000	1.2212	1.2013
3508	9.0000	1.2212	1.2013
3509	7.0000	0.9498	0.9343
3510	6.0000	0.8141	0.8009
3511	9.0000	1.2212	1.2013
3512	6.0000	0.8141	0.8009
3513	5.0000	0.6784	0.6674
3514	4.0000	0.5427	0.5339
3515	7.0000	0.9498	0.9343
3516	7.0000	0.9498	0.9343
3517	3.0000	0.4071	0.4004
3518	7.0000	0.9498	0.9343
3519	3.0000	0.4071	0.4004
3520	9.0000	1.2212	1.2013
3521	9.0000	1.2212	1.2013
3522	7.0000	0.9498	0.9343
3523	8.0000	1.0855	1.0678
3524	9.0000	1.2212	1.2013
3525	8.0000	1.0855	1.0678
3526	9.0000	1.2212	1.2013
3527	9.0000	1.2212	1.2013
3528	6.0000	0.8141	0.8009
3529	6.0000	0.8141	0.8009
3530	7.0000	0.9498	0.9343
3531	8.0000	1.0855	1.0678
3532	7.0000	0.9498	0.9343
3533	8.0000	1.0855	1.0678
3534	5.0000	0.6784	0.6674
3535	8.0000	1.0855	1.0678
3536	8.0000	1.0855	1.0678
3537	6.0000	0.8141	0.8009
3538	9.0000	1.2212	1.2013
3539	10.0000	1.3569	1.3348
3540	8.0000	1.0855	1.0678
3541	6.0000	0.8141	0.8009
3542	8.0000	1.0855	1.0678
3543	10.0000	1.3569	1.3348
3544	9.0000	1.2212	1.2013
3545	4.0000	0.5427	0.5339
3546	7.0000	0.9498	0.9343
