Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2583	4.5000	0.9579	0.9611
2584	3.5000	0.7450	0.7475
2585	4.5000	0.9579	0.9611
2586	4.5000	0.9579	0.9611
2587	4.5000	0.9579	0.9611
2588	4.5000	0.9579	0.9611
2589	3.5000	0.7450	0.7475
2590	2.5000	0.5321	0.5340
2591	3.5000	0.7450	0.7475
2592	3.5000	0.7450	0.7475
2593	4.5000	0.9579	0.9611
2594	3.5000	0.7450	0.7475
2595	4.5000	0.9579	0.9611
2596	4.5000	0.9579	0.9611
2597	3.5000	0.7450	0.7475
2598	4.5000	0.9579	0.9611
2599	4.5000	0.9579	0.9611
2600	3.5000	0.7450	0.7475
2601	4.5000	0.9579	0.9611
2602	4.5000	0.9579	0.9611
2603	3.5000	0.7450	0.7475
2604	4.5000	0.9579	0.9611
2605	4.5000	0.9579	0.9611
2606	4.5000	0.9579	0.9611
2607	4.5000	0.9579	0.9611
2608	4.5000	0.9579	0.9611
2609	3.5000	0.7450	0.7475
2610	4.5000	0.9579	0.9611
2611	2.5000	0.5321	0.5340
2612	4.5000	0.9579	0.9611
2613	4.5000	0.9579	0.9611
2614	3.5000	0.7450	0.7475
2615	3.5000	0.7450	0.7475
2616	4.5000	0.9579	0.9611
2617	4.5000	0.9579	0.9611
2618	4.5000	0.9579	0.9611
2619	4.5000	0.9579	0.9611
2620	4.5000	0.9579	0.9611
2621	4.5000	0.9579	0.9611
2622	4.5000	0.9579	0.9611
2623	4.5000	0.9579	0.9611
2624	4.5000	0.9579	0.9611
2625	4.5000	0.9579	0.9611
2626	4.5000	0.9579	0.9611
2627	4.5000	0.9579	0.9611
2628	4.5000	0.9579	0.9611
2629	4.5000	0.9579	0.9611
2630	4.5000	0.9579	0.9611
2631	4.5000	0.9579	0.9611
2632	4.5000	0.9579	0.9611
2633	4.5000	0.9579	0.9611
2634	2.5000	0.5321	0.5340
2635	3.5000	0.7450	0.7475
2636	4.5000	0.9579	0.9611
2637	4.5000	0.9579	0.9611
2638	4.5000	0.9579	0.9611
2639	4.5000	0.9579	0.9611
2640	4.5000	0.9579	0.9611
2641	4.5000	0.9579	0.9611
2642	4.5000	0.9579	0.9611
2643	4.5000	0.9579	0.9611
2644	1.5000	0.3193	0.3204
2645	4.5000	0.9579	0.9611
2646	4.5000	0.9579	0.9611
2647	3.5000	0.7450	0.7475
2648	3.5000	0.7450	0.7475
2649	4.5000	0.9579	0.9611
2650	2.5000	0.5321	0.5340
2651	4.5000	0.9579	0.9611
2652	3.5000	0.7450	0.7475
2653	4.5000	0.9579	0.9611
2654	4.5000	0.9579	0.9611
2655	4.5000	0.9579	0.9611
2656	2.5000	0.5321	0.5340
2657	3.5000	0.7450	0.7475
2658	3.5000	0.7450	0.7475
2659	3.5000	0.7450	0.7475
2660	4.5000	0.9579	0.9611
2661	4.5000	0.9579	0.9611
2662	4.5000	0.9579	0.9611
2663	4.5000	0.9579	0.9611
2664	3.5000	0.7450	0.7475
2665	4.5000	0.9579	0.9611
2666	4.5000	0.9579	0.9611
2667	4.5000	0.9579	0.9611
2668	3.5000	0.7450	0.7475
2669	3.5000	0.7450	0.7475
2670	4.5000	0.9579	0.9611
2671	4.5000	0.9579	0.9611
2672	3.5000	0.7450	0.7475
2673	4.5000	0.9579	0.9611
2674	4.5000	0.9579	0.9611
2675	4.5000	0.9579	0.9611
2676	4.5000	0.9579	0.9611
2677	4.5000	0.9579	0.9611
2678	4.5000	0.9579	0.9611
2679	4.5000	0.9579	0.9611
2680	4.5000	0.9579	0.9611
2681	4.5000	0.9579	0.9611
2682	4.5000	0.9579	0.9611
2683	4.5000	0.9579	0.9611
2684	4.5000	0.9579	0.9611
2685	4.5000	0.9579	0.9611
2686	3.5000	0.7450	0.7475
2687	3.5000	0.7450	0.7475
2688	3.5000	0.7450	0.7475
2689	3.5000	0.7450	0.7475
2690	4.5000	0.9579	0.9611
2691	4.5000	0.9579	0.9611
2692	4.5000	0.9579	0.9611
2693	3.5000	0.7450	0.7475
2694	4.5000	0.9579	0.9611
2695	4.5000	0.9579	0.9611
2696	4.5000	0.9579	0.9611
2697	4.5000	0.9579	0.9611
2698	4.5000	0.9579	0.9611
2699	3.5000	0.7450	0.7475
2700	4.5000	0.9579	0.9611
2701	4.5000	0.9579	0.9611
2702	4.5000	0.9579	0.9611
2703	4.5000	0.9579	0.9611
2704	4.5000	0.9579	0.9611
2705	4.5000	0.9579	0.9611
2706	4.5000	0.9579	0.9611
2707	3.5000	0.7450	0.7475
2708	4.5000	0.9579	0.9611
2709	4.5000	0.9579	0.9611
2710	4.5000	0.9579	0.9611
2711	3.5000	0.7450	0.7475
2712	4.5000	0.9579	0.9611
2713	4.5000	0.9579	0.9611
2714	3.5000	0.7450	0.7475
2715	4.5000	0.9579	0.9611
2716	4.5000	0.9579	0.9611
2717	3.5000	0.7450	0.7475
2718	4.5000	0.9579	0.9611
2719	4.5000	0.9579	0.9611
2720	4.5000	0.9579	0.9611
2721	4.5000	0.9579	0.9611
2722	4.5000	0.9579	0.9611
2723	4.5000	0.9579	0.9611
2724	4.5000	0.9579	0.9611
2725	3.5000	0.7450	0.7475
2726	3.5000	0.7450	0.7475
2727	4.5000	0.9579	0.9611
2728	4.5000	0.9579	0.9611
2729	4.5000	0.9579	0.9611
2730	4.5000	0.9579	0.9611
2731	3.5000	0.7450	0.7475
2732	3.5000	0.7450	0.7475
2733	4.5000	0.9579	0.9611
2734	3.5000	0.7450	0.7475
2735	4.5000	0.9579	0.9611
2736	4.5000	0.9579	0.9611
2737	3.5000	0.7450	0.7475
2738	4.5000	0.9579	0.9611
2739	3.5000	0.7450	0.7475
2740	4.5000	0.9579	0.9611
2741	4.5000	0.9579	0.9611
2742	4.5000	0.9579	0.9611
2743	4.5000	0.9579	0.9611
2744	4.5000	0.9579	0.9611
2745	3.5000	0.7450	0.7475
2746	4.5000	0.9579	0.9611
2747	4.5000	0.9579	0.9611
2748	3.5000	0.7450	0.7475
2749	4.5000	0.9579	0.9611
2750	4.5000	0.9579	0.9611
2751	3.5000	0.7450	0.7475
2752	4.5000	0.9579	0.9611
2753	3.5000	0.7450	0.7475
2754	3.5000	0.7450	0.7475
2755	3.5000	0.7450	0.7475
2756	4.5000	0.9579	0.9611
2757	3.5000	0.7450	0.7475
2758	4.5000	0.9579	0.9611
2759	4.5000	0.9579	0.9611
2760	4.5000	0.9579	0.9611
2761	4.5000	0.9579	0.9611
2762	4.5000	0.9579	0.9611
2763	3.5000	0.7450	0.7475
2764	4.5000	0.9579	0.9611
2765	4.5000	0.9579	0.9611
2766	4.5000	0.9579	0.9611
2767	4.5000	0.9579	0.9611
2768	3.5000	0.7450	0.7475
2769	4.5000	0.9579	0.9611
2770	4.5000	0.9579	0.9611
2771	4.5000	0.9579	0.9611
2772	4.5000	0.9579	0.9611
2773	4.5000	0.9579	0.9611
2774	4.5000	0.9579	0.9611
2775	4.5000	0.9579	0.9611
2776	4.5000	0.9579	0.9611
2777	3.5000	0.7450	0.7475
2778	4.5000	0.9579	0.9611
2779	4.5000	0.9579	0.9611
2780	4.5000	0.9579	0.9611
2781	4.5000	0.9579	0.9611
2782	3.5000	0.7450	0.7475
2783	3.5000	0.7450	0.7475
2784	4.5000	0.9579	0.9611
2785	2.5000	0.5321	0.5340
2786	4.5000	0.9579	0.9611
2787	4.5000	0.9579	0.9611
2788	4.5000	0.9579	0.9611
2789	4.5000	0.9579	0.9611
2790	2.5000	0.5321	0.5340
2791	4.5000	0.9579	0.9611
2792	3.5000	0.7450	0.7475
2793	4.5000	0.9579	0.9611
2794	3.5000	0.7450	0.7475
2795	4.5000	0.9579	0.9611
2796	3.5000	0.7450	0.7475
2797	2.5000	0.5321	0.5340
2798	4.5000	0.9579	0.9611
2799	4.5000	0.9579	0.9611
2800	4.5000	0.9579	0.9611
2801	3.5000	0.7450	0.7475
2802	4.5000	0.9579	0.9611
2803	4.5000	0.9579	0.9611
2804	4.5000	0.9579	0.9611
2805	4.5000	0.9579	0.9611
2806	4.5000	0.9579	0.9611
2807	3.5000	0.7450	0.7475
2808	4.5000	0.9579	0.9611
2809	4.5000	0.9579	0.9611
2810	4.5000	0.9579	0.9611
2811	4.5000	0.9579	0.9611
2812	4.5000	0.9579	0.9611
2813	3.5000	0.7450	0.7475
2814	4.5000	0.9579	0.9611
2815	4.5000	0.9579	0.9611
2816	2.5000	0.5321	0.5340
2817	4.5000	0.9579	0.9611
2818	3.5000	0.7450	0.7475
2819	3.5000	0.7450	0.7475
2820	4.5000	0.9579	0.9611
2821	4.5000	0.9579	0.9611
2822	2.5000	0.5321	0.5340
2823	3.5000	0.7450	0.7475
2824	3.5000	0.7450	0.7475
2825	2.5000	0.5321	0.5340
2826	3.5000	0.7450	0.7475
2827	4.5000	0.9579	0.9611
2828	4.5000	0.9579	0.9611
2829	4.5000	0.9579	0.9611
2830	3.5000	0.7450	0.7475
2831	4.5000	0.9579	0.9611
2832	3.5000	0.7450	0.7475
2833	4.5000	0.9579	0.9611
2834	4.5000	0.9579	0.9611
2835	4.5000	0.9579	0.9611
2836	3.5000	0.7450	0.7475
2837	4.5000	0.9579	0.9611
2838	4.5000	0.9579	0.9611
2839	4.5000	0.9579	0.9611
2840	3.5000	0.7450	0.7475
2841	1.5000	0.3193	0.3204
2842	4.5000	0.9579	0.9611
2843	4.5000	0.9579	0.9611
2844	3.5000	0.7450	0.7475
2845	4.5000	0.9579	0.9611
2846	4.5000	0.9579	0.9611
2847	4.5000	0.9579	0.9611
2848	4.5000	0.9579	0.9611
2849	4.5000	0.9579	0.9611
2850	3.5000	0.7450	0.7475
2851	4.5000	0.9579	0.9611
2852	3.5000	0.7450	0.7475
2853	4.5000	0.9579	0.9611
2854	3.5000	0.7450	0.7475
2855	2.5000	0.5321	0.5340
2856	3.5000	0.7450	0.7475
2857	3.5000	0.7450	0.7475
2858	4.5000	0.9579	0.9611
2859	4.5000	0.9579	0.9611
2860	4.5000	0.9579	0.9611
2861	3.5000	0.7450	0.7475
2862	3.5000	0.7450	0.7475
2863	4.5000	0.9579	0.9611
2864	3.5000	0.7450	0.7475
2865	4.5000	0.9579	0.9611
2866	2.5000	0.5321	0.5340
2867	4.5000	0.9579	0.9611
2868	4.5000	0.9579	0.9611
2869	4.5000	0.9579	0.9611
2870	4.5000	0.9579	0.9611
2871	4.5000	0.9579	0.9611
2872	4.5000	0.9579	0.9611
2873	3.5000	0.7450	0.7475
2874	4.5000	0.9579	0.9611
2875	1.5000	0.3193	0.3204
2876	3.5000	0.7450	0.7475
2877	3.5000	0.7450	0.7475
2878	4.5000	0.9579	0.9611
2879	3.5000	0.7450	0.7475
2880	4.5000	0.9579	0.9611
2881	4.5000	0.9579	0.9611
2882	4.5000	0.9579	0.9611
2883	4.5000	0.9579	0.9611
2884	4.5000	0.9579	0.9611
2885	3.5000	0.7450	0.7475
2886	4.5000	0.9579	0.9611
2887	3.5000	0.7450	0.7475
2888	4.5000	0.9579	0.9611
2889	4.5000	0.9579	0.9611
2890	4.5000	0.9579	0.9611
2891	3.5000	0.7450	0.7475
2892	4.5000	0.9579	0.9611
2893	4.5000	0.9579	0.9611
2894	4.5000	0.9579	0.9611
2895	3.5000	0.7450	0.7475
2896	3.5000	0.7450	0.7475
2897	4.5000	0.9579	0.9611
2898	3.5000	0.7450	0.7475
2899	2.5000	0.5321	0.5340
2900	4.5000	0.9579	0.9611
2901	4.5000	0.9579	0.9611
2902	4.5000	0.9579	0.9611
2903	4.5000	0.9579	0.9611
2904	3.5000	0.7450	0.7475
2905	3.5000	0.7450	0.7475
2906	3.5000	0.7450	0.7475
2907	3.5000	0.7450	0.7475
2908	4.5000	0.9579	0.9611
2909	4.5000	0.9579	0.9611
2910	2.5000	0.5321	0.5340
2911	4.5000	0.9579	0.9611
2912	4.5000	0.9579	0.9611
2913	3.5000	0.7450	0.7475
2914	3.5000	0.7450	0.7475
2915	4.5000	0.9579	0.9611
2916	4.5000	0.9579	0.9611
2917	4.5000	0.9579	0.9611
2918	4.5000	0.9579	0.9611
2919	3.5000	0.7450	0.7475
2920	3.5000	0.7450	0.7475
2921	4.5000	0.9579	0.9611
2922	3.5000	0.7450	0.7475
2923	4.5000	0.9579	0.9611
2924	4.5000	0.9579	0.9611
2925	4.5000	0.9579	0.9611
2926	3.5000	0.7450	0.7475
2927	4.5000	0.9579	0.9611
2928	4.5000	0.9579	0.9611
2929	3.5000	0.7450	0.7475
2930	3.5000	0.7450	0.7475
2931	4.5000	0.9579	0.9611
2932	4.5000	0.9579	0.9611
2933	4.5000	0.9579	0.9611
2934	4.5000	0.9579	0.9611
2935	4.5000	0.9579	0.9611
2936	3.5000	0.7450	0.7475
2937	4.5000	0.9579	0.9611
2938	4.5000	0.9579	0.9611
2939	4.5000	0.9579	0.9611
2940	4.5000	0.9579	0.9611
2941	1.5000	0.3193	0.3204
2942	3.5000	0.7450	0.7475
2943	4.5000	0.9579	0.9611
2944	4.5000	0.9579	0.9611
2945	4.5000	0.9579	0.9611
2946	4.5000	0.9579	0.9611
2947	3.5000	0.7450	0.7475
2948	4.5000	0.9579	0.9611
2949	4.5000	0.9579	0.9611
2950	3.5000	0.7450	0.7475
2951	3.5000	0.7450	0.7475
2952	3.5000	0.7450	0.7475
2953	4.5000	0.9579	0.9611
2954	4.5000	0.9579	0.9611
2955	4.5000	0.9579	0.9611
2956	3.5000	0.7450	0.7475
2957	4.5000	0.9579	0.9611
2958	3.5000	0.7450	0.7475
2959	4.5000	0.9579	0.9611
2960	3.5000	0.7450	0.7475
2961	2.5000	0.5321	0.5340
2962	4.5000	0.9579	0.9611
2963	3.5000	0.7450	0.7475
2964	1.5000	0.3193	0.3204
2965	3.5000	0.7450	0.7475
2966	4.5000	0.9579	0.9611
2967	2.5000	0.5321	0.5340
2968	4.5000	0.9579	0.9611
2969	3.5000	0.7450	0.7475
2970	4.5000	0.9579	0.9611
2971	3.5000	0.7450	0.7475
2972	3.5000	0.7450	0.7475
2973	4.5000	0.9579	0.9611
2974	3.5000	0.7450	0.7475
2975	4.5000	0.9579	0.9611
2976	4.5000	0.9579	0.9611
2977	3.5000	0.7450	0.7475
2978	4.5000	0.9579	0.9611
2979	4.5000	0.9579	0.9611
2980	3.5000	0.7450	0.7475
2981	4.5000	0.9579	0.9611
2982	3.5000	0.7450	0.7475
2983	4.5000	0.9579	0.9611
2984	2.5000	0.5321	0.5340
2985	4.5000	0.9579	0.9611
2986	4.5000	0.9579	0.9611
2987	3.5000	0.7450	0.7475
2988	3.5000	0.7450	0.7475
2989	4.5000	0.9579	0.9611
2990	4.5000	0.9579	0.9611
2991	3.5000	0.7450	0.7475
2992	4.5000	0.9579	0.9611
2993	4.5000	0.9579	0.9611
2994	3.5000	0.7450	0.7475
2995	2.5000	0.5321	0.5340
2996	4.5000	0.9579	0.9611
2997	4.5000	0.9579	0.9611
2998	4.5000	0.9579	0.9611
2999	3.5000	0.7450	0.7475
3000	3.5000	0.7450	0.7475
3001	4.5000	0.9579	0.9611
3002	4.5000	0.9579	0.9611
3003	4.5000	0.9579	0.9611
3004	3.5000	0.7450	0.7475
3005	4.5000	0.9579	0.9611
3006	4.5000	0.9579	0.9611
3007	4.5000	0.9579	0.9611
3008	3.5000	0.7450	0.7475
3009	4.5000	0.9579	0.9611
3010	4.5000	0.9579	0.9611
3011	4.5000	0.9579	0.9611
3012	4.5000	0.9579	0.9611
3013	4.5000	0.9579	0.9611
3014	4.5000	0.9579	0.9611
3015	3.5000	0.7450	0.7475
3016	3.5000	0.7450	0.7475
3017	4.5000	0.9579	0.9611
3018	4.5000	0.9579	0.9611
3019	4.5000	0.9579	0.9611
3020	3.5000	0.7450	0.7475
3021	4.5000	0.9579	0.9611
3022	3.5000	0.7450	0.7475
3023	4.5000	0.9579	0.9611
3024	4.5000	0.9579	0.9611
3025	4.5000	0.9579	0.9611
3026	4.5000	0.9579	0.9611
3027	4.5000	0.9579	0.9611
3028	3.5000	0.7450	0.7475
3029	4.5000	0.9579	0.9611
3030	4.5000	0.9579	0.9611
3031	4.5000	0.9579	0.9611
3032	3.5000	0.7450	0.7475
3033	4.5000	0.9579	0.9611
3034	3.5000	0.7450	0.7475
3035	4.5000	0.9579	0.9611
3036	1.5000	0.3193	0.3204
3037	4.5000	0.9579	0.9611
3038	3.5000	0.7450	0.7475
3039	4.5000	0.9579	0.9611
3040	4.5000	0.9579	0.9611
3041	3.5000	0.7450	0.7475
3042	4.5000	0.9579	0.9611
3043	3.5000	0.7450	0.7475
3044	4.5000	0.9579	0.9611
3045	4.5000	0.9579	0.9611
3046	4.5000	0.9579	0.9611
3047	4.5000	0.9579	0.9611
3048	4.5000	0.9579	0.9611
3049	3.5000	0.7450	0.7475
3050	4.5000	0.9579	0.9611
3051	2.5000	0.5321	0.5340
3052	4.5000	0.9579	0.9611
3053	3.5000	0.7450	0.7475
3054	4.5000	0.9579	0.9611
3055	4.5000	0.9579	0.9611
3056	4.5000	0.9579	0.9611
3057	3.5000	0.7450	0.7475
3058	3.5000	0.7450	0.7475
3059	3.5000	0.7450	0.7475
3060	3.5000	0.7450	0.7475
3061	4.5000	0.9579	0.9611
3062	4.5000	0.9579	0.9611
3063	4.5000	0.9579	0.9611
3064	4.5000	0.9579	0.9611
3065	3.5000	0.7450	0.7475
3066	4.5000	0.9579	0.9611
3067	4.5000	0.9579	0.9611
3068	4.5000	0.9579	0.9611
3069	4.5000	0.9579	0.9611
3070	4.5000	0.9579	0.9611
3071	4.5000	0.9579	0.9611
3072	3.5000	0.7450	0.7475
3073	3.5000	0.7450	0.7475
3074	4.5000	0.9579	0.9611
3075	4.5000	0.9579	0.9611
3076	4.5000	0.9579	0.9611
3077	3.5000	0.7450	0.7475
3078	4.5000	0.9579	0.9611
3079	3.5000	0.7450	0.7475
3080	4.5000	0.9579	0.9611
3081	4.5000	0.9579	0.9611
3082	4.5000	0.9579	0.9611
3083	4.5000	0.9579	0.9611
3084	4.5000	0.9579	0.9611
3085	4.5000	0.9579	0.9611
3086	4.5000	0.9579	0.9611
3087	4.5000	0.9579	0.9611
3088	4.5000	0.9579	0.9611
3089	4.5000	0.9579	0.9611
3090	4.5000	0.9579	0.9611
3091	3.5000	0.7450	0.7475
3092	4.5000	0.9579	0.9611
3093	4.5000	0.9579	0.9611
3094	4.5000	0.9579	0.9611
3095	4.5000	0.9579	0.9611
3096	4.5000	0.9579	0.9611
3097	2.5000	0.5321	0.5340
3098	4.5000	0.9579	0.9611
3099	3.5000	0.7450	0.7475
3100	4.5000	0.9579	0.9611
3101	3.5000	0.7450	0.7475
3102	3.5000	0.7450	0.7475
3103	3.5000	0.7450	0.7475
3104	4.5000	0.9579	0.9611
3105	4.5000	0.9579	0.9611
3106	3.5000	0.7450	0.7475
3107	3.5000	0.7450	0.7475
3108	3.5000	0.7450	0.7475
3109	4.5000	0.9579	0.9611
3110	4.5000	0.9579	0.9611
3111	4.5000	0.9579	0.9611
3112	4.5000	0.9579	0.9611
3113	4.5000	0.9579	0.9611
3114	3.5000	0.7450	0.7475
3115	4.5000	0.9579	0.9611
3116	4.5000	0.9579	0.9611
3117	4.5000	0.9579	0.9611
3118	4.5000	0.9579	0.9611
3119	4.5000	0.9579	0.9611
3120	4.5000	0.9579	0.9611
3121	3.5000	0.7450	0.7475
3122	4.5000	0.9579	0.9611
3123	4.5000	0.9579	0.9611
3124	3.5000	0.7450	0.7475
3125	4.5000	0.9579	0.9611
3126	4.5000	0.9579	0.9611
3127	3.5000	0.7450	0.7475
3128	3.5000	0.7450	0.7475
3129	4.5000	0.9579	0.9611
3130	4.5000	0.9579	0.9611
3131	3.5000	0.7450	0.7475
3132	4.5000	0.9579	0.9611
3133	4.5000	0.9579	0.9611
3134	4.5000	0.9579	0.9611
3135	4.5000	0.9579	0.9611
3136	4.5000	0.9579	0.9611
3137	3.5000	0.7450	0.7475
3138	3.5000	0.7450	0.7475
3139	4.5000	0.9579	0.9611
3140	4.5000	0.9579	0.9611
3141	4.5000	0.9579	0.9611
3142	4.5000	0.9579	0.9611
3143	4.5000	0.9579	0.9611
3144	4.5000	0.9579	0.9611
3145	4.5000	0.9579	0.9611
3146	4.5000	0.9579	0.9611
3147	3.5000	0.7450	0.7475
3148	4.5000	0.9579	0.9611
3149	3.5000	0.7450	0.7475
3150	4.5000	0.9579	0.9611
3151	4.5000	0.9579	0.9611
3152	3.5000	0.7450	0.7475
3153	4.5000	0.9579	0.9611
3154	3.5000	0.7450	0.7475
3155	3.5000	0.7450	0.7475
3156	3.5000	0.7450	0.7475
3157	4.5000	0.9579	0.9611
3158	3.5000	0.7450	0.7475
3159	3.5000	0.7450	0.7475
3160	4.5000	0.9579	0.9611
3161	4.5000	0.9579	0.9611
3162	3.5000	0.7450	0.7475
3163	3.5000	0.7450	0.7475
3164	3.5000	0.7450	0.7475
3165	4.5000	0.9579	0.9611
3166	4.5000	0.9579	0.9611
3167	4.5000	0.9579	0.9611
3168	4.5000	0.9579	0.9611
3169	4.5000	0.9579	0.9611
3170	4.5000	0.9579	0.9611
3171	4.5000	0.9579	0.9611
3172	4.5000	0.9579	0.9611
3173	3.5000	0.7450	0.7475
3174	3.5000	0.7450	0.7475
3175	4.5000	0.9579	0.9611
3176	4.5000	0.9579	0.9611
3177	3.5000	0.7450	0.7475
3178	4.5000	0.9579	0.9611
3179	3.5000	0.7450	0.7475
3180	4.5000	0.9579	0.9611
3181	4.5000	0.9579	0.9611
3182	4.5000	0.9579	0.9611
3183	4.5000	0.9579	0.9611
3184	3.5000	0.7450	0.7475
3185	4.5000	0.9579	0.9611
3186	3.5000	0.7450	0.7475
3187	4.5000	0.9579	0.9611
3188	4.5000	0.9579	0.9611
3189	4.5000	0.9579	0.9611
3190	4.5000	0.9579	0.9611
3191	4.5000	0.9579	0.9611
3192	3.5000	0.7450	0.7475
3193	4.5000	0.9579	0.9611
3194	2.5000	0.5321	0.5340
3195	3.5000	0.7450	0.7475
3196	4.5000	0.9579	0.9611
3197	4.5000	0.9579	0.9611
3198	3.5000	0.7450	0.7475
3199	4.5000	0.9579	0.9611
3200	4.5000	0.9579	0.9611
3201	3.5000	0.7450	0.7475
3202	4.5000	0.9579	0.9611
3203	3.5000	0.7450	0.7475
3204	3.5000	0.7450	0.7475
3205	4.5000	0.9579	0.9611
3206	3.5000	0.7450	0.7475
3207	4.5000	0.9579	0.9611
3208	4.5000	0.9579	0.9611
3209	4.5000	0.9579	0.9611
3210	2.5000	0.5321	0.5340
3211	4.5000	0.9579	0.9611
3212	4.5000	0.9579	0.9611
3213	3.5000	0.7450	0.7475
3214	3.5000	0.7450	0.7475
3215	3.5000	0.7450	0.7475
3216	4.5000	0.9579	0.9611
3217	2.5000	0.5321	0.5340
3218	4.5000	0.9579	0.9611
3219	4.5000	0.9579	0.9611
3220	3.5000	0.7450	0.7475
3221	4.5000	0.9579	0.9611
3222	4.5000	0.9579	0.9611
3223	4.5000	0.9579	0.9611
3224	4.5000	0.9579	0.9611
3225	4.5000	0.9579	0.9611
3226	4.5000	0.9579	0.9611
3227	4.5000	0.9579	0.9611
3228	3.5000	0.7450	0.7475
3229	4.5000	0.9579	0.9611
3230	2.5000	0.5321	0.5340
3231	4.5000	0.9579	0.9611
3232	3.5000	0.7450	0.7475
3233	4.5000	0.9579	0.9611
3234	3.5000	0.7450	0.7475
3235	4.5000	0.9579	0.9611
3236	3.5000	0.7450	0.7475
3237	4.5000	0.9579	0.9611
3238	4.5000	0.9579	0.9611
3239	3.5000	0.7450	0.7475
3240	3.5000	0.7450	0.7475
3241	4.5000	0.9579	0.9611
3242	3.5000	0.7450	0.7475
3243	3.5000	0.7450	0.7475
3244	4.5000	0.9579	0.9611
3245	3.5000	0.7450	0.7475
3246	4.5000	0.9579	0.9611
3247	4.5000	0.9579	0.9611
3248	4.5000	0.9579	0.9611
3249	4.5000	0.9579	0.9611
3250	4.5000	0.9579	0.9611
3251	3.5000	0.7450	0.7475
3252	4.5000	0.9579	0.9611
3253	4.5000	0.9579	0.9611
3254	2.5000	0.5321	0.5340
3255	3.5000	0.7450	0.7475
3256	3.5000	0.7450	0.7475
3257	4.5000	0.9579	0.9611
3258	4.5000	0.9579	0.9611
3259	4.5000	0.9579	0.9611
3260	4.5000	0.9579	0.9611
3261	4.5000	0.9579	0.9611
3262	4.5000	0.9579	0.9611
3263	4.5000	0.9579	0.9611
3264	4.5000	0.9579	0.9611
3265	3.5000	0.7450	0.7475
3266	4.5000	0.9579	0.9611
3267	4.5000	0.9579	0.9611
3268	4.5000	0.9579	0.9611
3269	4.5000	0.9579	0.9611
3270	4.5000	0.9579	0.9611
3271	4.5000	0.9579	0.9611
3272	3.5000	0.7450	0.7475
3273	4.5000	0.9579	0.9611
3274	4.5000	0.9579	0.9611
3275	4.5000	0.9579	0.9611
3276	4.5000	0.9579	0.9611
3277	4.5000	0.9579	0.9611
3278	4.5000	0.9579	0.9611
3279	3.5000	0.7450	0.7475
3280	4.5000	0.9579	0.9611
3281	3.5000	0.7450	0.7475
3282	4.5000	0.9579	0.9611
3283	4.5000	0.9579	0.9611
3284	4.5000	0.9579	0.9611
3285	3.5000	0.7450	0.7475
3286	3.5000	0.7450	0.7475
3287	4.5000	0.9579	0.9611
3288	4.5000	0.9579	0.9611
3289	3.5000	0.7450	0.7475
3290	4.5000	0.9579	0.9611
3291	4.5000	0.9579	0.9611
3292	4.5000	0.9579	0.9611
3293	4.5000	0.9579	0.9611
3294	4.5000	0.9579	0.9611
3295	4.5000	0.9579	0.9611
3296	4.5000	0.9579	0.9611
3297	4.5000	0.9579	0.9611
3298	4.5000	0.9579	0.9611
3299	3.5000	0.7450	0.7475
3300	4.5000	0.9579	0.9611
3301	4.5000	0.9579	0.9611
3302	4.5000	0.9579	0.9611
3303	4.5000	0.9579	0.9611
3304	4.5000	0.9579	0.9611
3305	4.5000	0.9579	0.9611
3306	4.5000	0.9579	0.9611
3307	4.5000	0.9579	0.9611
3308	4.5000	0.9579	0.9611
3309	4.5000	0.9579	0.9611
3310	4.5000	0.9579	0.9611
3311	4.5000	0.9579	0.9611
3312	4.5000	0.9579	0.9611
3313	4.5000	0.9579	0.9611
3314	3.5000	0.7450	0.7475
3315	4.5000	0.9579	0.9611
3316	4.5000	0.9579	0.9611
3317	4.5000	0.9579	0.9611
3318	4.5000	0.9579	0.9611
3319	4.5000	0.9579	0.9611
3320	3.5000	0.7450	0.7475
3321	3.5000	0.7450	0.7475
3322	4.5000	0.9579	0.9611
3323	3.5000	0.7450	0.7475
3324	3.5000	0.7450	0.7475
3325	4.5000	0.9579	0.9611
3326	3.5000	0.7450	0.7475
3327	4.5000	0.9579	0.9611
3328	4.5000	0.9579	0.9611
3329	4.5000	0.9579	0.9611
3330	3.5000	0.7450	0.7475
3331	4.5000	0.9579	0.9611
3332	4.5000	0.9579	0.9611
3333	4.5000	0.9579	0.9611
3334	3.5000	0.7450	0.7475
3335	2.5000	0.5321	0.5340
3336	1.5000	0.3193	0.3204
3337	4.5000	0.9579	0.9611
3338	3.5000	0.7450	0.7475
3339	4.5000	0.9579	0.9611
3340	4.5000	0.9579	0.9611
3341	4.5000	0.9579	0.9611
3342	4.5000	0.9579	0.9611
3343	3.5000	0.7450	0.7475
3344	4.5000	0.9579	0.9611
3345	4.5000	0.9579	0.9611
3346	4.5000	0.9579	0.9611
3347	4.5000	0.9579	0.9611
3348	4.5000	0.9579	0.9611
3349	4.5000	0.9579	0.9611
3350	3.5000	0.7450	0.7475
3351	4.5000	0.9579	0.9611
3352	4.5000	0.9579	0.9611
3353	4.5000	0.9579	0.9611
3354	4.5000	0.9579	0.9611
3355	3.5000	0.7450	0.7475
3356	4.5000	0.9579	0.9611
3357	4.5000	0.9579	0.9611
