Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
2647	6.0000	0.8141	0.8009
2648	7.0000	0.9498	0.9343
2649	8.0000	1.0855	1.0678
2650	3.0000	0.4071	0.4004
2651	9.0000	1.2212	1.2013
2652	5.0000	0.6784	0.6674
2653	9.0000	1.2212	1.2013
2654	8.0000	1.0855	1.0678
2655	7.0000	0.9498	0.9343
2656	3.0000	0.4071	0.4004
2657	5.0000	0.6784	0.6674
2658	4.0000	0.5427	0.5339
2659	6.0000	0.8141	0.8009
2660	8.0000	1.0855	1.0678
2661	8.0000	1.0855	1.0678
2662	8.0000	1.0855	1.0678
2663	9.0000	1.2212	1.2013
2664	6.0000	0.8141	0.8009
2665	6.0000	0.8141	0.8009
2666	7.0000	0.9498	0.9343
2667	9.0000	1.2212	1.2013
2668	6.0000	0.8141	0.8009
2669	6.0000	0.8141	0.8009
2670	9.0000	1.2212	1.2013
2671	9.0000	1.2212	1.2013
2672	7.0000	0.9498	0.9343
2673	8.0000	1.0855	1.0678
2674	7.0000	0.9498	0.9343
2675	7.0000	0.9498	0.9343
2676	9.0000	1.2212	1.2013
2677	7.0000	0.9498	0.9343
2678	8.0000	1.0855	1.0678
2679	6.0000	0.8141	0.8009
2680	9.0000	1.2212	1.2013
2681	7.0000	0.9498	0.9343
2682	9.0000	1.2212	1.2013
2683	9.0000	1.2212	1.2013
2684	8.0000	1.0855	1.0678
2685	9.0000	1.2212	1.2013
2686	7.0000	0.9498	0.9343
2687	6.0000	0.8141	0.8009
2688	7.0000	0.9498	0.9343
2689	6.0000	0.8141	0.8009
2690	9.0000	1.2212	1.2013
2691	9.0000	1.2212	1.2013
2692	9.0000	1.2212	1.2013
2693	6.0000	0.8141	0.8009
2694	9.0000	1.2212	1.2013
2695	8.0000	1.0855	1.0678
2696	7.0000	0.9498	0.9343
2697	7.0000	0.9498	0.9343
2698	9.0000	1.2212	1.2013
2699	4.0000	0.5427	0.5339
2700	9.0000	1.2212	1.2013
2701	7.0000	0.9498	0.9343
2702	9.0000	1.2212	1.2013
2703	10.0000	1.3569	1.3348
2704	7.0000	0.9498	0.9343
2705	9.0000	1.2212	1.2013
2706	9.0000	1.2212	1.2013
2707	6.0000	0.8141	0.8009
2708	7.0000	0.9498	0.9343
2709	9.0000	1.2212	1.2013
2710	9.0000	1.2212	1.2013
2711	6.0000	0.8141	0.8009
2712	8.0000	1.0855	1.0678
2713	7.0000	0.9498	0.9343
2714	5.0000	0.6784	0.6674
2715	7.0000	0.9498	0.9343
2716	9.0000	1.2212	1.2013
2717	6.0000	0.8141	0.8009
2718	8.0000	1.0855	1.0678
2719	7.0000	0.9498	0.9343
2720	10.0000	1.3569	1.3348
2721	7.0000	0.9498	0.9343
2722	8.0000	1.0855	1.0678
2723	9.0000	1.2212	1.2013
2724	9.0000	1.2212	1.2013
2725	6.0000	0.8141	0.8009
2726	5.0000	0.6784	0.6674
2727	9.0000	1.2212	1.2013
2728	7.0000	0.9498	0.9343
2729	8.0000	1.0855	1.0678
2730	9.0000	1.2212	1.2013
2731	7.0000	0.9498	0.9343
2732	6.0000	0.8141	0.8009
2733	9.0000	1.2212	1.2013
2734	6.0000	0.8141	0.8009
2735	8.0000	1.0855	1.0678
2736	7.0000	0.9498	0.9343
2737	6.0000	0.8141	0.8009
2738	9.0000	1.2212	1.2013
2739	6.0000	0.8141	0.8009
2740	7.0000	0.9498	0.9343
2741	8.0000	1.0855	1.0678
2742	8.0000	1.0855	1.0678
2743	6.0000	0.8141	0.8009
2744	8.0000	1.0855	1.0678
2745	5.0000	0.6784	0.6674
2746	7.0000	0.9498	0.9343
2747	7.0000	0.9498	0.9343
2748	5.0000	0.6784	0.6674
2749	10.0000	1.3569	1.3348
2750	9.0000	1.2212	1.2013
2751	5.0000	0.6784	0.6674
2752	7.0000	0.9498	0.9343
2753	7.0000	0.9498	0.9343
2754	6.0000	0.8141	0.8009
2755	6.0000	0.8141	0.8009
2756	8.0000	1.0855	1.0678
2757	7.0000	0.9498	0.9343
2758	7.0000	0.9498	0.9343
2759	8.0000	1.0855	1.0678
2760	8.0000	1.0855	1.0678
2761	8.0000	1.0855	1.0678
2762	7.0000	0.9498	0.9343
2763	6.0000	0.8141	0.8009
2764	6.0000	0.8141	0.8009
2765	7.0000	0.9498	0.9343
2766	5.0000	0.6784	0.6674
2767	7.0000	0.9498	0.9343
2768	6.0000	0.8141	0.8009
2769	9.0000	1.2212	1.2013
2770	9.0000	1.2212	1.2013
2771	7.0000	0.9498	0.9343
2772	6.0000	0.8141	0.8009
2773	8.0000	1.0855	1.0678
2774	9.0000	1.2212	1.2013
2775	7.0000	0.9498	0.9343
2776	9.0000	1.2212	1.2013
2777	6.0000	0.8141	0.8009
2778	8.0000	1.0855	1.0678
2779	6.0000	0.8141	0.8009
2780	10.0000	1.3569	1.3348
2781	9.0000	1.2212	1.2013
2782	6.0000	0.8141	0.8009
2783	6.0000	0.8141	0.8009
2784	9.0000	1.2212	1.2013
2785	4.0000	0.5427	0.5339
2786	8.0000	1.0855	1.0678
2787	8.0000	1.0855	1.0678
2788	9.0000	1.2212	1.2013
2789	7.0000	0.9498	0.9343
2790	3.0000	0.4071	0.4004
2791	7.0000	0.9498	0.9343
2792	7.0000	0.9498	0.9343
2793	7.0000	0.9498	0.9343
2794	7.0000	0.9498	0.9343
2795	8.0000	1.0855	1.0678
2796	7.0000	0.9498	0.9343
2797	5.0000	0.6784	0.6674
2798	7.0000	0.9498	0.9343
2799	7.0000	0.9498	0.9343
2800	9.0000	1.2212	1.2013
2801	7.0000	0.9498	0.9343
2802	8.0000	1.0855	1.0678
2803	7.0000	0.9498	0.9343
2804	7.0000	0.9498	0.9343
2805	7.0000	0.9498	0.9343
2806	8.0000	1.0855	1.0678
2807	5.0000	0.6784	0.6674
2808	8.0000	1.0855	1.0678
2809	8.0000	1.0855	1.0678
2810	6.0000	0.8141	0.8009
2811	7.0000	0.9498	0.9343
2812	7.0000	0.9498	0.9343
2813	3.0000	0.4071	0.4004
2814	7.0000	0.9498	0.9343
2815	8.0000	1.0855	1.0678
2816	4.0000	0.5427	0.5339
2817	8.0000	1.0855	1.0678
2818	5.0000	0.6784	0.6674
2819	5.0000	0.6784	0.6674
2820	7.0000	0.9498	0.9343
2821	8.0000	1.0855	1.0678
2822	5.0000	0.6784	0.6674
2823	4.0000	0.5427	0.5339
2824	6.0000	0.8141	0.8009
2825	4.0000	0.5427	0.5339
2826	7.0000	0.9498	0.9343
2827	7.0000	0.9498	0.9343
2828	9.0000	1.2212	1.2013
2829	8.0000	1.0855	1.0678
2830	6.0000	0.8141	0.8009
2831	8.0000	1.0855	1.0678
2832	6.0000	0.8141	0.8009
2833	9.0000	1.2212	1.2013
2834	9.0000	1.2212	1.2013
2835	9.0000	1.2212	1.2013
2836	7.0000	0.9498	0.9343
2837	7.0000	0.9498	0.9343
2838	8.0000	1.0855	1.0678
2839	8.0000	1.0855	1.0678
2840	5.0000	0.6784	0.6674
2841	2.0000	0.2714	0.2670
2842	9.0000	1.2212	1.2013
2843	8.0000	1.0855	1.0678
2844	6.0000	0.8141	0.8009
2845	8.0000	1.0855	1.0678
2846	8.0000	1.0855	1.0678
2847	8.0000	1.0855	1.0678
2848	10.0000	1.3569	1.3348
2849	8.0000	1.0855	1.0678
2850	5.0000	0.6784	0.6674
2851	10.0000	1.3569	1.3348
2852	7.0000	0.9498	0.9343
2853	10.0000	1.3569	1.3348
2854	5.0000	0.6784	0.6674
2855	5.0000	0.6784	0.6674
2856	7.0000	0.9498	0.9343
2857	6.0000	0.8141	0.8009
2858	9.0000	1.2212	1.2013
2859	7.0000	0.9498	0.9343
2860	7.0000	0.9498	0.9343
2861	6.0000	0.8141	0.8009
2862	6.0000	0.8141	0.8009
2863	9.0000	1.2212	1.2013
2864	7.0000	0.9498	0.9343
2865	9.0000	1.2212	1.2013
2866	4.0000	0.5427	0.5339
2867	9.0000	1.2212	1.2013
2868	8.0000	1.0855	1.0678
2869	7.0000	0.9498	0.9343
2870	8.0000	1.0855	1.0678
2871	8.0000	1.0855	1.0678
2872	6.0000	0.8141	0.8009
2873	5.0000	0.6784	0.6674
2874	8.0000	1.0855	1.0678
2875	3.0000	0.4071	0.4004
2876	6.0000	0.8141	0.8009
2877	7.0000	0.9498	0.9343
2878	6.0000	0.8141	0.8009
2879	6.0000	0.8141	0.8009
2880	10.0000	1.3569	1.3348
2881	6.0000	0.8141	0.8009
2882	10.0000	1.3569	1.3348
2883	8.0000	1.0855	1.0678
2884	9.0000	1.2212	1.2013
2885	7.0000	0.9498	0.9343
2886	10.0000	1.3569	1.3348
2887	5.0000	0.6784	0.6674
2888	8.0000	1.0855	1.0678
2889	8.0000	1.0855	1.0678
2890	8.0000	1.0855	1.0678
2891	6.0000	0.8141	0.8009
2892	9.0000	1.2212	1.2013
2893	9.0000	1.2212	1.2013
2894	6.0000	0.8141	0.8009
2895	6.0000	0.8141	0.8009
2896	6.0000	0.8141	0.8009
2897	9.0000	1.2212	1.2013
2898	6.0000	0.8141	0.8009
2899	4.0000	0.5427	0.5339
2900	8.0000	1.0855	1.0678
2901	8.0000	1.0855	1.0678
2902	7.0000	0.9498	0.9343
2903	9.0000	1.2212	1.2013
2904	5.0000	0.6784	0.6674
2905	7.0000	0.9498	0.9343
2906	6.0000	0.8141	0.8009
2907	7.0000	0.9498	0.9343
2908	9.0000	1.2212	1.2013
2909	8.0000	1.0855	1.0678
2910	4.0000	0.5427	0.5339
2911	8.0000	1.0855	1.0678
2912	8.0000	1.0855	1.0678
2913	7.0000	0.9498	0.9343
2914	6.0000	0.8141	0.8009
2915	10.0000	1.3569	1.3348
2916	7.0000	0.9498	0.9343
2917	6.0000	0.8141	0.8009
2918	8.0000	1.0855	1.0678
2919	7.0000	0.9498	0.9343
2920	5.0000	0.6784	0.6674
2921	7.0000	0.9498	0.9343
2922	7.0000	0.9498	0.9343
2923	9.0000	1.2212	1.2013
2924	7.0000	0.9498	0.9343
2925	8.0000	1.0855	1.0678
2926	7.0000	0.9498	0.9343
2927	9.0000	1.2212	1.2013
2928	9.0000	1.2212	1.2013
2929	6.0000	0.8141	0.8009
2930	6.0000	0.8141	0.8009
2931	8.0000	1.0855	1.0678
2932	8.0000	1.0855	1.0678
2933	9.0000	1.2212	1.2013
2934	9.0000	1.2212	1.2013
2935	9.0000	1.2212	1.2013
2936	6.0000	0.8141	0.8009
2937	7.0000	0.9498	0.9343
2938	9.0000	1.2212	1.2013
2939	10.0000	1.3569	1.3348
2940	8.0000	1.0855	1.0678
2941	3.0000	0.4071	0.4004
2942	6.0000	0.8141	0.8009
2943	6.0000	0.8141	0.8009
2944	6.0000	0.8141	0.8009
2945	8.0000	1.0855	1.0678
2946	8.0000	1.0855	1.0678
2947	6.0000	0.8141	0.8009
2948	8.0000	1.0855	1.0678
2949	9.0000	1.2212	1.2013
2950	6.0000	0.8141	0.8009
2951	6.0000	0.8141	0.8009
2952	6.0000	0.8141	0.8009
2953	6.0000	0.8141	0.8009
2954	8.0000	1.0855	1.0678
2955	8.0000	1.0855	1.0678
2956	7.0000	0.9498	0.9343
2957	8.0000	1.0855	1.0678
2958	6.0000	0.8141	0.8009
2959	9.0000	1.2212	1.2013
2960	6.0000	0.8141	0.8009
2961	4.0000	0.5427	0.5339
2962	10.0000	1.3569	1.3348
2963	6.0000	0.8141	0.8009
2964	3.0000	0.4071	0.4004
2965	6.0000	0.8141	0.8009
2966	8.0000	1.0855	1.0678
2967	4.0000	0.5427	0.5339
2968	9.0000	1.2212	1.2013
2969	6.0000	0.8141	0.8009
2970	9.0000	1.2212	1.2013
2971	6.0000	0.8141	0.8009
2972	6.0000	0.8141	0.8009
2973	10.0000	1.3569	1.3348
2974	6.0000	0.8141	0.8009
2975	9.0000	1.2212	1.2013
2976	7.0000	0.9498	0.9343
2977	6.0000	0.8141	0.8009
2978	8.0000	1.0855	1.0678
2979	8.0000	1.0855	1.0678
2980	6.0000	0.8141	0.8009
2981	8.0000	1.0855	1.0678
2982	5.0000	0.6784	0.6674
2983	6.0000	0.8141	0.8009
2984	3.0000	0.4071	0.4004
2985	10.0000	1.3569	1.3348
2986	8.0000	1.0855	1.0678
2987	5.0000	0.6784	0.6674
2988	6.0000	0.8141	0.8009
2989	7.0000	0.9498	0.9343
2990	9.0000	1.2212	1.2013
2991	4.0000	0.5427	0.5339
2992	9.0000	1.2212	1.2013
2993	7.0000	0.9498	0.9343
2994	4.0000	0.5427	0.5339
2995	4.0000	0.5427	0.5339
2996	9.0000	1.2212	1.2013
2997	7.0000	0.9498	0.9343
2998	7.0000	0.9498	0.9343
2999	6.0000	0.8141	0.8009
3000	5.0000	0.6784	0.6674
3001	9.0000	1.2212	1.2013
3002	9.0000	1.2212	1.2013
3003	10.0000	1.3569	1.3348
3004	4.0000	0.5427	0.5339
3005	9.0000	1.2212	1.2013
3006	7.0000	0.9498	0.9343
3007	9.0000	1.2212	1.2013
3008	4.0000	0.5427	0.5339
3009	7.0000	0.9498	0.9343
3010	7.0000	0.9498	0.9343
3011	7.0000	0.9498	0.9343
3012	10.0000	1.3569	1.3348
3013	7.0000	0.9498	0.9343
3014	8.0000	1.0855	1.0678
3015	5.0000	0.6784	0.6674
3016	5.0000	0.6784	0.6674
3017	7.0000	0.9498	0.9343
3018	9.0000	1.2212	1.2013
3019	9.0000	1.2212	1.2013
3020	7.0000	0.9498	0.9343
3021	7.0000	0.9498	0.9343
3022	6.0000	0.8141	0.8009
3023	9.0000	1.2212	1.2013
3024	7.0000	0.9498	0.9343
3025	10.0000	1.3569	1.3348
3026	8.0000	1.0855	1.0678
3027	6.0000	0.8141	0.8009
3028	5.0000	0.6784	0.6674
3029	7.0000	0.9498	0.9343
3030	8.0000	1.0855	1.0678
3031	8.0000	1.0855	1.0678
3032	5.0000	0.6784	0.6674
3033	7.0000	0.9498	0.9343
3034	7.0000	0.9498	0.9343
3035	8.0000	1.0855	1.0678
3036	3.0000	0.4071	0.4004
3037	7.0000	0.9498	0.9343
3038	7.0000	0.9498	0.9343
3039	7.0000	0.9498	0.9343
3040	9.0000	1.2212	1.2013
3041	6.0000	0.8141	0.8009
3042	8.0000	1.0855	1.0678
3043	6.0000	0.8141	0.8009
3044	9.0000	1.2212	1.2013
3045	9.0000	1.2212	1.2013
3046	8.0000	1.0855	1.0678
3047	9.0000	1.2212	1.2013
3048	7.0000	0.9498	0.9343
3049	6.0000	0.8141	0.8009
3050	5.0000	0.6784	0.6674
3051	5.0000	0.6784	0.6674
3052	9.0000	1.2212	1.2013
3053	6.0000	0.8141	0.8009
3054	8.0000	1.0855	1.0678
3055	7.0000	0.9498	0.9343
3056	6.0000	0.8141	0.8009
3057	6.0000	0.8141	0.8009
3058	6.0000	0.8141	0.8009
3059	6.0000	0.8141	0.8009
3060	6.0000	0.8141	0.8009
3061	8.0000	1.0855	1.0678
3062	8.0000	1.0855	1.0678
3063	7.0000	0.9498	0.9343
3064	6.0000	0.8141	0.8009
3065	6.0000	0.8141	0.8009
3066	7.0000	0.9498	0.9343
3067	6.0000	0.8141	0.8009
3068	9.0000	1.2212	1.2013
3069	9.0000	1.2212	1.2013
3070	9.0000	1.2212	1.2013
3071	8.0000	1.0855	1.0678
3072	6.0000	0.8141	0.8009
3073	6.0000	0.8141	0.8009
3074	9.0000	1.2212	1.2013
3075	9.0000	1.2212	1.2013
3076	5.0000	0.6784	0.6674
3077	5.0000	0.6784	0.6674
3078	8.0000	1.0855	1.0678
3079	6.0000	0.8141	0.8009
3080	7.0000	0.9498	0.9343
3081	6.0000	0.8141	0.8009
3082	7.0000	0.9498	0.9343
3083	6.0000	0.8141	0.8009
3084	7.0000	0.9498	0.9343
3085	9.0000	1.2212	1.2013
3086	7.0000	0.9498	0.9343
3087	7.0000	0.9498	0.9343
3088	9.0000	1.2212	1.2013
3089	9.0000	1.2212	1.2013
3090	8.0000	1.0855	1.0678
3091	6.0000	0.8141	0.8009
3092	8.0000	1.0855	1.0678
3093	7.0000	0.9498	0.9343
3094	7.0000	0.9498	0.9343
3095	8.0000	1.0855	1.0678
3096	7.0000	0.9498	0.9343
3097	4.0000	0.5427	0.5339
3098	9.0000	1.2212	1.2013
3099	6.0000	0.8141	0.8009
3100	8.0000	1.0855	1.0678
3101	6.0000	0.8141	0.8009
3102	6.0000	0.8141	0.8009
3103	6.0000	0.8141	0.8009
3104	5.0000	0.6784	0.6674
3105	8.0000	1.0855	1.0678
3106	6.0000	0.8141	0.8009
3107	4.0000	0.5427	0.5339
3108	6.0000	0.8141	0.8009
3109	7.0000	0.9498	0.9343
3110	9.0000	1.2212	1.2013
3111	8.0000	1.0855	1.0678
3112	7.0000	0.9498	0.9343
3113	8.0000	1.0855	1.0678
3114	4.0000	0.5427	0.5339
3115	7.0000	0.9498	0.9343
3116	8.0000	1.0855	1.0678
3117	7.0000	0.9498	0.9343
3118	9.0000	1.2212	1.2013
3119	8.0000	1.0855	1.0678
3120	9.0000	1.2212	1.2013
3121	6.0000	0.8141	0.8009
3122	9.0000	1.2212	1.2013
3123	7.0000	0.9498	0.9343
3124	6.0000	0.8141	0.8009
3125	7.0000	0.9498	0.9343
3126	9.0000	1.2212	1.2013
3127	7.0000	0.9498	0.9343
3128	6.0000	0.8141	0.8009
3129	8.0000	1.0855	1.0678
3130	8.0000	1.0855	1.0678
3131	6.0000	0.8141	0.8009
3132	8.0000	1.0855	1.0678
3133	8.0000	1.0855	1.0678
3134	9.0000	1.2212	1.2013
3135	9.0000	1.2212	1.2013
3136	8.0000	1.0855	1.0678
3137	6.0000	0.8141	0.8009
3138	5.0000	0.6784	0.6674
3139	6.0000	0.8141	0.8009
3140	10.0000	1.3569	1.3348
3141	8.0000	1.0855	1.0678
3142	8.0000	1.0855	1.0678
3143	8.0000	1.0855	1.0678
3144	9.0000	1.2212	1.2013
3145	8.0000	1.0855	1.0678
3146	9.0000	1.2212	1.2013
3147	4.0000	0.5427	0.5339
3148	7.0000	0.9498	0.9343
3149	6.0000	0.8141	0.8009
3150	8.0000	1.0855	1.0678
3151	8.0000	1.0855	1.0678
3152	6.0000	0.8141	0.8009
3153	9.0000	1.2212	1.2013
3154	4.0000	0.5427	0.5339
3155	7.0000	0.9498	0.9343
3156	5.0000	0.6784	0.6674
3157	8.0000	1.0855	1.0678
3158	7.0000	0.9498	0.9343
3159	6.0000	0.8141	0.8009
3160	8.0000	1.0855	1.0678
3161	8.0000	1.0855	1.0678
3162	6.0000	0.8141	0.8009
3163	6.0000	0.8141	0.8009
3164	6.0000	0.8141	0.8009
3165	8.0000	1.0855	1.0678
3166	9.0000	1.2212	1.2013
3167	8.0000	1.0855	1.0678
3168	7.0000	0.9498	0.9343
3169	6.0000	0.8141	0.8009
3170	9.0000	1.2212	1.2013
3171	7.0000	0.9498	0.9343
3172	9.0000	1.2212	1.2013
3173	4.0000	0.5427	0.5339
3174	6.0000	0.8141	0.8009
3175	9.0000	1.2212	1.2013
3176	8.0000	1.0855	1.0678
3177	6.0000	0.8141	0.8009
3178	8.0000	1.0855	1.0678
3179	6.0000	0.8141	0.8009
3180	8.0000	1.0855	1.0678
3181	9.0000	1.2212	1.2013
3182	8.0000	1.0855	1.0678
3183	7.0000	0.9498	0.9343
3184	4.0000	0.5427	0.5339
3185	7.0000	0.9498	0.9343
3186	6.0000	0.8141	0.8009
3187	6.0000	0.8141	0.8009
3188	8.0000	1.0855	1.0678
3189	10.0000	1.3569	1.3348
3190	7.0000	0.9498	0.9343
3191	8.0000	1.0855	1.0678
3192	6.0000	0.8141	0.8009
3193	8.0000	1.0855	1.0678
3194	4.0000	0.5427	0.5339
3195	7.0000	0.9498	0.9343
3196	9.0000	1.2212	1.2013
3197	8.0000	1.0855	1.0678
3198	7.0000	0.9498	0.9343
3199	9.0000	1.2212	1.2013
3200	8.0000	1.0855	1.0678
3201	5.0000	0.6784	0.6674
3202	9.0000	1.2212	1.2013
3203	4.0000	0.5427	0.5339
3204	6.0000	0.8141	0.8009
3205	9.0000	1.2212	1.2013
3206	7.0000	0.9498	0.9343
3207	8.0000	1.0855	1.0678
3208	7.0000	0.9498	0.9343
3209	9.0000	1.2212	1.2013
3210	2.0000	0.2714	0.2670
3211	7.0000	0.9498	0.9343
3212	7.0000	0.9498	0.9343
3213	3.0000	0.4071	0.4004
3214	6.0000	0.8141	0.8009
3215	6.0000	0.8141	0.8009
3216	8.0000	1.0855	1.0678
3217	3.0000	0.4071	0.4004
3218	7.0000	0.9498	0.9343
3219	10.0000	1.3569	1.3348
3220	7.0000	0.9498	0.9343
3221	8.0000	1.0855	1.0678
3222	9.0000	1.2212	1.2013
3223	8.0000	1.0855	1.0678
3224	5.0000	0.6784	0.6674
3225	9.0000	1.2212	1.2013
3226	9.0000	1.2212	1.2013
3227	7.0000	0.9498	0.9343
3228	6.0000	0.8141	0.8009
3229	9.0000	1.2212	1.2013
3230	4.0000	0.5427	0.5339
3231	9.0000	1.2212	1.2013
3232	6.0000	0.8141	0.8009
3233	8.0000	1.0855	1.0678
3234	6.0000	0.8141	0.8009
3235	8.0000	1.0855	1.0678
3236	6.0000	0.8141	0.8009
3237	9.0000	1.2212	1.2013
3238	8.0000	1.0855	1.0678
3239	6.0000	0.8141	0.8009
3240	6.0000	0.8141	0.8009
3241	7.0000	0.9498	0.9343
3242	5.0000	0.6784	0.6674
3243	5.0000	0.6784	0.6674
3244	8.0000	1.0855	1.0678
3245	6.0000	0.8141	0.8009
3246	7.0000	0.9498	0.9343
3247	9.0000	1.2212	1.2013
3248	9.0000	1.2212	1.2013
3249	7.0000	0.9498	0.9343
3250	9.0000	1.2212	1.2013
3251	5.0000	0.6784	0.6674
3252	8.0000	1.0855	1.0678
3253	7.0000	0.9498	0.9343
3254	4.0000	0.5427	0.5339
3255	5.0000	0.6784	0.6674
3256	7.0000	0.9498	0.9343
3257	8.0000	1.0855	1.0678
3258	8.0000	1.0855	1.0678
3259	7.0000	0.9498	0.9343
3260	7.0000	0.9498	0.9343
3261	9.0000	1.2212	1.2013
3262	9.0000	1.2212	1.2013
3263	7.0000	0.9498	0.9343
3264	9.0000	1.2212	1.2013
3265	6.0000	0.8141	0.8009
3266	8.0000	1.0855	1.0678
3267	9.0000	1.2212	1.2013
3268	10.0000	1.3569	1.3348
3269	5.0000	0.6784	0.6674
3270	8.0000	1.0855	1.0678
3271	9.0000	1.2212	1.2013
3272	6.0000	0.8141	0.8009
3273	9.0000	1.2212	1.2013
3274	9.0000	1.2212	1.2013
3275	7.0000	0.9498	0.9343
3276	9.0000	1.2212	1.2013
3277	9.0000	1.2212	1.2013
3278	9.0000	1.2212	1.2013
3279	7.0000	0.9498	0.9343
3280	9.0000	1.2212	1.2013
3281	7.0000	0.9498	0.9343
3282	8.0000	1.0855	1.0678
3283	9.0000	1.2212	1.2013
3284	8.0000	1.0855	1.0678
3285	7.0000	0.9498	0.9343
3286	7.0000	0.9498	0.9343
3287	8.0000	1.0855	1.0678
3288	8.0000	1.0855	1.0678
3289	6.0000	0.8141	0.8009
3290	9.0000	1.2212	1.2013
3291	7.0000	0.9498	0.9343
3292	10.0000	1.3569	1.3348
3293	8.0000	1.0855	1.0678
3294	9.0000	1.2212	1.2013
3295	9.0000	1.2212	1.2013
3296	7.0000	0.9498	0.9343
3297	8.0000	1.0855	1.0678
3298	9.0000	1.2212	1.2013
3299	6.0000	0.8141	0.8009
3300	8.0000	1.0855	1.0678
3301	9.0000	1.2212	1.2013
3302	10.0000	1.3569	1.3348
3303	8.0000	1.0855	1.0678
3304	9.0000	1.2212	1.2013
3305	9.0000	1.2212	1.2013
3306	9.0000	1.2212	1.2013
3307	9.0000	1.2212	1.2013
3308	8.0000	1.0855	1.0678
3309	8.0000	1.0855	1.0678
3310	9.0000	1.2212	1.2013
3311	9.0000	1.2212	1.2013
3312	7.0000	0.9498	0.9343
3313	6.0000	0.8141	0.8009
3314	6.0000	0.8141	0.8009
3315	10.0000	1.3569	1.3348
3316	8.0000	1.0855	1.0678
3317	9.0000	1.2212	1.2013
3318	9.0000	1.2212	1.2013
3319	7.0000	0.9498	0.9343
3320	7.0000	0.9498	0.9343
3321	6.0000	0.8141	0.8009
3322	8.0000	1.0855	1.0678
3323	3.0000	0.4071	0.4004
3324	5.0000	0.6784	0.6674
3325	10.0000	1.3569	1.3348
3326	7.0000	0.9498	0.9343
3327	9.0000	1.2212	1.2013
3328	9.0000	1.2212	1.2013
3329	8.0000	1.0855	1.0678
3330	4.0000	0.5427	0.5339
3331	8.0000	1.0855	1.0678
3332	8.0000	1.0855	1.0678
3333	9.0000	1.2212	1.2013
3334	7.0000	0.9498	0.9343
3335	4.0000	0.5427	0.5339
3336	3.0000	0.4071	0.4004
3337	9.0000	1.2212	1.2013
3338	6.0000	0.8141	0.8009
3339	7.0000	0.9498	0.9343
3340	8.0000	1.0855	1.0678
3341	8.0000	1.0855	1.0678
3342	6.0000	0.8141	0.8009
3343	6.0000	0.8141	0.8009
3344	6.0000	0.8141	0.8009
3345	9.0000	1.2212	1.2013
3346	10.0000	1.3569	1.3348
3347	8.0000	1.0855	1.0678
3348	7.0000	0.9498	0.9343
3349	9.0000	1.2212	1.2013
3350	5.0000	0.6784	0.6674
3351	7.0000	0.9498	0.9343
3352	7.0000	0.9498	0.9343
3353	9.0000	1.2212	1.2013
3354	8.0000	1.0855	1.0678
3355	6.0000	0.8141	0.8009
3356	8.0000	1.0855	1.0678
3357	7.0000	0.9498	0.9343
3358	8.0000	1.0855	1.0678
3359	8.0000	1.0855	1.0678
3360	9.0000	1.2212	1.2013
3361	8.0000	1.0855	1.0678
3362	6.0000	0.8141	0.8009
3363	6.0000	0.8141	0.8009
3364	7.0000	0.9498	0.9343
3365	6.0000	0.8141	0.8009
3366	5.0000	0.6784	0.6674
3367	8.0000	1.0855	1.0678
3368	6.0000	0.8141	0.8009
3369	8.0000	1.0855	1.0678
3370	9.0000	1.2212	1.2013
3371	7.0000	0.9498	0.9343
3372	9.0000	1.2212	1.2013
3373	8.0000	1.0855	1.0678
3374	9.0000	1.2212	1.2013
3375	8.0000	1.0855	1.0678
3376	9.0000	1.2212	1.2013
3377	9.0000	1.2212	1.2013
3378	9.0000	1.2212	1.2013
3379	3.0000	0.4071	0.4004
3380	7.0000	0.9498	0.9343
3381	6.0000	0.8141	0.8009
3382	3.0000	0.4071	0.4004
3383	7.0000	0.9498	0.9343
3384	8.0000	1.0855	1.0678
3385	5.0000	0.6784	0.6674
3386	9.0000	1.2212	1.2013
3387	9.0000	1.2212	1.2013
3388	8.0000	1.0855	1.0678
3389	7.0000	0.9498	0.9343
3390	7.0000	0.9498	0.9343
3391	8.0000	1.0855	1.0678
3392	9.0000	1.2212	1.2013
3393	7.0000	0.9498	0.9343
3394	3.0000	0.4071	0.4004
3395	9.0000	1.2212	1.2013
3396	7.0000	0.9498	0.9343
3397	8.0000	1.0855	1.0678
3398	4.0000	0.5427	0.5339
3399	6.0000	0.8141	0.8009
3400	9.0000	1.2212	1.2013
3401	8.0000	1.0855	1.0678
3402	7.0000	0.9498	0.9343
3403	9.0000	1.2212	1.2013
3404	8.0000	1.0855	1.0678
3405	10.0000	1.3569	1.3348
3406	9.0000	1.2212	1.2013
3407	5.0000	0.6784	0.6674
3408	7.0000	0.9498	0.9343
3409	6.0000	0.8141	0.8009
3410	10.0000	1.3569	1.3348
3411	8.0000	1.0855	1.0678
3412	6.0000	0.8141	0.8009
3413	9.0000	1.2212	1.2013
3414	4.0000	0.5427	0.5339
3415	6.0000	0.8141	0.8009
3416	5.0000	0.6784	0.6674
3417	6.0000	0.8141	0.8009
3418	8.0000	1.0855	1.0678
3419	9.0000	1.2212	1.2013
3420	6.0000	0.8141	0.8009
3421	6.0000	0.8141	0.8009
