Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
2409	4.0000	1.1093	1.0998
2410	4.0000	1.1093	1.0998
2411	4.0000	1.1093	1.0998
2412	4.0000	1.1093	1.0998
2413	4.0000	1.1093	1.0998
2414	4.0000	1.1093	1.0998
2415	4.0000	1.1093	1.0998
2416	4.0000	1.1093	1.0998
2417	4.0000	1.1093	1.0998
2418	4.0000	1.1093	1.0998
2419	4.0000	1.1093	1.0998
2420	3.0000	0.8319	0.8249
2421	4.0000	1.1093	1.0998
2422	4.0000	1.1093	1.0998
2423	4.0000	1.1093	1.0998
2424	4.0000	1.1093	1.0998
2425	4.0000	1.1093	1.0998
2426	4.0000	1.1093	1.0998
2427	3.0000	0.8319	0.8249
2428	4.0000	1.1093	1.0998
2429	4.0000	1.1093	1.0998
2430	3.0000	0.8319	0.8249
2431	3.0000	0.8319	0.8249
2432	4.0000	1.1093	1.0998
2433	4.0000	1.1093	1.0998
2434	4.0000	1.1093	1.0998
2435	3.0000	0.8319	0.8249
2436	4.0000	1.1093	1.0998
2437	4.0000	1.1093	1.0998
2438	4.0000	1.1093	1.0998
2439	4.0000	1.1093	1.0998
2440	4.0000	1.1093	1.0998
2441	3.0000	0.8319	0.8249
2442	4.0000	1.1093	1.0998
2443	1.0000	0.2773	0.2750
2444	2.0000	0.5546	0.5499
2445	4.0000	1.1093	1.0998
2446	4.0000	1.1093	1.0998
2447	4.0000	1.1093	1.0998
2448	4.0000	1.1093	1.0998
2449	3.0000	0.8319	0.8249
2450	3.0000	0.8319	0.8249
2451	3.0000	0.8319	0.8249
2452	4.0000	1.1093	1.0998
2453	4.0000	1.1093	1.0998
2454	4.0000	1.1093	1.0998
2455	4.0000	1.1093	1.0998
2456	3.0000	0.8319	0.8249
2457	3.0000	0.8319	0.8249
2458	4.0000	1.1093	1.0998
2459	3.0000	0.8319	0.8249
2460	3.0000	0.8319	0.8249
2461	4.0000	1.1093	1.0998
2462	3.0000	0.8319	0.8249
2463	4.0000	1.1093	1.0998
2464	4.0000	1.1093	1.0998
2465	4.0000	1.1093	1.0998
2466	4.0000	1.1093	1.0998
2467	4.0000	1.1093	1.0998
2468	3.0000	0.8319	0.8249
2469	3.0000	0.8319	0.8249
2470	3.0000	0.8319	0.8249
2471	3.0000	0.8319	0.8249
2472	4.0000	1.1093	1.0998
2473	4.0000	1.1093	1.0998
2474	4.0000	1.1093	1.0998
2475	4.0000	1.1093	1.0998
2476	4.0000	1.1093	1.0998
2477	3.0000	0.8319	0.8249
2478	3.0000	0.8319	0.8249
2479	4.0000	1.1093	1.0998
2480	4.0000	1.1093	1.0998
2481	4.0000	1.1093	1.0998
2482	3.0000	0.8319	0.8249
2483	3.0000	0.8319	0.8249
2484	4.0000	1.1093	1.0998
2485	3.0000	0.8319	0.8249
2486	1.0000	0.2773	0.2750
2487	2.0000	0.5546	0.5499
2488	3.0000	0.8319	0.8249
2489	3.0000	0.8319	0.8249
2490	4.0000	1.1093	1.0998
2491	4.0000	1.1093	1.0998
2492	4.0000	1.1093	1.0998
2493	2.0000	0.5546	0.5499
2494	4.0000	1.1093	1.0998
2495	4.0000	1.1093	1.0998
2496	3.0000	0.8319	0.8249
2497	3.0000	0.8319	0.8249
2498	4.0000	1.1093	1.0998
2499	3.0000	0.8319	0.8249
2500	4.0000	1.1093	1.0998
2501	4.0000	1.1093	1.0998
2502	4.0000	1.1093	1.0998
2503	4.0000	1.1093	1.0998
2504	4.0000	1.1093	1.0998
2505	4.0000	1.1093	1.0998
2506	4.0000	1.1093	1.0998
2507	4.0000	1.1093	1.0998
2508	4.0000	1.1093	1.0998
2509	3.0000	0.8319	0.8249
2510	4.0000	1.1093	1.0998
2511	4.0000	1.1093	1.0998
2512	2.0000	0.5546	0.5499
2513	4.0000	1.1093	1.0998
2514	4.0000	1.1093	1.0998
2515	4.0000	1.1093	1.0998
2516	4.0000	1.1093	1.0998
2517	3.0000	0.8319	0.8249
2518	4.0000	1.1093	1.0998
2519	4.0000	1.1093	1.0998
2520	3.0000	0.8319	0.8249
2521	2.0000	0.5546	0.5499
2522	3.0000	0.8319	0.8249
2523	4.0000	1.1093	1.0998
2524	3.0000	0.8319	0.8249
2525	3.0000	0.8319	0.8249
2526	4.0000	1.1093	1.0998
2527	4.0000	1.1093	1.0998
2528	3.0000	0.8319	0.8249
2529	4.0000	1.1093	1.0998
2530	4.0000	1.1093	1.0998
2531	4.0000	1.1093	1.0998
2532	4.0000	1.1093	1.0998
2533	4.0000	1.1093	1.0998
2534	3.0000	0.8319	0.8249
2535	4.0000	1.1093	1.0998
2536	4.0000	1.1093	1.0998
2537	3.0000	0.8319	0.8249
2538	4.0000	1.1093	1.0998
2539	4.0000	1.1093	1.0998
2540	3.0000	0.8319	0.8249
2541	4.0000	1.1093	1.0998
2542	3.0000	0.8319	0.8249
2543	4.0000	1.1093	1.0998
2544	4.0000	1.1093	1.0998
2545	4.0000	1.1093	1.0998
2546	4.0000	1.1093	1.0998
2547	2.0000	0.5546	0.5499
2548	4.0000	1.1093	1.0998
2549	4.0000	1.1093	1.0998
2550	1.0000	0.2773	0.2750
2551	4.0000	1.1093	1.0998
2552	4.0000	1.1093	1.0998
2553	4.0000	1.1093	1.0998
2554	4.0000	1.1093	1.0998
2555	4.0000	1.1093	1.0998
2556	4.0000	1.1093	1.0998
2557	4.0000	1.1093	1.0998
2558	2.0000	0.5546	0.5499
2559	3.0000	0.8319	0.8249
2560	4.0000	1.1093	1.0998
2561	4.0000	1.1093	1.0998
2562	4.0000	1.1093	1.0998
2563	4.0000	1.1093	1.0998
2564	1.0000	0.2773	0.2750
2565	3.0000	0.8319	0.8249
2566	3.0000	0.8319	0.8249
2567	4.0000	1.1093	1.0998
2568	3.0000	0.8319	0.8249
2569	4.0000	1.1093	1.0998
2570	4.0000	1.1093	1.0998
2571	3.0000	0.8319	0.8249
2572	4.0000	1.1093	1.0998
2573	2.0000	0.5546	0.5499
2574	3.0000	0.8319	0.8249
2575	4.0000	1.1093	1.0998
2576	4.0000	1.1093	1.0998
2577	3.0000	0.8319	0.8249
2578	3.0000	0.8319	0.8249
2579	4.0000	1.1093	1.0998
2580	4.0000	1.1093	1.0998
2581	3.0000	0.8319	0.8249
2582	2.0000	0.5546	0.5499
2583	4.0000	1.1093	1.0998
2584	3.0000	0.8319	0.8249
2585	4.0000	1.1093	1.0998
2586	4.0000	1.1093	1.0998
2587	4.0000	1.1093	1.0998
2588	4.0000	1.1093	1.0998
2589	3.0000	0.8319	0.8249
2590	2.0000	0.5546	0.5499
2591	3.0000	0.8319	0.8249
2592	3.0000	0.8319	0.8249
2593	4.0000	1.1093	1.0998
2594	3.0000	0.8319	0.8249
2595	4.0000	1.1093	1.0998
2596	4.0000	1.1093	1.0998
2597	3.0000	0.8319	0.8249
2598	4.0000	1.1093	1.0998
2599	4.0000	1.1093	1.0998
2600	3.0000	0.8319	0.8249
2601	4.0000	1.1093	1.0998
2602	4.0000	1.1093	1.0998
2603	3.0000	0.8319	0.8249
2604	4.0000	1.1093	1.0998
2605	4.0000	1.1093	1.0998
2606	4.0000	1.1093	1.0998
2607	4.0000	1.1093	1.0998
2608	4.0000	1.1093	1.0998
2609	3.0000	0.8319	0.8249
2610	4.0000	1.1093	1.0998
2611	1.0000	0.2773	0.2750
2612	4.0000	1.1093	1.0998
2613	4.0000	1.1093	1.0998
2614	3.0000	0.8319	0.8249
2615	3.0000	0.8319	0.8249
2616	4.0000	1.1093	1.0998
2617	4.0000	1.1093	1.0998
2618	4.0000	1.1093	1.0998
2619	4.0000	1.1093	1.0998
2620	4.0000	1.1093	1.0998
2621	4.0000	1.1093	1.0998
2622	4.0000	1.1093	1.0998
2623	3.0000	0.8319	0.8249
2624	4.0000	1.1093	1.0998
2625	4.0000	1.1093	1.0998
2626	4.0000	1.1093	1.0998
2627	4.0000	1.1093	1.0998
2628	4.0000	1.1093	1.0998
2629	4.0000	1.1093	1.0998
2630	4.0000	1.1093	1.0998
2631	4.0000	1.1093	1.0998
2632	4.0000	1.1093	1.0998
2633	4.0000	1.1093	1.0998
2634	2.0000	0.5546	0.5499
2635	3.0000	0.8319	0.8249
2636	4.0000	1.1093	1.0998
2637	4.0000	1.1093	1.0998
2638	4.0000	1.1093	1.0998
2639	4.0000	1.1093	1.0998
2640	4.0000	1.1093	1.0998
2641	4.0000	1.1093	1.0998
2642	4.0000	1.1093	1.0998
2643	4.0000	1.1093	1.0998
2644	1.0000	0.2773	0.2750
2645	4.0000	1.1093	1.0998
2646	4.0000	1.1093	1.0998
2647	3.0000	0.8319	0.8249
2648	3.0000	0.8319	0.8249
2649	4.0000	1.1093	1.0998
2650	2.0000	0.5546	0.5499
2651	4.0000	1.1093	1.0998
2652	3.0000	0.8319	0.8249
2653	4.0000	1.1093	1.0998
2654	4.0000	1.1093	1.0998
2655	4.0000	1.1093	1.0998
2656	2.0000	0.5546	0.5499
2657	3.0000	0.8319	0.8249
2658	3.0000	0.8319	0.8249
2659	3.0000	0.8319	0.8249
2660	4.0000	1.1093	1.0998
2661	4.0000	1.1093	1.0998
2662	4.0000	1.1093	1.0998
2663	4.0000	1.1093	1.0998
2664	3.0000	0.8319	0.8249
2665	4.0000	1.1093	1.0998
2666	4.0000	1.1093	1.0998
2667	4.0000	1.1093	1.0998
2668	3.0000	0.8319	0.8249
2669	3.0000	0.8319	0.8249
2670	4.0000	1.1093	1.0998
2671	4.0000	1.1093	1.0998
2672	3.0000	0.8319	0.8249
2673	4.0000	1.1093	1.0998
2674	4.0000	1.1093	1.0998
2675	4.0000	1.1093	1.0998
2676	4.0000	1.1093	1.0998
2677	4.0000	1.1093	1.0998
2678	4.0000	1.1093	1.0998
2679	4.0000	1.1093	1.0998
2680	4.0000	1.1093	1.0998
2681	4.0000	1.1093	1.0998
2682	4.0000	1.1093	1.0998
2683	4.0000	1.1093	1.0998
2684	4.0000	1.1093	1.0998
2685	4.0000	1.1093	1.0998
2686	3.0000	0.8319	0.8249
2687	3.0000	0.8319	0.8249
2688	3.0000	0.8319	0.8249
2689	3.0000	0.8319	0.8249
2690	4.0000	1.1093	1.0998
2691	4.0000	1.1093	1.0998
2692	4.0000	1.1093	1.0998
2693	3.0000	0.8319	0.8249
2694	4.0000	1.1093	1.0998
2695	4.0000	1.1093	1.0998
2696	4.0000	1.1093	1.0998
2697	4.0000	1.1093	1.0998
2698	4.0000	1.1093	1.0998
2699	3.0000	0.8319	0.8249
2700	4.0000	1.1093	1.0998
2701	4.0000	1.1093	1.0998
2702	4.0000	1.1093	1.0998
2703	4.0000	1.1093	1.0998
2704	4.0000	1.1093	1.0998
2705	4.0000	1.1093	1.0998
2706	4.0000	1.1093	1.0998
2707	3.0000	0.8319	0.8249
2708	4.0000	1.1093	1.0998
2709	4.0000	1.1093	1.0998
2710	4.0000	1.1093	1.0998
2711	3.0000	0.8319	0.8249
2712	4.0000	1.1093	1.0998
2713	4.0000	1.1093	1.0998
2714	3.0000	0.8319	0.8249
2715	4.0000	1.1093	1.0998
2716	4.0000	1.1093	1.0998
2717	3.0000	0.8319	0.8249
2718	4.0000	1.1093	1.0998
2719	4.0000	1.1093	1.0998
2720	4.0000	1.1093	1.0998
2721	4.0000	1.1093	1.0998
2722	4.0000	1.1093	1.0998
2723	4.0000	1.1093	1.0998
2724	4.0000	1.1093	1.0998
2725	3.0000	0.8319	0.8249
2726	2.0000	0.5546	0.5499
2727	4.0000	1.1093	1.0998
2728	4.0000	1.1093	1.0998
2729	4.0000	1.1093	1.0998
2730	4.0000	1.1093	1.0998
2731	3.0000	0.8319	0.8249
2732	3.0000	0.8319	0.8249
2733	4.0000	1.1093	1.0998
2734	3.0000	0.8319	0.8249
2735	4.0000	1.1093	1.0998
2736	4.0000	1.1093	1.0998
2737	3.0000	0.8319	0.8249
2738	4.0000	1.1093	1.0998
2739	3.0000	0.8319	0.8249
2740	4.0000	1.1093	1.0998
2741	4.0000	1.1093	1.0998
2742	4.0000	1.1093	1.0998
2743	4.0000	1.1093	1.0998
2744	4.0000	1.1093	1.0998
2745	2.0000	0.5546	0.5499
2746	4.0000	1.1093	1.0998
2747	4.0000	1.1093	1.0998
2748	3.0000	0.8319	0.8249
2749	4.0000	1.1093	1.0998
2750	4.0000	1.1093	1.0998
2751	3.0000	0.8319	0.8249
2752	4.0000	1.1093	1.0998
2753	3.0000	0.8319	0.8249
2754	3.0000	0.8319	0.8249
2755	3.0000	0.8319	0.8249
2756	4.0000	1.1093	1.0998
2757	3.0000	0.8319	0.8249
2758	4.0000	1.1093	1.0998
2759	4.0000	1.1093	1.0998
2760	4.0000	1.1093	1.0998
2761	4.0000	1.1093	1.0998
2762	4.0000	1.1093	1.0998
2763	3.0000	0.8319	0.8249
2764	4.0000	1.1093	1.0998
2765	4.0000	1.1093	1.0998
2766	3.0000	0.8319	0.8249
2767	4.0000	1.1093	1.0998
2768	3.0000	0.8319	0.8249
2769	4.0000	1.1093	1.0998
2770	4.0000	1.1093	1.0998
2771	4.0000	1.1093	1.0998
2772	4.0000	1.1093	1.0998
2773	4.0000	1.1093	1.0998
2774	4.0000	1.1093	1.0998
2775	4.0000	1.1093	1.0998
2776	4.0000	1.1093	1.0998
2777	3.0000	0.8319	0.8249
2778	4.0000	1.1093	1.0998
2779	4.0000	1.1093	1.0998
2780	4.0000	1.1093	1.0998
2781	4.0000	1.1093	1.0998
2782	3.0000	0.8319	0.8249
2783	3.0000	0.8319	0.8249
2784	4.0000	1.1093	1.0998
2785	2.0000	0.5546	0.5499
2786	4.0000	1.1093	1.0998
2787	4.0000	1.1093	1.0998
2788	4.0000	1.1093	1.0998
2789	4.0000	1.1093	1.0998
2790	2.0000	0.5546	0.5499
2791	4.0000	1.1093	1.0998
2792	3.0000	0.8319	0.8249
2793	4.0000	1.1093	1.0998
2794	3.0000	0.8319	0.8249
2795	4.0000	1.1093	1.0998
2796	3.0000	0.8319	0.8249
2797	2.0000	0.5546	0.5499
2798	4.0000	1.1093	1.0998
2799	4.0000	1.1093	1.0998
2800	4.0000	1.1093	1.0998
2801	3.0000	0.8319	0.8249
2802	4.0000	1.1093	1.0998
2803	4.0000	1.1093	1.0998
2804	4.0000	1.1093	1.0998
2805	4.0000	1.1093	1.0998
2806	4.0000	1.1093	1.0998
2807	3.0000	0.8319	0.8249
2808	4.0000	1.1093	1.0998
2809	4.0000	1.1093	1.0998
2810	4.0000	1.1093	1.0998
2811	4.0000	1.1093	1.0998
2812	4.0000	1.1093	1.0998
2813	2.0000	0.5546	0.5499
2814	4.0000	1.1093	1.0998
2815	4.0000	1.1093	1.0998
2816	2.0000	0.5546	0.5499
2817	4.0000	1.1093	1.0998
2818	3.0000	0.8319	0.8249
2819	3.0000	0.8319	0.8249
2820	4.0000	1.1093	1.0998
2821	4.0000	1.1093	1.0998
2822	2.0000	0.5546	0.5499
2823	3.0000	0.8319	0.8249
2824	3.0000	0.8319	0.8249
2825	2.0000	0.5546	0.5499
2826	3.0000	0.8319	0.8249
2827	4.0000	1.1093	1.0998
2828	4.0000	1.1093	1.0998
2829	4.0000	1.1093	1.0998
2830	3.0000	0.8319	0.8249
2831	4.0000	1.1093	1.0998
2832	3.0000	0.8319	0.8249
2833	4.0000	1.1093	1.0998
2834	4.0000	1.1093	1.0998
2835	4.0000	1.1093	1.0998
2836	3.0000	0.8319	0.8249
2837	4.0000	1.1093	1.0998
2838	4.0000	1.1093	1.0998
2839	4.0000	1.1093	1.0998
2840	3.0000	0.8319	0.8249
2841	1.0000	0.2773	0.2750
2842	4.0000	1.1093	1.0998
2843	4.0000	1.1093	1.0998
2844	3.0000	0.8319	0.8249
2845	4.0000	1.1093	1.0998
2846	4.0000	1.1093	1.0998
2847	4.0000	1.1093	1.0998
2848	4.0000	1.1093	1.0998
2849	4.0000	1.1093	1.0998
2850	3.0000	0.8319	0.8249
2851	4.0000	1.1093	1.0998
2852	3.0000	0.8319	0.8249
2853	4.0000	1.1093	1.0998
2854	3.0000	0.8319	0.8249
2855	2.0000	0.5546	0.5499
2856	3.0000	0.8319	0.8249
2857	3.0000	0.8319	0.8249
2858	4.0000	1.1093	1.0998
2859	4.0000	1.1093	1.0998
2860	4.0000	1.1093	1.0998
2861	3.0000	0.8319	0.8249
2862	3.0000	0.8319	0.8249
2863	4.0000	1.1093	1.0998
2864	3.0000	0.8319	0.8249
2865	4.0000	1.1093	1.0998
2866	2.0000	0.5546	0.5499
2867	4.0000	1.1093	1.0998
2868	4.0000	1.1093	1.0998
2869	4.0000	1.1093	1.0998
2870	4.0000	1.1093	1.0998
2871	4.0000	1.1093	1.0998
2872	4.0000	1.1093	1.0998
2873	3.0000	0.8319	0.8249
2874	4.0000	1.1093	1.0998
2875	1.0000	0.2773	0.2750
2876	3.0000	0.8319	0.8249
2877	3.0000	0.8319	0.8249
2878	4.0000	1.1093	1.0998
2879	3.0000	0.8319	0.8249
2880	4.0000	1.1093	1.0998
2881	4.0000	1.1093	1.0998
2882	4.0000	1.1093	1.0998
2883	4.0000	1.1093	1.0998
2884	4.0000	1.1093	1.0998
2885	3.0000	0.8319	0.8249
2886	4.0000	1.1093	1.0998
2887	3.0000	0.8319	0.8249
2888	4.0000	1.1093	1.0998
2889	4.0000	1.1093	1.0998
2890	4.0000	1.1093	1.0998
2891	3.0000	0.8319	0.8249
2892	4.0000	1.1093	1.0998
2893	4.0000	1.1093	1.0998
2894	4.0000	1.1093	1.0998
2895	3.0000	0.8319	0.8249
2896	3.0000	0.8319	0.8249
2897	4.0000	1.1093	1.0998
2898	3.0000	0.8319	0.8249
2899	2.0000	0.5546	0.5499
2900	4.0000	1.1093	1.0998
2901	4.0000	1.1093	1.0998
2902	4.0000	1.1093	1.0998
2903	4.0000	1.1093	1.0998
2904	3.0000	0.8319	0.8249
2905	3.0000	0.8319	0.8249
2906	3.0000	0.8319	0.8249
2907	3.0000	0.8319	0.8249
2908	4.0000	1.1093	1.0998
2909	4.0000	1.1093	1.0998
2910	2.0000	0.5546	0.5499
2911	4.0000	1.1093	1.0998
2912	4.0000	1.1093	1.0998
2913	3.0000	0.8319	0.8249
2914	3.0000	0.8319	0.8249
2915	4.0000	1.1093	1.0998
2916	4.0000	1.1093	1.0998
2917	4.0000	1.1093	1.0998
2918	4.0000	1.1093	1.0998
2919	3.0000	0.8319	0.8249
2920	3.0000	0.8319	0.8249
2921	4.0000	1.1093	1.0998
2922	3.0000	0.8319	0.8249
2923	4.0000	1.1093	1.0998
2924	4.0000	1.1093	1.0998
2925	4.0000	1.1093	1.0998
2926	3.0000	0.8319	0.8249
2927	4.0000	1.1093	1.0998
2928	4.0000	1.1093	1.0998
2929	3.0000	0.8319	0.8249
2930	3.0000	0.8319	0.8249
2931	4.0000	1.1093	1.0998
2932	4.0000	1.1093	1.0998
2933	4.0000	1.1093	1.0998
2934	4.0000	1.1093	1.0998
2935	4.0000	1.1093	1.0998
2936	3.0000	0.8319	0.8249
2937	4.0000	1.1093	1.0998
2938	4.0000	1.1093	1.0998
2939	4.0000	1.1093	1.0998
2940	4.0000	1.1093	1.0998
2941	1.0000	0.2773	0.2750
2942	3.0000	0.8319	0.8249
2943	3.0000	0.8319	0.8249
2944	4.0000	1.1093	1.0998
2945	4.0000	1.1093	1.0998
2946	4.0000	1.1093	1.0998
2947	3.0000	0.8319	0.8249
2948	4.0000	1.1093	1.0998
2949	4.0000	1.1093	1.0998
2950	3.0000	0.8319	0.8249
2951	3.0000	0.8319	0.8249
2952	3.0000	0.8319	0.8249
2953	3.0000	0.8319	0.8249
2954	4.0000	1.1093	1.0998
2955	4.0000	1.1093	1.0998
2956	3.0000	0.8319	0.8249
2957	4.0000	1.1093	1.0998
2958	3.0000	0.8319	0.8249
2959	4.0000	1.1093	1.0998
2960	3.0000	0.8319	0.8249
2961	2.0000	0.5546	0.5499
2962	4.0000	1.1093	1.0998
2963	3.0000	0.8319	0.8249
2964	1.0000	0.2773	0.2750
2965	3.0000	0.8319	0.8249
2966	4.0000	1.1093	1.0998
2967	2.0000	0.5546	0.5499
2968	4.0000	1.1093	1.0998
2969	3.0000	0.8319	0.8249
2970	4.0000	1.1093	1.0998
2971	3.0000	0.8319	0.8249
2972	3.0000	0.8319	0.8249
2973	4.0000	1.1093	1.0998
2974	3.0000	0.8319	0.8249
2975	4.0000	1.1093	1.0998
2976	4.0000	1.1093	1.0998
2977	3.0000	0.8319	0.8249
2978	4.0000	1.1093	1.0998
2979	4.0000	1.1093	1.0998
2980	3.0000	0.8319	0.8249
2981	4.0000	1.1093	1.0998
2982	3.0000	0.8319	0.8249
2983	4.0000	1.1093	1.0998
2984	2.0000	0.5546	0.5499
2985	4.0000	1.1093	1.0998
2986	4.0000	1.1093	1.0998
2987	3.0000	0.8319	0.8249
2988	3.0000	0.8319	0.8249
2989	4.0000	1.1093	1.0998
2990	4.0000	1.1093	1.0998
2991	3.0000	0.8319	0.8249
2992	4.0000	1.1093	1.0998
2993	4.0000	1.1093	1.0998
2994	2.0000	0.5546	0.5499
2995	2.0000	0.5546	0.5499
2996	4.0000	1.1093	1.0998
2997	4.0000	1.1093	1.0998
2998	4.0000	1.1093	1.0998
2999	3.0000	0.8319	0.8249
3000	3.0000	0.8319	0.8249
3001	4.0000	1.1093	1.0998
3002	4.0000	1.1093	1.0998
3003	4.0000	1.1093	1.0998
3004	3.0000	0.8319	0.8249
3005	4.0000	1.1093	1.0998
3006	4.0000	1.1093	1.0998
3007	4.0000	1.1093	1.0998
3008	3.0000	0.8319	0.8249
3009	4.0000	1.1093	1.0998
3010	4.0000	1.1093	1.0998
3011	4.0000	1.1093	1.0998
3012	4.0000	1.1093	1.0998
3013	4.0000	1.1093	1.0998
3014	4.0000	1.1093	1.0998
3015	3.0000	0.8319	0.8249
3016	3.0000	0.8319	0.8249
3017	4.0000	1.1093	1.0998
3018	4.0000	1.1093	1.0998
3019	4.0000	1.1093	1.0998
3020	3.0000	0.8319	0.8249
3021	4.0000	1.1093	1.0998
3022	3.0000	0.8319	0.8249
3023	4.0000	1.1093	1.0998
3024	4.0000	1.1093	1.0998
3025	4.0000	1.1093	1.0998
3026	4.0000	1.1093	1.0998
3027	3.0000	0.8319	0.8249
3028	3.0000	0.8319	0.8249
3029	4.0000	1.1093	1.0998
3030	4.0000	1.1093	1.0998
3031	4.0000	1.1093	1.0998
3032	3.0000	0.8319	0.8249
3033	4.0000	1.1093	1.0998
3034	3.0000	0.8319	0.8249
3035	4.0000	1.1093	1.0998
3036	1.0000	0.2773	0.2750
3037	4.0000	1.1093	1.0998
3038	3.0000	0.8319	0.8249
3039	4.0000	1.1093	1.0998
3040	4.0000	1.1093	1.0998
3041	3.0000	0.8319	0.8249
3042	4.0000	1.1093	1.0998
3043	3.0000	0.8319	0.8249
3044	4.0000	1.1093	1.0998
3045	4.0000	1.1093	1.0998
3046	4.0000	1.1093	1.0998
3047	4.0000	1.1093	1.0998
3048	4.0000	1.1093	1.0998
3049	3.0000	0.8319	0.8249
3050	3.0000	0.8319	0.8249
3051	2.0000	0.5546	0.5499
3052	4.0000	1.1093	1.0998
3053	3.0000	0.8319	0.8249
3054	4.0000	1.1093	1.0998
3055	4.0000	1.1093	1.0998
3056	4.0000	1.1093	1.0998
3057	3.0000	0.8319	0.8249
3058	3.0000	0.8319	0.8249
3059	3.0000	0.8319	0.8249
3060	3.0000	0.8319	0.8249
3061	4.0000	1.1093	1.0998
3062	4.0000	1.1093	1.0998
3063	4.0000	1.1093	1.0998
3064	4.0000	1.1093	1.0998
3065	3.0000	0.8319	0.8249
3066	4.0000	1.1093	1.0998
3067	3.0000	0.8319	0.8249
3068	4.0000	1.1093	1.0998
3069	4.0000	1.1093	1.0998
3070	4.0000	1.1093	1.0998
3071	4.0000	1.1093	1.0998
3072	3.0000	0.8319	0.8249
3073	3.0000	0.8319	0.8249
3074	4.0000	1.1093	1.0998
3075	4.0000	1.1093	1.0998
3076	3.0000	0.8319	0.8249
3077	3.0000	0.8319	0.8249
3078	4.0000	1.1093	1.0998
3079	3.0000	0.8319	0.8249
3080	4.0000	1.1093	1.0998
3081	4.0000	1.1093	1.0998
3082	4.0000	1.1093	1.0998
3083	3.0000	0.8319	0.8249
3084	4.0000	1.1093	1.0998
3085	4.0000	1.1093	1.0998
3086	4.0000	1.1093	1.0998
3087	4.0000	1.1093	1.0998
3088	4.0000	1.1093	1.0998
3089	4.0000	1.1093	1.0998
3090	4.0000	1.1093	1.0998
3091	3.0000	0.8319	0.8249
3092	4.0000	1.1093	1.0998
3093	4.0000	1.1093	1.0998
3094	4.0000	1.1093	1.0998
3095	4.0000	1.1093	1.0998
3096	4.0000	1.1093	1.0998
3097	2.0000	0.5546	0.5499
3098	4.0000	1.1093	1.0998
3099	3.0000	0.8319	0.8249
3100	4.0000	1.1093	1.0998
3101	3.0000	0.8319	0.8249
3102	3.0000	0.8319	0.8249
3103	3.0000	0.8319	0.8249
3104	3.0000	0.8319	0.8249
3105	4.0000	1.1093	1.0998
3106	3.0000	0.8319	0.8249
3107	3.0000	0.8319	0.8249
3108	3.0000	0.8319	0.8249
3109	4.0000	1.1093	1.0998
3110	4.0000	1.1093	1.0998
3111	4.0000	1.1093	1.0998
3112	4.0000	1.1093	1.0998
3113	4.0000	1.1093	1.0998
3114	2.0000	0.5546	0.5499
3115	4.0000	1.1093	1.0998
3116	4.0000	1.1093	1.0998
3117	4.0000	1.1093	1.0998
3118	4.0000	1.1093	1.0998
3119	4.0000	1.1093	1.0998
3120	4.0000	1.1093	1.0998
3121	3.0000	0.8319	0.8249
3122	4.0000	1.1093	1.0998
3123	4.0000	1.1093	1.0998
3124	3.0000	0.8319	0.8249
3125	4.0000	1.1093	1.0998
3126	4.0000	1.1093	1.0998
3127	3.0000	0.8319	0.8249
3128	3.0000	0.8319	0.8249
3129	4.0000	1.1093	1.0998
3130	4.0000	1.1093	1.0998
3131	3.0000	0.8319	0.8249
3132	4.0000	1.1093	1.0998
3133	4.0000	1.1093	1.0998
3134	4.0000	1.1093	1.0998
3135	4.0000	1.1093	1.0998
3136	4.0000	1.1093	1.0998
3137	3.0000	0.8319	0.8249
3138	3.0000	0.8319	0.8249
3139	4.0000	1.1093	1.0998
3140	4.0000	1.1093	1.0998
3141	4.0000	1.1093	1.0998
3142	4.0000	1.1093	1.0998
3143	4.0000	1.1093	1.0998
3144	4.0000	1.1093	1.0998
3145	4.0000	1.1093	1.0998
3146	4.0000	1.1093	1.0998
3147	3.0000	0.8319	0.8249
3148	4.0000	1.1093	1.0998
3149	3.0000	0.8319	0.8249
3150	4.0000	1.1093	1.0998
3151	4.0000	1.1093	1.0998
3152	3.0000	0.8319	0.8249
3153	4.0000	1.1093	1.0998
3154	3.0000	0.8319	0.8249
3155	3.0000	0.8319	0.8249
3156	3.0000	0.8319	0.8249
3157	4.0000	1.1093	1.0998
3158	3.0000	0.8319	0.8249
3159	3.0000	0.8319	0.8249
3160	4.0000	1.1093	1.0998
3161	4.0000	1.1093	1.0998
3162	3.0000	0.8319	0.8249
3163	3.0000	0.8319	0.8249
3164	3.0000	0.8319	0.8249
3165	4.0000	1.1093	1.0998
3166	4.0000	1.1093	1.0998
3167	4.0000	1.1093	1.0998
3168	4.0000	1.1093	1.0998
3169	4.0000	1.1093	1.0998
3170	4.0000	1.1093	1.0998
3171	4.0000	1.1093	1.0998
3172	4.0000	1.1093	1.0998
3173	2.0000	0.5546	0.5499
3174	3.0000	0.8319	0.8249
3175	4.0000	1.1093	1.0998
3176	4.0000	1.1093	1.0998
3177	3.0000	0.8319	0.8249
3178	4.0000	1.1093	1.0998
3179	3.0000	0.8319	0.8249
3180	4.0000	1.1093	1.0998
3181	4.0000	1.1093	1.0998
3182	4.0000	1.1093	1.0998
3183	4.0000	1.1093	1.0998
3184	3.0000	0.8319	0.8249
