Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2387	4.5000	0.9579	0.9611
2388	3.5000	0.7450	0.7475
2389	4.5000	0.9579	0.9611
2390	3.5000	0.7450	0.7475
2391	2.5000	0.5321	0.5340
2392	4.5000	0.9579	0.9611
2393	4.5000	0.9579	0.9611
2394	4.5000	0.9579	0.9611
2395	3.5000	0.7450	0.7475
2396	4.5000	0.9579	0.9611
2397	4.5000	0.9579	0.9611
2398	4.5000	0.9579	0.9611
2399	3.5000	0.7450	0.7475
2400	4.5000	0.9579	0.9611
2401	4.5000	0.9579	0.9611
2402	4.5000	0.9579	0.9611
2403	4.5000	0.9579	0.9611
2404	4.5000	0.9579	0.9611
2405	3.5000	0.7450	0.7475
2406	3.5000	0.7450	0.7475
2407	4.5000	0.9579	0.9611
2408	3.5000	0.7450	0.7475
2409	4.5000	0.9579	0.9611
2410	4.5000	0.9579	0.9611
2411	3.5000	0.7450	0.7475
2412	3.5000	0.7450	0.7475
2413	3.5000	0.7450	0.7475
2414	3.5000	0.7450	0.7475
2415	3.5000	0.7450	0.7475
2416	4.5000	0.9579	0.9611
2417	2.5000	0.5321	0.5340
2418	3.5000	0.7450	0.7475
2419	4.5000	0.9579	0.9611
2420	4.5000	0.9579	0.9611
2421	3.5000	0.7450	0.7475
2422	4.5000	0.9579	0.9611
2423	4.5000	0.9579	0.9611
2424	3.5000	0.7450	0.7475
2425	4.5000	0.9579	0.9611
2426	4.5000	0.9579	0.9611
2427	4.5000	0.9579	0.9611
2428	2.5000	0.5321	0.5340
2429	4.5000	0.9579	0.9611
2430	4.5000	0.9579	0.9611
2431	4.5000	0.9579	0.9611
2432	4.5000	0.9579	0.9611
2433	3.5000	0.7450	0.7475
2434	4.5000	0.9579	0.9611
2435	3.5000	0.7450	0.7475
2436	2.5000	0.5321	0.5340
2437	4.5000	0.9579	0.9611
2438	4.5000	0.9579	0.9611
2439	3.5000	0.7450	0.7475
2440	4.5000	0.9579	0.9611
2441	4.5000	0.9579	0.9611
2442	2.5000	0.5321	0.5340
2443	4.5000	0.9579	0.9611
2444	3.5000	0.7450	0.7475
2445	3.5000	0.7450	0.7475
2446	3.5000	0.7450	0.7475
2447	3.5000	0.7450	0.7475
2448	4.5000	0.9579	0.9611
2449	4.5000	0.9579	0.9611
2450	4.5000	0.9579	0.9611
2451	4.5000	0.9579	0.9611
2452	3.5000	0.7450	0.7475
2453	4.5000	0.9579	0.9611
2454	4.5000	0.9579	0.9611
2455	2.5000	0.5321	0.5340
2456	3.5000	0.7450	0.7475
2457	4.5000	0.9579	0.9611
2458	4.5000	0.9579	0.9611
2459	3.5000	0.7450	0.7475
2460	4.5000	0.9579	0.9611
2461	4.5000	0.9579	0.9611
2462	3.5000	0.7450	0.7475
2463	3.5000	0.7450	0.7475
2464	4.5000	0.9579	0.9611
2465	3.5000	0.7450	0.7475
2466	2.5000	0.5321	0.5340
2467	2.5000	0.5321	0.5340
2468	4.5000	0.9579	0.9611
2469	4.5000	0.9579	0.9611
2470	4.5000	0.9579	0.9611
2471	3.5000	0.7450	0.7475
2472	4.5000	0.9579	0.9611
2473	4.5000	0.9579	0.9611
2474	3.5000	0.7450	0.7475
2475	3.5000	0.7450	0.7475
2476	4.5000	0.9579	0.9611
2477	4.5000	0.9579	0.9611
2478	4.5000	0.9579	0.9611
2479	4.5000	0.9579	0.9611
2480	4.5000	0.9579	0.9611
2481	4.5000	0.9579	0.9611
2482	3.5000	0.7450	0.7475
2483	4.5000	0.9579	0.9611
2484	4.5000	0.9579	0.9611
2485	3.5000	0.7450	0.7475
2486	4.5000	0.9579	0.9611
2487	3.5000	0.7450	0.7475
2488	3.5000	0.7450	0.7475
2489	4.5000	0.9579	0.9611
2490	4.5000	0.9579	0.9611
2491	4.5000	0.9579	0.9611
2492	4.5000	0.9579	0.9611
2493	4.5000	0.9579	0.9611
2494	4.5000	0.9579	0.9611
2495	4.5000	0.9579	0.9611
2496	4.5000	0.9579	0.9611
2497	4.5000	0.9579	0.9611
2498	2.5000	0.5321	0.5340
2499	4.5000	0.9579	0.9611
2500	4.5000	0.9579	0.9611
2501	4.5000	0.9579	0.9611
2502	4.5000	0.9579	0.9611
2503	4.5000	0.9579	0.9611
2504	4.5000	0.9579	0.9611
2505	4.5000	0.9579	0.9611
2506	4.5000	0.9579	0.9611
2507	4.5000	0.9579	0.9611
2508	4.5000	0.9579	0.9611
2509	3.5000	0.7450	0.7475
2510	3.5000	0.7450	0.7475
2511	3.5000	0.7450	0.7475
2512	4.5000	0.9579	0.9611
2513	4.5000	0.9579	0.9611
2514	4.5000	0.9579	0.9611
2515	4.5000	0.9579	0.9611
2516	2.5000	0.5321	0.5340
2517	3.5000	0.7450	0.7475
2518	4.5000	0.9579	0.9611
2519	4.5000	0.9579	0.9611
2520	3.5000	0.7450	0.7475
2521	4.5000	0.9579	0.9611
2522	4.5000	0.9579	0.9611
2523	4.5000	0.9579	0.9611
2524	4.5000	0.9579	0.9611
2525	3.5000	0.7450	0.7475
2526	4.5000	0.9579	0.9611
2527	3.5000	0.7450	0.7475
2528	3.5000	0.7450	0.7475
2529	4.5000	0.9579	0.9611
2530	4.5000	0.9579	0.9611
2531	4.5000	0.9579	0.9611
2532	4.5000	0.9579	0.9611
2533	4.5000	0.9579	0.9611
2534	4.5000	0.9579	0.9611
2535	4.5000	0.9579	0.9611
2536	4.5000	0.9579	0.9611
2537	4.5000	0.9579	0.9611
2538	1.5000	0.3193	0.3204
2539	4.5000	0.9579	0.9611
2540	4.5000	0.9579	0.9611
2541	3.5000	0.7450	0.7475
2542	4.5000	0.9579	0.9611
2543	4.5000	0.9579	0.9611
2544	3.5000	0.7450	0.7475
2545	4.5000	0.9579	0.9611
2546	4.5000	0.9579	0.9611
2547	4.5000	0.9579	0.9611
2548	4.5000	0.9579	0.9611
2549	4.5000	0.9579	0.9611
2550	4.5000	0.9579	0.9611
2551	4.5000	0.9579	0.9611
2552	4.5000	0.9579	0.9611
2553	4.5000	0.9579	0.9611
2554	4.5000	0.9579	0.9611
2555	4.5000	0.9579	0.9611
2556	4.5000	0.9579	0.9611
2557	3.5000	0.7450	0.7475
2558	4.5000	0.9579	0.9611
2559	3.5000	0.7450	0.7475
2560	4.5000	0.9579	0.9611
2561	4.5000	0.9579	0.9611
2562	2.5000	0.5321	0.5340
2563	4.5000	0.9579	0.9611
2564	4.5000	0.9579	0.9611
2565	4.5000	0.9579	0.9611
2566	3.5000	0.7450	0.7475
2567	4.5000	0.9579	0.9611
2568	4.5000	0.9579	0.9611
2569	4.5000	0.9579	0.9611
2570	4.5000	0.9579	0.9611
2571	3.5000	0.7450	0.7475
2572	4.5000	0.9579	0.9611
2573	4.5000	0.9579	0.9611
2574	4.5000	0.9579	0.9611
2575	2.5000	0.5321	0.5340
2576	4.5000	0.9579	0.9611
2577	4.5000	0.9579	0.9611
2578	3.5000	0.7450	0.7475
2579	4.5000	0.9579	0.9611
2580	4.5000	0.9579	0.9611
2581	3.5000	0.7450	0.7475
2582	4.5000	0.9579	0.9611
2583	3.5000	0.7450	0.7475
2584	3.5000	0.7450	0.7475
2585	2.5000	0.5321	0.5340
2586	3.5000	0.7450	0.7475
2587	4.5000	0.9579	0.9611
2588	3.5000	0.7450	0.7475
2589	3.5000	0.7450	0.7475
2590	4.5000	0.9579	0.9611
2591	4.5000	0.9579	0.9611
2592	4.5000	0.9579	0.9611
2593	3.5000	0.7450	0.7475
2594	4.5000	0.9579	0.9611
2595	4.5000	0.9579	0.9611
2596	3.5000	0.7450	0.7475
2597	4.5000	0.9579	0.9611
2598	4.5000	0.9579	0.9611
2599	4.5000	0.9579	0.9611
2600	4.5000	0.9579	0.9611
2601	3.5000	0.7450	0.7475
2602	4.5000	0.9579	0.9611
2603	2.5000	0.5321	0.5340
2604	3.5000	0.7450	0.7475
2605	2.5000	0.5321	0.5340
2606	3.5000	0.7450	0.7475
2607	2.5000	0.5321	0.5340
2608	3.5000	0.7450	0.7475
2609	4.5000	0.9579	0.9611
2610	4.5000	0.9579	0.9611
2611	4.5000	0.9579	0.9611
2612	4.5000	0.9579	0.9611
2613	4.5000	0.9579	0.9611
2614	4.5000	0.9579	0.9611
2615	3.5000	0.7450	0.7475
2616	4.5000	0.9579	0.9611
2617	4.5000	0.9579	0.9611
2618	4.5000	0.9579	0.9611
2619	1.5000	0.3193	0.3204
2620	4.5000	0.9579	0.9611
2621	4.5000	0.9579	0.9611
2622	4.5000	0.9579	0.9611
2623	3.5000	0.7450	0.7475
2624	4.5000	0.9579	0.9611
2625	4.5000	0.9579	0.9611
2626	4.5000	0.9579	0.9611
2627	4.5000	0.9579	0.9611
2628	2.5000	0.5321	0.5340
2629	4.5000	0.9579	0.9611
2630	2.5000	0.5321	0.5340
2631	4.5000	0.9579	0.9611
2632	4.5000	0.9579	0.9611
2633	3.5000	0.7450	0.7475
2634	4.5000	0.9579	0.9611
2635	4.5000	0.9579	0.9611
2636	3.5000	0.7450	0.7475
2637	4.5000	0.9579	0.9611
2638	2.5000	0.5321	0.5340
2639	4.5000	0.9579	0.9611
2640	3.5000	0.7450	0.7475
2641	2.5000	0.5321	0.5340
2642	4.5000	0.9579	0.9611
2643	4.5000	0.9579	0.9611
2644	4.5000	0.9579	0.9611
2645	3.5000	0.7450	0.7475
2646	4.5000	0.9579	0.9611
2647	4.5000	0.9579	0.9611
2648	4.5000	0.9579	0.9611
2649	4.5000	0.9579	0.9611
2650	4.5000	0.9579	0.9611
2651	4.5000	0.9579	0.9611
2652	3.5000	0.7450	0.7475
2653	4.5000	0.9579	0.9611
2654	3.5000	0.7450	0.7475
2655	4.5000	0.9579	0.9611
2656	4.5000	0.9579	0.9611
2657	4.5000	0.9579	0.9611
2658	4.5000	0.9579	0.9611
2659	4.5000	0.9579	0.9611
2660	4.5000	0.9579	0.9611
2661	3.5000	0.7450	0.7475
2662	3.5000	0.7450	0.7475
2663	4.5000	0.9579	0.9611
2664	4.5000	0.9579	0.9611
2665	4.5000	0.9579	0.9611
2666	4.5000	0.9579	0.9611
2667	2.5000	0.5321	0.5340
2668	3.5000	0.7450	0.7475
2669	3.5000	0.7450	0.7475
2670	4.5000	0.9579	0.9611
2671	3.5000	0.7450	0.7475
2672	4.5000	0.9579	0.9611
2673	2.5000	0.5321	0.5340
2674	3.5000	0.7450	0.7475
2675	4.5000	0.9579	0.9611
2676	4.5000	0.9579	0.9611
2677	4.5000	0.9579	0.9611
2678	4.5000	0.9579	0.9611
2679	4.5000	0.9579	0.9611
2680	3.5000	0.7450	0.7475
2681	3.5000	0.7450	0.7475
2682	4.5000	0.9579	0.9611
2683	4.5000	0.9579	0.9611
2684	3.5000	0.7450	0.7475
2685	3.5000	0.7450	0.7475
2686	4.5000	0.9579	0.9611
2687	4.5000	0.9579	0.9611
2688	4.5000	0.9579	0.9611
2689	4.5000	0.9579	0.9611
2690	4.5000	0.9579	0.9611
2691	4.5000	0.9579	0.9611
2692	4.5000	0.9579	0.9611
2693	4.5000	0.9579	0.9611
2694	4.5000	0.9579	0.9611
2695	0.5000	0.1064	0.1068
2696	4.5000	0.9579	0.9611
2697	4.5000	0.9579	0.9611
2698	4.5000	0.9579	0.9611
2699	4.5000	0.9579	0.9611
2700	3.5000	0.7450	0.7475
2701	4.5000	0.9579	0.9611
2702	4.5000	0.9579	0.9611
2703	3.5000	0.7450	0.7475
2704	4.5000	0.9579	0.9611
2705	2.5000	0.5321	0.5340
2706	4.5000	0.9579	0.9611
2707	4.5000	0.9579	0.9611
2708	4.5000	0.9579	0.9611
2709	4.5000	0.9579	0.9611
2710	4.5000	0.9579	0.9611
2711	4.5000	0.9579	0.9611
2712	4.5000	0.9579	0.9611
2713	4.5000	0.9579	0.9611
2714	4.5000	0.9579	0.9611
2715	4.5000	0.9579	0.9611
2716	4.5000	0.9579	0.9611
2717	4.5000	0.9579	0.9611
2718	4.5000	0.9579	0.9611
2719	3.5000	0.7450	0.7475
2720	4.5000	0.9579	0.9611
2721	4.5000	0.9579	0.9611
2722	4.5000	0.9579	0.9611
2723	4.5000	0.9579	0.9611
2724	3.5000	0.7450	0.7475
2725	4.5000	0.9579	0.9611
2726	4.5000	0.9579	0.9611
2727	2.5000	0.5321	0.5340
2728	4.5000	0.9579	0.9611
2729	3.5000	0.7450	0.7475
2730	3.5000	0.7450	0.7475
2731	4.5000	0.9579	0.9611
2732	4.5000	0.9579	0.9611
2733	4.5000	0.9579	0.9611
2734	3.5000	0.7450	0.7475
2735	4.5000	0.9579	0.9611
2736	4.5000	0.9579	0.9611
2737	4.5000	0.9579	0.9611
2738	3.5000	0.7450	0.7475
2739	4.5000	0.9579	0.9611
2740	3.5000	0.7450	0.7475
2741	4.5000	0.9579	0.9611
2742	4.5000	0.9579	0.9611
2743	4.5000	0.9579	0.9611
2744	3.5000	0.7450	0.7475
2745	4.5000	0.9579	0.9611
2746	4.5000	0.9579	0.9611
2747	2.5000	0.5321	0.5340
2748	4.5000	0.9579	0.9611
2749	4.5000	0.9579	0.9611
2750	4.5000	0.9579	0.9611
2751	3.5000	0.7450	0.7475
2752	3.5000	0.7450	0.7475
2753	4.5000	0.9579	0.9611
2754	4.5000	0.9579	0.9611
2755	4.5000	0.9579	0.9611
2756	3.5000	0.7450	0.7475
2757	4.5000	0.9579	0.9611
2758	4.5000	0.9579	0.9611
2759	3.5000	0.7450	0.7475
2760	3.5000	0.7450	0.7475
2761	3.5000	0.7450	0.7475
2762	4.5000	0.9579	0.9611
2763	3.5000	0.7450	0.7475
2764	3.5000	0.7450	0.7475
2765	4.5000	0.9579	0.9611
2766	4.5000	0.9579	0.9611
2767	4.5000	0.9579	0.9611
2768	4.5000	0.9579	0.9611
2769	3.5000	0.7450	0.7475
2770	4.5000	0.9579	0.9611
2771	3.5000	0.7450	0.7475
2772	2.5000	0.5321	0.5340
2773	3.5000	0.7450	0.7475
2774	4.5000	0.9579	0.9611
2775	4.5000	0.9579	0.9611
2776	4.5000	0.9579	0.9611
2777	2.5000	0.5321	0.5340
2778	3.5000	0.7450	0.7475
2779	4.5000	0.9579	0.9611
2780	4.5000	0.9579	0.9611
2781	4.5000	0.9579	0.9611
2782	4.5000	0.9579	0.9611
2783	4.5000	0.9579	0.9611
2784	4.5000	0.9579	0.9611
2785	4.5000	0.9579	0.9611
2786	3.5000	0.7450	0.7475
2787	4.5000	0.9579	0.9611
2788	4.5000	0.9579	0.9611
2789	4.5000	0.9579	0.9611
2790	4.5000	0.9579	0.9611
2791	2.5000	0.5321	0.5340
2792	4.5000	0.9579	0.9611
2793	2.5000	0.5321	0.5340
2794	4.5000	0.9579	0.9611
2795	4.5000	0.9579	0.9611
2796	4.5000	0.9579	0.9611
2797	4.5000	0.9579	0.9611
2798	4.5000	0.9579	0.9611
2799	4.5000	0.9579	0.9611
2800	3.5000	0.7450	0.7475
2801	4.5000	0.9579	0.9611
2802	4.5000	0.9579	0.9611
2803	3.5000	0.7450	0.7475
2804	4.5000	0.9579	0.9611
2805	4.5000	0.9579	0.9611
2806	4.5000	0.9579	0.9611
2807	4.5000	0.9579	0.9611
2808	4.5000	0.9579	0.9611
2809	4.5000	0.9579	0.9611
2810	4.5000	0.9579	0.9611
2811	4.5000	0.9579	0.9611
2812	4.5000	0.9579	0.9611
2813	4.5000	0.9579	0.9611
2814	4.5000	0.9579	0.9611
2815	4.5000	0.9579	0.9611
2816	4.5000	0.9579	0.9611
2817	4.5000	0.9579	0.9611
2818	3.5000	0.7450	0.7475
2819	4.5000	0.9579	0.9611
2820	3.5000	0.7450	0.7475
2821	3.5000	0.7450	0.7475
2822	4.5000	0.9579	0.9611
2823	4.5000	0.9579	0.9611
2824	3.5000	0.7450	0.7475
2825	4.5000	0.9579	0.9611
2826	3.5000	0.7450	0.7475
2827	3.5000	0.7450	0.7475
2828	4.5000	0.9579	0.9611
2829	3.5000	0.7450	0.7475
2830	4.5000	0.9579	0.9611
2831	4.5000	0.9579	0.9611
2832	3.5000	0.7450	0.7475
2833	4.5000	0.9579	0.9611
2834	3.5000	0.7450	0.7475
2835	4.5000	0.9579	0.9611
2836	4.5000	0.9579	0.9611
2837	3.5000	0.7450	0.7475
2838	4.5000	0.9579	0.9611
2839	4.5000	0.9579	0.9611
2840	4.5000	0.9579	0.9611
2841	4.5000	0.9579	0.9611
2842	3.5000	0.7450	0.7475
2843	3.5000	0.7450	0.7475
2844	4.5000	0.9579	0.9611
2845	4.5000	0.9579	0.9611
2846	4.5000	0.9579	0.9611
2847	3.5000	0.7450	0.7475
2848	4.5000	0.9579	0.9611
2849	4.5000	0.9579	0.9611
2850	4.5000	0.9579	0.9611
2851	4.5000	0.9579	0.9611
2852	4.5000	0.9579	0.9611
2853	4.5000	0.9579	0.9611
2854	3.5000	0.7450	0.7475
2855	4.5000	0.9579	0.9611
2856	4.5000	0.9579	0.9611
2857	3.5000	0.7450	0.7475
2858	4.5000	0.9579	0.9611
2859	4.5000	0.9579	0.9611
2860	1.5000	0.3193	0.3204
2861	4.5000	0.9579	0.9611
2862	4.5000	0.9579	0.9611
2863	4.5000	0.9579	0.9611
2864	4.5000	0.9579	0.9611
2865	4.5000	0.9579	0.9611
2866	4.5000	0.9579	0.9611
2867	4.5000	0.9579	0.9611
2868	4.5000	0.9579	0.9611
2869	3.5000	0.7450	0.7475
2870	4.5000	0.9579	0.9611
2871	3.5000	0.7450	0.7475
2872	3.5000	0.7450	0.7475
2873	4.5000	0.9579	0.9611
2874	4.5000	0.9579	0.9611
2875	4.5000	0.9579	0.9611
2876	3.5000	0.7450	0.7475
2877	4.5000	0.9579	0.9611
2878	3.5000	0.7450	0.7475
2879	4.5000	0.9579	0.9611
2880	4.5000	0.9579	0.9611
2881	4.5000	0.9579	0.9611
2882	4.5000	0.9579	0.9611
2883	4.5000	0.9579	0.9611
2884	4.5000	0.9579	0.9611
2885	4.5000	0.9579	0.9611
2886	4.5000	0.9579	0.9611
2887	4.5000	0.9579	0.9611
2888	4.5000	0.9579	0.9611
2889	4.5000	0.9579	0.9611
2890	1.5000	0.3193	0.3204
2891	4.5000	0.9579	0.9611
2892	4.5000	0.9579	0.9611
2893	3.5000	0.7450	0.7475
2894	2.5000	0.5321	0.5340
2895	4.5000	0.9579	0.9611
2896	4.5000	0.9579	0.9611
2897	3.5000	0.7450	0.7475
2898	4.5000	0.9579	0.9611
2899	4.5000	0.9579	0.9611
2900	3.5000	0.7450	0.7475
2901	4.5000	0.9579	0.9611
2902	4.5000	0.9579	0.9611
2903	3.5000	0.7450	0.7475
2904	3.5000	0.7450	0.7475
2905	4.5000	0.9579	0.9611
2906	4.5000	0.9579	0.9611
2907	4.5000	0.9579	0.9611
2908	4.5000	0.9579	0.9611
2909	2.5000	0.5321	0.5340
2910	4.5000	0.9579	0.9611
2911	3.5000	0.7450	0.7475
2912	2.5000	0.5321	0.5340
2913	4.5000	0.9579	0.9611
2914	4.5000	0.9579	0.9611
2915	2.5000	0.5321	0.5340
2916	2.5000	0.5321	0.5340
2917	4.5000	0.9579	0.9611
2918	4.5000	0.9579	0.9611
2919	4.5000	0.9579	0.9611
2920	3.5000	0.7450	0.7475
2921	2.5000	0.5321	0.5340
2922	3.5000	0.7450	0.7475
2923	3.5000	0.7450	0.7475
2924	4.5000	0.9579	0.9611
2925	3.5000	0.7450	0.7475
2926	4.5000	0.9579	0.9611
2927	4.5000	0.9579	0.9611
2928	3.5000	0.7450	0.7475
2929	3.5000	0.7450	0.7475
2930	4.5000	0.9579	0.9611
2931	3.5000	0.7450	0.7475
2932	3.5000	0.7450	0.7475
2933	4.5000	0.9579	0.9611
2934	4.5000	0.9579	0.9611
2935	3.5000	0.7450	0.7475
2936	4.5000	0.9579	0.9611
2937	2.5000	0.5321	0.5340
2938	4.5000	0.9579	0.9611
2939	2.5000	0.5321	0.5340
2940	3.5000	0.7450	0.7475
2941	4.5000	0.9579	0.9611
2942	4.5000	0.9579	0.9611
2943	4.5000	0.9579	0.9611
2944	4.5000	0.9579	0.9611
2945	4.5000	0.9579	0.9611
2946	3.5000	0.7450	0.7475
2947	3.5000	0.7450	0.7475
2948	3.5000	0.7450	0.7475
2949	4.5000	0.9579	0.9611
2950	3.5000	0.7450	0.7475
2951	4.5000	0.9579	0.9611
2952	4.5000	0.9579	0.9611
2953	4.5000	0.9579	0.9611
2954	4.5000	0.9579	0.9611
2955	3.5000	0.7450	0.7475
2956	4.5000	0.9579	0.9611
2957	3.5000	0.7450	0.7475
2958	4.5000	0.9579	0.9611
2959	4.5000	0.9579	0.9611
2960	4.5000	0.9579	0.9611
2961	4.5000	0.9579	0.9611
2962	4.5000	0.9579	0.9611
2963	3.5000	0.7450	0.7475
2964	4.5000	0.9579	0.9611
2965	4.5000	0.9579	0.9611
2966	4.5000	0.9579	0.9611
2967	4.5000	0.9579	0.9611
2968	3.5000	0.7450	0.7475
2969	4.5000	0.9579	0.9611
2970	4.5000	0.9579	0.9611
2971	4.5000	0.9579	0.9611
2972	2.5000	0.5321	0.5340
2973	4.5000	0.9579	0.9611
2974	4.5000	0.9579	0.9611
2975	3.5000	0.7450	0.7475
2976	4.5000	0.9579	0.9611
2977	4.5000	0.9579	0.9611
2978	4.5000	0.9579	0.9611
2979	3.5000	0.7450	0.7475
2980	3.5000	0.7450	0.7475
2981	3.5000	0.7450	0.7475
2982	4.5000	0.9579	0.9611
2983	2.5000	0.5321	0.5340
2984	4.5000	0.9579	0.9611
2985	3.5000	0.7450	0.7475
2986	4.5000	0.9579	0.9611
2987	4.5000	0.9579	0.9611
2988	3.5000	0.7450	0.7475
2989	4.5000	0.9579	0.9611
2990	3.5000	0.7450	0.7475
2991	4.5000	0.9579	0.9611
2992	4.5000	0.9579	0.9611
2993	2.5000	0.5321	0.5340
2994	3.5000	0.7450	0.7475
2995	4.5000	0.9579	0.9611
2996	4.5000	0.9579	0.9611
2997	4.5000	0.9579	0.9611
2998	3.5000	0.7450	0.7475
2999	4.5000	0.9579	0.9611
3000	4.5000	0.9579	0.9611
3001	4.5000	0.9579	0.9611
3002	4.5000	0.9579	0.9611
3003	4.5000	0.9579	0.9611
3004	4.5000	0.9579	0.9611
3005	4.5000	0.9579	0.9611
3006	3.5000	0.7450	0.7475
3007	2.5000	0.5321	0.5340
3008	4.5000	0.9579	0.9611
3009	4.5000	0.9579	0.9611
3010	4.5000	0.9579	0.9611
3011	3.5000	0.7450	0.7475
3012	3.5000	0.7450	0.7475
3013	4.5000	0.9579	0.9611
3014	4.5000	0.9579	0.9611
3015	3.5000	0.7450	0.7475
3016	4.5000	0.9579	0.9611
3017	3.5000	0.7450	0.7475
3018	3.5000	0.7450	0.7475
3019	4.5000	0.9579	0.9611
3020	3.5000	0.7450	0.7475
3021	4.5000	0.9579	0.9611
3022	4.5000	0.9579	0.9611
3023	4.5000	0.9579	0.9611
3024	2.5000	0.5321	0.5340
3025	4.5000	0.9579	0.9611
3026	2.5000	0.5321	0.5340
3027	4.5000	0.9579	0.9611
3028	3.5000	0.7450	0.7475
3029	4.5000	0.9579	0.9611
3030	4.5000	0.9579	0.9611
3031	4.5000	0.9579	0.9611
3032	4.5000	0.9579	0.9611
3033	3.5000	0.7450	0.7475
3034	4.5000	0.9579	0.9611
3035	3.5000	0.7450	0.7475
3036	4.5000	0.9579	0.9611
3037	3.5000	0.7450	0.7475
3038	4.5000	0.9579	0.9611
3039	2.5000	0.5321	0.5340
3040	4.5000	0.9579	0.9611
3041	3.5000	0.7450	0.7475
3042	4.5000	0.9579	0.9611
3043	4.5000	0.9579	0.9611
3044	2.5000	0.5321	0.5340
3045	3.5000	0.7450	0.7475
3046	4.5000	0.9579	0.9611
3047	4.5000	0.9579	0.9611
3048	4.5000	0.9579	0.9611
3049	4.5000	0.9579	0.9611
3050	3.5000	0.7450	0.7475
3051	4.5000	0.9579	0.9611
3052	4.5000	0.9579	0.9611
3053	4.5000	0.9579	0.9611
3054	3.5000	0.7450	0.7475
3055	2.5000	0.5321	0.5340
3056	4.5000	0.9579	0.9611
3057	4.5000	0.9579	0.9611
3058	4.5000	0.9579	0.9611
3059	4.5000	0.9579	0.9611
3060	4.5000	0.9579	0.9611
3061	4.5000	0.9579	0.9611
3062	3.5000	0.7450	0.7475
3063	3.5000	0.7450	0.7475
3064	4.5000	0.9579	0.9611
3065	4.5000	0.9579	0.9611
3066	3.5000	0.7450	0.7475
3067	3.5000	0.7450	0.7475
3068	4.5000	0.9579	0.9611
3069	2.5000	0.5321	0.5340
3070	4.5000	0.9579	0.9611
3071	4.5000	0.9579	0.9611
3072	4.5000	0.9579	0.9611
3073	4.5000	0.9579	0.9611
3074	4.5000	0.9579	0.9611
3075	3.5000	0.7450	0.7475
3076	4.5000	0.9579	0.9611
3077	3.5000	0.7450	0.7475
3078	4.5000	0.9579	0.9611
3079	4.5000	0.9579	0.9611
3080	4.5000	0.9579	0.9611
3081	4.5000	0.9579	0.9611
3082	4.5000	0.9579	0.9611
3083	3.5000	0.7450	0.7475
3084	4.5000	0.9579	0.9611
3085	2.5000	0.5321	0.5340
3086	3.5000	0.7450	0.7475
3087	4.5000	0.9579	0.9611
3088	4.5000	0.9579	0.9611
3089	4.5000	0.9579	0.9611
3090	4.5000	0.9579	0.9611
3091	4.5000	0.9579	0.9611
3092	4.5000	0.9579	0.9611
3093	4.5000	0.9579	0.9611
3094	3.5000	0.7450	0.7475
3095	4.5000	0.9579	0.9611
3096	4.5000	0.9579	0.9611
3097	4.5000	0.9579	0.9611
3098	3.5000	0.7450	0.7475
3099	4.5000	0.9579	0.9611
3100	4.5000	0.9579	0.9611
3101	4.5000	0.9579	0.9611
3102	4.5000	0.9579	0.9611
3103	4.5000	0.9579	0.9611
3104	4.5000	0.9579	0.9611
3105	2.5000	0.5321	0.5340
3106	4.5000	0.9579	0.9611
3107	3.5000	0.7450	0.7475
3108	4.5000	0.9579	0.9611
3109	4.5000	0.9579	0.9611
3110	3.5000	0.7450	0.7475
3111	3.5000	0.7450	0.7475
3112	3.5000	0.7450	0.7475
3113	4.5000	0.9579	0.9611
3114	4.5000	0.9579	0.9611
3115	4.5000	0.9579	0.9611
3116	4.5000	0.9579	0.9611
3117	4.5000	0.9579	0.9611
3118	4.5000	0.9579	0.9611
3119	4.5000	0.9579	0.9611
3120	4.5000	0.9579	0.9611
3121	3.5000	0.7450	0.7475
3122	4.5000	0.9579	0.9611
3123	2.5000	0.5321	0.5340
3124	4.5000	0.9579	0.9611
3125	2.5000	0.5321	0.5340
3126	2.5000	0.5321	0.5340
3127	4.5000	0.9579	0.9611
3128	2.5000	0.5321	0.5340
3129	3.5000	0.7450	0.7475
3130	4.5000	0.9579	0.9611
3131	3.5000	0.7450	0.7475
3132	4.5000	0.9579	0.9611
3133	1.5000	0.3193	0.3204
3134	4.5000	0.9579	0.9611
3135	4.5000	0.9579	0.9611
3136	4.5000	0.9579	0.9611
3137	4.5000	0.9579	0.9611
3138	3.5000	0.7450	0.7475
3139	4.5000	0.9579	0.9611
3140	4.5000	0.9579	0.9611
3141	4.5000	0.9579	0.9611
3142	4.5000	0.9579	0.9611
3143	4.5000	0.9579	0.9611
3144	3.5000	0.7450	0.7475
3145	4.5000	0.9579	0.9611
3146	4.5000	0.9579	0.9611
3147	3.5000	0.7450	0.7475
3148	3.5000	0.7450	0.7475
3149	4.5000	0.9579	0.9611
3150	4.5000	0.9579	0.9611
3151	4.5000	0.9579	0.9611
3152	4.5000	0.9579	0.9611
3153	4.5000	0.9579	0.9611
3154	4.5000	0.9579	0.9611
3155	4.5000	0.9579	0.9611
3156	3.5000	0.7450	0.7475
3157	3.5000	0.7450	0.7475
3158	4.5000	0.9579	0.9611
3159	4.5000	0.9579	0.9611
3160	4.5000	0.9579	0.9611
3161	4.5000	0.9579	0.9611
