Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
2013	12.0000	0.9510	0.9472
2014	14.0000	1.1095	1.1051
2015	14.0000	1.1095	1.1051
2016	8.0000	0.6340	0.6315
2017	8.0000	0.6340	0.6315
2018	11.0000	0.8718	0.8683
2019	13.0000	1.0303	1.0261
2020	10.0000	0.7925	0.7893
2021	12.0000	0.9510	0.9472
2022	8.0000	0.6340	0.6315
2023	10.0000	0.7925	0.7893
2024	10.0000	0.7925	0.7893
2025	14.0000	1.1095	1.1051
2026	12.0000	0.9510	0.9472
2027	12.0000	0.9510	0.9472
2028	10.0000	0.7925	0.7893
2029	10.0000	0.7925	0.7893
2030	8.0000	0.6340	0.6315
2031	14.0000	1.1095	1.1051
2032	16.0000	1.2680	1.2629
2033	12.0000	0.9510	0.9472
2034	14.0000	1.1095	1.1051
2035	12.0000	0.9510	0.9472
2036	14.0000	1.1095	1.1051
2037	12.0000	0.9510	0.9472
2038	14.0000	1.1095	1.1051
2039	14.0000	1.1095	1.1051
2040	12.0000	0.9510	0.9472
2041	10.0000	0.7925	0.7893
2042	12.0000	0.9510	0.9472
2043	12.0000	0.9510	0.9472
2044	10.0000	0.7925	0.7893
2045	14.0000	1.1095	1.1051
2046	12.0000	0.9510	0.9472
2047	12.0000	0.9510	0.9472
2048	12.0000	0.9510	0.9472
2049	14.0000	1.1095	1.1051
2050	10.0000	0.7925	0.7893
2051	9.0000	0.7133	0.7104
2052	12.0000	0.9510	0.9472
2053	10.0000	0.7925	0.7893
2054	7.0000	0.5548	0.5525
2055	9.0000	0.7133	0.7104
2056	12.0000	0.9510	0.9472
2057	10.0000	0.7925	0.7893
2058	12.0000	0.9510	0.9472
2059	11.0000	0.8718	0.8683
2060	11.0000	0.8718	0.8683
2061	13.0000	1.0303	1.0261
2062	11.0000	0.8718	0.8683
2063	8.0000	0.6340	0.6315
2064	12.0000	0.9510	0.9472
2065	12.0000	0.9510	0.9472
2066	12.0000	0.9510	0.9472
2067	14.0000	1.1095	1.1051
2068	7.0000	0.5548	0.5525
2069	16.0000	1.2680	1.2629
2070	16.0000	1.2680	1.2629
2071	14.0000	1.1095	1.1051
2072	10.0000	0.7925	0.7893
2073	10.0000	0.7925	0.7893
2074	3.0000	0.2378	0.2368
2075	12.0000	0.9510	0.9472
2076	16.0000	1.2680	1.2629
2077	10.0000	0.7925	0.7893
2078	7.0000	0.5548	0.5525
2079	14.0000	1.1095	1.1051
2080	8.0000	0.6340	0.6315
2081	6.0000	0.4755	0.4736
2082	10.0000	0.7925	0.7893
2083	14.0000	1.1095	1.1051
2084	8.0000	0.6340	0.6315
2085	12.0000	0.9510	0.9472
2086	6.0000	0.4755	0.4736
2087	7.0000	0.5548	0.5525
2088	10.0000	0.7925	0.7893
2089	11.0000	0.8718	0.8683
2090	11.0000	0.8718	0.8683
2091	14.0000	1.1095	1.1051
2092	14.0000	1.1095	1.1051
2093	11.0000	0.8718	0.8683
2094	12.0000	0.9510	0.9472
2095	12.0000	0.9510	0.9472
2096	8.0000	0.6340	0.6315
2097	12.0000	0.9510	0.9472
2098	12.0000	0.9510	0.9472
2099	8.0000	0.6340	0.6315
2100	10.0000	0.7925	0.7893
2101	10.0000	0.7925	0.7893
2102	10.0000	0.7925	0.7893
2103	12.0000	0.9510	0.9472
2104	10.0000	0.7925	0.7893
2105	12.0000	0.9510	0.9472
2106	10.0000	0.7925	0.7893
2107	12.0000	0.9510	0.9472
2108	11.0000	0.8718	0.8683
2109	12.0000	0.9510	0.9472
2110	7.0000	0.5548	0.5525
2111	14.0000	1.1095	1.1051
2112	13.0000	1.0303	1.0261
2113	14.0000	1.1095	1.1051
2114	14.0000	1.1095	1.1051
2115	12.0000	0.9510	0.9472
2116	9.0000	0.7133	0.7104
2117	12.0000	0.9510	0.9472
2118	12.0000	0.9510	0.9472
2119	10.0000	0.7925	0.7893
2120	10.0000	0.7925	0.7893
2121	12.0000	0.9510	0.9472
2122	14.0000	1.1095	1.1051
2123	12.0000	0.9510	0.9472
2124	12.0000	0.9510	0.9472
2125	12.0000	0.9510	0.9472
2126	14.0000	1.1095	1.1051
2127	9.0000	0.7133	0.7104
2128	12.0000	0.9510	0.9472
2129	12.0000	0.9510	0.9472
2130	6.0000	0.4755	0.4736
2131	7.0000	0.5548	0.5525
2132	10.0000	0.7925	0.7893
2133	10.0000	0.7925	0.7893
2134	10.0000	0.7925	0.7893
2135	13.0000	1.0303	1.0261
2136	8.0000	0.6340	0.6315
2137	12.0000	0.9510	0.9472
2138	9.0000	0.7133	0.7104
2139	8.0000	0.6340	0.6315
2140	12.0000	0.9510	0.9472
2141	10.0000	0.7925	0.7893
2142	10.0000	0.7925	0.7893
2143	11.0000	0.8718	0.8683
2144	12.0000	0.9510	0.9472
2145	12.0000	0.9510	0.9472
2146	10.0000	0.7925	0.7893
2147	13.0000	1.0303	1.0261
2148	9.0000	0.7133	0.7104
2149	14.0000	1.1095	1.1051
2150	11.0000	0.8718	0.8683
2151	8.0000	0.6340	0.6315
2152	12.0000	0.9510	0.9472
2153	13.0000	1.0303	1.0261
2154	13.0000	1.0303	1.0261
2155	14.0000	1.1095	1.1051
2156	9.0000	0.7133	0.7104
2157	10.0000	0.7925	0.7893
2158	10.0000	0.7925	0.7893
2159	12.0000	0.9510	0.9472
2160	9.0000	0.7133	0.7104
2161	9.0000	0.7133	0.7104
2162	12.0000	0.9510	0.9472
2163	11.0000	0.8718	0.8683
2164	14.0000	1.1095	1.1051
2165	14.0000	1.1095	1.1051
2166	12.0000	0.9510	0.9472
2167	13.0000	1.0303	1.0261
2168	13.0000	1.0303	1.0261
2169	12.0000	0.9510	0.9472
2170	12.0000	0.9510	0.9472
2171	10.0000	0.7925	0.7893
2172	8.0000	0.6340	0.6315
2173	14.0000	1.1095	1.1051
2174	10.0000	0.7925	0.7893
2175	12.0000	0.9510	0.9472
2176	10.0000	0.7925	0.7893
2177	11.0000	0.8718	0.8683
2178	8.0000	0.6340	0.6315
2179	12.0000	0.9510	0.9472
2180	12.0000	0.9510	0.9472
2181	12.0000	0.9510	0.9472
2182	9.0000	0.7133	0.7104
2183	12.0000	0.9510	0.9472
2184	10.0000	0.7925	0.7893
2185	9.0000	0.7133	0.7104
2186	10.0000	0.7925	0.7893
2187	14.0000	1.1095	1.1051
2188	12.0000	0.9510	0.9472
2189	14.0000	1.1095	1.1051
2190	13.0000	1.0303	1.0261
2191	12.0000	0.9510	0.9472
2192	11.0000	0.8718	0.8683
2193	10.0000	0.7925	0.7893
2194	10.0000	0.7925	0.7893
2195	12.0000	0.9510	0.9472
2196	12.0000	0.9510	0.9472
2197	10.0000	0.7925	0.7893
2198	14.0000	1.1095	1.1051
2199	14.0000	1.1095	1.1051
2200	10.0000	0.7925	0.7893
2201	12.0000	0.9510	0.9472
2202	14.0000	1.1095	1.1051
2203	8.0000	0.6340	0.6315
2204	12.0000	0.9510	0.9472
2205	14.0000	1.1095	1.1051
2206	10.0000	0.7925	0.7893
2207	14.0000	1.1095	1.1051
2208	12.0000	0.9510	0.9472
2209	12.0000	0.9510	0.9472
2210	12.0000	0.9510	0.9472
2211	14.0000	1.1095	1.1051
2212	12.0000	0.9510	0.9472
2213	10.0000	0.7925	0.7893
2214	14.0000	1.1095	1.1051
2215	10.0000	0.7925	0.7893
2216	9.0000	0.7133	0.7104
2217	14.0000	1.1095	1.1051
2218	10.0000	0.7925	0.7893
2219	8.0000	0.6340	0.6315
2220	14.0000	1.1095	1.1051
2221	8.0000	0.6340	0.6315
2222	12.0000	0.9510	0.9472
2223	9.0000	0.7133	0.7104
2224	12.0000	0.9510	0.9472
2225	8.0000	0.6340	0.6315
2226	12.0000	0.9510	0.9472
2227	9.0000	0.7133	0.7104
2228	7.0000	0.5548	0.5525
2229	12.0000	0.9510	0.9472
2230	8.0000	0.6340	0.6315
2231	12.0000	0.9510	0.9472
2232	12.0000	0.9510	0.9472
2233	7.0000	0.5548	0.5525
2234	9.0000	0.7133	0.7104
2235	14.0000	1.1095	1.1051
2236	10.0000	0.7925	0.7893
2237	12.0000	0.9510	0.9472
2238	13.0000	1.0303	1.0261
2239	12.0000	0.9510	0.9472
2240	12.0000	0.9510	0.9472
2241	14.0000	1.1095	1.1051
2242	10.0000	0.7925	0.7893
2243	12.0000	0.9510	0.9472
2244	11.0000	0.8718	0.8683
2245	13.0000	1.0303	1.0261
2246	13.0000	1.0303	1.0261
2247	12.0000	0.9510	0.9472
2248	12.0000	0.9510	0.9472
2249	10.0000	0.7925	0.7893
2250	14.0000	1.1095	1.1051
2251	12.0000	0.9510	0.9472
2252	8.0000	0.6340	0.6315
2253	10.0000	0.7925	0.7893
2254	12.0000	0.9510	0.9472
2255	9.0000	0.7133	0.7104
2256	12.0000	0.9510	0.9472
2257	12.0000	0.9510	0.9472
2258	12.0000	0.9510	0.9472
2259	12.0000	0.9510	0.9472
2260	10.0000	0.7925	0.7893
2261	12.0000	0.9510	0.9472
2262	12.0000	0.9510	0.9472
2263	10.0000	0.7925	0.7893
2264	10.0000	0.7925	0.7893
2265	8.0000	0.6340	0.6315
2266	12.0000	0.9510	0.9472
2267	12.0000	0.9510	0.9472
2268	10.0000	0.7925	0.7893
2269	13.0000	1.0303	1.0261
2270	8.0000	0.6340	0.6315
2271	16.0000	1.2680	1.2629
2272	8.0000	0.6340	0.6315
2273	13.0000	1.0303	1.0261
2274	16.0000	1.2680	1.2629
2275	14.0000	1.1095	1.1051
2276	10.0000	0.7925	0.7893
2277	12.0000	0.9510	0.9472
2278	12.0000	0.9510	0.9472
2279	10.0000	0.7925	0.7893
2280	12.0000	0.9510	0.9472
2281	8.0000	0.6340	0.6315
2282	10.0000	0.7925	0.7893
2283	7.0000	0.5548	0.5525
2284	12.0000	0.9510	0.9472
2285	14.0000	1.1095	1.1051
2286	10.0000	0.7925	0.7893
2287	10.0000	0.7925	0.7893
2288	10.0000	0.7925	0.7893
2289	10.0000	0.7925	0.7893
2290	14.0000	1.1095	1.1051
2291	7.0000	0.5548	0.5525
2292	14.0000	1.1095	1.1051
2293	10.0000	0.7925	0.7893
2294	12.0000	0.9510	0.9472
2295	10.0000	0.7925	0.7893
2296	4.0000	0.3170	0.3157
2297	12.0000	0.9510	0.9472
2298	14.0000	1.1095	1.1051
2299	12.0000	0.9510	0.9472
2300	14.0000	1.1095	1.1051
2301	12.0000	0.9510	0.9472
2302	10.0000	0.7925	0.7893
2303	10.0000	0.7925	0.7893
2304	11.0000	0.8718	0.8683
2305	12.0000	0.9510	0.9472
2306	14.0000	1.1095	1.1051
2307	12.0000	0.9510	0.9472
2308	14.0000	1.1095	1.1051
2309	11.0000	0.8718	0.8683
2310	14.0000	1.1095	1.1051
2311	14.0000	1.1095	1.1051
2312	12.0000	0.9510	0.9472
2313	8.0000	0.6340	0.6315
2314	11.0000	0.8718	0.8683
2315	14.0000	1.1095	1.1051
2316	14.0000	1.1095	1.1051
2317	16.0000	1.2680	1.2629
2318	12.0000	0.9510	0.9472
2319	11.0000	0.8718	0.8683
2320	11.0000	0.8718	0.8683
2321	9.0000	0.7133	0.7104
2322	12.0000	0.9510	0.9472
2323	8.0000	0.6340	0.6315
2324	13.0000	1.0303	1.0261
2325	9.0000	0.7133	0.7104
2326	9.0000	0.7133	0.7104
2327	12.0000	0.9510	0.9472
2328	10.0000	0.7925	0.7893
2329	12.0000	0.9510	0.9472
2330	16.0000	1.2680	1.2629
2331	11.0000	0.8718	0.8683
2332	13.0000	1.0303	1.0261
2333	12.0000	0.9510	0.9472
2334	14.0000	1.1095	1.1051
2335	12.0000	0.9510	0.9472
2336	12.0000	0.9510	0.9472
2337	14.0000	1.1095	1.1051
2338	8.0000	0.6340	0.6315
2339	8.0000	0.6340	0.6315
2340	12.0000	0.9510	0.9472
2341	12.0000	0.9510	0.9472
2342	12.0000	0.9510	0.9472
2343	14.0000	1.1095	1.1051
2344	12.0000	0.9510	0.9472
2345	12.0000	0.9510	0.9472
2346	12.0000	0.9510	0.9472
2347	9.0000	0.7133	0.7104
2348	12.0000	0.9510	0.9472
2349	12.0000	0.9510	0.9472
2350	8.0000	0.6340	0.6315
2351	14.0000	1.1095	1.1051
2352	14.0000	1.1095	1.1051
2353	10.0000	0.7925	0.7893
2354	10.0000	0.7925	0.7893
2355	12.0000	0.9510	0.9472
2356	8.0000	0.6340	0.6315
2357	14.0000	1.1095	1.1051
2358	9.0000	0.7133	0.7104
2359	16.0000	1.2680	1.2629
2360	10.0000	0.7925	0.7893
2361	8.0000	0.6340	0.6315
2362	11.0000	0.8718	0.8683
2363	12.0000	0.9510	0.9472
2364	12.0000	0.9510	0.9472
2365	12.0000	0.9510	0.9472
2366	12.0000	0.9510	0.9472
2367	14.0000	1.1095	1.1051
2368	10.0000	0.7925	0.7893
2369	12.0000	0.9510	0.9472
2370	7.0000	0.5548	0.5525
2371	10.0000	0.7925	0.7893
2372	12.0000	0.9510	0.9472
2373	10.0000	0.7925	0.7893
2374	7.0000	0.5548	0.5525
2375	11.0000	0.8718	0.8683
2376	11.0000	0.8718	0.8683
2377	12.0000	0.9510	0.9472
2378	14.0000	1.1095	1.1051
2379	6.0000	0.4755	0.4736
2380	12.0000	0.9510	0.9472
2381	9.0000	0.7133	0.7104
2382	14.0000	1.1095	1.1051
2383	10.0000	0.7925	0.7893
2384	12.0000	0.9510	0.9472
2385	10.0000	0.7925	0.7893
2386	11.0000	0.8718	0.8683
2387	10.0000	0.7925	0.7893
2388	12.0000	0.9510	0.9472
2389	10.0000	0.7925	0.7893
2390	10.0000	0.7925	0.7893
2391	12.0000	0.9510	0.9472
2392	10.0000	0.7925	0.7893
2393	12.0000	0.9510	0.9472
2394	12.0000	0.9510	0.9472
2395	10.0000	0.7925	0.7893
2396	14.0000	1.1095	1.1051
2397	12.0000	0.9510	0.9472
2398	10.0000	0.7925	0.7893
2399	12.0000	0.9510	0.9472
2400	14.0000	1.1095	1.1051
2401	8.0000	0.6340	0.6315
2402	11.0000	0.8718	0.8683
2403	10.0000	0.7925	0.7893
2404	7.0000	0.5548	0.5525
2405	16.0000	1.2680	1.2629
2406	12.0000	0.9510	0.9472
2407	6.0000	0.4755	0.4736
2408	11.0000	0.8718	0.8683
2409	14.0000	1.1095	1.1051
2410	12.0000	0.9510	0.9472
2411	10.0000	0.7925	0.7893
2412	12.0000	0.9510	0.9472
2413	14.0000	1.1095	1.1051
2414	12.0000	0.9510	0.9472
2415	13.0000	1.0303	1.0261
2416	16.0000	1.2680	1.2629
2417	12.0000	0.9510	0.9472
2418	10.0000	0.7925	0.7893
2419	16.0000	1.2680	1.2629
2420	10.0000	0.7925	0.7893
2421	12.0000	0.9510	0.9472
2422	16.0000	1.2680	1.2629
2423	12.0000	0.9510	0.9472
2424	10.0000	0.7925	0.7893
2425	14.0000	1.1095	1.1051
2426	10.0000	0.7925	0.7893
2427	6.0000	0.4755	0.4736
2428	12.0000	0.9510	0.9472
2429	12.0000	0.9510	0.9472
2430	10.0000	0.7925	0.7893
2431	12.0000	0.9510	0.9472
2432	9.0000	0.7133	0.7104
2433	12.0000	0.9510	0.9472
2434	12.0000	0.9510	0.9472
2435	8.0000	0.6340	0.6315
2436	12.0000	0.9510	0.9472
2437	12.0000	0.9510	0.9472
2438	14.0000	1.1095	1.1051
2439	11.0000	0.8718	0.8683
2440	12.0000	0.9510	0.9472
2441	14.0000	1.1095	1.1051
2442	12.0000	0.9510	0.9472
2443	8.0000	0.6340	0.6315
2444	6.0000	0.4755	0.4736
2445	14.0000	1.1095	1.1051
2446	13.0000	1.0303	1.0261
2447	10.0000	0.7925	0.7893
2448	14.0000	1.1095	1.1051
2449	8.0000	0.6340	0.6315
2450	16.0000	1.2680	1.2629
2451	8.0000	0.6340	0.6315
2452	10.0000	0.7925	0.7893
2453	13.0000	1.0303	1.0261
2454	10.0000	0.7925	0.7893
2455	10.0000	0.7925	0.7893
2456	6.0000	0.4755	0.4736
2457	10.0000	0.7925	0.7893
2458	14.0000	1.1095	1.1051
2459	11.0000	0.8718	0.8683
2460	8.0000	0.6340	0.6315
2461	14.0000	1.1095	1.1051
2462	6.0000	0.4755	0.4736
2463	14.0000	1.1095	1.1051
2464	12.0000	0.9510	0.9472
2465	10.0000	0.7925	0.7893
2466	14.0000	1.1095	1.1051
2467	11.0000	0.8718	0.8683
2468	12.0000	0.9510	0.9472
2469	12.0000	0.9510	0.9472
2470	10.0000	0.7925	0.7893
2471	6.0000	0.4755	0.4736
2472	16.0000	1.2680	1.2629
2473	12.0000	0.9510	0.9472
2474	12.0000	0.9510	0.9472
2475	8.0000	0.6340	0.6315
2476	14.0000	1.1095	1.1051
2477	12.0000	0.9510	0.9472
2478	10.0000	0.7925	0.7893
2479	10.0000	0.7925	0.7893
2480	10.0000	0.7925	0.7893
2481	12.0000	0.9510	0.9472
2482	12.0000	0.9510	0.9472
2483	8.0000	0.6340	0.6315
2484	14.0000	1.1095	1.1051
2485	12.0000	0.9510	0.9472
2486	16.0000	1.2680	1.2629
2487	10.0000	0.7925	0.7893
2488	8.0000	0.6340	0.6315
2489	8.0000	0.6340	0.6315
2490	12.0000	0.9510	0.9472
2491	12.0000	0.9510	0.9472
2492	10.0000	0.7925	0.7893
2493	9.0000	0.7133	0.7104
2494	10.0000	0.7925	0.7893
2495	11.0000	0.8718	0.8683
2496	12.0000	0.9510	0.9472
2497	10.0000	0.7925	0.7893
2498	12.0000	0.9510	0.9472
2499	8.0000	0.6340	0.6315
2500	16.0000	1.2680	1.2629
2501	12.0000	0.9510	0.9472
2502	10.0000	0.7925	0.7893
2503	14.0000	1.1095	1.1051
2504	12.0000	0.9510	0.9472
2505	11.0000	0.8718	0.8683
2506	12.0000	0.9510	0.9472
2507	14.0000	1.1095	1.1051
2508	14.0000	1.1095	1.1051
2509	10.0000	0.7925	0.7893
2510	13.0000	1.0303	1.0261
2511	14.0000	1.1095	1.1051
2512	6.0000	0.4755	0.4736
2513	12.0000	0.9510	0.9472
2514	11.0000	0.8718	0.8683
2515	12.0000	0.9510	0.9472
2516	10.0000	0.7925	0.7893
2517	10.0000	0.7925	0.7893
2518	14.0000	1.1095	1.1051
2519	12.0000	0.9510	0.9472
2520	10.0000	0.7925	0.7893
2521	8.0000	0.6340	0.6315
2522	8.0000	0.6340	0.6315
2523	14.0000	1.1095	1.1051
2524	10.0000	0.7925	0.7893
2525	11.0000	0.8718	0.8683
2526	10.0000	0.7925	0.7893
2527	14.0000	1.1095	1.1051
2528	9.0000	0.7133	0.7104
2529	14.0000	1.1095	1.1051
2530	14.0000	1.1095	1.1051
2531	10.0000	0.7925	0.7893
2532	14.0000	1.1095	1.1051
2533	13.0000	1.0303	1.0261
2534	12.0000	0.9510	0.9472
2535	12.0000	0.9510	0.9472
2536	12.0000	0.9510	0.9472
2537	9.0000	0.7133	0.7104
2538	12.0000	0.9510	0.9472
2539	13.0000	1.0303	1.0261
2540	10.0000	0.7925	0.7893
2541	14.0000	1.1095	1.1051
2542	10.0000	0.7925	0.7893
2543	14.0000	1.1095	1.1051
2544	10.0000	0.7925	0.7893
2545	12.0000	0.9510	0.9472
2546	10.0000	0.7925	0.7893
2547	8.0000	0.6340	0.6315
2548	14.0000	1.1095	1.1051
2549	16.0000	1.2680	1.2629
2550	6.0000	0.4755	0.4736
2551	12.0000	0.9510	0.9472
2552	10.0000	0.7925	0.7893
2553	10.0000	0.7925	0.7893
2554	12.0000	0.9510	0.9472
2555	9.0000	0.7133	0.7104
2556	9.0000	0.7133	0.7104
2557	12.0000	0.9510	0.9472
2558	8.0000	0.6340	0.6315
2559	12.0000	0.9510	0.9472
2560	11.0000	0.8718	0.8683
2561	13.0000	1.0303	1.0261
2562	9.0000	0.7133	0.7104
2563	11.0000	0.8718	0.8683
2564	7.0000	0.5548	0.5525
2565	9.0000	0.7133	0.7104
2566	9.0000	0.7133	0.7104
2567	14.0000	1.1095	1.1051
2568	8.0000	0.6340	0.6315
2569	12.0000	0.9510	0.9472
2570	14.0000	1.1095	1.1051
2571	8.0000	0.6340	0.6315
2572	12.0000	0.9510	0.9472
2573	14.0000	1.1095	1.1051
2574	10.0000	0.7925	0.7893
2575	12.0000	0.9510	0.9472
2576	14.0000	1.1095	1.1051
2577	16.0000	1.2680	1.2629
2578	6.0000	0.4755	0.4736
2579	11.0000	0.8718	0.8683
2580	12.0000	0.9510	0.9472
2581	10.0000	0.7925	0.7893
2582	6.0000	0.4755	0.4736
2583	12.0000	0.9510	0.9472
2584	9.0000	0.7133	0.7104
2585	10.0000	0.7925	0.7893
2586	12.0000	0.9510	0.9472
2587	14.0000	1.1095	1.1051
2588	12.0000	0.9510	0.9472
2589	14.0000	1.1095	1.1051
2590	10.0000	0.7925	0.7893
2591	8.0000	0.6340	0.6315
2592	10.0000	0.7925	0.7893
2593	12.0000	0.9510	0.9472
2594	10.0000	0.7925	0.7893
2595	10.0000	0.7925	0.7893
2596	14.0000	1.1095	1.1051
2597	10.0000	0.7925	0.7893
2598	10.0000	0.7925	0.7893
2599	10.0000	0.7925	0.7893
2600	6.0000	0.4755	0.4736
2601	10.0000	0.7925	0.7893
2602	12.0000	0.9510	0.9472
2603	9.0000	0.7133	0.7104
2604	10.0000	0.7925	0.7893
2605	10.0000	0.7925	0.7893
2606	12.0000	0.9510	0.9472
2607	14.0000	1.1095	1.1051
2608	14.0000	1.1095	1.1051
2609	12.0000	0.9510	0.9472
2610	8.0000	0.6340	0.6315
2611	12.0000	0.9510	0.9472
2612	14.0000	1.1095	1.1051
2613	12.0000	0.9510	0.9472
2614	7.0000	0.5548	0.5525
2615	8.0000	0.6340	0.6315
2616	10.0000	0.7925	0.7893
2617	14.0000	1.1095	1.1051
2618	13.0000	1.0303	1.0261
2619	10.0000	0.7925	0.7893
2620	12.0000	0.9510	0.9472
2621	12.0000	0.9510	0.9472
2622	16.0000	1.2680	1.2629
2623	12.0000	0.9510	0.9472
2624	12.0000	0.9510	0.9472
2625	12.0000	0.9510	0.9472
2626	10.0000	0.7925	0.7893
2627	10.0000	0.7925	0.7893
2628	12.0000	0.9510	0.9472
2629	12.0000	0.9510	0.9472
2630	11.0000	0.8718	0.8683
2631	10.0000	0.7925	0.7893
2632	11.0000	0.8718	0.8683
2633	14.0000	1.1095	1.1051
2634	10.0000	0.7925	0.7893
2635	9.0000	0.7133	0.7104
2636	12.0000	0.9510	0.9472
2637	14.0000	1.1095	1.1051
2638	12.0000	0.9510	0.9472
2639	12.0000	0.9510	0.9472
2640	10.0000	0.7925	0.7893
2641	10.0000	0.7925	0.7893
2642	10.0000	0.7925	0.7893
2643	14.0000	1.1095	1.1051
2644	8.0000	0.6340	0.6315
2645	12.0000	0.9510	0.9472
2646	14.0000	1.1095	1.1051
2647	10.0000	0.7925	0.7893
2648	10.0000	0.7925	0.7893
2649	12.0000	0.9510	0.9472
2650	7.0000	0.5548	0.5525
2651	13.0000	1.0303	1.0261
2652	10.0000	0.7925	0.7893
2653	14.0000	1.1095	1.1051
2654	11.0000	0.8718	0.8683
2655	9.0000	0.7133	0.7104
2656	6.0000	0.4755	0.4736
2657	9.0000	0.7133	0.7104
2658	6.0000	0.4755	0.4736
2659	9.0000	0.7133	0.7104
2660	12.0000	0.9510	0.9472
2661	12.0000	0.9510	0.9472
2662	10.0000	0.7925	0.7893
2663	12.0000	0.9510	0.9472
2664	9.0000	0.7133	0.7104
2665	9.0000	0.7133	0.7104
2666	10.0000	0.7925	0.7893
2667	12.0000	0.9510	0.9472
2668	10.0000	0.7925	0.7893
2669	10.0000	0.7925	0.7893
2670	12.0000	0.9510	0.9472
2671	12.0000	0.9510	0.9472
2672	10.0000	0.7925	0.7893
2673	10.0000	0.7925	0.7893
2674	10.0000	0.7925	0.7893
2675	8.0000	0.6340	0.6315
2676	14.0000	1.1095	1.1051
2677	11.0000	0.8718	0.8683
2678	12.0000	0.9510	0.9472
2679	14.0000	1.1095	1.1051
2680	11.0000	0.8718	0.8683
2681	10.0000	0.7925	0.7893
2682	14.0000	1.1095	1.1051
2683	12.0000	0.9510	0.9472
2684	11.0000	0.8718	0.8683
2685	12.0000	0.9510	0.9472
2686	10.0000	0.7925	0.7893
2687	12.0000	0.9510	0.9472
2688	12.0000	0.9510	0.9472
2689	9.0000	0.7133	0.7104
2690	12.0000	0.9510	0.9472
2691	13.0000	1.0303	1.0261
2692	12.0000	0.9510	0.9472
2693	10.0000	0.7925	0.7893
2694	12.0000	0.9510	0.9472
2695	11.0000	0.8718	0.8683
2696	16.0000	1.2680	1.2629
2697	10.0000	0.7925	0.7893
2698	13.0000	1.0303	1.0261
2699	8.0000	0.6340	0.6315
2700	14.0000	1.1095	1.1051
2701	12.0000	0.9510	0.9472
2702	16.0000	1.2680	1.2629
2703	12.0000	0.9510	0.9472
2704	10.0000	0.7925	0.7893
2705	12.0000	0.9510	0.9472
2706	13.0000	1.0303	1.0261
2707	10.0000	0.7925	0.7893
2708	12.0000	0.9510	0.9472
2709	13.0000	1.0303	1.0261
2710	14.0000	1.1095	1.1051
2711	12.0000	0.9510	0.9472
2712	10.0000	0.7925	0.7893
2713	12.0000	0.9510	0.9472
2714	6.0000	0.4755	0.4736
2715	10.0000	0.7925	0.7893
2716	12.0000	0.9510	0.9472
2717	8.0000	0.6340	0.6315
2718	12.0000	0.9510	0.9472
2719	10.0000	0.7925	0.7893
2720	14.0000	1.1095	1.1051
2721	10.0000	0.7925	0.7893
2722	14.0000	1.1095	1.1051
2723	14.0000	1.1095	1.1051
2724	12.0000	0.9510	0.9472
2725	8.0000	0.6340	0.6315
2726	8.0000	0.6340	0.6315
2727	14.0000	1.1095	1.1051
2728	12.0000	0.9510	0.9472
2729	12.0000	0.9510	0.9472
2730	13.0000	1.0303	1.0261
2731	9.0000	0.7133	0.7104
2732	10.0000	0.7925	0.7893
2733	12.0000	0.9510	0.9472
2734	12.0000	0.9510	0.9472
2735	10.0000	0.7925	0.7893
2736	9.0000	0.7133	0.7104
2737	10.0000	0.7925	0.7893
2738	12.0000	0.9510	0.9472
2739	12.0000	0.9510	0.9472
2740	12.0000	0.9510	0.9472
2741	10.0000	0.7925	0.7893
2742	10.0000	0.7925	0.7893
2743	8.0000	0.6340	0.6315
2744	12.0000	0.9510	0.9472
2745	12.0000	0.9510	0.9472
2746	10.0000	0.7925	0.7893
2747	10.0000	0.7925	0.7893
2748	8.0000	0.6340	0.6315
2749	14.0000	1.1095	1.1051
2750	12.0000	0.9510	0.9472
2751	8.0000	0.6340	0.6315
2752	10.0000	0.7925	0.7893
2753	12.0000	0.9510	0.9472
2754	8.0000	0.6340	0.6315
2755	7.0000	0.5548	0.5525
2756	12.0000	0.9510	0.9472
2757	11.0000	0.8718	0.8683
2758	12.0000	0.9510	0.9472
2759	10.0000	0.7925	0.7893
2760	14.0000	1.1095	1.1051
2761	11.0000	0.8718	0.8683
2762	10.0000	0.7925	0.7893
2763	12.0000	0.9510	0.9472
2764	12.0000	0.9510	0.9472
2765	12.0000	0.9510	0.9472
2766	16.0000	1.2680	1.2629
2767	10.0000	0.7925	0.7893
2768	10.0000	0.7925	0.7893
2769	13.0000	1.0303	1.0261
2770	12.0000	0.9510	0.9472
2771	14.0000	1.1095	1.1051
2772	10.0000	0.7925	0.7893
2773	12.0000	0.9510	0.9472
2774	12.0000	0.9510	0.9472
2775	12.0000	0.9510	0.9472
2776	12.0000	0.9510	0.9472
2777	10.0000	0.7925	0.7893
2778	12.0000	0.9510	0.9472
2779	9.0000	0.7133	0.7104
2780	14.0000	1.1095	1.1051
2781	14.0000	1.1095	1.1051
2782	7.0000	0.5548	0.5525
2783	10.0000	0.7925	0.7893
2784	14.0000	1.1095	1.1051
2785	8.0000	0.6340	0.6315
2786	12.0000	0.9510	0.9472
2787	11.0000	0.8718	0.8683
