Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
2755	4.0000	1.1093	1.0998
2756	3.0000	0.8319	0.8249
2757	4.0000	1.1093	1.0998
2758	4.0000	1.1093	1.0998
2759	3.0000	0.8319	0.8249
2760	3.0000	0.8319	0.8249
2761	3.0000	0.8319	0.8249
2762	4.0000	1.1093	1.0998
2763	3.0000	0.8319	0.8249
2764	3.0000	0.8319	0.8249
2765	4.0000	1.1093	1.0998
2766	3.0000	0.8319	0.8249
2767	4.0000	1.1093	1.0998
2768	3.0000	0.8319	0.8249
2769	3.0000	0.8319	0.8249
2770	4.0000	1.1093	1.0998
2771	3.0000	0.8319	0.8249
2772	2.0000	0.5546	0.5499
2773	3.0000	0.8319	0.8249
2774	4.0000	1.1093	1.0998
2775	4.0000	1.1093	1.0998
2776	4.0000	1.1093	1.0998
2777	2.0000	0.5546	0.5499
2778	3.0000	0.8319	0.8249
2779	4.0000	1.1093	1.0998
2780	4.0000	1.1093	1.0998
2781	4.0000	1.1093	1.0998
2782	4.0000	1.1093	1.0998
2783	4.0000	1.1093	1.0998
2784	4.0000	1.1093	1.0998
2785	4.0000	1.1093	1.0998
2786	3.0000	0.8319	0.8249
2787	4.0000	1.1093	1.0998
2788	4.0000	1.1093	1.0998
2789	4.0000	1.1093	1.0998
2790	4.0000	1.1093	1.0998
2791	2.0000	0.5546	0.5499
2792	4.0000	1.1093	1.0998
2793	2.0000	0.5546	0.5499
2794	4.0000	1.1093	1.0998
2795	4.0000	1.1093	1.0998
2796	4.0000	1.1093	1.0998
2797	4.0000	1.1093	1.0998
2798	4.0000	1.1093	1.0998
2799	4.0000	1.1093	1.0998
2800	3.0000	0.8319	0.8249
2801	4.0000	1.1093	1.0998
2802	4.0000	1.1093	1.0998
2803	3.0000	0.8319	0.8249
2804	4.0000	1.1093	1.0998
2805	4.0000	1.1093	1.0998
2806	4.0000	1.1093	1.0998
2807	4.0000	1.1093	1.0998
2808	4.0000	1.1093	1.0998
2809	4.0000	1.1093	1.0998
2810	4.0000	1.1093	1.0998
2811	4.0000	1.1093	1.0998
2812	4.0000	1.1093	1.0998
2813	4.0000	1.1093	1.0998
2814	4.0000	1.1093	1.0998
2815	4.0000	1.1093	1.0998
2816	4.0000	1.1093	1.0998
2817	4.0000	1.1093	1.0998
2818	3.0000	0.8319	0.8249
2819	4.0000	1.1093	1.0998
2820	3.0000	0.8319	0.8249
2821	3.0000	0.8319	0.8249
2822	4.0000	1.1093	1.0998
2823	4.0000	1.1093	1.0998
2824	3.0000	0.8319	0.8249
2825	4.0000	1.1093	1.0998
2826	3.0000	0.8319	0.8249
2827	3.0000	0.8319	0.8249
2828	4.0000	1.1093	1.0998
2829	3.0000	0.8319	0.8249
2830	4.0000	1.1093	1.0998
2831	4.0000	1.1093	1.0998
2832	3.0000	0.8319	0.8249
2833	4.0000	1.1093	1.0998
2834	3.0000	0.8319	0.8249
2835	4.0000	1.1093	1.0998
2836	4.0000	1.1093	1.0998
2837	3.0000	0.8319	0.8249
2838	4.0000	1.1093	1.0998
2839	4.0000	1.1093	1.0998
2840	4.0000	1.1093	1.0998
2841	4.0000	1.1093	1.0998
2842	3.0000	0.8319	0.8249
2843	3.0000	0.8319	0.8249
2844	4.0000	1.1093	1.0998
2845	4.0000	1.1093	1.0998
2846	4.0000	1.1093	1.0998
2847	3.0000	0.8319	0.8249
2848	4.0000	1.1093	1.0998
2849	4.0000	1.1093	1.0998
2850	4.0000	1.1093	1.0998
2851	4.0000	1.1093	1.0998
2852	4.0000	1.1093	1.0998
2853	4.0000	1.1093	1.0998
2854	3.0000	0.8319	0.8249
2855	4.0000	1.1093	1.0998
2856	4.0000	1.1093	1.0998
2857	3.0000	0.8319	0.8249
2858	4.0000	1.1093	1.0998
2859	4.0000	1.1093	1.0998
2860	1.0000	0.2773	0.2750
2861	4.0000	1.1093	1.0998
2862	4.0000	1.1093	1.0998
2863	4.0000	1.1093	1.0998
2864	4.0000	1.1093	1.0998
2865	4.0000	1.1093	1.0998
2866	4.0000	1.1093	1.0998
2867	4.0000	1.1093	1.0998
2868	4.0000	1.1093	1.0998
2869	2.0000	0.5546	0.5499
2870	4.0000	1.1093	1.0998
2871	3.0000	0.8319	0.8249
2872	3.0000	0.8319	0.8249
2873	4.0000	1.1093	1.0998
2874	4.0000	1.1093	1.0998
2875	4.0000	1.1093	1.0998
2876	3.0000	0.8319	0.8249
2877	4.0000	1.1093	1.0998
2878	3.0000	0.8319	0.8249
2879	4.0000	1.1093	1.0998
2880	4.0000	1.1093	1.0998
2881	4.0000	1.1093	1.0998
2882	4.0000	1.1093	1.0998
2883	4.0000	1.1093	1.0998
2884	4.0000	1.1093	1.0998
2885	4.0000	1.1093	1.0998
2886	4.0000	1.1093	1.0998
2887	4.0000	1.1093	1.0998
2888	4.0000	1.1093	1.0998
2889	4.0000	1.1093	1.0998
2890	0.0000	0.0000	0.0000
2891	4.0000	1.1093	1.0998
2892	4.0000	1.1093	1.0998
2893	3.0000	0.8319	0.8249
2894	2.0000	0.5546	0.5499
2895	4.0000	1.1093	1.0998
2896	4.0000	1.1093	1.0998
2897	3.0000	0.8319	0.8249
2898	4.0000	1.1093	1.0998
2899	4.0000	1.1093	1.0998
2900	2.0000	0.5546	0.5499
2901	4.0000	1.1093	1.0998
2902	4.0000	1.1093	1.0998
2903	3.0000	0.8319	0.8249
2904	3.0000	0.8319	0.8249
2905	4.0000	1.1093	1.0998
2906	4.0000	1.1093	1.0998
2907	4.0000	1.1093	1.0998
2908	4.0000	1.1093	1.0998
2909	2.0000	0.5546	0.5499
2910	4.0000	1.1093	1.0998
2911	3.0000	0.8319	0.8249
2912	2.0000	0.5546	0.5499
2913	4.0000	1.1093	1.0998
2914	4.0000	1.1093	1.0998
2915	2.0000	0.5546	0.5499
2916	2.0000	0.5546	0.5499
2917	4.0000	1.1093	1.0998
2918	4.0000	1.1093	1.0998
2919	4.0000	1.1093	1.0998
2920	3.0000	0.8319	0.8249
2921	2.0000	0.5546	0.5499
2922	3.0000	0.8319	0.8249
2923	3.0000	0.8319	0.8249
2924	4.0000	1.1093	1.0998
2925	3.0000	0.8319	0.8249
2926	4.0000	1.1093	1.0998
2927	4.0000	1.1093	1.0998
2928	3.0000	0.8319	0.8249
2929	3.0000	0.8319	0.8249
2930	3.0000	0.8319	0.8249
2931	3.0000	0.8319	0.8249
2932	3.0000	0.8319	0.8249
2933	4.0000	1.1093	1.0998
2934	4.0000	1.1093	1.0998
2935	2.0000	0.5546	0.5499
2936	4.0000	1.1093	1.0998
2937	2.0000	0.5546	0.5499
2938	4.0000	1.1093	1.0998
2939	2.0000	0.5546	0.5499
2940	3.0000	0.8319	0.8249
2941	4.0000	1.1093	1.0998
2942	4.0000	1.1093	1.0998
2943	4.0000	1.1093	1.0998
2944	4.0000	1.1093	1.0998
2945	4.0000	1.1093	1.0998
2946	3.0000	0.8319	0.8249
2947	2.0000	0.5546	0.5499
2948	3.0000	0.8319	0.8249
2949	4.0000	1.1093	1.0998
2950	2.0000	0.5546	0.5499
2951	4.0000	1.1093	1.0998
2952	4.0000	1.1093	1.0998
2953	4.0000	1.1093	1.0998
2954	4.0000	1.1093	1.0998
2955	3.0000	0.8319	0.8249
2956	4.0000	1.1093	1.0998
2957	3.0000	0.8319	0.8249
2958	4.0000	1.1093	1.0998
2959	4.0000	1.1093	1.0998
2960	4.0000	1.1093	1.0998
2961	4.0000	1.1093	1.0998
2962	4.0000	1.1093	1.0998
2963	3.0000	0.8319	0.8249
2964	4.0000	1.1093	1.0998
2965	4.0000	1.1093	1.0998
2966	4.0000	1.1093	1.0998
2967	4.0000	1.1093	1.0998
2968	3.0000	0.8319	0.8249
2969	4.0000	1.1093	1.0998
2970	4.0000	1.1093	1.0998
2971	4.0000	1.1093	1.0998
2972	2.0000	0.5546	0.5499
2973	4.0000	1.1093	1.0998
2974	4.0000	1.1093	1.0998
2975	3.0000	0.8319	0.8249
2976	4.0000	1.1093	1.0998
2977	4.0000	1.1093	1.0998
2978	4.0000	1.1093	1.0998
2979	3.0000	0.8319	0.8249
2980	3.0000	0.8319	0.8249
2981	3.0000	0.8319	0.8249
2982	4.0000	1.1093	1.0998
2983	2.0000	0.5546	0.5499
2984	4.0000	1.1093	1.0998
2985	2.0000	0.5546	0.5499
2986	4.0000	1.1093	1.0998
2987	4.0000	1.1093	1.0998
2988	3.0000	0.8319	0.8249
2989	4.0000	1.1093	1.0998
2990	3.0000	0.8319	0.8249
2991	4.0000	1.1093	1.0998
2992	4.0000	1.1093	1.0998
2993	2.0000	0.5546	0.5499
2994	3.0000	0.8319	0.8249
2995	4.0000	1.1093	1.0998
2996	4.0000	1.1093	1.0998
2997	4.0000	1.1093	1.0998
2998	3.0000	0.8319	0.8249
2999	4.0000	1.1093	1.0998
3000	4.0000	1.1093	1.0998
3001	4.0000	1.1093	1.0998
3002	4.0000	1.1093	1.0998
3003	4.0000	1.1093	1.0998
3004	4.0000	1.1093	1.0998
3005	4.0000	1.1093	1.0998
3006	3.0000	0.8319	0.8249
3007	2.0000	0.5546	0.5499
3008	4.0000	1.1093	1.0998
3009	4.0000	1.1093	1.0998
3010	4.0000	1.1093	1.0998
3011	3.0000	0.8319	0.8249
3012	3.0000	0.8319	0.8249
3013	4.0000	1.1093	1.0998
3014	4.0000	1.1093	1.0998
3015	3.0000	0.8319	0.8249
3016	4.0000	1.1093	1.0998
3017	3.0000	0.8319	0.8249
3018	3.0000	0.8319	0.8249
3019	4.0000	1.1093	1.0998
3020	3.0000	0.8319	0.8249
3021	4.0000	1.1093	1.0998
3022	4.0000	1.1093	1.0998
3023	4.0000	1.1093	1.0998
3024	2.0000	0.5546	0.5499
3025	4.0000	1.1093	1.0998
3026	2.0000	0.5546	0.5499
3027	4.0000	1.1093	1.0998
3028	3.0000	0.8319	0.8249
3029	4.0000	1.1093	1.0998
3030	4.0000	1.1093	1.0998
3031	4.0000	1.1093	1.0998
3032	4.0000	1.1093	1.0998
3033	2.0000	0.5546	0.5499
3034	4.0000	1.1093	1.0998
3035	3.0000	0.8319	0.8249
3036	4.0000	1.1093	1.0998
3037	3.0000	0.8319	0.8249
3038	4.0000	1.1093	1.0998
3039	2.0000	0.5546	0.5499
3040	4.0000	1.1093	1.0998
3041	3.0000	0.8319	0.8249
3042	4.0000	1.1093	1.0998
3043	4.0000	1.1093	1.0998
3044	2.0000	0.5546	0.5499
3045	3.0000	0.8319	0.8249
3046	4.0000	1.1093	1.0998
3047	4.0000	1.1093	1.0998
3048	4.0000	1.1093	1.0998
3049	4.0000	1.1093	1.0998
3050	3.0000	0.8319	0.8249
3051	4.0000	1.1093	1.0998
3052	4.0000	1.1093	1.0998
3053	4.0000	1.1093	1.0998
3054	3.0000	0.8319	0.8249
3055	2.0000	0.5546	0.5499
3056	4.0000	1.1093	1.0998
3057	4.0000	1.1093	1.0998
3058	4.0000	1.1093	1.0998
3059	4.0000	1.1093	1.0998
3060	4.0000	1.1093	1.0998
3061	4.0000	1.1093	1.0998
3062	3.0000	0.8319	0.8249
3063	3.0000	0.8319	0.8249
3064	4.0000	1.1093	1.0998
3065	3.0000	0.8319	0.8249
3066	3.0000	0.8319	0.8249
3067	3.0000	0.8319	0.8249
3068	4.0000	1.1093	1.0998
3069	2.0000	0.5546	0.5499
3070	4.0000	1.1093	1.0998
3071	4.0000	1.1093	1.0998
3072	4.0000	1.1093	1.0998
3073	4.0000	1.1093	1.0998
3074	4.0000	1.1093	1.0998
3075	3.0000	0.8319	0.8249
3076	4.0000	1.1093	1.0998
3077	3.0000	0.8319	0.8249
3078	4.0000	1.1093	1.0998
3079	4.0000	1.1093	1.0998
3080	4.0000	1.1093	1.0998
3081	4.0000	1.1093	1.0998
3082	4.0000	1.1093	1.0998
3083	3.0000	0.8319	0.8249
3084	4.0000	1.1093	1.0998
3085	2.0000	0.5546	0.5499
3086	3.0000	0.8319	0.8249
3087	4.0000	1.1093	1.0998
3088	4.0000	1.1093	1.0998
3089	4.0000	1.1093	1.0998
3090	4.0000	1.1093	1.0998
3091	4.0000	1.1093	1.0998
3092	4.0000	1.1093	1.0998
3093	4.0000	1.1093	1.0998
3094	3.0000	0.8319	0.8249
3095	4.0000	1.1093	1.0998
3096	4.0000	1.1093	1.0998
3097	4.0000	1.1093	1.0998
3098	3.0000	0.8319	0.8249
3099	4.0000	1.1093	1.0998
3100	4.0000	1.1093	1.0998
3101	4.0000	1.1093	1.0998
3102	4.0000	1.1093	1.0998
3103	4.0000	1.1093	1.0998
3104	4.0000	1.1093	1.0998
3105	2.0000	0.5546	0.5499
3106	4.0000	1.1093	1.0998
3107	3.0000	0.8319	0.8249
3108	4.0000	1.1093	1.0998
3109	4.0000	1.1093	1.0998
3110	3.0000	0.8319	0.8249
3111	3.0000	0.8319	0.8249
3112	3.0000	0.8319	0.8249
3113	4.0000	1.1093	1.0998
3114	4.0000	1.1093	1.0998
3115	4.0000	1.1093	1.0998
3116	3.0000	0.8319	0.8249
3117	4.0000	1.1093	1.0998
3118	4.0000	1.1093	1.0998
3119	4.0000	1.1093	1.0998
3120	4.0000	1.1093	1.0998
3121	2.0000	0.5546	0.5499
3122	4.0000	1.1093	1.0998
3123	2.0000	0.5546	0.5499
3124	4.0000	1.1093	1.0998
3125	2.0000	0.5546	0.5499
3126	2.0000	0.5546	0.5499
3127	4.0000	1.1093	1.0998
3128	2.0000	0.5546	0.5499
3129	3.0000	0.8319	0.8249
3130	4.0000	1.1093	1.0998
3131	3.0000	0.8319	0.8249
3132	4.0000	1.1093	1.0998
3133	1.0000	0.2773	0.2750
3134	4.0000	1.1093	1.0998
3135	4.0000	1.1093	1.0998
3136	4.0000	1.1093	1.0998
3137	4.0000	1.1093	1.0998
3138	3.0000	0.8319	0.8249
3139	4.0000	1.1093	1.0998
3140	4.0000	1.1093	1.0998
3141	4.0000	1.1093	1.0998
3142	4.0000	1.1093	1.0998
3143	4.0000	1.1093	1.0998
3144	3.0000	0.8319	0.8249
3145	4.0000	1.1093	1.0998
3146	4.0000	1.1093	1.0998
3147	3.0000	0.8319	0.8249
3148	3.0000	0.8319	0.8249
3149	4.0000	1.1093	1.0998
3150	4.0000	1.1093	1.0998
3151	4.0000	1.1093	1.0998
3152	4.0000	1.1093	1.0998
3153	4.0000	1.1093	1.0998
3154	4.0000	1.1093	1.0998
3155	4.0000	1.1093	1.0998
3156	3.0000	0.8319	0.8249
3157	3.0000	0.8319	0.8249
3158	4.0000	1.1093	1.0998
3159	4.0000	1.1093	1.0998
3160	4.0000	1.1093	1.0998
3161	4.0000	1.1093	1.0998
3162	4.0000	1.1093	1.0998
3163	2.0000	0.5546	0.5499
3164	4.0000	1.1093	1.0998
3165	4.0000	1.1093	1.0998
3166	4.0000	1.1093	1.0998
3167	2.0000	0.5546	0.5499
3168	4.0000	1.1093	1.0998
3169	4.0000	1.1093	1.0998
3170	4.0000	1.1093	1.0998
3171	3.0000	0.8319	0.8249
3172	4.0000	1.1093	1.0998
3173	3.0000	0.8319	0.8249
3174	3.0000	0.8319	0.8249
3175	4.0000	1.1093	1.0998
3176	4.0000	1.1093	1.0998
3177	4.0000	1.1093	1.0998
3178	1.0000	0.2773	0.2750
3179	4.0000	1.1093	1.0998
3180	4.0000	1.1093	1.0998
3181	4.0000	1.1093	1.0998
3182	2.0000	0.5546	0.5499
3183	4.0000	1.1093	1.0998
3184	4.0000	1.1093	1.0998
3185	4.0000	1.1093	1.0998
3186	4.0000	1.1093	1.0998
3187	3.0000	0.8319	0.8249
3188	4.0000	1.1093	1.0998
3189	4.0000	1.1093	1.0998
3190	4.0000	1.1093	1.0998
3191	3.0000	0.8319	0.8249
3192	4.0000	1.1093	1.0998
3193	3.0000	0.8319	0.8249
3194	3.0000	0.8319	0.8249
3195	4.0000	1.1093	1.0998
3196	3.0000	0.8319	0.8249
3197	4.0000	1.1093	1.0998
3198	4.0000	1.1093	1.0998
3199	4.0000	1.1093	1.0998
3200	3.0000	0.8319	0.8249
3201	4.0000	1.1093	1.0998
3202	3.0000	0.8319	0.8249
3203	4.0000	1.1093	1.0998
3204	4.0000	1.1093	1.0998
3205	3.0000	0.8319	0.8249
3206	4.0000	1.1093	1.0998
3207	3.0000	0.8319	0.8249
3208	4.0000	1.1093	1.0998
3209	3.0000	0.8319	0.8249
3210	4.0000	1.1093	1.0998
3211	2.0000	0.5546	0.5499
3212	3.0000	0.8319	0.8249
3213	4.0000	1.1093	1.0998
3214	4.0000	1.1093	1.0998
3215	4.0000	1.1093	1.0998
3216	4.0000	1.1093	1.0998
3217	4.0000	1.1093	1.0998
3218	4.0000	1.1093	1.0998
3219	4.0000	1.1093	1.0998
3220	4.0000	1.1093	1.0998
3221	3.0000	0.8319	0.8249
3222	4.0000	1.1093	1.0998
3223	4.0000	1.1093	1.0998
3224	4.0000	1.1093	1.0998
3225	4.0000	1.1093	1.0998
3226	4.0000	1.1093	1.0998
3227	4.0000	1.1093	1.0998
3228	3.0000	0.8319	0.8249
3229	3.0000	0.8319	0.8249
3230	4.0000	1.1093	1.0998
3231	4.0000	1.1093	1.0998
3232	3.0000	0.8319	0.8249
3233	4.0000	1.1093	1.0998
3234	4.0000	1.1093	1.0998
3235	4.0000	1.1093	1.0998
3236	3.0000	0.8319	0.8249
3237	4.0000	1.1093	1.0998
3238	4.0000	1.1093	1.0998
3239	3.0000	0.8319	0.8249
3240	4.0000	1.1093	1.0998
3241	2.0000	0.5546	0.5499
3242	3.0000	0.8319	0.8249
3243	3.0000	0.8319	0.8249
3244	2.0000	0.5546	0.5499
3245	4.0000	1.1093	1.0998
3246	4.0000	1.1093	1.0998
3247	3.0000	0.8319	0.8249
3248	3.0000	0.8319	0.8249
3249	4.0000	1.1093	1.0998
3250	4.0000	1.1093	1.0998
3251	4.0000	1.1093	1.0998
3252	4.0000	1.1093	1.0998
3253	3.0000	0.8319	0.8249
3254	4.0000	1.1093	1.0998
3255	3.0000	0.8319	0.8249
3256	4.0000	1.1093	1.0998
3257	4.0000	1.1093	1.0998
3258	3.0000	0.8319	0.8249
3259	4.0000	1.1093	1.0998
3260	4.0000	1.1093	1.0998
3261	4.0000	1.1093	1.0998
3262	3.0000	0.8319	0.8249
3263	4.0000	1.1093	1.0998
3264	4.0000	1.1093	1.0998
3265	4.0000	1.1093	1.0998
3266	4.0000	1.1093	1.0998
3267	3.0000	0.8319	0.8249
3268	4.0000	1.1093	1.0998
3269	4.0000	1.1093	1.0998
3270	3.0000	0.8319	0.8249
3271	4.0000	1.1093	1.0998
3272	4.0000	1.1093	1.0998
3273	4.0000	1.1093	1.0998
3274	3.0000	0.8319	0.8249
3275	4.0000	1.1093	1.0998
3276	4.0000	1.1093	1.0998
3277	2.0000	0.5546	0.5499
3278	3.0000	0.8319	0.8249
3279	4.0000	1.1093	1.0998
3280	3.0000	0.8319	0.8249
3281	3.0000	0.8319	0.8249
3282	4.0000	1.1093	1.0998
3283	4.0000	1.1093	1.0998
3284	4.0000	1.1093	1.0998
3285	4.0000	1.1093	1.0998
3286	4.0000	1.1093	1.0998
3287	4.0000	1.1093	1.0998
3288	3.0000	0.8319	0.8249
3289	4.0000	1.1093	1.0998
3290	3.0000	0.8319	0.8249
3291	3.0000	0.8319	0.8249
3292	4.0000	1.1093	1.0998
3293	2.0000	0.5546	0.5499
3294	4.0000	1.1093	1.0998
3295	4.0000	1.1093	1.0998
3296	4.0000	1.1093	1.0998
3297	4.0000	1.1093	1.0998
3298	4.0000	1.1093	1.0998
3299	3.0000	0.8319	0.8249
3300	3.0000	0.8319	0.8249
3301	4.0000	1.1093	1.0998
3302	3.0000	0.8319	0.8249
3303	3.0000	0.8319	0.8249
3304	2.0000	0.5546	0.5499
3305	4.0000	1.1093	1.0998
3306	4.0000	1.1093	1.0998
3307	4.0000	1.1093	1.0998
3308	2.0000	0.5546	0.5499
3309	4.0000	1.1093	1.0998
3310	4.0000	1.1093	1.0998
3311	2.0000	0.5546	0.5499
3312	4.0000	1.1093	1.0998
3313	4.0000	1.1093	1.0998
3314	4.0000	1.1093	1.0998
3315	4.0000	1.1093	1.0998
3316	4.0000	1.1093	1.0998
3317	4.0000	1.1093	1.0998
3318	3.0000	0.8319	0.8249
3319	4.0000	1.1093	1.0998
3320	4.0000	1.1093	1.0998
3321	4.0000	1.1093	1.0998
3322	2.0000	0.5546	0.5499
3323	4.0000	1.1093	1.0998
3324	4.0000	1.1093	1.0998
3325	2.0000	0.5546	0.5499
3326	4.0000	1.1093	1.0998
3327	4.0000	1.1093	1.0998
3328	4.0000	1.1093	1.0998
3329	3.0000	0.8319	0.8249
3330	4.0000	1.1093	1.0998
3331	4.0000	1.1093	1.0998
3332	1.0000	0.2773	0.2750
3333	4.0000	1.1093	1.0998
3334	4.0000	1.1093	1.0998
3335	4.0000	1.1093	1.0998
3336	4.0000	1.1093	1.0998
3337	4.0000	1.1093	1.0998
3338	4.0000	1.1093	1.0998
3339	4.0000	1.1093	1.0998
3340	4.0000	1.1093	1.0998
3341	3.0000	0.8319	0.8249
3342	4.0000	1.1093	1.0998
3343	4.0000	1.1093	1.0998
3344	3.0000	0.8319	0.8249
3345	4.0000	1.1093	1.0998
3346	4.0000	1.1093	1.0998
3347	4.0000	1.1093	1.0998
3348	4.0000	1.1093	1.0998
3349	3.0000	0.8319	0.8249
3350	4.0000	1.1093	1.0998
3351	3.0000	0.8319	0.8249
3352	3.0000	0.8319	0.8249
3353	3.0000	0.8319	0.8249
3354	3.0000	0.8319	0.8249
3355	4.0000	1.1093	1.0998
3356	3.0000	0.8319	0.8249
3357	3.0000	0.8319	0.8249
3358	4.0000	1.1093	1.0998
3359	3.0000	0.8319	0.8249
3360	4.0000	1.1093	1.0998
3361	3.0000	0.8319	0.8249
3362	4.0000	1.1093	1.0998
3363	4.0000	1.1093	1.0998
3364	4.0000	1.1093	1.0998
3365	3.0000	0.8319	0.8249
3366	4.0000	1.1093	1.0998
3367	2.0000	0.5546	0.5499
3368	4.0000	1.1093	1.0998
3369	3.0000	0.8319	0.8249
3370	4.0000	1.1093	1.0998
3371	4.0000	1.1093	1.0998
3372	4.0000	1.1093	1.0998
3373	4.0000	1.1093	1.0998
3374	3.0000	0.8319	0.8249
3375	3.0000	0.8319	0.8249
3376	3.0000	0.8319	0.8249
3377	2.0000	0.5546	0.5499
3378	3.0000	0.8319	0.8249
3379	3.0000	0.8319	0.8249
3380	4.0000	1.1093	1.0998
3381	3.0000	0.8319	0.8249
3382	4.0000	1.1093	1.0998
3383	4.0000	1.1093	1.0998
3384	3.0000	0.8319	0.8249
3385	4.0000	1.1093	1.0998
3386	4.0000	1.1093	1.0998
3387	4.0000	1.1093	1.0998
3388	2.0000	0.5546	0.5499
3389	4.0000	1.1093	1.0998
3390	4.0000	1.1093	1.0998
3391	4.0000	1.1093	1.0998
3392	4.0000	1.1093	1.0998
3393	2.0000	0.5546	0.5499
3394	4.0000	1.1093	1.0998
3395	4.0000	1.1093	1.0998
3396	4.0000	1.1093	1.0998
3397	3.0000	0.8319	0.8249
3398	4.0000	1.1093	1.0998
3399	4.0000	1.1093	1.0998
3400	4.0000	1.1093	1.0998
3401	4.0000	1.1093	1.0998
3402	4.0000	1.1093	1.0998
3403	4.0000	1.1093	1.0998
3404	3.0000	0.8319	0.8249
3405	2.0000	0.5546	0.5499
3406	3.0000	0.8319	0.8249
3407	4.0000	1.1093	1.0998
3408	3.0000	0.8319	0.8249
3409	4.0000	1.1093	1.0998
3410	4.0000	1.1093	1.0998
3411	4.0000	1.1093	1.0998
3412	3.0000	0.8319	0.8249
3413	3.0000	0.8319	0.8249
3414	4.0000	1.1093	1.0998
3415	4.0000	1.1093	1.0998
3416	4.0000	1.1093	1.0998
3417	4.0000	1.1093	1.0998
3418	4.0000	1.1093	1.0998
3419	4.0000	1.1093	1.0998
3420	4.0000	1.1093	1.0998
3421	4.0000	1.1093	1.0998
3422	4.0000	1.1093	1.0998
3423	4.0000	1.1093	1.0998
3424	3.0000	0.8319	0.8249
3425	4.0000	1.1093	1.0998
3426	4.0000	1.1093	1.0998
3427	2.0000	0.5546	0.5499
3428	4.0000	1.1093	1.0998
3429	3.0000	0.8319	0.8249
3430	4.0000	1.1093	1.0998
3431	4.0000	1.1093	1.0998
3432	4.0000	1.1093	1.0998
3433	3.0000	0.8319	0.8249
3434	2.0000	0.5546	0.5499
3435	4.0000	1.1093	1.0998
3436	3.0000	0.8319	0.8249
3437	4.0000	1.1093	1.0998
3438	4.0000	1.1093	1.0998
3439	3.0000	0.8319	0.8249
3440	4.0000	1.1093	1.0998
3441	4.0000	1.1093	1.0998
3442	4.0000	1.1093	1.0998
3443	4.0000	1.1093	1.0998
3444	4.0000	1.1093	1.0998
3445	4.0000	1.1093	1.0998
3446	4.0000	1.1093	1.0998
3447	4.0000	1.1093	1.0998
3448	4.0000	1.1093	1.0998
3449	4.0000	1.1093	1.0998
3450	4.0000	1.1093	1.0998
3451	4.0000	1.1093	1.0998
3452	4.0000	1.1093	1.0998
3453	4.0000	1.1093	1.0998
3454	3.0000	0.8319	0.8249
3455	4.0000	1.1093	1.0998
3456	4.0000	1.1093	1.0998
3457	4.0000	1.1093	1.0998
3458	4.0000	1.1093	1.0998
3459	3.0000	0.8319	0.8249
3460	4.0000	1.1093	1.0998
3461	3.0000	0.8319	0.8249
3462	4.0000	1.1093	1.0998
3463	4.0000	1.1093	1.0998
3464	4.0000	1.1093	1.0998
3465	4.0000	1.1093	1.0998
3466	4.0000	1.1093	1.0998
3467	3.0000	0.8319	0.8249
3468	4.0000	1.1093	1.0998
3469	3.0000	0.8319	0.8249
3470	4.0000	1.1093	1.0998
3471	2.0000	0.5546	0.5499
3472	4.0000	1.1093	1.0998
3473	4.0000	1.1093	1.0998
3474	2.0000	0.5546	0.5499
3475	4.0000	1.1093	1.0998
3476	4.0000	1.1093	1.0998
3477	4.0000	1.1093	1.0998
3478	3.0000	0.8319	0.8249
3479	4.0000	1.1093	1.0998
3480	4.0000	1.1093	1.0998
3481	1.0000	0.2773	0.2750
3482	4.0000	1.1093	1.0998
3483	3.0000	0.8319	0.8249
3484	4.0000	1.1093	1.0998
3485	4.0000	1.1093	1.0998
3486	4.0000	1.1093	1.0998
3487	4.0000	1.1093	1.0998
3488	4.0000	1.1093	1.0998
3489	4.0000	1.1093	1.0998
3490	4.0000	1.1093	1.0998
3491	4.0000	1.1093	1.0998
3492	3.0000	0.8319	0.8249
3493	4.0000	1.1093	1.0998
3494	2.0000	0.5546	0.5499
3495	3.0000	0.8319	0.8249
3496	4.0000	1.1093	1.0998
3497	4.0000	1.1093	1.0998
3498	4.0000	1.1093	1.0998
3499	3.0000	0.8319	0.8249
3500	4.0000	1.1093	1.0998
3501	4.0000	1.1093	1.0998
3502	2.0000	0.5546	0.5499
3503	3.0000	0.8319	0.8249
3504	3.0000	0.8319	0.8249
3505	3.0000	0.8319	0.8249
3506	4.0000	1.1093	1.0998
3507	3.0000	0.8319	0.8249
3508	4.0000	1.1093	1.0998
3509	4.0000	1.1093	1.0998
3510	4.0000	1.1093	1.0998
3511	3.0000	0.8319	0.8249
3512	4.0000	1.1093	1.0998
3513	3.0000	0.8319	0.8249
3514	3.0000	0.8319	0.8249
3515	4.0000	1.1093	1.0998
3516	4.0000	1.1093	1.0998
3517	4.0000	1.1093	1.0998
3518	3.0000	0.8319	0.8249
3519	4.0000	1.1093	1.0998
3520	4.0000	1.1093	1.0998
3521	3.0000	0.8319	0.8249
3522	4.0000	1.1093	1.0998
3523	3.0000	0.8319	0.8249
3524	4.0000	1.1093	1.0998
3525	4.0000	1.1093	1.0998
3526	4.0000	1.1093	1.0998
3527	4.0000	1.1093	1.0998
3528	2.0000	0.5546	0.5499
3529	3.0000	0.8319	0.8249
3530	4.0000	1.1093	1.0998
