Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
1966	9.0000	1.2212	1.2013
1967	8.0000	1.0855	1.0678
1968	4.0000	0.5427	0.5339
1969	3.0000	0.4071	0.4004
1970	8.0000	1.0855	1.0678
1971	6.0000	0.8141	0.8009
1972	8.0000	1.0855	1.0678
1973	7.0000	0.9498	0.9343
1974	7.0000	0.9498	0.9343
1975	8.0000	1.0855	1.0678
1976	6.0000	0.8141	0.8009
1977	8.0000	1.0855	1.0678
1978	7.0000	0.9498	0.9343
1979	6.0000	0.8141	0.8009
1980	7.0000	0.9498	0.9343
1981	6.0000	0.8141	0.8009
1982	10.0000	1.3569	1.3348
1983	6.0000	0.8141	0.8009
1984	6.0000	0.8141	0.8009
1985	6.0000	0.8141	0.8009
1986	6.0000	0.8141	0.8009
1987	7.0000	0.9498	0.9343
1988	9.0000	1.2212	1.2013
1989	7.0000	0.9498	0.9343
1990	7.0000	0.9498	0.9343
1991	9.0000	1.2212	1.2013
1992	10.0000	1.3569	1.3348
1993	9.0000	1.2212	1.2013
1994	7.0000	0.9498	0.9343
1995	8.0000	1.0855	1.0678
1996	7.0000	0.9498	0.9343
1997	8.0000	1.0855	1.0678
1998	9.0000	1.2212	1.2013
1999	8.0000	1.0855	1.0678
2000	3.0000	0.4071	0.4004
2001	8.0000	1.0855	1.0678
2002	8.0000	1.0855	1.0678
2003	9.0000	1.2212	1.2013
2004	7.0000	0.9498	0.9343
2005	8.0000	1.0855	1.0678
2006	5.0000	0.6784	0.6674
2007	9.0000	1.2212	1.2013
2008	6.0000	0.8141	0.8009
2009	7.0000	0.9498	0.9343
2010	6.0000	0.8141	0.8009
2011	10.0000	1.3569	1.3348
2012	7.0000	0.9498	0.9343
2013	9.0000	1.2212	1.2013
2014	6.0000	0.8141	0.8009
2015	9.0000	1.2212	1.2013
2016	6.0000	0.8141	0.8009
2017	6.0000	0.8141	0.8009
2018	9.0000	1.2212	1.2013
2019	3.0000	0.4071	0.4004
2020	8.0000	1.0855	1.0678
2021	7.0000	0.9498	0.9343
2022	9.0000	1.2212	1.2013
2023	6.0000	0.8141	0.8009
2024	7.0000	0.9498	0.9343
2025	8.0000	1.0855	1.0678
2026	7.0000	0.9498	0.9343
2027	8.0000	1.0855	1.0678
2028	8.0000	1.0855	1.0678
2029	7.0000	0.9498	0.9343
2030	8.0000	1.0855	1.0678
2031	8.0000	1.0855	1.0678
2032	9.0000	1.2212	1.2013
2033	6.0000	0.8141	0.8009
2034	10.0000	1.3569	1.3348
2035	4.0000	0.5427	0.5339
2036	6.0000	0.8141	0.8009
2037	10.0000	1.3569	1.3348
2038	6.0000	0.8141	0.8009
2039	10.0000	1.3569	1.3348
2040	8.0000	1.0855	1.0678
2041	8.0000	1.0855	1.0678
2042	4.0000	0.5427	0.5339
2043	6.0000	0.8141	0.8009
2044	6.0000	0.8141	0.8009
2045	9.0000	1.2212	1.2013
2046	9.0000	1.2212	1.2013
2047	6.0000	0.8141	0.8009
2048	7.0000	0.9498	0.9343
2049	7.0000	0.9498	0.9343
2050	8.0000	1.0855	1.0678
2051	7.0000	0.9498	0.9343
2052	7.0000	0.9498	0.9343
2053	9.0000	1.2212	1.2013
2054	7.0000	0.9498	0.9343
2055	5.0000	0.6784	0.6674
2056	9.0000	1.2212	1.2013
2057	8.0000	1.0855	1.0678
2058	9.0000	1.2212	1.2013
2059	8.0000	1.0855	1.0678
2060	6.0000	0.8141	0.8009
2061	9.0000	1.2212	1.2013
2062	8.0000	1.0855	1.0678
2063	6.0000	0.8141	0.8009
2064	7.0000	0.9498	0.9343
2065	4.0000	0.5427	0.5339
2066	9.0000	1.2212	1.2013
2067	7.0000	0.9498	0.9343
2068	9.0000	1.2212	1.2013
2069	3.0000	0.4071	0.4004
2070	10.0000	1.3569	1.3348
2071	8.0000	1.0855	1.0678
2072	9.0000	1.2212	1.2013
2073	8.0000	1.0855	1.0678
2074	7.0000	0.9498	0.9343
2075	8.0000	1.0855	1.0678
2076	7.0000	0.9498	0.9343
2077	7.0000	0.9498	0.9343
2078	8.0000	1.0855	1.0678
2079	8.0000	1.0855	1.0678
2080	7.0000	0.9498	0.9343
2081	9.0000	1.2212	1.2013
2082	6.0000	0.8141	0.8009
2083	6.0000	0.8141	0.8009
2084	6.0000	0.8141	0.8009
2085	9.0000	1.2212	1.2013
2086	7.0000	0.9498	0.9343
2087	7.0000	0.9498	0.9343
2088	6.0000	0.8141	0.8009
2089	8.0000	1.0855	1.0678
2090	5.0000	0.6784	0.6674
2091	6.0000	0.8141	0.8009
2092	7.0000	0.9498	0.9343
2093	7.0000	0.9498	0.9343
2094	4.0000	0.5427	0.5339
2095	6.0000	0.8141	0.8009
2096	6.0000	0.8141	0.8009
2097	6.0000	0.8141	0.8009
2098	8.0000	1.0855	1.0678
2099	9.0000	1.2212	1.2013
2100	7.0000	0.9498	0.9343
2101	9.0000	1.2212	1.2013
2102	5.0000	0.6784	0.6674
2103	6.0000	0.8141	0.8009
2104	6.0000	0.8141	0.8009
2105	4.0000	0.5427	0.5339
2106	8.0000	1.0855	1.0678
2107	7.0000	0.9498	0.9343
2108	8.0000	1.0855	1.0678
2109	8.0000	1.0855	1.0678
2110	8.0000	1.0855	1.0678
2111	6.0000	0.8141	0.8009
2112	8.0000	1.0855	1.0678
2113	7.0000	0.9498	0.9343
2114	5.0000	0.6784	0.6674
2115	6.0000	0.8141	0.8009
2116	9.0000	1.2212	1.2013
2117	8.0000	1.0855	1.0678
2118	9.0000	1.2212	1.2013
2119	5.0000	0.6784	0.6674
2120	9.0000	1.2212	1.2013
2121	2.0000	0.2714	0.2670
2122	6.0000	0.8141	0.8009
2123	8.0000	1.0855	1.0678
2124	3.0000	0.4071	0.4004
2125	7.0000	0.9498	0.9343
2126	6.0000	0.8141	0.8009
2127	9.0000	1.2212	1.2013
2128	9.0000	1.2212	1.2013
2129	6.0000	0.8141	0.8009
2130	7.0000	0.9498	0.9343
2131	8.0000	1.0855	1.0678
2132	8.0000	1.0855	1.0678
2133	7.0000	0.9498	0.9343
2134	6.0000	0.8141	0.8009
2135	8.0000	1.0855	1.0678
2136	9.0000	1.2212	1.2013
2137	6.0000	0.8141	0.8009
2138	9.0000	1.2212	1.2013
2139	9.0000	1.2212	1.2013
2140	9.0000	1.2212	1.2013
2141	3.0000	0.4071	0.4004
2142	6.0000	0.8141	0.8009
2143	6.0000	0.8141	0.8009
2144	9.0000	1.2212	1.2013
2145	6.0000	0.8141	0.8009
2146	9.0000	1.2212	1.2013
2147	7.0000	0.9498	0.9343
2148	9.0000	1.2212	1.2013
2149	6.0000	0.8141	0.8009
2150	4.0000	0.5427	0.5339
2151	8.0000	1.0855	1.0678
2152	3.0000	0.4071	0.4004
2153	7.0000	0.9498	0.9343
2154	9.0000	1.2212	1.2013
2155	7.0000	0.9498	0.9343
2156	4.0000	0.5427	0.5339
2157	9.0000	1.2212	1.2013
2158	9.0000	1.2212	1.2013
2159	8.0000	1.0855	1.0678
2160	6.0000	0.8141	0.8009
2161	5.0000	0.6784	0.6674
2162	5.0000	0.6784	0.6674
2163	8.0000	1.0855	1.0678
2164	9.0000	1.2212	1.2013
2165	9.0000	1.2212	1.2013
2166	6.0000	0.8141	0.8009
2167	6.0000	0.8141	0.8009
2168	4.0000	0.5427	0.5339
2169	9.0000	1.2212	1.2013
2170	7.0000	0.9498	0.9343
2171	8.0000	1.0855	1.0678
2172	8.0000	1.0855	1.0678
2173	7.0000	0.9498	0.9343
2174	9.0000	1.2212	1.2013
2175	8.0000	1.0855	1.0678
2176	7.0000	0.9498	0.9343
2177	9.0000	1.2212	1.2013
2178	8.0000	1.0855	1.0678
2179	8.0000	1.0855	1.0678
2180	6.0000	0.8141	0.8009
2181	9.0000	1.2212	1.2013
2182	6.0000	0.8141	0.8009
2183	6.0000	0.8141	0.8009
2184	7.0000	0.9498	0.9343
2185	9.0000	1.2212	1.2013
2186	7.0000	0.9498	0.9343
2187	7.0000	0.9498	0.9343
2188	8.0000	1.0855	1.0678
2189	7.0000	0.9498	0.9343
2190	8.0000	1.0855	1.0678
2191	9.0000	1.2212	1.2013
2192	7.0000	0.9498	0.9343
2193	10.0000	1.3569	1.3348
2194	9.0000	1.2212	1.2013
2195	6.0000	0.8141	0.8009
2196	8.0000	1.0855	1.0678
2197	9.0000	1.2212	1.2013
2198	8.0000	1.0855	1.0678
2199	8.0000	1.0855	1.0678
2200	4.0000	0.5427	0.5339
2201	5.0000	0.6784	0.6674
2202	7.0000	0.9498	0.9343
2203	8.0000	1.0855	1.0678
2204	10.0000	1.3569	1.3348
2205	9.0000	1.2212	1.2013
2206	10.0000	1.3569	1.3348
2207	9.0000	1.2212	1.2013
2208	5.0000	0.6784	0.6674
2209	9.0000	1.2212	1.2013
2210	9.0000	1.2212	1.2013
2211	7.0000	0.9498	0.9343
2212	6.0000	0.8141	0.8009
2213	7.0000	0.9498	0.9343
2214	4.0000	0.5427	0.5339
2215	3.0000	0.4071	0.4004
2216	9.0000	1.2212	1.2013
2217	6.0000	0.8141	0.8009
2218	8.0000	1.0855	1.0678
2219	6.0000	0.8141	0.8009
2220	4.0000	0.5427	0.5339
2221	8.0000	1.0855	1.0678
2222	6.0000	0.8141	0.8009
2223	8.0000	1.0855	1.0678
2224	8.0000	1.0855	1.0678
2225	8.0000	1.0855	1.0678
2226	6.0000	0.8141	0.8009
2227	8.0000	1.0855	1.0678
2228	4.0000	0.5427	0.5339
2229	9.0000	1.2212	1.2013
2230	8.0000	1.0855	1.0678
2231	7.0000	0.9498	0.9343
2232	8.0000	1.0855	1.0678
2233	8.0000	1.0855	1.0678
2234	7.0000	0.9498	0.9343
2235	6.0000	0.8141	0.8009
2236	9.0000	1.2212	1.2013
2237	7.0000	0.9498	0.9343
2238	6.0000	0.8141	0.8009
2239	8.0000	1.0855	1.0678
2240	8.0000	1.0855	1.0678
2241	7.0000	0.9498	0.9343
2242	8.0000	1.0855	1.0678
2243	6.0000	0.8141	0.8009
2244	7.0000	0.9498	0.9343
2245	7.0000	0.9498	0.9343
2246	4.0000	0.5427	0.5339
2247	5.0000	0.6784	0.6674
2248	7.0000	0.9498	0.9343
2249	9.0000	1.2212	1.2013
2250	3.0000	0.4071	0.4004
2251	6.0000	0.8141	0.8009
2252	6.0000	0.8141	0.8009
2253	8.0000	1.0855	1.0678
2254	7.0000	0.9498	0.9343
2255	6.0000	0.8141	0.8009
2256	9.0000	1.2212	1.2013
2257	6.0000	0.8141	0.8009
2258	4.0000	0.5427	0.5339
2259	6.0000	0.8141	0.8009
2260	9.0000	1.2212	1.2013
2261	7.0000	0.9498	0.9343
2262	7.0000	0.9498	0.9343
2263	8.0000	1.0855	1.0678
2264	8.0000	1.0855	1.0678
2265	8.0000	1.0855	1.0678
2266	6.0000	0.8141	0.8009
2267	7.0000	0.9498	0.9343
2268	8.0000	1.0855	1.0678
2269	6.0000	0.8141	0.8009
2270	4.0000	0.5427	0.5339
2271	9.0000	1.2212	1.2013
2272	9.0000	1.2212	1.2013
2273	8.0000	1.0855	1.0678
2274	5.0000	0.6784	0.6674
2275	10.0000	1.3569	1.3348
2276	4.0000	0.5427	0.5339
2277	2.0000	0.2714	0.2670
2278	5.0000	0.6784	0.6674
2279	5.0000	0.6784	0.6674
2280	8.0000	1.0855	1.0678
2281	9.0000	1.2212	1.2013
2282	9.0000	1.2212	1.2013
2283	8.0000	1.0855	1.0678
2284	8.0000	1.0855	1.0678
2285	8.0000	1.0855	1.0678
2286	9.0000	1.2212	1.2013
2287	5.0000	0.6784	0.6674
2288	9.0000	1.2212	1.2013
2289	7.0000	0.9498	0.9343
2290	7.0000	0.9498	0.9343
2291	9.0000	1.2212	1.2013
2292	7.0000	0.9498	0.9343
2293	8.0000	1.0855	1.0678
2294	7.0000	0.9498	0.9343
2295	9.0000	1.2212	1.2013
2296	8.0000	1.0855	1.0678
2297	8.0000	1.0855	1.0678
2298	7.0000	0.9498	0.9343
2299	6.0000	0.8141	0.8009
2300	7.0000	0.9498	0.9343
2301	7.0000	0.9498	0.9343
2302	9.0000	1.2212	1.2013
2303	9.0000	1.2212	1.2013
2304	4.0000	0.5427	0.5339
2305	6.0000	0.8141	0.8009
2306	6.0000	0.8141	0.8009
2307	8.0000	1.0855	1.0678
2308	7.0000	0.9498	0.9343
2309	7.0000	0.9498	0.9343
2310	7.0000	0.9498	0.9343
2311	4.0000	0.5427	0.5339
2312	7.0000	0.9498	0.9343
2313	10.0000	1.3569	1.3348
2314	7.0000	0.9498	0.9343
2315	8.0000	1.0855	1.0678
2316	7.0000	0.9498	0.9343
2317	9.0000	1.2212	1.2013
2318	6.0000	0.8141	0.8009
2319	7.0000	0.9498	0.9343
2320	8.0000	1.0855	1.0678
2321	6.0000	0.8141	0.8009
2322	6.0000	0.8141	0.8009
2323	5.0000	0.6784	0.6674
2324	6.0000	0.8141	0.8009
2325	4.0000	0.5427	0.5339
2326	9.0000	1.2212	1.2013
2327	6.0000	0.8141	0.8009
2328	4.0000	0.5427	0.5339
2329	9.0000	1.2212	1.2013
2330	10.0000	1.3569	1.3348
2331	7.0000	0.9498	0.9343
2332	6.0000	0.8141	0.8009
2333	7.0000	0.9498	0.9343
2334	3.0000	0.4071	0.4004
2335	9.0000	1.2212	1.2013
2336	8.0000	1.0855	1.0678
2337	6.0000	0.8141	0.8009
2338	9.0000	1.2212	1.2013
2339	7.0000	0.9498	0.9343
2340	4.0000	0.5427	0.5339
2341	7.0000	0.9498	0.9343
2342	9.0000	1.2212	1.2013
2343	7.0000	0.9498	0.9343
2344	6.0000	0.8141	0.8009
2345	8.0000	1.0855	1.0678
2346	6.0000	0.8141	0.8009
2347	8.0000	1.0855	1.0678
2348	9.0000	1.2212	1.2013
2349	9.0000	1.2212	1.2013
2350	6.0000	0.8141	0.8009
2351	5.0000	0.6784	0.6674
2352	7.0000	0.9498	0.9343
2353	9.0000	1.2212	1.2013
2354	8.0000	1.0855	1.0678
2355	8.0000	1.0855	1.0678
2356	8.0000	1.0855	1.0678
2357	8.0000	1.0855	1.0678
2358	6.0000	0.8141	0.8009
2359	6.0000	0.8141	0.8009
2360	6.0000	0.8141	0.8009
2361	9.0000	1.2212	1.2013
2362	9.0000	1.2212	1.2013
2363	4.0000	0.5427	0.5339
2364	3.0000	0.4071	0.4004
2365	8.0000	1.0855	1.0678
2366	6.0000	0.8141	0.8009
2367	7.0000	0.9498	0.9343
2368	10.0000	1.3569	1.3348
2369	8.0000	1.0855	1.0678
2370	6.0000	0.8141	0.8009
2371	8.0000	1.0855	1.0678
2372	4.0000	0.5427	0.5339
2373	3.0000	0.4071	0.4004
2374	9.0000	1.2212	1.2013
2375	8.0000	1.0855	1.0678
2376	8.0000	1.0855	1.0678
2377	9.0000	1.2212	1.2013
2378	5.0000	0.6784	0.6674
2379	9.0000	1.2212	1.2013
2380	7.0000	0.9498	0.9343
2381	8.0000	1.0855	1.0678
2382	6.0000	0.8141	0.8009
2383	7.0000	0.9498	0.9343
2384	8.0000	1.0855	1.0678
2385	6.0000	0.8141	0.8009
2386	4.0000	0.5427	0.5339
2387	9.0000	1.2212	1.2013
2388	7.0000	0.9498	0.9343
2389	6.0000	0.8141	0.8009
2390	8.0000	1.0855	1.0678
2391	6.0000	0.8141	0.8009
2392	9.0000	1.2212	1.2013
2393	6.0000	0.8141	0.8009
2394	8.0000	1.0855	1.0678
2395	8.0000	1.0855	1.0678
2396	8.0000	1.0855	1.0678
2397	5.0000	0.6784	0.6674
2398	6.0000	0.8141	0.8009
2399	8.0000	1.0855	1.0678
2400	7.0000	0.9498	0.9343
2401	8.0000	1.0855	1.0678
2402	7.0000	0.9498	0.9343
2403	9.0000	1.2212	1.2013
2404	9.0000	1.2212	1.2013
2405	7.0000	0.9498	0.9343
2406	3.0000	0.4071	0.4004
2407	9.0000	1.2212	1.2013
2408	7.0000	0.9498	0.9343
2409	5.0000	0.6784	0.6674
2410	8.0000	1.0855	1.0678
2411	9.0000	1.2212	1.2013
2412	3.0000	0.4071	0.4004
2413	7.0000	0.9498	0.9343
2414	7.0000	0.9498	0.9343
2415	9.0000	1.2212	1.2013
2416	10.0000	1.3569	1.3348
2417	9.0000	1.2212	1.2013
2418	7.0000	0.9498	0.9343
2419	6.0000	0.8141	0.8009
2420	8.0000	1.0855	1.0678
2421	9.0000	1.2212	1.2013
2422	6.0000	0.8141	0.8009
2423	5.0000	0.6784	0.6674
2424	9.0000	1.2212	1.2013
2425	6.0000	0.8141	0.8009
2426	9.0000	1.2212	1.2013
2427	7.0000	0.9498	0.9343
2428	9.0000	1.2212	1.2013
2429	9.0000	1.2212	1.2013
2430	8.0000	1.0855	1.0678
2431	9.0000	1.2212	1.2013
2432	8.0000	1.0855	1.0678
2433	9.0000	1.2212	1.2013
2434	6.0000	0.8141	0.8009
2435	6.0000	0.8141	0.8009
2436	4.0000	0.5427	0.5339
2437	6.0000	0.8141	0.8009
2438	9.0000	1.2212	1.2013
2439	7.0000	0.9498	0.9343
2440	4.0000	0.5427	0.5339
2441	8.0000	1.0855	1.0678
2442	6.0000	0.8141	0.8009
2443	9.0000	1.2212	1.2013
2444	6.0000	0.8141	0.8009
2445	8.0000	1.0855	1.0678
2446	4.0000	0.5427	0.5339
2447	4.0000	0.5427	0.5339
2448	10.0000	1.3569	1.3348
2449	10.0000	1.3569	1.3348
2450	9.0000	1.2212	1.2013
2451	9.0000	1.2212	1.2013
2452	6.0000	0.8141	0.8009
2453	6.0000	0.8141	0.8009
2454	9.0000	1.2212	1.2013
2455	9.0000	1.2212	1.2013
2456	7.0000	0.9498	0.9343
2457	9.0000	1.2212	1.2013
2458	8.0000	1.0855	1.0678
2459	7.0000	0.9498	0.9343
2460	9.0000	1.2212	1.2013
2461	4.0000	0.5427	0.5339
2462	7.0000	0.9498	0.9343
2463	10.0000	1.3569	1.3348
2464	7.0000	0.9498	0.9343
2465	6.0000	0.8141	0.8009
2466	6.0000	0.8141	0.8009
2467	9.0000	1.2212	1.2013
2468	8.0000	1.0855	1.0678
2469	8.0000	1.0855	1.0678
2470	7.0000	0.9498	0.9343
2471	5.0000	0.6784	0.6674
2472	4.0000	0.5427	0.5339
2473	7.0000	0.9498	0.9343
2474	9.0000	1.2212	1.2013
2475	6.0000	0.8141	0.8009
2476	7.0000	0.9498	0.9343
2477	9.0000	1.2212	1.2013
2478	9.0000	1.2212	1.2013
2479	6.0000	0.8141	0.8009
2480	6.0000	0.8141	0.8009
2481	8.0000	1.0855	1.0678
2482	7.0000	0.9498	0.9343
2483	9.0000	1.2212	1.2013
2484	3.0000	0.4071	0.4004
2485	6.0000	0.8141	0.8009
2486	7.0000	0.9498	0.9343
2487	6.0000	0.8141	0.8009
2488	7.0000	0.9498	0.9343
2489	8.0000	1.0855	1.0678
2490	7.0000	0.9498	0.9343
2491	3.0000	0.4071	0.4004
2492	6.0000	0.8141	0.8009
2493	7.0000	0.9498	0.9343
2494	6.0000	0.8141	0.8009
2495	8.0000	1.0855	1.0678
2496	9.0000	1.2212	1.2013
2497	8.0000	1.0855	1.0678
2498	6.0000	0.8141	0.8009
2499	8.0000	1.0855	1.0678
2500	6.0000	0.8141	0.8009
2501	6.0000	0.8141	0.8009
2502	10.0000	1.3569	1.3348
2503	8.0000	1.0855	1.0678
2504	6.0000	0.8141	0.8009
2505	4.0000	0.5427	0.5339
2506	3.0000	0.4071	0.4004
2507	10.0000	1.3569	1.3348
2508	10.0000	1.3569	1.3348
2509	8.0000	1.0855	1.0678
2510	9.0000	1.2212	1.2013
2511	3.0000	0.4071	0.4004
2512	7.0000	0.9498	0.9343
2513	9.0000	1.2212	1.2013
2514	8.0000	1.0855	1.0678
2515	7.0000	0.9498	0.9343
2516	9.0000	1.2212	1.2013
2517	10.0000	1.3569	1.3348
2518	7.0000	0.9498	0.9343
2519	7.0000	0.9498	0.9343
2520	6.0000	0.8141	0.8009
2521	9.0000	1.2212	1.2013
2522	6.0000	0.8141	0.8009
2523	9.0000	1.2212	1.2013
2524	7.0000	0.9498	0.9343
2525	6.0000	0.8141	0.8009
2526	6.0000	0.8141	0.8009
2527	4.0000	0.5427	0.5339
2528	7.0000	0.9498	0.9343
2529	8.0000	1.0855	1.0678
2530	6.0000	0.8141	0.8009
2531	10.0000	1.3569	1.3348
2532	8.0000	1.0855	1.0678
2533	6.0000	0.8141	0.8009
2534	6.0000	0.8141	0.8009
2535	9.0000	1.2212	1.2013
2536	6.0000	0.8141	0.8009
2537	6.0000	0.8141	0.8009
2538	6.0000	0.8141	0.8009
2539	7.0000	0.9498	0.9343
2540	8.0000	1.0855	1.0678
2541	10.0000	1.3569	1.3348
2542	6.0000	0.8141	0.8009
2543	9.0000	1.2212	1.2013
2544	9.0000	1.2212	1.2013
2545	7.0000	0.9498	0.9343
2546	6.0000	0.8141	0.8009
2547	9.0000	1.2212	1.2013
2548	6.0000	0.8141	0.8009
2549	9.0000	1.2212	1.2013
2550	7.0000	0.9498	0.9343
2551	8.0000	1.0855	1.0678
2552	6.0000	0.8141	0.8009
2553	9.0000	1.2212	1.2013
2554	7.0000	0.9498	0.9343
2555	7.0000	0.9498	0.9343
2556	9.0000	1.2212	1.2013
2557	8.0000	1.0855	1.0678
2558	8.0000	1.0855	1.0678
2559	6.0000	0.8141	0.8009
2560	6.0000	0.8141	0.8009
2561	7.0000	0.9498	0.9343
2562	5.0000	0.6784	0.6674
2563	9.0000	1.2212	1.2013
2564	8.0000	1.0855	1.0678
2565	9.0000	1.2212	1.2013
2566	8.0000	1.0855	1.0678
2567	6.0000	0.8141	0.8009
2568	7.0000	0.9498	0.9343
2569	5.0000	0.6784	0.6674
2570	7.0000	0.9498	0.9343
2571	6.0000	0.8141	0.8009
2572	7.0000	0.9498	0.9343
2573	7.0000	0.9498	0.9343
2574	10.0000	1.3569	1.3348
2575	7.0000	0.9498	0.9343
2576	9.0000	1.2212	1.2013
2577	6.0000	0.8141	0.8009
2578	6.0000	0.8141	0.8009
2579	8.0000	1.0855	1.0678
2580	7.0000	0.9498	0.9343
2581	8.0000	1.0855	1.0678
2582	8.0000	1.0855	1.0678
2583	4.0000	0.5427	0.5339
2584	8.0000	1.0855	1.0678
2585	7.0000	0.9498	0.9343
2586	8.0000	1.0855	1.0678
2587	7.0000	0.9498	0.9343
2588	9.0000	1.2212	1.2013
2589	6.0000	0.8141	0.8009
2590	9.0000	1.2212	1.2013
2591	10.0000	1.3569	1.3348
2592	9.0000	1.2212	1.2013
2593	4.0000	0.5427	0.5339
2594	5.0000	0.6784	0.6674
2595	6.0000	0.8141	0.8009
2596	6.0000	0.8141	0.8009
2597	7.0000	0.9498	0.9343
2598	9.0000	1.2212	1.2013
2599	9.0000	1.2212	1.2013
2600	9.0000	1.2212	1.2013
2601	9.0000	1.2212	1.2013
2602	8.0000	1.0855	1.0678
2603	8.0000	1.0855	1.0678
2604	7.0000	0.9498	0.9343
2605	6.0000	0.8141	0.8009
2606	3.0000	0.4071	0.4004
2607	4.0000	0.5427	0.5339
2608	4.0000	0.5427	0.5339
2609	8.0000	1.0855	1.0678
2610	9.0000	1.2212	1.2013
2611	9.0000	1.2212	1.2013
2612	8.0000	1.0855	1.0678
2613	6.0000	0.8141	0.8009
2614	9.0000	1.2212	1.2013
2615	7.0000	0.9498	0.9343
2616	10.0000	1.3569	1.3348
2617	6.0000	0.8141	0.8009
2618	8.0000	1.0855	1.0678
2619	6.0000	0.8141	0.8009
2620	8.0000	1.0855	1.0678
2621	10.0000	1.3569	1.3348
2622	8.0000	1.0855	1.0678
2623	6.0000	0.8141	0.8009
2624	8.0000	1.0855	1.0678
2625	7.0000	0.9498	0.9343
2626	5.0000	0.6784	0.6674
2627	7.0000	0.9498	0.9343
2628	6.0000	0.8141	0.8009
2629	8.0000	1.0855	1.0678
2630	6.0000	0.8141	0.8009
2631	6.0000	0.8141	0.8009
2632	8.0000	1.0855	1.0678
2633	8.0000	1.0855	1.0678
2634	10.0000	1.3569	1.3348
2635	7.0000	0.9498	0.9343
2636	9.0000	1.2212	1.2013
2637	6.0000	0.8141	0.8009
2638	8.0000	1.0855	1.0678
2639	7.0000	0.9498	0.9343
2640	5.0000	0.6784	0.6674
2641	9.0000	1.2212	1.2013
2642	9.0000	1.2212	1.2013
2643	9.0000	1.2212	1.2013
2644	8.0000	1.0855	1.0678
2645	8.0000	1.0855	1.0678
2646	9.0000	1.2212	1.2013
2647	8.0000	1.0855	1.0678
2648	8.0000	1.0855	1.0678
2649	5.0000	0.6784	0.6674
2650	9.0000	1.2212	1.2013
2651	8.0000	1.0855	1.0678
2652	6.0000	0.8141	0.8009
2653	6.0000	0.8141	0.8009
2654	8.0000	1.0855	1.0678
2655	9.0000	1.2212	1.2013
2656	9.0000	1.2212	1.2013
2657	9.0000	1.2212	1.2013
2658	6.0000	0.8141	0.8009
2659	7.0000	0.9498	0.9343
2660	6.0000	0.8141	0.8009
2661	6.0000	0.8141	0.8009
2662	6.0000	0.8141	0.8009
2663	5.0000	0.6784	0.6674
2664	7.0000	0.9498	0.9343
2665	9.0000	1.2212	1.2013
2666	8.0000	1.0855	1.0678
2667	7.0000	0.9498	0.9343
2668	9.0000	1.2212	1.2013
2669	10.0000	1.3569	1.3348
2670	6.0000	0.8141	0.8009
2671	6.0000	0.8141	0.8009
2672	7.0000	0.9498	0.9343
2673	6.0000	0.8141	0.8009
2674	6.0000	0.8141	0.8009
2675	10.0000	1.3569	1.3348
2676	7.0000	0.9498	0.9343
2677	9.0000	1.2212	1.2013
2678	9.0000	1.2212	1.2013
2679	10.0000	1.3569	1.3348
2680	7.0000	0.9498	0.9343
2681	7.0000	0.9498	0.9343
2682	5.0000	0.6784	0.6674
2683	6.0000	0.8141	0.8009
2684	8.0000	1.0855	1.0678
2685	8.0000	1.0855	1.0678
2686	7.0000	0.9498	0.9343
2687	7.0000	0.9498	0.9343
2688	7.0000	0.9498	0.9343
2689	4.0000	0.5427	0.5339
2690	9.0000	1.2212	1.2013
2691	4.0000	0.5427	0.5339
2692	7.0000	0.9498	0.9343
2693	3.0000	0.4071	0.4004
2694	6.0000	0.8141	0.8009
2695	6.0000	0.8141	0.8009
2696	6.0000	0.8141	0.8009
2697	6.0000	0.8141	0.8009
2698	8.0000	1.0855	1.0678
2699	10.0000	1.3569	1.3348
2700	9.0000	1.2212	1.2013
2701	7.0000	0.9498	0.9343
2702	8.0000	1.0855	1.0678
2703	7.0000	0.9498	0.9343
2704	7.0000	0.9498	0.9343
2705	9.0000	1.2212	1.2013
2706	9.0000	1.2212	1.2013
2707	7.0000	0.9498	0.9343
2708	9.0000	1.2212	1.2013
2709	5.0000	0.6784	0.6674
2710	7.0000	0.9498	0.9343
2711	7.0000	0.9498	0.9343
2712	6.0000	0.8141	0.8009
2713	6.0000	0.8141	0.8009
2714	7.0000	0.9498	0.9343
2715	9.0000	1.2212	1.2013
2716	4.0000	0.5427	0.5339
2717	7.0000	0.9498	0.9343
2718	7.0000	0.9498	0.9343
2719	3.0000	0.4071	0.4004
2720	6.0000	0.8141	0.8009
2721	9.0000	1.2212	1.2013
2722	7.0000	0.9498	0.9343
2723	6.0000	0.8141	0.8009
2724	9.0000	1.2212	1.2013
2725	9.0000	1.2212	1.2013
2726	8.0000	1.0855	1.0678
2727	6.0000	0.8141	0.8009
2728	7.0000	0.9498	0.9343
2729	8.0000	1.0855	1.0678
2730	9.0000	1.2212	1.2013
2731	5.0000	0.6784	0.6674
2732	9.0000	1.2212	1.2013
2733	5.0000	0.6784	0.6674
2734	6.0000	0.8141	0.8009
2735	8.0000	1.0855	1.0678
2736	9.0000	1.2212	1.2013
2737	7.0000	0.9498	0.9343
2738	7.0000	0.9498	0.9343
2739	8.0000	1.0855	1.0678
2740	9.0000	1.2212	1.2013
