Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
2532	14.0000	1.1095	1.1051
2533	9.0000	0.7133	0.7104
2534	12.0000	0.9510	0.9472
2535	12.0000	0.9510	0.9472
2536	10.0000	0.7925	0.7893
2537	9.0000	0.7133	0.7104
2538	10.0000	0.7925	0.7893
2539	9.0000	0.7133	0.7104
2540	12.0000	0.9510	0.9472
2541	14.0000	1.1095	1.1051
2542	8.0000	0.6340	0.6315
2543	14.0000	1.1095	1.1051
2544	12.0000	0.9510	0.9472
2545	8.0000	0.6340	0.6315
2546	12.0000	0.9510	0.9472
2547	14.0000	1.1095	1.1051
2548	12.0000	0.9510	0.9472
2549	14.0000	1.1095	1.1051
2550	10.0000	0.7925	0.7893
2551	10.0000	0.7925	0.7893
2552	10.0000	0.7925	0.7893
2553	14.0000	1.1095	1.1051
2554	12.0000	0.9510	0.9472
2555	9.0000	0.7133	0.7104
2556	13.0000	1.0303	1.0261
2557	10.0000	0.7925	0.7893
2558	10.0000	0.7925	0.7893
2559	10.0000	0.7925	0.7893
2560	9.0000	0.7133	0.7104
2561	9.0000	0.7133	0.7104
2562	7.0000	0.5548	0.5525
2563	13.0000	1.0303	1.0261
2564	11.0000	0.8718	0.8683
2565	13.0000	1.0303	1.0261
2566	13.0000	1.0303	1.0261
2567	8.0000	0.6340	0.6315
2568	12.0000	0.9510	0.9472
2569	8.0000	0.6340	0.6315
2570	12.0000	0.9510	0.9472
2571	8.0000	0.6340	0.6315
2572	10.0000	0.7925	0.7893
2573	16.0000	1.2680	1.2629
2574	14.0000	1.1095	1.1051
2575	10.0000	0.7925	0.7893
2576	14.0000	1.1095	1.1051
2577	16.0000	1.2680	1.2629
2578	10.0000	0.7925	0.7893
2579	13.0000	1.0303	1.0261
2580	12.0000	0.9510	0.9472
2581	12.0000	0.9510	0.9472
2582	10.0000	0.7925	0.7893
2583	10.0000	0.7925	0.7893
2584	11.0000	0.8718	0.8683
2585	10.0000	0.7925	0.7893
2586	14.0000	1.1095	1.1051
2587	12.0000	0.9510	0.9472
2588	12.0000	0.9510	0.9472
2589	10.0000	0.7925	0.7893
2590	12.0000	0.9510	0.9472
2591	14.0000	1.1095	1.1051
2592	12.0000	0.9510	0.9472
2593	10.0000	0.7925	0.7893
2594	6.0000	0.4755	0.4736
2595	8.0000	0.6340	0.6315
2596	10.0000	0.7925	0.7893
2597	10.0000	0.7925	0.7893
2598	12.0000	0.9510	0.9472
2599	14.0000	1.1095	1.1051
2600	12.0000	0.9510	0.9472
2601	12.0000	0.9510	0.9472
2602	12.0000	0.9510	0.9472
2603	11.0000	0.8718	0.8683
2604	12.0000	0.9510	0.9472
2605	8.0000	0.6340	0.6315
2606	6.0000	0.4755	0.4736
2607	12.0000	0.9510	0.9472
2608	12.0000	0.9510	0.9472
2609	12.0000	0.9510	0.9472
2610	14.0000	1.1095	1.1051
2611	14.0000	1.1095	1.1051
2612	14.0000	1.1095	1.1051
2613	12.0000	0.9510	0.9472
2614	13.0000	1.0303	1.0261
2615	10.0000	0.7925	0.7893
2616	14.0000	1.1095	1.1051
2617	12.0000	0.9510	0.9472
2618	11.0000	0.8718	0.8683
2619	10.0000	0.7925	0.7893
2620	10.0000	0.7925	0.7893
2621	12.0000	0.9510	0.9472
2622	16.0000	1.2680	1.2629
2623	10.0000	0.7925	0.7893
2624	12.0000	0.9510	0.9472
2625	14.0000	1.1095	1.1051
2626	10.0000	0.7925	0.7893
2627	10.0000	0.7925	0.7893
2628	12.0000	0.9510	0.9472
2629	10.0000	0.7925	0.7893
2630	9.0000	0.7133	0.7104
2631	10.0000	0.7925	0.7893
2632	11.0000	0.8718	0.8683
2633	14.0000	1.1095	1.1051
2634	14.0000	1.1095	1.1051
2635	11.0000	0.8718	0.8683
2636	12.0000	0.9510	0.9472
2637	10.0000	0.7925	0.7893
2638	10.0000	0.7925	0.7893
2639	12.0000	0.9510	0.9472
2640	8.0000	0.6340	0.6315
2641	12.0000	0.9510	0.9472
2642	12.0000	0.9510	0.9472
2643	14.0000	1.1095	1.1051
2644	12.0000	0.9510	0.9472
2645	12.0000	0.9510	0.9472
2646	14.0000	1.1095	1.1051
2647	10.0000	0.7925	0.7893
2648	10.0000	0.7925	0.7893
2649	6.0000	0.4755	0.4736
2650	13.0000	1.0303	1.0261
2651	13.0000	1.0303	1.0261
2652	12.0000	0.9510	0.9472
2653	12.0000	0.9510	0.9472
2654	11.0000	0.8718	0.8683
2655	13.0000	1.0303	1.0261
2656	12.0000	0.9510	0.9472
2657	13.0000	1.0303	1.0261
2658	10.0000	0.7925	0.7893
2659	9.0000	0.7133	0.7104
2660	10.0000	0.7925	0.7893
2661	10.0000	0.7925	0.7893
2662	8.0000	0.6340	0.6315
2663	8.0000	0.6340	0.6315
2664	9.0000	0.7133	0.7104
2665	13.0000	1.0303	1.0261
2666	12.0000	0.9510	0.9472
2667	12.0000	0.9510	0.9472
2668	12.0000	0.9510	0.9472
2669	14.0000	1.1095	1.1051
2670	8.0000	0.6340	0.6315
2671	8.0000	0.6340	0.6315
2672	8.0000	0.6340	0.6315
2673	8.0000	0.6340	0.6315
2674	8.0000	0.6340	0.6315
2675	14.0000	1.1095	1.1051
2676	12.0000	0.9510	0.9472
2677	11.0000	0.8718	0.8683
2678	12.0000	0.9510	0.9472
2679	14.0000	1.1095	1.1051
2680	11.0000	0.8718	0.8683
2681	10.0000	0.7925	0.7893
2682	8.0000	0.6340	0.6315
2683	10.0000	0.7925	0.7893
2684	11.0000	0.8718	0.8683
2685	10.0000	0.7925	0.7893
2686	12.0000	0.9510	0.9472
2687	12.0000	0.9510	0.9472
2688	12.0000	0.9510	0.9472
2689	7.0000	0.5548	0.5525
2690	12.0000	0.9510	0.9472
2691	7.0000	0.5548	0.5525
2692	10.0000	0.7925	0.7893
2693	6.0000	0.4755	0.4736
2694	8.0000	0.6340	0.6315
2695	9.0000	0.7133	0.7104
2696	14.0000	1.1095	1.1051
2697	10.0000	0.7925	0.7893
2698	13.0000	1.0303	1.0261
2699	14.0000	1.1095	1.1051
2700	14.0000	1.1095	1.1051
2701	10.0000	0.7925	0.7893
2702	16.0000	1.2680	1.2629
2703	10.0000	0.7925	0.7893
2704	10.0000	0.7925	0.7893
2705	12.0000	0.9510	0.9472
2706	13.0000	1.0303	1.0261
2707	10.0000	0.7925	0.7893
2708	12.0000	0.9510	0.9472
2709	9.0000	0.7133	0.7104
2710	12.0000	0.9510	0.9472
2711	12.0000	0.9510	0.9472
2712	8.0000	0.6340	0.6315
2713	12.0000	0.9510	0.9472
2714	10.0000	0.7925	0.7893
2715	14.0000	1.1095	1.1051
2716	4.0000	0.3170	0.3157
2717	10.0000	0.7925	0.7893
2718	10.0000	0.7925	0.7893
2719	8.0000	0.6340	0.6315
2720	10.0000	0.7925	0.7893
2721	14.0000	1.1095	1.1051
2722	8.0000	0.6340	0.6315
2723	8.0000	0.6340	0.6315
2724	12.0000	0.9510	0.9472
2725	14.0000	1.1095	1.1051
2726	10.0000	0.7925	0.7893
2727	10.0000	0.7925	0.7893
2728	12.0000	0.9510	0.9472
2729	12.0000	0.9510	0.9472
2730	13.0000	1.0303	1.0261
2731	9.0000	0.7133	0.7104
2732	12.0000	0.9510	0.9472
2733	8.0000	0.6340	0.6315
2734	10.0000	0.7925	0.7893
2735	10.0000	0.7925	0.7893
2736	13.0000	1.0303	1.0261
2737	10.0000	0.7925	0.7893
2738	12.0000	0.9510	0.9472
2739	10.0000	0.7925	0.7893
2740	12.0000	0.9510	0.9472
2741	12.0000	0.9510	0.9472
2742	10.0000	0.7925	0.7893
2743	10.0000	0.7925	0.7893
2744	12.0000	0.9510	0.9472
2745	12.0000	0.9510	0.9472
2746	12.0000	0.9510	0.9472
2747	10.0000	0.7925	0.7893
2748	12.0000	0.9510	0.9472
2749	14.0000	1.1095	1.1051
2750	8.0000	0.6340	0.6315
2751	10.0000	0.7925	0.7893
2752	10.0000	0.7925	0.7893
2753	12.0000	0.9510	0.9472
2754	10.0000	0.7925	0.7893
2755	13.0000	1.0303	1.0261
2756	12.0000	0.9510	0.9472
2757	11.0000	0.8718	0.8683
2758	14.0000	1.1095	1.1051
2759	12.0000	0.9510	0.9472
2760	8.0000	0.6340	0.6315
2761	11.0000	0.8718	0.8683
2762	12.0000	0.9510	0.9472
2763	12.0000	0.9510	0.9472
2764	12.0000	0.9510	0.9472
2765	14.0000	1.1095	1.1051
2766	16.0000	1.2680	1.2629
2767	12.0000	0.9510	0.9472
2768	12.0000	0.9510	0.9472
2769	13.0000	1.0303	1.0261
2770	12.0000	0.9510	0.9472
2771	12.0000	0.9510	0.9472
2772	10.0000	0.7925	0.7893
2773	8.0000	0.6340	0.6315
2774	10.0000	0.7925	0.7893
2775	14.0000	1.1095	1.1051
2776	10.0000	0.7925	0.7893
2777	10.0000	0.7925	0.7893
2778	12.0000	0.9510	0.9472
2779	9.0000	0.7133	0.7104
2780	14.0000	1.1095	1.1051
2781	8.0000	0.6340	0.6315
2782	13.0000	1.0303	1.0261
2783	10.0000	0.7925	0.7893
2784	12.0000	0.9510	0.9472
2785	12.0000	0.9510	0.9472
2786	4.0000	0.3170	0.3157
2787	11.0000	0.8718	0.8683
2788	8.0000	0.6340	0.6315
2789	14.0000	1.1095	1.1051
2790	13.0000	1.0303	1.0261
2791	9.0000	0.7133	0.7104
2792	7.0000	0.5548	0.5525
2793	12.0000	0.9510	0.9472
2794	11.0000	0.8718	0.8683
2795	7.0000	0.5548	0.5525
2796	12.0000	0.9510	0.9472
2797	12.0000	0.9510	0.9472
2798	12.0000	0.9510	0.9472
2799	8.0000	0.6340	0.6315
2800	13.0000	1.0303	1.0261
2801	10.0000	0.7925	0.7893
2802	8.0000	0.6340	0.6315
2803	14.0000	1.1095	1.1051
2804	8.0000	0.6340	0.6315
2805	12.0000	0.9510	0.9472
2806	10.0000	0.7925	0.7893
2807	12.0000	0.9510	0.9472
2808	6.0000	0.4755	0.4736
2809	13.0000	1.0303	1.0261
2810	12.0000	0.9510	0.9472
2811	12.0000	0.9510	0.9472
2812	12.0000	0.9510	0.9472
2813	14.0000	1.1095	1.1051
2814	14.0000	1.1095	1.1051
2815	12.0000	0.9510	0.9472
2816	12.0000	0.9510	0.9472
2817	12.0000	0.9510	0.9472
2818	10.0000	0.7925	0.7893
2819	14.0000	1.1095	1.1051
2820	14.0000	1.1095	1.1051
2821	12.0000	0.9510	0.9472
2822	10.0000	0.7925	0.7893
2823	12.0000	0.9510	0.9472
2824	12.0000	0.9510	0.9472
2825	14.0000	1.1095	1.1051
2826	12.0000	0.9510	0.9472
2827	9.0000	0.7133	0.7104
2828	10.0000	0.7925	0.7893
2829	9.0000	0.7133	0.7104
2830	14.0000	1.1095	1.1051
2831	10.0000	0.7925	0.7893
2832	11.0000	0.8718	0.8683
2833	12.0000	0.9510	0.9472
2834	10.0000	0.7925	0.7893
2835	10.0000	0.7925	0.7893
2836	11.0000	0.8718	0.8683
2837	10.0000	0.7925	0.7893
2838	8.0000	0.6340	0.6315
2839	11.0000	0.8718	0.8683
2840	8.0000	0.6340	0.6315
2841	11.0000	0.8718	0.8683
2842	10.0000	0.7925	0.7893
2843	8.0000	0.6340	0.6315
2844	10.0000	0.7925	0.7893
2845	12.0000	0.9510	0.9472
2846	12.0000	0.9510	0.9472
2847	6.0000	0.4755	0.4736
2848	8.0000	0.6340	0.6315
2849	12.0000	0.9510	0.9472
2850	12.0000	0.9510	0.9472
2851	14.0000	1.1095	1.1051
2852	12.0000	0.9510	0.9472
2853	12.0000	0.9510	0.9472
2854	9.0000	0.7133	0.7104
2855	10.0000	0.7925	0.7893
2856	12.0000	0.9510	0.9472
2857	12.0000	0.9510	0.9472
2858	10.0000	0.7925	0.7893
2859	8.0000	0.6340	0.6315
2860	9.0000	0.7133	0.7104
2861	12.0000	0.9510	0.9472
2862	12.0000	0.9510	0.9472
2863	10.0000	0.7925	0.7893
2864	7.0000	0.5548	0.5525
2865	8.0000	0.6340	0.6315
2866	9.0000	0.7133	0.7104
2867	14.0000	1.1095	1.1051
2868	9.0000	0.7133	0.7104
2869	8.0000	0.6340	0.6315
2870	12.0000	0.9510	0.9472
2871	10.0000	0.7925	0.7893
2872	12.0000	0.9510	0.9472
2873	8.0000	0.6340	0.6315
2874	11.0000	0.8718	0.8683
2875	12.0000	0.9510	0.9472
2876	11.0000	0.8718	0.8683
2877	12.0000	0.9510	0.9472
2878	7.0000	0.5548	0.5525
2879	14.0000	1.1095	1.1051
2880	12.0000	0.9510	0.9472
2881	10.0000	0.7925	0.7893
2882	14.0000	1.1095	1.1051
2883	11.0000	0.8718	0.8683
2884	8.0000	0.6340	0.6315
2885	10.0000	0.7925	0.7893
2886	8.0000	0.6340	0.6315
2887	11.0000	0.8718	0.8683
2888	14.0000	1.1095	1.1051
2889	11.0000	0.8718	0.8683
2890	12.0000	0.9510	0.9472
2891	9.0000	0.7133	0.7104
2892	12.0000	0.9510	0.9472
2893	12.0000	0.9510	0.9472
2894	10.0000	0.7925	0.7893
2895	10.0000	0.7925	0.7893
2896	12.0000	0.9510	0.9472
2897	10.0000	0.7925	0.7893
2898	10.0000	0.7925	0.7893
2899	12.0000	0.9510	0.9472
2900	14.0000	1.1095	1.1051
2901	8.0000	0.6340	0.6315
2902	14.0000	1.1095	1.1051
2903	10.0000	0.7925	0.7893
2904	10.0000	0.7925	0.7893
2905	12.0000	0.9510	0.9472
2906	12.0000	0.9510	0.9472
2907	13.0000	1.0303	1.0261
2908	14.0000	1.1095	1.1051
2909	11.0000	0.8718	0.8683
2910	10.0000	0.7925	0.7893
2911	10.0000	0.7925	0.7893
2912	12.0000	0.9510	0.9472
2913	13.0000	1.0303	1.0261
2914	13.0000	1.0303	1.0261
2915	14.0000	1.1095	1.1051
2916	14.0000	1.1095	1.1051
2917	13.0000	1.0303	1.0261
2918	11.0000	0.8718	0.8683
2919	8.0000	0.6340	0.6315
2920	8.0000	0.6340	0.6315
2921	10.0000	0.7925	0.7893
2922	12.0000	0.9510	0.9472
2923	11.0000	0.8718	0.8683
2924	14.0000	1.1095	1.1051
2925	10.0000	0.7925	0.7893
2926	12.0000	0.9510	0.9472
2927	12.0000	0.9510	0.9472
2928	13.0000	1.0303	1.0261
2929	12.0000	0.9510	0.9472
2930	12.0000	0.9510	0.9472
2931	7.0000	0.5548	0.5525
2932	12.0000	0.9510	0.9472
2933	7.0000	0.5548	0.5525
2934	10.0000	0.7925	0.7893
2935	12.0000	0.9510	0.9472
2936	9.0000	0.7133	0.7104
2937	10.0000	0.7925	0.7893
2938	12.0000	0.9510	0.9472
2939	14.0000	1.1095	1.1051
2940	10.0000	0.7925	0.7893
2941	12.0000	0.9510	0.9472
2942	13.0000	1.0303	1.0261
2943	16.0000	1.2680	1.2629
2944	14.0000	1.1095	1.1051
2945	9.0000	0.7133	0.7104
2946	12.0000	0.9510	0.9472
2947	12.0000	0.9510	0.9472
2948	11.0000	0.8718	0.8683
2949	10.0000	0.7925	0.7893
2950	14.0000	1.1095	1.1051
2951	14.0000	1.1095	1.1051
2952	10.0000	0.7925	0.7893
2953	12.0000	0.9510	0.9472
2954	10.0000	0.7925	0.7893
2955	8.0000	0.6340	0.6315
2956	12.0000	0.9510	0.9472
2957	8.0000	0.6340	0.6315
2958	11.0000	0.8718	0.8683
2959	16.0000	1.2680	1.2629
2960	12.0000	0.9510	0.9472
2961	11.0000	0.8718	0.8683
2962	12.0000	0.9510	0.9472
2963	12.0000	0.9510	0.9472
2964	12.0000	0.9510	0.9472
2965	12.0000	0.9510	0.9472
2966	7.0000	0.5548	0.5525
2967	14.0000	1.1095	1.1051
2968	11.0000	0.8718	0.8683
2969	11.0000	0.8718	0.8683
2970	12.0000	0.9510	0.9472
2971	13.0000	1.0303	1.0261
2972	10.0000	0.7925	0.7893
2973	14.0000	1.1095	1.1051
2974	14.0000	1.1095	1.1051
2975	12.0000	0.9510	0.9472
2976	12.0000	0.9510	0.9472
2977	10.0000	0.7925	0.7893
2978	10.0000	0.7925	0.7893
2979	13.0000	1.0303	1.0261
2980	11.0000	0.8718	0.8683
2981	9.0000	0.7133	0.7104
2982	10.0000	0.7925	0.7893
2983	8.0000	0.6340	0.6315
2984	9.0000	0.7133	0.7104
2985	16.0000	1.2680	1.2629
2986	9.0000	0.7133	0.7104
2987	12.0000	0.9510	0.9472
2988	12.0000	0.9510	0.9472
2989	13.0000	1.0303	1.0261
2990	14.0000	1.1095	1.1051
2991	9.0000	0.7133	0.7104
2992	8.0000	0.6340	0.6315
2993	12.0000	0.9510	0.9472
2994	12.0000	0.9510	0.9472
2995	13.0000	1.0303	1.0261
2996	12.0000	0.9510	0.9472
2997	10.0000	0.7925	0.7893
2998	14.0000	1.1095	1.1051
2999	14.0000	1.1095	1.1051
3000	12.0000	0.9510	0.9472
3001	12.0000	0.9510	0.9472
3002	10.0000	0.7925	0.7893
3003	12.0000	0.9510	0.9472
3004	13.0000	1.0303	1.0261
3005	12.0000	0.9510	0.9472
3006	12.0000	0.9510	0.9472
3007	12.0000	0.9510	0.9472
3008	14.0000	1.1095	1.1051
3009	13.0000	1.0303	1.0261
3010	16.0000	1.2680	1.2629
3011	9.0000	0.7133	0.7104
3012	8.0000	0.6340	0.6315
3013	14.0000	1.1095	1.1051
3014	14.0000	1.1095	1.1051
3015	8.0000	0.6340	0.6315
3016	12.0000	0.9510	0.9472
3017	14.0000	1.1095	1.1051
3018	12.0000	0.9510	0.9472
3019	12.0000	0.9510	0.9472
3020	12.0000	0.9510	0.9472
3021	12.0000	0.9510	0.9472
3022	11.0000	0.8718	0.8683
3023	16.0000	1.2680	1.2629
3024	12.0000	0.9510	0.9472
3025	12.0000	0.9510	0.9472
3026	12.0000	0.9510	0.9472
3027	12.0000	0.9510	0.9472
3028	7.0000	0.5548	0.5525
3029	12.0000	0.9510	0.9472
3030	10.0000	0.7925	0.7893
3031	10.0000	0.7925	0.7893
3032	12.0000	0.9510	0.9472
3033	14.0000	1.1095	1.1051
3034	9.0000	0.7133	0.7104
3035	11.0000	0.8718	0.8683
3036	11.0000	0.8718	0.8683
3037	14.0000	1.1095	1.1051
3038	8.0000	0.6340	0.6315
3039	12.0000	0.9510	0.9472
3040	10.0000	0.7925	0.7893
3041	11.0000	0.8718	0.8683
3042	12.0000	0.9510	0.9472
3043	12.0000	0.9510	0.9472
3044	10.0000	0.7925	0.7893
3045	12.0000	0.9510	0.9472
3046	12.0000	0.9510	0.9472
3047	10.0000	0.7925	0.7893
3048	12.0000	0.9510	0.9472
3049	12.0000	0.9510	0.9472
3050	10.0000	0.7925	0.7893
3051	10.0000	0.7925	0.7893
3052	10.0000	0.7925	0.7893
3053	12.0000	0.9510	0.9472
3054	13.0000	1.0303	1.0261
3055	10.0000	0.7925	0.7893
3056	14.0000	1.1095	1.1051
3057	8.0000	0.6340	0.6315
3058	12.0000	0.9510	0.9472
3059	10.0000	0.7925	0.7893
3060	14.0000	1.1095	1.1051
3061	11.0000	0.8718	0.8683
3062	12.0000	0.9510	0.9472
3063	12.0000	0.9510	0.9472
3064	14.0000	1.1095	1.1051
3065	10.0000	0.7925	0.7893
3066	12.0000	0.9510	0.9472
3067	16.0000	1.2680	1.2629
3068	10.0000	0.7925	0.7893
3069	10.0000	0.7925	0.7893
3070	11.0000	0.8718	0.8683
3071	12.0000	0.9510	0.9472
3072	12.0000	0.9510	0.9472
3073	14.0000	1.1095	1.1051
3074	14.0000	1.1095	1.1051
3075	12.0000	0.9510	0.9472
3076	14.0000	1.1095	1.1051
3077	11.0000	0.8718	0.8683
3078	14.0000	1.1095	1.1051
3079	6.0000	0.4755	0.4736
3080	12.0000	0.9510	0.9472
3081	13.0000	1.0303	1.0261
3082	10.0000	0.7925	0.7893
3083	12.0000	0.9510	0.9472
3084	14.0000	1.1095	1.1051
3085	10.0000	0.7925	0.7893
3086	6.0000	0.4755	0.4736
3087	14.0000	1.1095	1.1051
3088	9.0000	0.7133	0.7104
3089	6.0000	0.4755	0.4736
3090	12.0000	0.9510	0.9472
3091	8.0000	0.6340	0.6315
3092	14.0000	1.1095	1.1051
3093	8.0000	0.6340	0.6315
3094	10.0000	0.7925	0.7893
3095	12.0000	0.9510	0.9472
3096	14.0000	1.1095	1.1051
3097	12.0000	0.9510	0.9472
3098	12.0000	0.9510	0.9472
3099	10.0000	0.7925	0.7893
3100	10.0000	0.7925	0.7893
3101	12.0000	0.9510	0.9472
3102	14.0000	1.1095	1.1051
3103	14.0000	1.1095	1.1051
3104	14.0000	1.1095	1.1051
3105	10.0000	0.7925	0.7893
3106	14.0000	1.1095	1.1051
3107	12.0000	0.9510	0.9472
3108	9.0000	0.7133	0.7104
3109	14.0000	1.1095	1.1051
3110	14.0000	1.1095	1.1051
3111	10.0000	0.7925	0.7893
3112	14.0000	1.1095	1.1051
3113	12.0000	0.9510	0.9472
3114	14.0000	1.1095	1.1051
3115	14.0000	1.1095	1.1051
3116	16.0000	1.2680	1.2629
3117	12.0000	0.9510	0.9472
3118	12.0000	0.9510	0.9472
3119	12.0000	0.9510	0.9472
3120	12.0000	0.9510	0.9472
3121	10.0000	0.7925	0.7893
3122	8.0000	0.6340	0.6315
3123	14.0000	1.1095	1.1051
3124	12.0000	0.9510	0.9472
3125	12.0000	0.9510	0.9472
3126	10.0000	0.7925	0.7893
3127	10.0000	0.7925	0.7893
3128	12.0000	0.9510	0.9472
3129	8.0000	0.6340	0.6315
3130	12.0000	0.9510	0.9472
3131	12.0000	0.9510	0.9472
3132	14.0000	1.1095	1.1051
3133	12.0000	0.9510	0.9472
3134	12.0000	0.9510	0.9472
3135	12.0000	0.9510	0.9472
3136	14.0000	1.1095	1.1051
3137	11.0000	0.8718	0.8683
3138	10.0000	0.7925	0.7893
3139	13.0000	1.0303	1.0261
3140	8.0000	0.6340	0.6315
3141	14.0000	1.1095	1.1051
3142	9.0000	0.7133	0.7104
3143	14.0000	1.1095	1.1051
3144	12.0000	0.9510	0.9472
3145	14.0000	1.1095	1.1051
3146	6.0000	0.4755	0.4736
3147	10.0000	0.7925	0.7893
3148	12.0000	0.9510	0.9472
3149	10.0000	0.7925	0.7893
3150	12.0000	0.9510	0.9472
3151	12.0000	0.9510	0.9472
3152	14.0000	1.1095	1.1051
3153	9.0000	0.7133	0.7104
3154	8.0000	0.6340	0.6315
3155	14.0000	1.1095	1.1051
3156	9.0000	0.7133	0.7104
3157	8.0000	0.6340	0.6315
3158	12.0000	0.9510	0.9472
3159	7.0000	0.5548	0.5525
3160	13.0000	1.0303	1.0261
3161	12.0000	0.9510	0.9472
3162	13.0000	1.0303	1.0261
3163	12.0000	0.9510	0.9472
3164	14.0000	1.1095	1.1051
3165	12.0000	0.9510	0.9472
3166	16.0000	1.2680	1.2629
3167	9.0000	0.7133	0.7104
3168	14.0000	1.1095	1.1051
3169	12.0000	0.9510	0.9472
3170	8.0000	0.6340	0.6315
3171	14.0000	1.1095	1.1051
3172	12.0000	0.9510	0.9472
3173	10.0000	0.7925	0.7893
3174	12.0000	0.9510	0.9472
3175	10.0000	0.7925	0.7893
3176	14.0000	1.1095	1.1051
3177	7.0000	0.5548	0.5525
3178	9.0000	0.7133	0.7104
3179	12.0000	0.9510	0.9472
3180	9.0000	0.7133	0.7104
3181	16.0000	1.2680	1.2629
3182	9.0000	0.7133	0.7104
3183	14.0000	1.1095	1.1051
3184	16.0000	1.2680	1.2629
3185	8.0000	0.6340	0.6315
3186	14.0000	1.1095	1.1051
3187	8.0000	0.6340	0.6315
3188	6.0000	0.4755	0.4736
3189	12.0000	0.9510	0.9472
3190	16.0000	1.2680	1.2629
3191	12.0000	0.9510	0.9472
3192	12.0000	0.9510	0.9472
3193	12.0000	0.9510	0.9472
3194	9.0000	0.7133	0.7104
3195	12.0000	0.9510	0.9472
3196	6.0000	0.4755	0.4736
3197	12.0000	0.9510	0.9472
3198	10.0000	0.7925	0.7893
3199	10.0000	0.7925	0.7893
3200	16.0000	1.2680	1.2629
3201	6.0000	0.4755	0.4736
3202	10.0000	0.7925	0.7893
3203	12.0000	0.9510	0.9472
3204	12.0000	0.9510	0.9472
3205	12.0000	0.9510	0.9472
3206	14.0000	1.1095	1.1051
3207	14.0000	1.1095	1.1051
3208	14.0000	1.1095	1.1051
3209	10.0000	0.7925	0.7893
3210	12.0000	0.9510	0.9472
3211	10.0000	0.7925	0.7893
3212	12.0000	0.9510	0.9472
3213	10.0000	0.7925	0.7893
3214	12.0000	0.9510	0.9472
3215	13.0000	1.0303	1.0261
3216	10.0000	0.7925	0.7893
3217	13.0000	1.0303	1.0261
3218	16.0000	1.2680	1.2629
3219	14.0000	1.1095	1.1051
3220	12.0000	0.9510	0.9472
3221	12.0000	0.9510	0.9472
3222	16.0000	1.2680	1.2629
3223	8.0000	0.6340	0.6315
3224	14.0000	1.1095	1.1051
3225	10.0000	0.7925	0.7893
3226	11.0000	0.8718	0.8683
3227	8.0000	0.6340	0.6315
3228	12.0000	0.9510	0.9472
3229	9.0000	0.7133	0.7104
3230	14.0000	1.1095	1.1051
3231	10.0000	0.7925	0.7893
3232	14.0000	1.1095	1.1051
3233	7.0000	0.5548	0.5525
3234	12.0000	0.9510	0.9472
3235	7.0000	0.5548	0.5525
3236	14.0000	1.1095	1.1051
3237	16.0000	1.2680	1.2629
3238	14.0000	1.1095	1.1051
3239	14.0000	1.1095	1.1051
3240	10.0000	0.7925	0.7893
3241	7.0000	0.5548	0.5525
3242	10.0000	0.7925	0.7893
3243	9.0000	0.7133	0.7104
3244	12.0000	0.9510	0.9472
3245	14.0000	1.1095	1.1051
3246	10.0000	0.7925	0.7893
3247	10.0000	0.7925	0.7893
3248	12.0000	0.9510	0.9472
3249	14.0000	1.1095	1.1051
3250	10.0000	0.7925	0.7893
3251	14.0000	1.1095	1.1051
3252	12.0000	0.9510	0.9472
3253	14.0000	1.1095	1.1051
3254	11.0000	0.8718	0.8683
3255	10.0000	0.7925	0.7893
3256	14.0000	1.1095	1.1051
3257	12.0000	0.9510	0.9472
3258	12.0000	0.9510	0.9472
3259	14.0000	1.1095	1.1051
3260	14.0000	1.1095	1.1051
3261	12.0000	0.9510	0.9472
3262	12.0000	0.9510	0.9472
3263	12.0000	0.9510	0.9472
3264	10.0000	0.7925	0.7893
3265	12.0000	0.9510	0.9472
3266	11.0000	0.8718	0.8683
3267	8.0000	0.6340	0.6315
3268	10.0000	0.7925	0.7893
3269	14.0000	1.1095	1.1051
3270	13.0000	1.0303	1.0261
3271	14.0000	1.1095	1.1051
3272	8.0000	0.6340	0.6315
3273	9.0000	0.7133	0.7104
3274	10.0000	0.7925	0.7893
3275	14.0000	1.1095	1.1051
3276	16.0000	1.2680	1.2629
3277	10.0000	0.7925	0.7893
3278	12.0000	0.9510	0.9472
3279	12.0000	0.9510	0.9472
3280	12.0000	0.9510	0.9472
3281	12.0000	0.9510	0.9472
3282	12.0000	0.9510	0.9472
3283	12.0000	0.9510	0.9472
3284	12.0000	0.9510	0.9472
3285	12.0000	0.9510	0.9472
3286	10.0000	0.7925	0.7893
3287	12.0000	0.9510	0.9472
3288	10.0000	0.7925	0.7893
3289	11.0000	0.8718	0.8683
3290	12.0000	0.9510	0.9472
3291	6.0000	0.4755	0.4736
3292	8.0000	0.6340	0.6315
3293	8.0000	0.6340	0.6315
3294	10.0000	0.7925	0.7893
3295	16.0000	1.2680	1.2629
3296	6.0000	0.4755	0.4736
3297	12.0000	0.9510	0.9472
3298	14.0000	1.1095	1.1051
3299	12.0000	0.9510	0.9472
3300	12.0000	0.9510	0.9472
3301	6.0000	0.4755	0.4736
3302	12.0000	0.9510	0.9472
3303	10.0000	0.7925	0.7893
3304	12.0000	0.9510	0.9472
3305	6.0000	0.4755	0.4736
3306	10.0000	0.7925	0.7893
