Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
2219	4.0000	1.1093	1.0998
2220	4.0000	1.1093	1.0998
2221	3.0000	0.8319	0.8249
2222	4.0000	1.1093	1.0998
2223	3.0000	0.8319	0.8249
2224	4.0000	1.1093	1.0998
2225	3.0000	0.8319	0.8249
2226	4.0000	1.1093	1.0998
2227	4.0000	1.1093	1.0998
2228	4.0000	1.1093	1.0998
2229	4.0000	1.1093	1.0998
2230	4.0000	1.1093	1.0998
2231	4.0000	1.1093	1.0998
2232	4.0000	1.1093	1.0998
2233	4.0000	1.1093	1.0998
2234	4.0000	1.1093	1.0998
2235	4.0000	1.1093	1.0998
2236	4.0000	1.1093	1.0998
2237	4.0000	1.1093	1.0998
2238	3.0000	0.8319	0.8249
2239	4.0000	1.1093	1.0998
2240	4.0000	1.1093	1.0998
2241	3.0000	0.8319	0.8249
2242	3.0000	0.8319	0.8249
2243	4.0000	1.1093	1.0998
2244	4.0000	1.1093	1.0998
2245	3.0000	0.8319	0.8249
2246	4.0000	1.1093	1.0998
2247	4.0000	1.1093	1.0998
2248	4.0000	1.1093	1.0998
2249	4.0000	1.1093	1.0998
2250	4.0000	1.1093	1.0998
2251	3.0000	0.8319	0.8249
2252	4.0000	1.1093	1.0998
2253	3.0000	0.8319	0.8249
2254	3.0000	0.8319	0.8249
2255	3.0000	0.8319	0.8249
2256	3.0000	0.8319	0.8249
2257	4.0000	1.1093	1.0998
2258	4.0000	1.1093	1.0998
2259	4.0000	1.1093	1.0998
2260	4.0000	1.1093	1.0998
2261	3.0000	0.8319	0.8249
2262	4.0000	1.1093	1.0998
2263	4.0000	1.1093	1.0998
2264	4.0000	1.1093	1.0998
2265	3.0000	0.8319	0.8249
2266	4.0000	1.1093	1.0998
2267	4.0000	1.1093	1.0998
2268	3.0000	0.8319	0.8249
2269	4.0000	1.1093	1.0998
2270	4.0000	1.1093	1.0998
2271	4.0000	1.1093	1.0998
2272	4.0000	1.1093	1.0998
2273	4.0000	1.1093	1.0998
2274	4.0000	1.1093	1.0998
2275	4.0000	1.1093	1.0998
2276	4.0000	1.1093	1.0998
2277	4.0000	1.1093	1.0998
2278	4.0000	1.1093	1.0998
2279	4.0000	1.1093	1.0998
2280	4.0000	1.1093	1.0998
2281	4.0000	1.1093	1.0998
2282	2.0000	0.5546	0.5499
2283	4.0000	1.1093	1.0998
2284	4.0000	1.1093	1.0998
2285	4.0000	1.1093	1.0998
2286	3.0000	0.8319	0.8249
2287	4.0000	1.1093	1.0998
2288	2.0000	0.5546	0.5499
2289	4.0000	1.1093	1.0998
2290	3.0000	0.8319	0.8249
2291	4.0000	1.1093	1.0998
2292	4.0000	1.1093	1.0998
2293	4.0000	1.1093	1.0998
2294	4.0000	1.1093	1.0998
2295	3.0000	0.8319	0.8249
2296	4.0000	1.1093	1.0998
2297	4.0000	1.1093	1.0998
2298	3.0000	0.8319	0.8249
2299	4.0000	1.1093	1.0998
2300	3.0000	0.8319	0.8249
2301	3.0000	0.8319	0.8249
2302	3.0000	0.8319	0.8249
2303	3.0000	0.8319	0.8249
2304	4.0000	1.1093	1.0998
2305	3.0000	0.8319	0.8249
2306	4.0000	1.1093	1.0998
2307	3.0000	0.8319	0.8249
2308	3.0000	0.8319	0.8249
2309	4.0000	1.1093	1.0998
2310	3.0000	0.8319	0.8249
2311	4.0000	1.1093	1.0998
2312	4.0000	1.1093	1.0998
2313	3.0000	0.8319	0.8249
2314	3.0000	0.8319	0.8249
2315	3.0000	0.8319	0.8249
2316	4.0000	1.1093	1.0998
2317	3.0000	0.8319	0.8249
2318	4.0000	1.1093	1.0998
2319	3.0000	0.8319	0.8249
2320	4.0000	1.1093	1.0998
2321	4.0000	1.1093	1.0998
2322	4.0000	1.1093	1.0998
2323	4.0000	1.1093	1.0998
2324	3.0000	0.8319	0.8249
2325	4.0000	1.1093	1.0998
2326	4.0000	1.1093	1.0998
2327	3.0000	0.8319	0.8249
2328	4.0000	1.1093	1.0998
2329	4.0000	1.1093	1.0998
2330	4.0000	1.1093	1.0998
2331	3.0000	0.8319	0.8249
2332	4.0000	1.1093	1.0998
2333	3.0000	0.8319	0.8249
2334	4.0000	1.1093	1.0998
2335	3.0000	0.8319	0.8249
2336	4.0000	1.1093	1.0998
2337	4.0000	1.1093	1.0998
2338	4.0000	1.1093	1.0998
2339	4.0000	1.1093	1.0998
2340	4.0000	1.1093	1.0998
2341	4.0000	1.1093	1.0998
2342	3.0000	0.8319	0.8249
2343	4.0000	1.1093	1.0998
2344	3.0000	0.8319	0.8249
2345	4.0000	1.1093	1.0998
2346	4.0000	1.1093	1.0998
2347	4.0000	1.1093	1.0998
2348	4.0000	1.1093	1.0998
2349	4.0000	1.1093	1.0998
2350	4.0000	1.1093	1.0998
2351	4.0000	1.1093	1.0998
2352	3.0000	0.8319	0.8249
2353	3.0000	0.8319	0.8249
2354	4.0000	1.1093	1.0998
2355	3.0000	0.8319	0.8249
2356	4.0000	1.1093	1.0998
2357	4.0000	1.1093	1.0998
2358	4.0000	1.1093	1.0998
2359	4.0000	1.1093	1.0998
2360	3.0000	0.8319	0.8249
2361	4.0000	1.1093	1.0998
2362	4.0000	1.1093	1.0998
2363	4.0000	1.1093	1.0998
2364	4.0000	1.1093	1.0998
2365	4.0000	1.1093	1.0998
2366	4.0000	1.1093	1.0998
2367	4.0000	1.1093	1.0998
2368	4.0000	1.1093	1.0998
2369	4.0000	1.1093	1.0998
2370	4.0000	1.1093	1.0998
2371	4.0000	1.1093	1.0998
2372	4.0000	1.1093	1.0998
2373	4.0000	1.1093	1.0998
2374	1.0000	0.2773	0.2750
2375	4.0000	1.1093	1.0998
2376	3.0000	0.8319	0.8249
2377	4.0000	1.1093	1.0998
2378	4.0000	1.1093	1.0998
2379	4.0000	1.1093	1.0998
2380	3.0000	0.8319	0.8249
2381	4.0000	1.1093	1.0998
2382	3.0000	0.8319	0.8249
2383	4.0000	1.1093	1.0998
2384	4.0000	1.1093	1.0998
2385	3.0000	0.8319	0.8249
2386	4.0000	1.1093	1.0998
2387	4.0000	1.1093	1.0998
2388	4.0000	1.1093	1.0998
2389	3.0000	0.8319	0.8249
2390	4.0000	1.1093	1.0998
2391	3.0000	0.8319	0.8249
2392	3.0000	0.8319	0.8249
2393	4.0000	1.1093	1.0998
2394	4.0000	1.1093	1.0998
2395	4.0000	1.1093	1.0998
2396	3.0000	0.8319	0.8249
2397	4.0000	1.1093	1.0998
2398	3.0000	0.8319	0.8249
2399	4.0000	1.1093	1.0998
2400	3.0000	0.8319	0.8249
2401	4.0000	1.1093	1.0998
2402	4.0000	1.1093	1.0998
2403	4.0000	1.1093	1.0998
2404	4.0000	1.1093	1.0998
2405	4.0000	1.1093	1.0998
2406	4.0000	1.1093	1.0998
2407	2.0000	0.5546	0.5499
2408	3.0000	0.8319	0.8249
2409	4.0000	1.1093	1.0998
2410	2.0000	0.5546	0.5499
2411	3.0000	0.8319	0.8249
2412	4.0000	1.1093	1.0998
2413	4.0000	1.1093	1.0998
2414	4.0000	1.1093	1.0998
2415	4.0000	1.1093	1.0998
2416	4.0000	1.1093	1.0998
2417	4.0000	1.1093	1.0998
2418	4.0000	1.1093	1.0998
2419	4.0000	1.1093	1.0998
2420	4.0000	1.1093	1.0998
2421	3.0000	0.8319	0.8249
2422	3.0000	0.8319	0.8249
2423	4.0000	1.1093	1.0998
2424	4.0000	1.1093	1.0998
2425	3.0000	0.8319	0.8249
2426	4.0000	1.1093	1.0998
2427	4.0000	1.1093	1.0998
2428	4.0000	1.1093	1.0998
2429	3.0000	0.8319	0.8249
2430	4.0000	1.1093	1.0998
2431	4.0000	1.1093	1.0998
2432	3.0000	0.8319	0.8249
2433	4.0000	1.1093	1.0998
2434	4.0000	1.1093	1.0998
2435	4.0000	1.1093	1.0998
2436	4.0000	1.1093	1.0998
2437	4.0000	1.1093	1.0998
2438	3.0000	0.8319	0.8249
2439	4.0000	1.1093	1.0998
2440	4.0000	1.1093	1.0998
2441	4.0000	1.1093	1.0998
2442	4.0000	1.1093	1.0998
2443	3.0000	0.8319	0.8249
2444	4.0000	1.1093	1.0998
2445	4.0000	1.1093	1.0998
2446	4.0000	1.1093	1.0998
2447	4.0000	1.1093	1.0998
2448	4.0000	1.1093	1.0998
2449	4.0000	1.1093	1.0998
2450	4.0000	1.1093	1.0998
2451	3.0000	0.8319	0.8249
2452	4.0000	1.1093	1.0998
2453	4.0000	1.1093	1.0998
2454	3.0000	0.8319	0.8249
2455	4.0000	1.1093	1.0998
2456	3.0000	0.8319	0.8249
2457	4.0000	1.1093	1.0998
2458	4.0000	1.1093	1.0998
2459	3.0000	0.8319	0.8249
2460	4.0000	1.1093	1.0998
2461	4.0000	1.1093	1.0998
2462	3.0000	0.8319	0.8249
2463	4.0000	1.1093	1.0998
2464	4.0000	1.1093	1.0998
2465	4.0000	1.1093	1.0998
2466	4.0000	1.1093	1.0998
2467	4.0000	1.1093	1.0998
2468	4.0000	1.1093	1.0998
2469	4.0000	1.1093	1.0998
2470	4.0000	1.1093	1.0998
2471	4.0000	1.1093	1.0998
2472	4.0000	1.1093	1.0998
2473	4.0000	1.1093	1.0998
2474	4.0000	1.1093	1.0998
2475	4.0000	1.1093	1.0998
2476	3.0000	0.8319	0.8249
2477	2.0000	0.5546	0.5499
2478	3.0000	0.8319	0.8249
2479	3.0000	0.8319	0.8249
2480	4.0000	1.1093	1.0998
2481	4.0000	1.1093	1.0998
2482	4.0000	1.1093	1.0998
2483	4.0000	1.1093	1.0998
2484	4.0000	1.1093	1.0998
2485	3.0000	0.8319	0.8249
2486	4.0000	1.1093	1.0998
2487	4.0000	1.1093	1.0998
2488	3.0000	0.8319	0.8249
2489	4.0000	1.1093	1.0998
2490	3.0000	0.8319	0.8249
2491	4.0000	1.1093	1.0998
2492	3.0000	0.8319	0.8249
2493	3.0000	0.8319	0.8249
2494	4.0000	1.1093	1.0998
2495	3.0000	0.8319	0.8249
2496	2.0000	0.5546	0.5499
2497	3.0000	0.8319	0.8249
2498	4.0000	1.1093	1.0998
2499	4.0000	1.1093	1.0998
2500	3.0000	0.8319	0.8249
2501	4.0000	1.1093	1.0998
2502	2.0000	0.5546	0.5499
2503	4.0000	1.1093	1.0998
2504	3.0000	0.8319	0.8249
2505	4.0000	1.1093	1.0998
2506	4.0000	1.1093	1.0998
2507	4.0000	1.1093	1.0998
2508	4.0000	1.1093	1.0998
2509	4.0000	1.1093	1.0998
2510	4.0000	1.1093	1.0998
2511	4.0000	1.1093	1.0998
2512	4.0000	1.1093	1.0998
2513	4.0000	1.1093	1.0998
2514	3.0000	0.8319	0.8249
2515	3.0000	0.8319	0.8249
2516	4.0000	1.1093	1.0998
2517	4.0000	1.1093	1.0998
2518	3.0000	0.8319	0.8249
2519	3.0000	0.8319	0.8249
2520	4.0000	1.1093	1.0998
2521	3.0000	0.8319	0.8249
2522	4.0000	1.1093	1.0998
2523	4.0000	1.1093	1.0998
2524	3.0000	0.8319	0.8249
2525	4.0000	1.1093	1.0998
2526	4.0000	1.1093	1.0998
2527	4.0000	1.1093	1.0998
2528	4.0000	1.1093	1.0998
2529	4.0000	1.1093	1.0998
2530	4.0000	1.1093	1.0998
2531	1.0000	0.2773	0.2750
2532	4.0000	1.1093	1.0998
2533	4.0000	1.1093	1.0998
2534	4.0000	1.1093	1.0998
2535	4.0000	1.1093	1.0998
2536	4.0000	1.1093	1.0998
2537	4.0000	1.1093	1.0998
2538	4.0000	1.1093	1.0998
2539	3.0000	0.8319	0.8249
2540	4.0000	1.1093	1.0998
2541	4.0000	1.1093	1.0998
2542	4.0000	1.1093	1.0998
2543	4.0000	1.1093	1.0998
2544	4.0000	1.1093	1.0998
2545	4.0000	1.1093	1.0998
2546	3.0000	0.8319	0.8249
2547	2.0000	0.5546	0.5499
2548	3.0000	0.8319	0.8249
2549	4.0000	1.1093	1.0998
2550	4.0000	1.1093	1.0998
2551	3.0000	0.8319	0.8249
2552	4.0000	1.1093	1.0998
2553	2.0000	0.5546	0.5499
2554	4.0000	1.1093	1.0998
2555	4.0000	1.1093	1.0998
2556	3.0000	0.8319	0.8249
2557	4.0000	1.1093	1.0998
2558	4.0000	1.1093	1.0998
2559	3.0000	0.8319	0.8249
2560	4.0000	1.1093	1.0998
2561	3.0000	0.8319	0.8249
2562	4.0000	1.1093	1.0998
2563	3.0000	0.8319	0.8249
2564	4.0000	1.1093	1.0998
2565	3.0000	0.8319	0.8249
2566	4.0000	1.1093	1.0998
2567	4.0000	1.1093	1.0998
2568	4.0000	1.1093	1.0998
2569	4.0000	1.1093	1.0998
2570	4.0000	1.1093	1.0998
2571	4.0000	1.1093	1.0998
2572	2.0000	0.5546	0.5499
2573	4.0000	1.1093	1.0998
2574	3.0000	0.8319	0.8249
2575	3.0000	0.8319	0.8249
2576	4.0000	1.1093	1.0998
2577	4.0000	1.1093	1.0998
2578	4.0000	1.1093	1.0998
2579	3.0000	0.8319	0.8249
2580	3.0000	0.8319	0.8249
2581	4.0000	1.1093	1.0998
2582	4.0000	1.1093	1.0998
2583	4.0000	1.1093	1.0998
2584	4.0000	1.1093	1.0998
2585	3.0000	0.8319	0.8249
2586	3.0000	0.8319	0.8249
2587	4.0000	1.1093	1.0998
2588	4.0000	1.1093	1.0998
2589	4.0000	1.1093	1.0998
2590	4.0000	1.1093	1.0998
2591	4.0000	1.1093	1.0998
2592	4.0000	1.1093	1.0998
2593	3.0000	0.8319	0.8249
2594	3.0000	0.8319	0.8249
2595	4.0000	1.1093	1.0998
2596	3.0000	0.8319	0.8249
2597	4.0000	1.1093	1.0998
2598	3.0000	0.8319	0.8249
2599	4.0000	1.1093	1.0998
2600	3.0000	0.8319	0.8249
2601	4.0000	1.1093	1.0998
2602	3.0000	0.8319	0.8249
2603	4.0000	1.1093	1.0998
2604	4.0000	1.1093	1.0998
2605	3.0000	0.8319	0.8249
2606	4.0000	1.1093	1.0998
2607	4.0000	1.1093	1.0998
2608	4.0000	1.1093	1.0998
2609	4.0000	1.1093	1.0998
2610	4.0000	1.1093	1.0998
2611	3.0000	0.8319	0.8249
2612	4.0000	1.1093	1.0998
2613	3.0000	0.8319	0.8249
2614	3.0000	0.8319	0.8249
2615	4.0000	1.1093	1.0998
2616	2.0000	0.5546	0.5499
2617	3.0000	0.8319	0.8249
2618	3.0000	0.8319	0.8249
2619	4.0000	1.1093	1.0998
2620	4.0000	1.1093	1.0998
2621	4.0000	1.1093	1.0998
2622	4.0000	1.1093	1.0998
2623	2.0000	0.5546	0.5499
2624	4.0000	1.1093	1.0998
2625	4.0000	1.1093	1.0998
2626	4.0000	1.1093	1.0998
2627	3.0000	0.8319	0.8249
2628	4.0000	1.1093	1.0998
2629	2.0000	0.5546	0.5499
2630	4.0000	1.1093	1.0998
2631	4.0000	1.1093	1.0998
2632	3.0000	0.8319	0.8249
2633	4.0000	1.1093	1.0998
2634	4.0000	1.1093	1.0998
2635	4.0000	1.1093	1.0998
2636	4.0000	1.1093	1.0998
2637	3.0000	0.8319	0.8249
2638	4.0000	1.1093	1.0998
2639	3.0000	0.8319	0.8249
2640	4.0000	1.1093	1.0998
2641	4.0000	1.1093	1.0998
2642	3.0000	0.8319	0.8249
2643	4.0000	1.1093	1.0998
2644	4.0000	1.1093	1.0998
2645	3.0000	0.8319	0.8249
2646	4.0000	1.1093	1.0998
2647	2.0000	0.5546	0.5499
2648	4.0000	1.1093	1.0998
2649	4.0000	1.1093	1.0998
2650	3.0000	0.8319	0.8249
2651	4.0000	1.1093	1.0998
2652	4.0000	1.1093	1.0998
2653	4.0000	1.1093	1.0998
2654	3.0000	0.8319	0.8249
2655	3.0000	0.8319	0.8249
2656	2.0000	0.5546	0.5499
2657	2.0000	0.5546	0.5499
2658	3.0000	0.8319	0.8249
2659	4.0000	1.1093	1.0998
2660	4.0000	1.1093	1.0998
2661	4.0000	1.1093	1.0998
2662	4.0000	1.1093	1.0998
2663	4.0000	1.1093	1.0998
2664	4.0000	1.1093	1.0998
2665	0.0000	0.0000	0.0000
2666	4.0000	1.1093	1.0998
2667	3.0000	0.8319	0.8249
2668	3.0000	0.8319	0.8249
2669	4.0000	1.1093	1.0998
2670	4.0000	1.1093	1.0998
2671	3.0000	0.8319	0.8249
2672	4.0000	1.1093	1.0998
2673	3.0000	0.8319	0.8249
2674	3.0000	0.8319	0.8249
2675	4.0000	1.1093	1.0998
2676	3.0000	0.8319	0.8249
2677	1.0000	0.2773	0.2750
2678	2.0000	0.5546	0.5499
2679	4.0000	1.1093	1.0998
2680	4.0000	1.1093	1.0998
2681	3.0000	0.8319	0.8249
2682	4.0000	1.1093	1.0998
2683	4.0000	1.1093	1.0998
2684	4.0000	1.1093	1.0998
2685	4.0000	1.1093	1.0998
2686	4.0000	1.1093	1.0998
2687	4.0000	1.1093	1.0998
2688	4.0000	1.1093	1.0998
2689	4.0000	1.1093	1.0998
2690	4.0000	1.1093	1.0998
2691	4.0000	1.1093	1.0998
2692	3.0000	0.8319	0.8249
2693	4.0000	1.1093	1.0998
2694	3.0000	0.8319	0.8249
2695	4.0000	1.1093	1.0998
2696	4.0000	1.1093	1.0998
2697	4.0000	1.1093	1.0998
2698	4.0000	1.1093	1.0998
2699	4.0000	1.1093	1.0998
2700	4.0000	1.1093	1.0998
2701	4.0000	1.1093	1.0998
2702	4.0000	1.1093	1.0998
2703	4.0000	1.1093	1.0998
2704	4.0000	1.1093	1.0998
2705	4.0000	1.1093	1.0998
2706	4.0000	1.1093	1.0998
2707	3.0000	0.8319	0.8249
2708	1.0000	0.2773	0.2750
2709	4.0000	1.1093	1.0998
2710	3.0000	0.8319	0.8249
2711	4.0000	1.1093	1.0998
2712	3.0000	0.8319	0.8249
2713	4.0000	1.1093	1.0998
2714	3.0000	0.8319	0.8249
2715	4.0000	1.1093	1.0998
2716	4.0000	1.1093	1.0998
2717	4.0000	1.1093	1.0998
2718	3.0000	0.8319	0.8249
2719	4.0000	1.1093	1.0998
2720	4.0000	1.1093	1.0998
2721	4.0000	1.1093	1.0998
2722	3.0000	0.8319	0.8249
2723	4.0000	1.1093	1.0998
2724	4.0000	1.1093	1.0998
2725	4.0000	1.1093	1.0998
2726	3.0000	0.8319	0.8249
2727	4.0000	1.1093	1.0998
2728	3.0000	0.8319	0.8249
2729	3.0000	0.8319	0.8249
2730	4.0000	1.1093	1.0998
2731	4.0000	1.1093	1.0998
2732	3.0000	0.8319	0.8249
2733	4.0000	1.1093	1.0998
2734	4.0000	1.1093	1.0998
2735	3.0000	0.8319	0.8249
2736	3.0000	0.8319	0.8249
2737	3.0000	0.8319	0.8249
2738	4.0000	1.1093	1.0998
2739	4.0000	1.1093	1.0998
2740	3.0000	0.8319	0.8249
2741	4.0000	1.1093	1.0998
2742	4.0000	1.1093	1.0998
2743	3.0000	0.8319	0.8249
2744	4.0000	1.1093	1.0998
2745	4.0000	1.1093	1.0998
2746	2.0000	0.5546	0.5499
2747	4.0000	1.1093	1.0998
2748	3.0000	0.8319	0.8249
2749	4.0000	1.1093	1.0998
2750	4.0000	1.1093	1.0998
2751	4.0000	1.1093	1.0998
2752	4.0000	1.1093	1.0998
2753	4.0000	1.1093	1.0998
2754	4.0000	1.1093	1.0998
2755	4.0000	1.1093	1.0998
2756	4.0000	1.1093	1.0998
2757	3.0000	0.8319	0.8249
2758	4.0000	1.1093	1.0998
2759	4.0000	1.1093	1.0998
2760	4.0000	1.1093	1.0998
2761	4.0000	1.1093	1.0998
2762	4.0000	1.1093	1.0998
2763	4.0000	1.1093	1.0998
2764	4.0000	1.1093	1.0998
2765	3.0000	0.8319	0.8249
2766	3.0000	0.8319	0.8249
2767	4.0000	1.1093	1.0998
2768	3.0000	0.8319	0.8249
2769	4.0000	1.1093	1.0998
2770	4.0000	1.1093	1.0998
2771	4.0000	1.1093	1.0998
2772	4.0000	1.1093	1.0998
2773	4.0000	1.1093	1.0998
2774	4.0000	1.1093	1.0998
2775	4.0000	1.1093	1.0998
2776	3.0000	0.8319	0.8249
2777	4.0000	1.1093	1.0998
2778	4.0000	1.1093	1.0998
2779	3.0000	0.8319	0.8249
2780	4.0000	1.1093	1.0998
2781	4.0000	1.1093	1.0998
2782	3.0000	0.8319	0.8249
2783	2.0000	0.5546	0.5499
2784	4.0000	1.1093	1.0998
2785	4.0000	1.1093	1.0998
2786	4.0000	1.1093	1.0998
2787	2.0000	0.5546	0.5499
2788	4.0000	1.1093	1.0998
2789	3.0000	0.8319	0.8249
2790	4.0000	1.1093	1.0998
2791	4.0000	1.1093	1.0998
2792	4.0000	1.1093	1.0998
2793	4.0000	1.1093	1.0998
2794	3.0000	0.8319	0.8249
2795	4.0000	1.1093	1.0998
2796	3.0000	0.8319	0.8249
2797	4.0000	1.1093	1.0998
2798	4.0000	1.1093	1.0998
2799	4.0000	1.1093	1.0998
2800	4.0000	1.1093	1.0998
2801	4.0000	1.1093	1.0998
2802	4.0000	1.1093	1.0998
2803	4.0000	1.1093	1.0998
2804	4.0000	1.1093	1.0998
2805	4.0000	1.1093	1.0998
2806	3.0000	0.8319	0.8249
2807	4.0000	1.1093	1.0998
2808	4.0000	1.1093	1.0998
2809	3.0000	0.8319	0.8249
2810	3.0000	0.8319	0.8249
2811	4.0000	1.1093	1.0998
2812	2.0000	0.5546	0.5499
2813	4.0000	1.1093	1.0998
2814	3.0000	0.8319	0.8249
2815	3.0000	0.8319	0.8249
2816	3.0000	0.8319	0.8249
2817	4.0000	1.1093	1.0998
2818	3.0000	0.8319	0.8249
2819	3.0000	0.8319	0.8249
2820	3.0000	0.8319	0.8249
2821	3.0000	0.8319	0.8249
2822	4.0000	1.1093	1.0998
2823	2.0000	0.5546	0.5499
2824	4.0000	1.1093	1.0998
2825	4.0000	1.1093	1.0998
2826	4.0000	1.1093	1.0998
2827	4.0000	1.1093	1.0998
2828	2.0000	0.5546	0.5499
2829	4.0000	1.1093	1.0998
2830	4.0000	1.1093	1.0998
2831	4.0000	1.1093	1.0998
2832	4.0000	1.1093	1.0998
2833	3.0000	0.8319	0.8249
2834	3.0000	0.8319	0.8249
2835	4.0000	1.1093	1.0998
2836	3.0000	0.8319	0.8249
2837	4.0000	1.1093	1.0998
2838	4.0000	1.1093	1.0998
2839	4.0000	1.1093	1.0998
2840	4.0000	1.1093	1.0998
2841	4.0000	1.1093	1.0998
2842	4.0000	1.1093	1.0998
2843	4.0000	1.1093	1.0998
2844	4.0000	1.1093	1.0998
2845	4.0000	1.1093	1.0998
2846	3.0000	0.8319	0.8249
2847	3.0000	0.8319	0.8249
2848	4.0000	1.1093	1.0998
2849	3.0000	0.8319	0.8249
2850	1.0000	0.2773	0.2750
2851	4.0000	1.1093	1.0998
2852	4.0000	1.1093	1.0998
2853	3.0000	0.8319	0.8249
2854	4.0000	1.1093	1.0998
2855	4.0000	1.1093	1.0998
2856	4.0000	1.1093	1.0998
2857	3.0000	0.8319	0.8249
2858	4.0000	1.1093	1.0998
2859	4.0000	1.1093	1.0998
2860	3.0000	0.8319	0.8249
2861	4.0000	1.1093	1.0998
2862	4.0000	1.1093	1.0998
2863	4.0000	1.1093	1.0998
2864	4.0000	1.1093	1.0998
2865	4.0000	1.1093	1.0998
2866	4.0000	1.1093	1.0998
2867	4.0000	1.1093	1.0998
2868	4.0000	1.1093	1.0998
2869	3.0000	0.8319	0.8249
2870	4.0000	1.1093	1.0998
2871	4.0000	1.1093	1.0998
2872	4.0000	1.1093	1.0998
2873	3.0000	0.8319	0.8249
2874	4.0000	1.1093	1.0998
2875	4.0000	1.1093	1.0998
2876	4.0000	1.1093	1.0998
2877	3.0000	0.8319	0.8249
2878	3.0000	0.8319	0.8249
2879	4.0000	1.1093	1.0998
2880	4.0000	1.1093	1.0998
2881	3.0000	0.8319	0.8249
2882	4.0000	1.1093	1.0998
2883	2.0000	0.5546	0.5499
2884	3.0000	0.8319	0.8249
2885	4.0000	1.1093	1.0998
2886	4.0000	1.1093	1.0998
2887	4.0000	1.1093	1.0998
2888	4.0000	1.1093	1.0998
2889	2.0000	0.5546	0.5499
2890	4.0000	1.1093	1.0998
2891	4.0000	1.1093	1.0998
2892	4.0000	1.1093	1.0998
2893	4.0000	1.1093	1.0998
2894	4.0000	1.1093	1.0998
2895	4.0000	1.1093	1.0998
2896	4.0000	1.1093	1.0998
2897	4.0000	1.1093	1.0998
2898	4.0000	1.1093	1.0998
2899	3.0000	0.8319	0.8249
2900	3.0000	0.8319	0.8249
2901	4.0000	1.1093	1.0998
2902	4.0000	1.1093	1.0998
2903	4.0000	1.1093	1.0998
2904	4.0000	1.1093	1.0998
2905	4.0000	1.1093	1.0998
2906	3.0000	0.8319	0.8249
2907	4.0000	1.1093	1.0998
2908	4.0000	1.1093	1.0998
2909	3.0000	0.8319	0.8249
2910	4.0000	1.1093	1.0998
2911	3.0000	0.8319	0.8249
2912	4.0000	1.1093	1.0998
2913	4.0000	1.1093	1.0998
2914	3.0000	0.8319	0.8249
2915	4.0000	1.1093	1.0998
2916	4.0000	1.1093	1.0998
2917	0.0000	0.0000	0.0000
2918	2.0000	0.5546	0.5499
2919	4.0000	1.1093	1.0998
2920	4.0000	1.1093	1.0998
2921	4.0000	1.1093	1.0998
2922	4.0000	1.1093	1.0998
2923	3.0000	0.8319	0.8249
2924	4.0000	1.1093	1.0998
2925	4.0000	1.1093	1.0998
2926	3.0000	0.8319	0.8249
2927	4.0000	1.1093	1.0998
2928	4.0000	1.1093	1.0998
2929	4.0000	1.1093	1.0998
2930	4.0000	1.1093	1.0998
2931	4.0000	1.1093	1.0998
2932	4.0000	1.1093	1.0998
2933	4.0000	1.1093	1.0998
2934	3.0000	0.8319	0.8249
2935	4.0000	1.1093	1.0998
2936	4.0000	1.1093	1.0998
2937	4.0000	1.1093	1.0998
2938	3.0000	0.8319	0.8249
2939	4.0000	1.1093	1.0998
2940	4.0000	1.1093	1.0998
2941	4.0000	1.1093	1.0998
2942	4.0000	1.1093	1.0998
2943	4.0000	1.1093	1.0998
2944	2.0000	0.5546	0.5499
2945	4.0000	1.1093	1.0998
2946	4.0000	1.1093	1.0998
2947	4.0000	1.1093	1.0998
2948	4.0000	1.1093	1.0998
2949	4.0000	1.1093	1.0998
2950	4.0000	1.1093	1.0998
2951	4.0000	1.1093	1.0998
2952	3.0000	0.8319	0.8249
2953	3.0000	0.8319	0.8249
2954	1.0000	0.2773	0.2750
2955	3.0000	0.8319	0.8249
2956	4.0000	1.1093	1.0998
2957	2.0000	0.5546	0.5499
2958	4.0000	1.1093	1.0998
2959	4.0000	1.1093	1.0998
2960	4.0000	1.1093	1.0998
2961	4.0000	1.1093	1.0998
2962	4.0000	1.1093	1.0998
2963	4.0000	1.1093	1.0998
2964	4.0000	1.1093	1.0998
2965	4.0000	1.1093	1.0998
2966	4.0000	1.1093	1.0998
2967	3.0000	0.8319	0.8249
2968	4.0000	1.1093	1.0998
2969	2.0000	0.5546	0.5499
2970	4.0000	1.1093	1.0998
2971	4.0000	1.1093	1.0998
2972	4.0000	1.1093	1.0998
2973	4.0000	1.1093	1.0998
2974	3.0000	0.8319	0.8249
2975	4.0000	1.1093	1.0998
2976	1.0000	0.2773	0.2750
2977	4.0000	1.1093	1.0998
2978	4.0000	1.1093	1.0998
2979	3.0000	0.8319	0.8249
2980	4.0000	1.1093	1.0998
2981	3.0000	0.8319	0.8249
2982	3.0000	0.8319	0.8249
2983	4.0000	1.1093	1.0998
2984	4.0000	1.1093	1.0998
2985	4.0000	1.1093	1.0998
2986	4.0000	1.1093	1.0998
2987	3.0000	0.8319	0.8249
2988	4.0000	1.1093	1.0998
2989	3.0000	0.8319	0.8249
2990	4.0000	1.1093	1.0998
2991	4.0000	1.1093	1.0998
2992	4.0000	1.1093	1.0998
2993	4.0000	1.1093	1.0998
2994	3.0000	0.8319	0.8249
