Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
1781	4.5000	0.9579	0.9611
1782	4.5000	0.9579	0.9611
1783	4.5000	0.9579	0.9611
1784	3.5000	0.7450	0.7475
1785	4.5000	0.9579	0.9611
1786	4.5000	0.9579	0.9611
1787	3.5000	0.7450	0.7475
1788	4.5000	0.9579	0.9611
1789	4.5000	0.9579	0.9611
1790	2.5000	0.5321	0.5340
1791	3.5000	0.7450	0.7475
1792	4.5000	0.9579	0.9611
1793	4.5000	0.9579	0.9611
1794	4.5000	0.9579	0.9611
1795	4.5000	0.9579	0.9611
1796	4.5000	0.9579	0.9611
1797	4.5000	0.9579	0.9611
1798	4.5000	0.9579	0.9611
1799	4.5000	0.9579	0.9611
1800	4.5000	0.9579	0.9611
1801	4.5000	0.9579	0.9611
1802	4.5000	0.9579	0.9611
1803	4.5000	0.9579	0.9611
1804	4.5000	0.9579	0.9611
1805	3.5000	0.7450	0.7475
1806	4.5000	0.9579	0.9611
1807	4.5000	0.9579	0.9611
1808	2.5000	0.5321	0.5340
1809	4.5000	0.9579	0.9611
1810	4.5000	0.9579	0.9611
1811	3.5000	0.7450	0.7475
1812	3.5000	0.7450	0.7475
1813	3.5000	0.7450	0.7475
1814	4.5000	0.9579	0.9611
1815	4.5000	0.9579	0.9611
1816	4.5000	0.9579	0.9611
1817	3.5000	0.7450	0.7475
1818	4.5000	0.9579	0.9611
1819	4.5000	0.9579	0.9611
1820	4.5000	0.9579	0.9611
1821	4.5000	0.9579	0.9611
1822	4.5000	0.9579	0.9611
1823	4.5000	0.9579	0.9611
1824	4.5000	0.9579	0.9611
1825	4.5000	0.9579	0.9611
1826	4.5000	0.9579	0.9611
1827	4.5000	0.9579	0.9611
1828	4.5000	0.9579	0.9611
1829	4.5000	0.9579	0.9611
1830	3.5000	0.7450	0.7475
1831	4.5000	0.9579	0.9611
1832	4.5000	0.9579	0.9611
1833	4.5000	0.9579	0.9611
1834	4.5000	0.9579	0.9611
1835	3.5000	0.7450	0.7475
1836	4.5000	0.9579	0.9611
1837	2.5000	0.5321	0.5340
1838	3.5000	0.7450	0.7475
1839	2.5000	0.5321	0.5340
1840	4.5000	0.9579	0.9611
1841	4.5000	0.9579	0.9611
1842	4.5000	0.9579	0.9611
1843	4.5000	0.9579	0.9611
1844	4.5000	0.9579	0.9611
1845	3.5000	0.7450	0.7475
1846	4.5000	0.9579	0.9611
1847	3.5000	0.7450	0.7475
1848	4.5000	0.9579	0.9611
1849	4.5000	0.9579	0.9611
1850	4.5000	0.9579	0.9611
1851	4.5000	0.9579	0.9611
1852	4.5000	0.9579	0.9611
1853	4.5000	0.9579	0.9611
1854	4.5000	0.9579	0.9611
1855	4.5000	0.9579	0.9611
1856	4.5000	0.9579	0.9611
1857	4.5000	0.9579	0.9611
1858	4.5000	0.9579	0.9611
1859	3.5000	0.7450	0.7475
1860	3.5000	0.7450	0.7475
1861	4.5000	0.9579	0.9611
1862	4.5000	0.9579	0.9611
1863	4.5000	0.9579	0.9611
1864	3.5000	0.7450	0.7475
1865	3.5000	0.7450	0.7475
1866	4.5000	0.9579	0.9611
1867	4.5000	0.9579	0.9611
1868	4.5000	0.9579	0.9611
1869	4.5000	0.9579	0.9611
1870	4.5000	0.9579	0.9611
1871	3.5000	0.7450	0.7475
1872	4.5000	0.9579	0.9611
1873	4.5000	0.9579	0.9611
1874	3.5000	0.7450	0.7475
1875	3.5000	0.7450	0.7475
1876	3.5000	0.7450	0.7475
1877	4.5000	0.9579	0.9611
1878	4.5000	0.9579	0.9611
1879	4.5000	0.9579	0.9611
1880	4.5000	0.9579	0.9611
1881	4.5000	0.9579	0.9611
1882	4.5000	0.9579	0.9611
1883	4.5000	0.9579	0.9611
1884	2.5000	0.5321	0.5340
1885	3.5000	0.7450	0.7475
1886	2.5000	0.5321	0.5340
1887	4.5000	0.9579	0.9611
1888	3.5000	0.7450	0.7475
1889	4.5000	0.9579	0.9611
1890	4.5000	0.9579	0.9611
1891	4.5000	0.9579	0.9611
1892	4.5000	0.9579	0.9611
1893	4.5000	0.9579	0.9611
1894	4.5000	0.9579	0.9611
1895	3.5000	0.7450	0.7475
1896	4.5000	0.9579	0.9611
1897	4.5000	0.9579	0.9611
1898	3.5000	0.7450	0.7475
1899	3.5000	0.7450	0.7475
1900	4.5000	0.9579	0.9611
1901	3.5000	0.7450	0.7475
1902	4.5000	0.9579	0.9611
1903	4.5000	0.9579	0.9611
1904	4.5000	0.9579	0.9611
1905	4.5000	0.9579	0.9611
1906	4.5000	0.9579	0.9611
1907	4.5000	0.9579	0.9611
1908	4.5000	0.9579	0.9611
1909	3.5000	0.7450	0.7475
1910	4.5000	0.9579	0.9611
1911	4.5000	0.9579	0.9611
1912	4.5000	0.9579	0.9611
1913	4.5000	0.9579	0.9611
1914	4.5000	0.9579	0.9611
1915	4.5000	0.9579	0.9611
1916	4.5000	0.9579	0.9611
1917	3.5000	0.7450	0.7475
1918	4.5000	0.9579	0.9611
1919	4.5000	0.9579	0.9611
1920	4.5000	0.9579	0.9611
1921	3.5000	0.7450	0.7475
1922	4.5000	0.9579	0.9611
1923	4.5000	0.9579	0.9611
1924	4.5000	0.9579	0.9611
1925	3.5000	0.7450	0.7475
1926	4.5000	0.9579	0.9611
1927	4.5000	0.9579	0.9611
1928	4.5000	0.9579	0.9611
1929	4.5000	0.9579	0.9611
1930	4.5000	0.9579	0.9611
1931	3.5000	0.7450	0.7475
1932	4.5000	0.9579	0.9611
1933	4.5000	0.9579	0.9611
1934	4.5000	0.9579	0.9611
1935	3.5000	0.7450	0.7475
1936	4.5000	0.9579	0.9611
1937	2.5000	0.5321	0.5340
1938	4.5000	0.9579	0.9611
1939	4.5000	0.9579	0.9611
1940	3.5000	0.7450	0.7475
1941	4.5000	0.9579	0.9611
1942	3.5000	0.7450	0.7475
1943	4.5000	0.9579	0.9611
1944	3.5000	0.7450	0.7475
1945	4.5000	0.9579	0.9611
1946	2.5000	0.5321	0.5340
1947	4.5000	0.9579	0.9611
1948	3.5000	0.7450	0.7475
1949	3.5000	0.7450	0.7475
1950	3.5000	0.7450	0.7475
1951	4.5000	0.9579	0.9611
1952	4.5000	0.9579	0.9611
1953	4.5000	0.9579	0.9611
1954	4.5000	0.9579	0.9611
1955	4.5000	0.9579	0.9611
1956	4.5000	0.9579	0.9611
1957	3.5000	0.7450	0.7475
1958	4.5000	0.9579	0.9611
1959	4.5000	0.9579	0.9611
1960	4.5000	0.9579	0.9611
1961	4.5000	0.9579	0.9611
1962	4.5000	0.9579	0.9611
1963	4.5000	0.9579	0.9611
1964	4.5000	0.9579	0.9611
1965	3.5000	0.7450	0.7475
1966	4.5000	0.9579	0.9611
1967	4.5000	0.9579	0.9611
1968	3.5000	0.7450	0.7475
1969	1.5000	0.3193	0.3204
1970	4.5000	0.9579	0.9611
1971	4.5000	0.9579	0.9611
1972	4.5000	0.9579	0.9611
1973	4.5000	0.9579	0.9611
1974	4.5000	0.9579	0.9611
1975	4.5000	0.9579	0.9611
1976	3.5000	0.7450	0.7475
1977	4.5000	0.9579	0.9611
1978	3.5000	0.7450	0.7475
1979	4.5000	0.9579	0.9611
1980	4.5000	0.9579	0.9611
1981	4.5000	0.9579	0.9611
1982	4.5000	0.9579	0.9611
1983	3.5000	0.7450	0.7475
1984	4.5000	0.9579	0.9611
1985	4.5000	0.9579	0.9611
1986	3.5000	0.7450	0.7475
1987	4.5000	0.9579	0.9611
1988	4.5000	0.9579	0.9611
1989	3.5000	0.7450	0.7475
1990	4.5000	0.9579	0.9611
1991	4.5000	0.9579	0.9611
1992	4.5000	0.9579	0.9611
1993	4.5000	0.9579	0.9611
1994	3.5000	0.7450	0.7475
1995	4.5000	0.9579	0.9611
1996	4.5000	0.9579	0.9611
1997	4.5000	0.9579	0.9611
1998	4.5000	0.9579	0.9611
1999	4.5000	0.9579	0.9611
2000	3.5000	0.7450	0.7475
2001	4.5000	0.9579	0.9611
2002	4.5000	0.9579	0.9611
2003	4.5000	0.9579	0.9611
2004	4.5000	0.9579	0.9611
2005	4.5000	0.9579	0.9611
2006	3.5000	0.7450	0.7475
2007	4.5000	0.9579	0.9611
2008	3.5000	0.7450	0.7475
2009	3.5000	0.7450	0.7475
2010	3.5000	0.7450	0.7475
2011	4.5000	0.9579	0.9611
2012	4.5000	0.9579	0.9611
2013	4.5000	0.9579	0.9611
2014	4.5000	0.9579	0.9611
2015	4.5000	0.9579	0.9611
2016	3.5000	0.7450	0.7475
2017	4.5000	0.9579	0.9611
2018	4.5000	0.9579	0.9611
2019	2.5000	0.5321	0.5340
2020	4.5000	0.9579	0.9611
2021	4.5000	0.9579	0.9611
2022	4.5000	0.9579	0.9611
2023	4.5000	0.9579	0.9611
2024	4.5000	0.9579	0.9611
2025	4.5000	0.9579	0.9611
2026	4.5000	0.9579	0.9611
2027	4.5000	0.9579	0.9611
2028	4.5000	0.9579	0.9611
2029	4.5000	0.9579	0.9611
2030	4.5000	0.9579	0.9611
2031	4.5000	0.9579	0.9611
2032	4.5000	0.9579	0.9611
2033	3.5000	0.7450	0.7475
2034	4.5000	0.9579	0.9611
2035	2.5000	0.5321	0.5340
2036	3.5000	0.7450	0.7475
2037	4.5000	0.9579	0.9611
2038	3.5000	0.7450	0.7475
2039	4.5000	0.9579	0.9611
2040	4.5000	0.9579	0.9611
2041	4.5000	0.9579	0.9611
2042	2.5000	0.5321	0.5340
2043	3.5000	0.7450	0.7475
2044	3.5000	0.7450	0.7475
2045	4.5000	0.9579	0.9611
2046	4.5000	0.9579	0.9611
2047	3.5000	0.7450	0.7475
2048	4.5000	0.9579	0.9611
2049	4.5000	0.9579	0.9611
2050	4.5000	0.9579	0.9611
2051	3.5000	0.7450	0.7475
2052	4.5000	0.9579	0.9611
2053	4.5000	0.9579	0.9611
2054	4.5000	0.9579	0.9611
2055	3.5000	0.7450	0.7475
2056	4.5000	0.9579	0.9611
2057	4.5000	0.9579	0.9611
2058	4.5000	0.9579	0.9611
2059	4.5000	0.9579	0.9611
2060	3.5000	0.7450	0.7475
2061	4.5000	0.9579	0.9611
2062	4.5000	0.9579	0.9611
2063	3.5000	0.7450	0.7475
2064	4.5000	0.9579	0.9611
2065	2.5000	0.5321	0.5340
2066	4.5000	0.9579	0.9611
2067	4.5000	0.9579	0.9611
2068	4.5000	0.9579	0.9611
2069	3.5000	0.7450	0.7475
2070	4.5000	0.9579	0.9611
2071	4.5000	0.9579	0.9611
2072	4.5000	0.9579	0.9611
2073	4.5000	0.9579	0.9611
2074	4.5000	0.9579	0.9611
2075	4.5000	0.9579	0.9611
2076	3.5000	0.7450	0.7475
2077	3.5000	0.7450	0.7475
2078	4.5000	0.9579	0.9611
2079	4.5000	0.9579	0.9611
2080	3.5000	0.7450	0.7475
2081	4.5000	0.9579	0.9611
2082	3.5000	0.7450	0.7475
2083	3.5000	0.7450	0.7475
2084	4.5000	0.9579	0.9611
2085	4.5000	0.9579	0.9611
2086	4.5000	0.9579	0.9611
2087	4.5000	0.9579	0.9611
2088	3.5000	0.7450	0.7475
2089	4.5000	0.9579	0.9611
2090	3.5000	0.7450	0.7475
2091	3.5000	0.7450	0.7475
2092	4.5000	0.9579	0.9611
2093	4.5000	0.9579	0.9611
2094	3.5000	0.7450	0.7475
2095	3.5000	0.7450	0.7475
2096	3.5000	0.7450	0.7475
2097	3.5000	0.7450	0.7475
2098	4.5000	0.9579	0.9611
2099	4.5000	0.9579	0.9611
2100	4.5000	0.9579	0.9611
2101	4.5000	0.9579	0.9611
2102	4.5000	0.9579	0.9611
2103	4.5000	0.9579	0.9611
2104	3.5000	0.7450	0.7475
2105	2.5000	0.5321	0.5340
2106	4.5000	0.9579	0.9611
2107	4.5000	0.9579	0.9611
2108	4.5000	0.9579	0.9611
2109	4.5000	0.9579	0.9611
2110	4.5000	0.9579	0.9611
2111	3.5000	0.7450	0.7475
2112	4.5000	0.9579	0.9611
2113	4.5000	0.9579	0.9611
2114	2.5000	0.5321	0.5340
2115	3.5000	0.7450	0.7475
2116	4.5000	0.9579	0.9611
2117	4.5000	0.9579	0.9611
2118	4.5000	0.9579	0.9611
2119	3.5000	0.7450	0.7475
2120	4.5000	0.9579	0.9611
2121	2.5000	0.5321	0.5340
2122	3.5000	0.7450	0.7475
2123	4.5000	0.9579	0.9611
2124	1.5000	0.3193	0.3204
2125	4.5000	0.9579	0.9611
2126	3.5000	0.7450	0.7475
2127	4.5000	0.9579	0.9611
2128	4.5000	0.9579	0.9611
2129	3.5000	0.7450	0.7475
2130	4.5000	0.9579	0.9611
2131	4.5000	0.9579	0.9611
2132	4.5000	0.9579	0.9611
2133	3.5000	0.7450	0.7475
2134	4.5000	0.9579	0.9611
2135	4.5000	0.9579	0.9611
2136	4.5000	0.9579	0.9611
2137	4.5000	0.9579	0.9611
2138	4.5000	0.9579	0.9611
2139	4.5000	0.9579	0.9611
2140	4.5000	0.9579	0.9611
2141	2.5000	0.5321	0.5340
2142	4.5000	0.9579	0.9611
2143	3.5000	0.7450	0.7475
2144	4.5000	0.9579	0.9611
2145	3.5000	0.7450	0.7475
2146	4.5000	0.9579	0.9611
2147	4.5000	0.9579	0.9611
2148	4.5000	0.9579	0.9611
2149	3.5000	0.7450	0.7475
2150	2.5000	0.5321	0.5340
2151	4.5000	0.9579	0.9611
2152	2.5000	0.5321	0.5340
2153	4.5000	0.9579	0.9611
2154	4.5000	0.9579	0.9611
2155	4.5000	0.9579	0.9611
2156	2.5000	0.5321	0.5340
2157	4.5000	0.9579	0.9611
2158	4.5000	0.9579	0.9611
2159	4.5000	0.9579	0.9611
2160	3.5000	0.7450	0.7475
2161	3.5000	0.7450	0.7475
2162	4.5000	0.9579	0.9611
2163	4.5000	0.9579	0.9611
2164	4.5000	0.9579	0.9611
2165	4.5000	0.9579	0.9611
2166	3.5000	0.7450	0.7475
2167	3.5000	0.7450	0.7475
2168	2.5000	0.5321	0.5340
2169	4.5000	0.9579	0.9611
2170	4.5000	0.9579	0.9611
2171	4.5000	0.9579	0.9611
2172	4.5000	0.9579	0.9611
2173	4.5000	0.9579	0.9611
2174	4.5000	0.9579	0.9611
2175	4.5000	0.9579	0.9611
2176	3.5000	0.7450	0.7475
2177	4.5000	0.9579	0.9611
2178	4.5000	0.9579	0.9611
2179	4.5000	0.9579	0.9611
2180	4.5000	0.9579	0.9611
2181	4.5000	0.9579	0.9611
2182	4.5000	0.9579	0.9611
2183	3.5000	0.7450	0.7475
2184	4.5000	0.9579	0.9611
2185	4.5000	0.9579	0.9611
2186	4.5000	0.9579	0.9611
2187	3.5000	0.7450	0.7475
2188	4.5000	0.9579	0.9611
2189	3.5000	0.7450	0.7475
2190	4.5000	0.9579	0.9611
2191	4.5000	0.9579	0.9611
2192	3.5000	0.7450	0.7475
2193	4.5000	0.9579	0.9611
2194	4.5000	0.9579	0.9611
2195	4.5000	0.9579	0.9611
2196	4.5000	0.9579	0.9611
2197	4.5000	0.9579	0.9611
2198	4.5000	0.9579	0.9611
2199	4.5000	0.9579	0.9611
2200	3.5000	0.7450	0.7475
2201	3.5000	0.7450	0.7475
2202	4.5000	0.9579	0.9611
2203	4.5000	0.9579	0.9611
2204	4.5000	0.9579	0.9611
2205	4.5000	0.9579	0.9611
2206	4.5000	0.9579	0.9611
2207	4.5000	0.9579	0.9611
2208	2.5000	0.5321	0.5340
2209	4.5000	0.9579	0.9611
2210	4.5000	0.9579	0.9611
2211	4.5000	0.9579	0.9611
2212	3.5000	0.7450	0.7475
2213	3.5000	0.7450	0.7475
2214	3.5000	0.7450	0.7475
2215	2.5000	0.5321	0.5340
2216	4.5000	0.9579	0.9611
2217	3.5000	0.7450	0.7475
2218	4.5000	0.9579	0.9611
2219	3.5000	0.7450	0.7475
2220	3.5000	0.7450	0.7475
2221	4.5000	0.9579	0.9611
2222	3.5000	0.7450	0.7475
2223	4.5000	0.9579	0.9611
2224	4.5000	0.9579	0.9611
2225	4.5000	0.9579	0.9611
2226	3.5000	0.7450	0.7475
2227	4.5000	0.9579	0.9611
2228	3.5000	0.7450	0.7475
2229	4.5000	0.9579	0.9611
2230	4.5000	0.9579	0.9611
2231	4.5000	0.9579	0.9611
2232	4.5000	0.9579	0.9611
2233	4.5000	0.9579	0.9611
2234	4.5000	0.9579	0.9611
2235	4.5000	0.9579	0.9611
2236	4.5000	0.9579	0.9611
2237	4.5000	0.9579	0.9611
2238	4.5000	0.9579	0.9611
2239	4.5000	0.9579	0.9611
2240	4.5000	0.9579	0.9611
2241	4.5000	0.9579	0.9611
2242	4.5000	0.9579	0.9611
2243	3.5000	0.7450	0.7475
2244	3.5000	0.7450	0.7475
2245	4.5000	0.9579	0.9611
2246	3.5000	0.7450	0.7475
2247	3.5000	0.7450	0.7475
2248	3.5000	0.7450	0.7475
2249	4.5000	0.9579	0.9611
2250	2.5000	0.5321	0.5340
2251	3.5000	0.7450	0.7475
2252	4.5000	0.9579	0.9611
2253	4.5000	0.9579	0.9611
2254	4.5000	0.9579	0.9611
2255	3.5000	0.7450	0.7475
2256	4.5000	0.9579	0.9611
2257	3.5000	0.7450	0.7475
2258	2.5000	0.5321	0.5340
2259	3.5000	0.7450	0.7475
2260	4.5000	0.9579	0.9611
2261	3.5000	0.7450	0.7475
2262	4.5000	0.9579	0.9611
2263	4.5000	0.9579	0.9611
2264	4.5000	0.9579	0.9611
2265	4.5000	0.9579	0.9611
2266	3.5000	0.7450	0.7475
2267	3.5000	0.7450	0.7475
2268	4.5000	0.9579	0.9611
2269	4.5000	0.9579	0.9611
2270	2.5000	0.5321	0.5340
2271	4.5000	0.9579	0.9611
2272	4.5000	0.9579	0.9611
2273	4.5000	0.9579	0.9611
2274	4.5000	0.9579	0.9611
2275	4.5000	0.9579	0.9611
2276	2.5000	0.5321	0.5340
2277	2.5000	0.5321	0.5340
2278	3.5000	0.7450	0.7475
2279	3.5000	0.7450	0.7475
2280	4.5000	0.9579	0.9611
2281	4.5000	0.9579	0.9611
2282	4.5000	0.9579	0.9611
2283	4.5000	0.9579	0.9611
2284	4.5000	0.9579	0.9611
2285	4.5000	0.9579	0.9611
2286	4.5000	0.9579	0.9611
2287	3.5000	0.7450	0.7475
2288	4.5000	0.9579	0.9611
2289	4.5000	0.9579	0.9611
2290	4.5000	0.9579	0.9611
2291	4.5000	0.9579	0.9611
2292	3.5000	0.7450	0.7475
2293	4.5000	0.9579	0.9611
2294	3.5000	0.7450	0.7475
2295	4.5000	0.9579	0.9611
2296	4.5000	0.9579	0.9611
2297	4.5000	0.9579	0.9611
2298	4.5000	0.9579	0.9611
2299	3.5000	0.7450	0.7475
2300	4.5000	0.9579	0.9611
2301	4.5000	0.9579	0.9611
2302	4.5000	0.9579	0.9611
2303	4.5000	0.9579	0.9611
2304	2.5000	0.5321	0.5340
2305	3.5000	0.7450	0.7475
2306	4.5000	0.9579	0.9611
2307	4.5000	0.9579	0.9611
2308	4.5000	0.9579	0.9611
2309	4.5000	0.9579	0.9611
2310	3.5000	0.7450	0.7475
2311	2.5000	0.5321	0.5340
2312	4.5000	0.9579	0.9611
2313	4.5000	0.9579	0.9611
2314	3.5000	0.7450	0.7475
2315	4.5000	0.9579	0.9611
2316	4.5000	0.9579	0.9611
2317	4.5000	0.9579	0.9611
2318	3.5000	0.7450	0.7475
2319	4.5000	0.9579	0.9611
2320	4.5000	0.9579	0.9611
2321	4.5000	0.9579	0.9611
2322	3.5000	0.7450	0.7475
2323	3.5000	0.7450	0.7475
2324	3.5000	0.7450	0.7475
2325	2.5000	0.5321	0.5340
2326	4.5000	0.9579	0.9611
2327	3.5000	0.7450	0.7475
2328	2.5000	0.5321	0.5340
2329	4.5000	0.9579	0.9611
2330	4.5000	0.9579	0.9611
2331	3.5000	0.7450	0.7475
2332	3.5000	0.7450	0.7475
2333	4.5000	0.9579	0.9611
2334	3.5000	0.7450	0.7475
2335	4.5000	0.9579	0.9611
2336	4.5000	0.9579	0.9611
2337	3.5000	0.7450	0.7475
2338	4.5000	0.9579	0.9611
2339	3.5000	0.7450	0.7475
2340	2.5000	0.5321	0.5340
2341	3.5000	0.7450	0.7475
2342	4.5000	0.9579	0.9611
2343	4.5000	0.9579	0.9611
2344	4.5000	0.9579	0.9611
2345	4.5000	0.9579	0.9611
2346	4.5000	0.9579	0.9611
2347	4.5000	0.9579	0.9611
2348	4.5000	0.9579	0.9611
2349	4.5000	0.9579	0.9611
2350	3.5000	0.7450	0.7475
2351	4.5000	0.9579	0.9611
2352	4.5000	0.9579	0.9611
2353	4.5000	0.9579	0.9611
2354	4.5000	0.9579	0.9611
2355	4.5000	0.9579	0.9611
2356	4.5000	0.9579	0.9611
2357	4.5000	0.9579	0.9611
2358	3.5000	0.7450	0.7475
2359	4.5000	0.9579	0.9611
2360	3.5000	0.7450	0.7475
2361	4.5000	0.9579	0.9611
2362	4.5000	0.9579	0.9611
2363	2.5000	0.5321	0.5340
2364	2.5000	0.5321	0.5340
2365	4.5000	0.9579	0.9611
2366	4.5000	0.9579	0.9611
2367	4.5000	0.9579	0.9611
2368	4.5000	0.9579	0.9611
2369	4.5000	0.9579	0.9611
2370	3.5000	0.7450	0.7475
2371	4.5000	0.9579	0.9611
2372	3.5000	0.7450	0.7475
2373	1.5000	0.3193	0.3204
2374	4.5000	0.9579	0.9611
2375	4.5000	0.9579	0.9611
2376	4.5000	0.9579	0.9611
2377	4.5000	0.9579	0.9611
2378	3.5000	0.7450	0.7475
2379	4.5000	0.9579	0.9611
2380	4.5000	0.9579	0.9611
2381	4.5000	0.9579	0.9611
2382	3.5000	0.7450	0.7475
2383	4.5000	0.9579	0.9611
2384	4.5000	0.9579	0.9611
2385	3.5000	0.7450	0.7475
2386	2.5000	0.5321	0.5340
2387	4.5000	0.9579	0.9611
2388	4.5000	0.9579	0.9611
2389	3.5000	0.7450	0.7475
2390	4.5000	0.9579	0.9611
2391	3.5000	0.7450	0.7475
2392	4.5000	0.9579	0.9611
2393	3.5000	0.7450	0.7475
2394	4.5000	0.9579	0.9611
2395	4.5000	0.9579	0.9611
2396	4.5000	0.9579	0.9611
2397	3.5000	0.7450	0.7475
2398	3.5000	0.7450	0.7475
2399	4.5000	0.9579	0.9611
2400	4.5000	0.9579	0.9611
2401	4.5000	0.9579	0.9611
2402	3.5000	0.7450	0.7475
2403	4.5000	0.9579	0.9611
2404	4.5000	0.9579	0.9611
2405	4.5000	0.9579	0.9611
2406	2.5000	0.5321	0.5340
2407	4.5000	0.9579	0.9611
2408	4.5000	0.9579	0.9611
2409	4.5000	0.9579	0.9611
2410	4.5000	0.9579	0.9611
2411	4.5000	0.9579	0.9611
2412	1.5000	0.3193	0.3204
2413	4.5000	0.9579	0.9611
2414	4.5000	0.9579	0.9611
2415	4.5000	0.9579	0.9611
2416	4.5000	0.9579	0.9611
2417	4.5000	0.9579	0.9611
2418	4.5000	0.9579	0.9611
2419	3.5000	0.7450	0.7475
2420	4.5000	0.9579	0.9611
2421	4.5000	0.9579	0.9611
2422	3.5000	0.7450	0.7475
2423	3.5000	0.7450	0.7475
2424	4.5000	0.9579	0.9611
2425	3.5000	0.7450	0.7475
2426	4.5000	0.9579	0.9611
2427	4.5000	0.9579	0.9611
2428	4.5000	0.9579	0.9611
2429	4.5000	0.9579	0.9611
2430	4.5000	0.9579	0.9611
2431	4.5000	0.9579	0.9611
2432	4.5000	0.9579	0.9611
2433	4.5000	0.9579	0.9611
2434	3.5000	0.7450	0.7475
2435	4.5000	0.9579	0.9611
2436	3.5000	0.7450	0.7475
2437	3.5000	0.7450	0.7475
2438	4.5000	0.9579	0.9611
2439	4.5000	0.9579	0.9611
2440	3.5000	0.7450	0.7475
2441	4.5000	0.9579	0.9611
2442	3.5000	0.7450	0.7475
2443	4.5000	0.9579	0.9611
2444	3.5000	0.7450	0.7475
2445	4.5000	0.9579	0.9611
2446	2.5000	0.5321	0.5340
2447	2.5000	0.5321	0.5340
2448	4.5000	0.9579	0.9611
2449	4.5000	0.9579	0.9611
2450	4.5000	0.9579	0.9611
2451	4.5000	0.9579	0.9611
2452	3.5000	0.7450	0.7475
2453	3.5000	0.7450	0.7475
2454	4.5000	0.9579	0.9611
2455	4.5000	0.9579	0.9611
2456	3.5000	0.7450	0.7475
2457	4.5000	0.9579	0.9611
2458	4.5000	0.9579	0.9611
2459	3.5000	0.7450	0.7475
2460	4.5000	0.9579	0.9611
2461	2.5000	0.5321	0.5340
2462	3.5000	0.7450	0.7475
2463	4.5000	0.9579	0.9611
2464	4.5000	0.9579	0.9611
2465	3.5000	0.7450	0.7475
2466	3.5000	0.7450	0.7475
2467	4.5000	0.9579	0.9611
2468	4.5000	0.9579	0.9611
2469	4.5000	0.9579	0.9611
2470	4.5000	0.9579	0.9611
2471	3.5000	0.7450	0.7475
2472	3.5000	0.7450	0.7475
2473	4.5000	0.9579	0.9611
2474	4.5000	0.9579	0.9611
2475	4.5000	0.9579	0.9611
2476	4.5000	0.9579	0.9611
2477	4.5000	0.9579	0.9611
2478	4.5000	0.9579	0.9611
2479	3.5000	0.7450	0.7475
2480	3.5000	0.7450	0.7475
2481	4.5000	0.9579	0.9611
2482	4.5000	0.9579	0.9611
2483	4.5000	0.9579	0.9611
2484	3.5000	0.7450	0.7475
2485	3.5000	0.7450	0.7475
2486	4.5000	0.9579	0.9611
2487	3.5000	0.7450	0.7475
2488	3.5000	0.7450	0.7475
2489	4.5000	0.9579	0.9611
2490	4.5000	0.9579	0.9611
2491	2.5000	0.5321	0.5340
2492	3.5000	0.7450	0.7475
2493	4.5000	0.9579	0.9611
2494	3.5000	0.7450	0.7475
2495	4.5000	0.9579	0.9611
2496	4.5000	0.9579	0.9611
2497	4.5000	0.9579	0.9611
2498	3.5000	0.7450	0.7475
2499	4.5000	0.9579	0.9611
2500	4.5000	0.9579	0.9611
2501	3.5000	0.7450	0.7475
2502	4.5000	0.9579	0.9611
2503	4.5000	0.9579	0.9611
2504	3.5000	0.7450	0.7475
2505	2.5000	0.5321	0.5340
2506	2.5000	0.5321	0.5340
2507	4.5000	0.9579	0.9611
2508	4.5000	0.9579	0.9611
2509	4.5000	0.9579	0.9611
2510	4.5000	0.9579	0.9611
2511	2.5000	0.5321	0.5340
2512	4.5000	0.9579	0.9611
2513	4.5000	0.9579	0.9611
2514	4.5000	0.9579	0.9611
2515	3.5000	0.7450	0.7475
2516	4.5000	0.9579	0.9611
2517	4.5000	0.9579	0.9611
2518	4.5000	0.9579	0.9611
2519	4.5000	0.9579	0.9611
2520	3.5000	0.7450	0.7475
2521	4.5000	0.9579	0.9611
2522	4.5000	0.9579	0.9611
2523	4.5000	0.9579	0.9611
2524	4.5000	0.9579	0.9611
2525	3.5000	0.7450	0.7475
2526	4.5000	0.9579	0.9611
2527	2.5000	0.5321	0.5340
2528	4.5000	0.9579	0.9611
2529	4.5000	0.9579	0.9611
2530	4.5000	0.9579	0.9611
2531	4.5000	0.9579	0.9611
2532	4.5000	0.9579	0.9611
2533	4.5000	0.9579	0.9611
2534	3.5000	0.7450	0.7475
2535	4.5000	0.9579	0.9611
2536	3.5000	0.7450	0.7475
2537	4.5000	0.9579	0.9611
2538	3.5000	0.7450	0.7475
2539	4.5000	0.9579	0.9611
2540	4.5000	0.9579	0.9611
2541	4.5000	0.9579	0.9611
2542	3.5000	0.7450	0.7475
2543	4.5000	0.9579	0.9611
2544	4.5000	0.9579	0.9611
2545	3.5000	0.7450	0.7475
2546	3.5000	0.7450	0.7475
2547	4.5000	0.9579	0.9611
2548	3.5000	0.7450	0.7475
2549	4.5000	0.9579	0.9611
2550	4.5000	0.9579	0.9611
2551	4.5000	0.9579	0.9611
2552	3.5000	0.7450	0.7475
2553	4.5000	0.9579	0.9611
2554	3.5000	0.7450	0.7475
2555	3.5000	0.7450	0.7475
