Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
1868	14.0000	1.1095	1.1051
1869	16.0000	1.2680	1.2629
1870	10.0000	0.7925	0.7893
1871	12.0000	0.9510	0.9472
1872	12.0000	0.9510	0.9472
1873	12.0000	0.9510	0.9472
1874	9.0000	0.7133	0.7104
1875	12.0000	0.9510	0.9472
1876	12.0000	0.9510	0.9472
1877	12.0000	0.9510	0.9472
1878	6.0000	0.4755	0.4736
1879	12.0000	0.9510	0.9472
1880	10.0000	0.7925	0.7893
1881	6.0000	0.4755	0.4736
1882	6.0000	0.4755	0.4736
1883	11.0000	0.8718	0.8683
1884	12.0000	0.9510	0.9472
1885	10.0000	0.7925	0.7893
1886	10.0000	0.7925	0.7893
1887	10.0000	0.7925	0.7893
1888	12.0000	0.9510	0.9472
1889	14.0000	1.1095	1.1051
1890	14.0000	1.1095	1.1051
1891	14.0000	1.1095	1.1051
1892	12.0000	0.9510	0.9472
1893	8.0000	0.6340	0.6315
1894	10.0000	0.7925	0.7893
1895	12.0000	0.9510	0.9472
1896	12.0000	0.9510	0.9472
1897	10.0000	0.7925	0.7893
1898	10.0000	0.7925	0.7893
1899	11.0000	0.8718	0.8683
1900	12.0000	0.9510	0.9472
1901	9.0000	0.7133	0.7104
1902	14.0000	1.1095	1.1051
1903	12.0000	0.9510	0.9472
1904	8.0000	0.6340	0.6315
1905	9.0000	0.7133	0.7104
1906	10.0000	0.7925	0.7893
1907	12.0000	0.9510	0.9472
1908	6.0000	0.4755	0.4736
1909	12.0000	0.9510	0.9472
1910	8.0000	0.6340	0.6315
1911	14.0000	1.1095	1.1051
1912	12.0000	0.9510	0.9472
1913	10.0000	0.7925	0.7893
1914	12.0000	0.9510	0.9472
1915	12.0000	0.9510	0.9472
1916	9.0000	0.7133	0.7104
1917	9.0000	0.7133	0.7104
1918	10.0000	0.7925	0.7893
1919	16.0000	1.2680	1.2629
1920	8.0000	0.6340	0.6315
1921	12.0000	0.9510	0.9472
1922	12.0000	0.9510	0.9472
1923	13.0000	1.0303	1.0261
1924	12.0000	0.9510	0.9472
1925	10.0000	0.7925	0.7893
1926	8.0000	0.6340	0.6315
1927	10.0000	0.7925	0.7893
1928	8.0000	0.6340	0.6315
1929	12.0000	0.9510	0.9472
1930	12.0000	0.9510	0.9472
1931	10.0000	0.7925	0.7893
1932	9.0000	0.7133	0.7104
1933	11.0000	0.8718	0.8683
1934	10.0000	0.7925	0.7893
1935	10.0000	0.7925	0.7893
1936	12.0000	0.9510	0.9472
1937	14.0000	1.1095	1.1051
1938	8.0000	0.6340	0.6315
1939	12.0000	0.9510	0.9472
1940	9.0000	0.7133	0.7104
1941	14.0000	1.1095	1.1051
1942	12.0000	0.9510	0.9472
1943	8.0000	0.6340	0.6315
1944	9.0000	0.7133	0.7104
1945	9.0000	0.7133	0.7104
1946	11.0000	0.8718	0.8683
1947	8.0000	0.6340	0.6315
1948	10.0000	0.7925	0.7893
1949	12.0000	0.9510	0.9472
1950	10.0000	0.7925	0.7893
1951	14.0000	1.1095	1.1051
1952	10.0000	0.7925	0.7893
1953	12.0000	0.9510	0.9472
1954	10.0000	0.7925	0.7893
1955	12.0000	0.9510	0.9472
1956	12.0000	0.9510	0.9472
1957	11.0000	0.8718	0.8683
1958	10.0000	0.7925	0.7893
1959	14.0000	1.1095	1.1051
1960	14.0000	1.1095	1.1051
1961	9.0000	0.7133	0.7104
1962	10.0000	0.7925	0.7893
1963	12.0000	0.9510	0.9472
1964	12.0000	0.9510	0.9472
1965	12.0000	0.9510	0.9472
1966	14.0000	1.1095	1.1051
1967	16.0000	1.2680	1.2629
1968	8.0000	0.6340	0.6315
1969	12.0000	0.9510	0.9472
1970	14.0000	1.1095	1.1051
1971	10.0000	0.7925	0.7893
1972	12.0000	0.9510	0.9472
1973	10.0000	0.7925	0.7893
1974	10.0000	0.7925	0.7893
1975	14.0000	1.1095	1.1051
1976	11.0000	0.8718	0.8683
1977	14.0000	1.1095	1.1051
1978	12.0000	0.9510	0.9472
1979	14.0000	1.1095	1.1051
1980	8.0000	0.6340	0.6315
1981	14.0000	1.1095	1.1051
1982	12.0000	0.9510	0.9472
1983	10.0000	0.7925	0.7893
1984	12.0000	0.9510	0.9472
1985	12.0000	0.9510	0.9472
1986	12.0000	0.9510	0.9472
1987	10.0000	0.7925	0.7893
1988	12.0000	0.9510	0.9472
1989	12.0000	0.9510	0.9472
1990	10.0000	0.7925	0.7893
1991	12.0000	0.9510	0.9472
1992	14.0000	1.1095	1.1051
1993	11.0000	0.8718	0.8683
1994	12.0000	0.9510	0.9472
1995	10.0000	0.7925	0.7893
1996	14.0000	1.1095	1.1051
1997	12.0000	0.9510	0.9472
1998	14.0000	1.1095	1.1051
1999	12.0000	0.9510	0.9472
2000	14.0000	1.1095	1.1051
2001	6.0000	0.4755	0.4736
2002	6.0000	0.4755	0.4736
2003	11.0000	0.8718	0.8683
2004	14.0000	1.1095	1.1051
2005	9.0000	0.7133	0.7104
2006	12.0000	0.9510	0.9472
2007	12.0000	0.9510	0.9472
2008	12.0000	0.9510	0.9472
2009	12.0000	0.9510	0.9472
2010	10.0000	0.7925	0.7893
2011	14.0000	1.1095	1.1051
2012	8.0000	0.6340	0.6315
2013	12.0000	0.9510	0.9472
2014	14.0000	1.1095	1.1051
2015	12.0000	0.9510	0.9472
2016	14.0000	1.1095	1.1051
2017	12.0000	0.9510	0.9472
2018	13.0000	1.0303	1.0261
2019	11.0000	0.8718	0.8683
2020	12.0000	0.9510	0.9472
2021	8.0000	0.6340	0.6315
2022	10.0000	0.7925	0.7893
2023	10.0000	0.7925	0.7893
2024	12.0000	0.9510	0.9472
2025	14.0000	1.1095	1.1051
2026	16.0000	1.2680	1.2629
2027	12.0000	0.9510	0.9472
2028	10.0000	0.7925	0.7893
2029	14.0000	1.1095	1.1051
2030	6.0000	0.4755	0.4736
2031	14.0000	1.1095	1.1051
2032	12.0000	0.9510	0.9472
2033	14.0000	1.1095	1.1051
2034	8.0000	0.6340	0.6315
2035	12.0000	0.9510	0.9472
2036	12.0000	0.9510	0.9472
2037	16.0000	1.2680	1.2629
2038	12.0000	0.9510	0.9472
2039	10.0000	0.7925	0.7893
2040	14.0000	1.1095	1.1051
2041	8.0000	0.6340	0.6315
2042	14.0000	1.1095	1.1051
2043	14.0000	1.1095	1.1051
2044	14.0000	1.1095	1.1051
2045	14.0000	1.1095	1.1051
2046	12.0000	0.9510	0.9472
2047	12.0000	0.9510	0.9472
2048	8.0000	0.6340	0.6315
2049	12.0000	0.9510	0.9472
2050	14.0000	1.1095	1.1051
2051	11.0000	0.8718	0.8683
2052	12.0000	0.9510	0.9472
2053	10.0000	0.7925	0.7893
2054	13.0000	1.0303	1.0261
2055	9.0000	0.7133	0.7104
2056	14.0000	1.1095	1.1051
2057	10.0000	0.7925	0.7893
2058	6.0000	0.4755	0.4736
2059	7.0000	0.5548	0.5525
2060	9.0000	0.7133	0.7104
2061	11.0000	0.8718	0.8683
2062	11.0000	0.8718	0.8683
2063	14.0000	1.1095	1.1051
2064	8.0000	0.6340	0.6315
2065	12.0000	0.9510	0.9472
2066	8.0000	0.6340	0.6315
2067	14.0000	1.1095	1.1051
2068	7.0000	0.5548	0.5525
2069	14.0000	1.1095	1.1051
2070	12.0000	0.9510	0.9472
2071	12.0000	0.9510	0.9472
2072	12.0000	0.9510	0.9472
2073	10.0000	0.7925	0.7893
2074	7.0000	0.5548	0.5525
2075	14.0000	1.1095	1.1051
2076	16.0000	1.2680	1.2629
2077	14.0000	1.1095	1.1051
2078	11.0000	0.8718	0.8683
2079	12.0000	0.9510	0.9472
2080	12.0000	0.9510	0.9472
2081	12.0000	0.9510	0.9472
2082	12.0000	0.9510	0.9472
2083	8.0000	0.6340	0.6315
2084	12.0000	0.9510	0.9472
2085	10.0000	0.7925	0.7893
2086	10.0000	0.7925	0.7893
2087	11.0000	0.8718	0.8683
2088	14.0000	1.1095	1.1051
2089	11.0000	0.8718	0.8683
2090	11.0000	0.8718	0.8683
2091	10.0000	0.7925	0.7893
2092	12.0000	0.9510	0.9472
2093	9.0000	0.7133	0.7104
2094	12.0000	0.9510	0.9472
2095	12.0000	0.9510	0.9472
2096	12.0000	0.9510	0.9472
2097	12.0000	0.9510	0.9472
2098	12.0000	0.9510	0.9472
2099	12.0000	0.9510	0.9472
2100	12.0000	0.9510	0.9472
2101	8.0000	0.6340	0.6315
2102	10.0000	0.7925	0.7893
2103	12.0000	0.9510	0.9472
2104	12.0000	0.9510	0.9472
2105	14.0000	1.1095	1.1051
2106	12.0000	0.9510	0.9472
2107	14.0000	1.1095	1.1051
2108	9.0000	0.7133	0.7104
2109	8.0000	0.6340	0.6315
2110	11.0000	0.8718	0.8683
2111	12.0000	0.9510	0.9472
2112	9.0000	0.7133	0.7104
2113	16.0000	1.2680	1.2629
2114	12.0000	0.9510	0.9472
2115	14.0000	1.1095	1.1051
2116	9.0000	0.7133	0.7104
2117	12.0000	0.9510	0.9472
2118	14.0000	1.1095	1.1051
2119	12.0000	0.9510	0.9472
2120	12.0000	0.9510	0.9472
2121	10.0000	0.7925	0.7893
2122	10.0000	0.7925	0.7893
2123	10.0000	0.7925	0.7893
2124	12.0000	0.9510	0.9472
2125	8.0000	0.6340	0.6315
2126	8.0000	0.6340	0.6315
2127	11.0000	0.8718	0.8683
2128	14.0000	1.1095	1.1051
2129	16.0000	1.2680	1.2629
2130	10.0000	0.7925	0.7893
2131	7.0000	0.5548	0.5525
2132	10.0000	0.7925	0.7893
2133	12.0000	0.9510	0.9472
2134	10.0000	0.7925	0.7893
2135	11.0000	0.8718	0.8683
2136	12.0000	0.9510	0.9472
2137	10.0000	0.7925	0.7893
2138	11.0000	0.8718	0.8683
2139	14.0000	1.1095	1.1051
2140	12.0000	0.9510	0.9472
2141	10.0000	0.7925	0.7893
2142	8.0000	0.6340	0.6315
2143	13.0000	1.0303	1.0261
2144	12.0000	0.9510	0.9472
2145	10.0000	0.7925	0.7893
2146	12.0000	0.9510	0.9472
2147	13.0000	1.0303	1.0261
2148	13.0000	1.0303	1.0261
2149	12.0000	0.9510	0.9472
2150	13.0000	1.0303	1.0261
2151	14.0000	1.1095	1.1051
2152	12.0000	0.9510	0.9472
2153	13.0000	1.0303	1.0261
2154	11.0000	0.8718	0.8683
2155	12.0000	0.9510	0.9472
2156	9.0000	0.7133	0.7104
2157	12.0000	0.9510	0.9472
2158	14.0000	1.1095	1.1051
2159	8.0000	0.6340	0.6315
2160	11.0000	0.8718	0.8683
2161	11.0000	0.8718	0.8683
2162	10.0000	0.7925	0.7893
2163	9.0000	0.7133	0.7104
2164	10.0000	0.7925	0.7893
2165	16.0000	1.2680	1.2629
2166	14.0000	1.1095	1.1051
2167	13.0000	1.0303	1.0261
2168	9.0000	0.7133	0.7104
2169	12.0000	0.9510	0.9472
2170	14.0000	1.1095	1.1051
2171	8.0000	0.6340	0.6315
2172	12.0000	0.9510	0.9472
2173	12.0000	0.9510	0.9472
2174	12.0000	0.9510	0.9472
2175	12.0000	0.9510	0.9472
2176	12.0000	0.9510	0.9472
2177	13.0000	1.0303	1.0261
2178	12.0000	0.9510	0.9472
2179	6.0000	0.4755	0.4736
2180	10.0000	0.7925	0.7893
2181	14.0000	1.1095	1.1051
2182	9.0000	0.7133	0.7104
2183	12.0000	0.9510	0.9472
2184	14.0000	1.1095	1.1051
2185	11.0000	0.8718	0.8683
2186	8.0000	0.6340	0.6315
2187	14.0000	1.1095	1.1051
2188	12.0000	0.9510	0.9472
2189	12.0000	0.9510	0.9472
2190	9.0000	0.7133	0.7104
2191	12.0000	0.9510	0.9472
2192	11.0000	0.8718	0.8683
2193	14.0000	1.1095	1.1051
2194	12.0000	0.9510	0.9472
2195	12.0000	0.9510	0.9472
2196	12.0000	0.9510	0.9472
2197	10.0000	0.7925	0.7893
2198	14.0000	1.1095	1.1051
2199	12.0000	0.9510	0.9472
2200	10.0000	0.7925	0.7893
2201	16.0000	1.2680	1.2629
2202	8.0000	0.6340	0.6315
2203	12.0000	0.9510	0.9472
2204	14.0000	1.1095	1.1051
2205	10.0000	0.7925	0.7893
2206	12.0000	0.9510	0.9472
2207	10.0000	0.7925	0.7893
2208	12.0000	0.9510	0.9472
2209	10.0000	0.7925	0.7893
2210	14.0000	1.1095	1.1051
2211	14.0000	1.1095	1.1051
2212	16.0000	1.2680	1.2629
2213	12.0000	0.9510	0.9472
2214	8.0000	0.6340	0.6315
2215	10.0000	0.7925	0.7893
2216	9.0000	0.7133	0.7104
2217	12.0000	0.9510	0.9472
2218	10.0000	0.7925	0.7893
2219	12.0000	0.9510	0.9472
2220	8.0000	0.6340	0.6315
2221	10.0000	0.7925	0.7893
2222	10.0000	0.7925	0.7893
2223	11.0000	0.8718	0.8683
2224	10.0000	0.7925	0.7893
2225	8.0000	0.6340	0.6315
2226	10.0000	0.7925	0.7893
2227	7.0000	0.5548	0.5525
2228	9.0000	0.7133	0.7104
2229	12.0000	0.9510	0.9472
2230	12.0000	0.9510	0.9472
2231	16.0000	1.2680	1.2629
2232	12.0000	0.9510	0.9472
2233	11.0000	0.8718	0.8683
2234	13.0000	1.0303	1.0261
2235	8.0000	0.6340	0.6315
2236	12.0000	0.9510	0.9472
2237	12.0000	0.9510	0.9472
2238	7.0000	0.5548	0.5525
2239	8.0000	0.6340	0.6315
2240	10.0000	0.7925	0.7893
2241	12.0000	0.9510	0.9472
2242	12.0000	0.9510	0.9472
2243	12.0000	0.9510	0.9472
2244	9.0000	0.7133	0.7104
2245	7.0000	0.5548	0.5525
2246	7.0000	0.5548	0.5525
2247	12.0000	0.9510	0.9472
2248	10.0000	0.7925	0.7893
2249	14.0000	1.1095	1.1051
2250	10.0000	0.7925	0.7893
2251	14.0000	1.1095	1.1051
2252	14.0000	1.1095	1.1051
2253	12.0000	0.9510	0.9472
2254	8.0000	0.6340	0.6315
2255	11.0000	0.8718	0.8683
2256	14.0000	1.1095	1.1051
2257	12.0000	0.9510	0.9472
2258	12.0000	0.9510	0.9472
2259	10.0000	0.7925	0.7893
2260	14.0000	1.1095	1.1051
2261	8.0000	0.6340	0.6315
2262	12.0000	0.9510	0.9472
2263	14.0000	1.1095	1.1051
2264	12.0000	0.9510	0.9472
2265	12.0000	0.9510	0.9472
2266	12.0000	0.9510	0.9472
2267	8.0000	0.6340	0.6315
2268	12.0000	0.9510	0.9472
2269	9.0000	0.7133	0.7104
2270	14.0000	1.1095	1.1051
2271	14.0000	1.1095	1.1051
2272	12.0000	0.9510	0.9472
2273	9.0000	0.7133	0.7104
2274	14.0000	1.1095	1.1051
2275	12.0000	0.9510	0.9472
2276	12.0000	0.9510	0.9472
2277	10.0000	0.7925	0.7893
2278	12.0000	0.9510	0.9472
2279	12.0000	0.9510	0.9472
2280	14.0000	1.1095	1.1051
2281	10.0000	0.7925	0.7893
2282	14.0000	1.1095	1.1051
2283	11.0000	0.8718	0.8683
2284	6.0000	0.4755	0.4736
2285	14.0000	1.1095	1.1051
2286	12.0000	0.9510	0.9472
2287	10.0000	0.7925	0.7893
2288	16.0000	1.2680	1.2629
2289	14.0000	1.1095	1.1051
2290	10.0000	0.7925	0.7893
2291	13.0000	1.0303	1.0261
2292	12.0000	0.9510	0.9472
2293	10.0000	0.7925	0.7893
2294	12.0000	0.9510	0.9472
2295	14.0000	1.1095	1.1051
2296	12.0000	0.9510	0.9472
2297	12.0000	0.9510	0.9472
2298	8.0000	0.6340	0.6315
2299	10.0000	0.7925	0.7893
2300	10.0000	0.7925	0.7893
2301	10.0000	0.7925	0.7893
2302	12.0000	0.9510	0.9472
2303	8.0000	0.6340	0.6315
2304	13.0000	1.0303	1.0261
2305	10.0000	0.7925	0.7893
2306	10.0000	0.7925	0.7893
2307	12.0000	0.9510	0.9472
2308	12.0000	0.9510	0.9472
2309	13.0000	1.0303	1.0261
2310	10.0000	0.7925	0.7893
2311	12.0000	0.9510	0.9472
2312	10.0000	0.7925	0.7893
2313	12.0000	0.9510	0.9472
2314	9.0000	0.7133	0.7104
2315	8.0000	0.6340	0.6315
2316	12.0000	0.9510	0.9472
2317	14.0000	1.1095	1.1051
2318	14.0000	1.1095	1.1051
2319	13.0000	1.0303	1.0261
2320	11.0000	0.8718	0.8683
2321	9.0000	0.7133	0.7104
2322	8.0000	0.6340	0.6315
2323	12.0000	0.9510	0.9472
2324	13.0000	1.0303	1.0261
2325	13.0000	1.0303	1.0261
2326	9.0000	0.7133	0.7104
2327	12.0000	0.9510	0.9472
2328	10.0000	0.7925	0.7893
2329	10.0000	0.7925	0.7893
2330	14.0000	1.1095	1.1051
2331	9.0000	0.7133	0.7104
2332	13.0000	1.0303	1.0261
2333	14.0000	1.1095	1.1051
2334	10.0000	0.7925	0.7893
2335	12.0000	0.9510	0.9472
2336	14.0000	1.1095	1.1051
2337	10.0000	0.7925	0.7893
2338	10.0000	0.7925	0.7893
2339	14.0000	1.1095	1.1051
2340	12.0000	0.9510	0.9472
2341	12.0000	0.9510	0.9472
2342	12.0000	0.9510	0.9472
2343	12.0000	0.9510	0.9472
2344	4.0000	0.3170	0.3157
2345	10.0000	0.7925	0.7893
2346	10.0000	0.7925	0.7893
2347	11.0000	0.8718	0.8683
2348	10.0000	0.7925	0.7893
2349	12.0000	0.9510	0.9472
2350	12.0000	0.9510	0.9472
2351	10.0000	0.7925	0.7893
2352	14.0000	1.1095	1.1051
2353	8.0000	0.6340	0.6315
2354	12.0000	0.9510	0.9472
2355	4.0000	0.3170	0.3157
2356	10.0000	0.7925	0.7893
2357	10.0000	0.7925	0.7893
2358	9.0000	0.7133	0.7104
2359	14.0000	1.1095	1.1051
2360	12.0000	0.9510	0.9472
2361	10.0000	0.7925	0.7893
2362	13.0000	1.0303	1.0261
2363	12.0000	0.9510	0.9472
2364	10.0000	0.7925	0.7893
2365	12.0000	0.9510	0.9472
2366	10.0000	0.7925	0.7893
2367	14.0000	1.1095	1.1051
2368	12.0000	0.9510	0.9472
2369	12.0000	0.9510	0.9472
2370	13.0000	1.0303	1.0261
2371	10.0000	0.7925	0.7893
2372	10.0000	0.7925	0.7893
2373	12.0000	0.9510	0.9472
2374	7.0000	0.5548	0.5525
2375	11.0000	0.8718	0.8683
2376	13.0000	1.0303	1.0261
2377	12.0000	0.9510	0.9472
2378	14.0000	1.1095	1.1051
2379	12.0000	0.9510	0.9472
2380	10.0000	0.7925	0.7893
2381	9.0000	0.7133	0.7104
2382	12.0000	0.9510	0.9472
2383	12.0000	0.9510	0.9472
2384	12.0000	0.9510	0.9472
2385	10.0000	0.7925	0.7893
2386	9.0000	0.7133	0.7104
2387	14.0000	1.1095	1.1051
2388	12.0000	0.9510	0.9472
2389	10.0000	0.7925	0.7893
2390	10.0000	0.7925	0.7893
2391	12.0000	0.9510	0.9472
2392	12.0000	0.9510	0.9472
2393	12.0000	0.9510	0.9472
2394	12.0000	0.9510	0.9472
2395	10.0000	0.7925	0.7893
2396	14.0000	1.1095	1.1051
2397	10.0000	0.7925	0.7893
2398	12.0000	0.9510	0.9472
2399	10.0000	0.7925	0.7893
2400	12.0000	0.9510	0.9472
2401	12.0000	0.9510	0.9472
2402	9.0000	0.7133	0.7104
2403	12.0000	0.9510	0.9472
2404	13.0000	1.0303	1.0261
2405	12.0000	0.9510	0.9472
2406	10.0000	0.7925	0.7893
2407	14.0000	1.1095	1.1051
2408	13.0000	1.0303	1.0261
2409	10.0000	0.7925	0.7893
2410	10.0000	0.7925	0.7893
2411	12.0000	0.9510	0.9472
2412	12.0000	0.9510	0.9472
2413	10.0000	0.7925	0.7893
2414	14.0000	1.1095	1.1051
2415	11.0000	0.8718	0.8683
2416	16.0000	1.2680	1.2629
2417	12.0000	0.9510	0.9472
2418	12.0000	0.9510	0.9472
2419	14.0000	1.1095	1.1051
2420	10.0000	0.7925	0.7893
2421	12.0000	0.9510	0.9472
2422	16.0000	1.2680	1.2629
2423	12.0000	0.9510	0.9472
2424	12.0000	0.9510	0.9472
2425	14.0000	1.1095	1.1051
2426	14.0000	1.1095	1.1051
2427	8.0000	0.6340	0.6315
2428	10.0000	0.7925	0.7893
2429	12.0000	0.9510	0.9472
2430	12.0000	0.9510	0.9472
2431	12.0000	0.9510	0.9472
2432	7.0000	0.5548	0.5525
2433	16.0000	1.2680	1.2629
2434	12.0000	0.9510	0.9472
2435	12.0000	0.9510	0.9472
2436	12.0000	0.9510	0.9472
2437	12.0000	0.9510	0.9472
2438	8.0000	0.6340	0.6315
2439	7.0000	0.5548	0.5525
2440	6.0000	0.4755	0.4736
2441	16.0000	1.2680	1.2629
2442	12.0000	0.9510	0.9472
2443	6.0000	0.4755	0.4736
2444	10.0000	0.7925	0.7893
2445	10.0000	0.7925	0.7893
2446	7.0000	0.5548	0.5525
2447	10.0000	0.7925	0.7893
2448	12.0000	0.9510	0.9472
2449	10.0000	0.7925	0.7893
2450	14.0000	1.1095	1.1051
2451	10.0000	0.7925	0.7893
2452	10.0000	0.7925	0.7893
2453	9.0000	0.7133	0.7104
2454	8.0000	0.6340	0.6315
2455	12.0000	0.9510	0.9472
2456	10.0000	0.7925	0.7893
2457	10.0000	0.7925	0.7893
2458	8.0000	0.6340	0.6315
2459	11.0000	0.8718	0.8683
2460	12.0000	0.9510	0.9472
2461	14.0000	1.1095	1.1051
2462	10.0000	0.7925	0.7893
2463	12.0000	0.9510	0.9472
2464	10.0000	0.7925	0.7893
2465	10.0000	0.7925	0.7893
2466	12.0000	0.9510	0.9472
2467	13.0000	1.0303	1.0261
2468	10.0000	0.7925	0.7893
2469	10.0000	0.7925	0.7893
2470	12.0000	0.9510	0.9472
2471	12.0000	0.9510	0.9472
2472	14.0000	1.1095	1.1051
2473	10.0000	0.7925	0.7893
2474	10.0000	0.7925	0.7893
2475	12.0000	0.9510	0.9472
2476	14.0000	1.1095	1.1051
2477	8.0000	0.6340	0.6315
2478	10.0000	0.7925	0.7893
2479	12.0000	0.9510	0.9472
2480	12.0000	0.9510	0.9472
2481	12.0000	0.9510	0.9472
2482	12.0000	0.9510	0.9472
2483	10.0000	0.7925	0.7893
2484	14.0000	1.1095	1.1051
2485	8.0000	0.6340	0.6315
2486	14.0000	1.1095	1.1051
2487	10.0000	0.7925	0.7893
2488	12.0000	0.9510	0.9472
2489	10.0000	0.7925	0.7893
2490	10.0000	0.7925	0.7893
2491	12.0000	0.9510	0.9472
2492	14.0000	1.1095	1.1051
2493	11.0000	0.8718	0.8683
2494	14.0000	1.1095	1.1051
2495	13.0000	1.0303	1.0261
2496	16.0000	1.2680	1.2629
2497	8.0000	0.6340	0.6315
2498	10.0000	0.7925	0.7893
2499	12.0000	0.9510	0.9472
2500	12.0000	0.9510	0.9472
2501	10.0000	0.7925	0.7893
2502	6.0000	0.4755	0.4736
2503	10.0000	0.7925	0.7893
2504	12.0000	0.9510	0.9472
2505	11.0000	0.8718	0.8683
2506	12.0000	0.9510	0.9472
2507	10.0000	0.7925	0.7893
2508	16.0000	1.2680	1.2629
2509	12.0000	0.9510	0.9472
2510	11.0000	0.8718	0.8683
2511	10.0000	0.7925	0.7893
2512	10.0000	0.7925	0.7893
2513	12.0000	0.9510	0.9472
2514	7.0000	0.5548	0.5525
2515	10.0000	0.7925	0.7893
2516	12.0000	0.9510	0.9472
2517	12.0000	0.9510	0.9472
2518	14.0000	1.1095	1.1051
2519	8.0000	0.6340	0.6315
2520	14.0000	1.1095	1.1051
2521	12.0000	0.9510	0.9472
2522	12.0000	0.9510	0.9472
2523	12.0000	0.9510	0.9472
2524	12.0000	0.9510	0.9472
2525	9.0000	0.7133	0.7104
2526	12.0000	0.9510	0.9472
2527	8.0000	0.6340	0.6315
2528	9.0000	0.7133	0.7104
2529	14.0000	1.1095	1.1051
2530	14.0000	1.1095	1.1051
2531	14.0000	1.1095	1.1051
2532	12.0000	0.9510	0.9472
2533	9.0000	0.7133	0.7104
2534	14.0000	1.1095	1.1051
2535	10.0000	0.7925	0.7893
2536	14.0000	1.1095	1.1051
2537	11.0000	0.8718	0.8683
2538	14.0000	1.1095	1.1051
2539	13.0000	1.0303	1.0261
2540	10.0000	0.7925	0.7893
2541	12.0000	0.9510	0.9472
2542	12.0000	0.9510	0.9472
2543	10.0000	0.7925	0.7893
2544	12.0000	0.9510	0.9472
2545	10.0000	0.7925	0.7893
2546	12.0000	0.9510	0.9472
2547	6.0000	0.4755	0.4736
2548	12.0000	0.9510	0.9472
2549	14.0000	1.1095	1.1051
2550	10.0000	0.7925	0.7893
2551	10.0000	0.7925	0.7893
2552	14.0000	1.1095	1.1051
2553	6.0000	0.4755	0.4736
2554	12.0000	0.9510	0.9472
2555	13.0000	1.0303	1.0261
2556	7.0000	0.5548	0.5525
2557	12.0000	0.9510	0.9472
2558	12.0000	0.9510	0.9472
2559	6.0000	0.4755	0.4736
2560	11.0000	0.8718	0.8683
2561	13.0000	1.0303	1.0261
2562	9.0000	0.7133	0.7104
2563	11.0000	0.8718	0.8683
2564	11.0000	0.8718	0.8683
2565	7.0000	0.5548	0.5525
2566	9.0000	0.7133	0.7104
2567	14.0000	1.1095	1.1051
2568	12.0000	0.9510	0.9472
2569	10.0000	0.7925	0.7893
2570	12.0000	0.9510	0.9472
2571	14.0000	1.1095	1.1051
2572	10.0000	0.7925	0.7893
2573	16.0000	1.2680	1.2629
2574	14.0000	1.1095	1.1051
2575	14.0000	1.1095	1.1051
2576	16.0000	1.2680	1.2629
2577	14.0000	1.1095	1.1051
2578	8.0000	0.6340	0.6315
2579	13.0000	1.0303	1.0261
2580	12.0000	0.9510	0.9472
2581	12.0000	0.9510	0.9472
2582	12.0000	0.9510	0.9472
2583	12.0000	0.9510	0.9472
2584	9.0000	0.7133	0.7104
2585	12.0000	0.9510	0.9472
2586	16.0000	1.2680	1.2629
2587	12.0000	0.9510	0.9472
2588	12.0000	0.9510	0.9472
2589	12.0000	0.9510	0.9472
2590	8.0000	0.6340	0.6315
2591	12.0000	0.9510	0.9472
2592	10.0000	0.7925	0.7893
2593	8.0000	0.6340	0.6315
2594	12.0000	0.9510	0.9472
2595	10.0000	0.7925	0.7893
2596	10.0000	0.7925	0.7893
2597	12.0000	0.9510	0.9472
2598	10.0000	0.7925	0.7893
2599	12.0000	0.9510	0.9472
2600	12.0000	0.9510	0.9472
2601	12.0000	0.9510	0.9472
2602	6.0000	0.4755	0.4736
2603	13.0000	1.0303	1.0261
2604	10.0000	0.7925	0.7893
2605	12.0000	0.9510	0.9472
2606	10.0000	0.7925	0.7893
2607	12.0000	0.9510	0.9472
2608	10.0000	0.7925	0.7893
2609	16.0000	1.2680	1.2629
2610	12.0000	0.9510	0.9472
2611	8.0000	0.6340	0.6315
2612	10.0000	0.7925	0.7893
2613	14.0000	1.1095	1.1051
2614	9.0000	0.7133	0.7104
2615	12.0000	0.9510	0.9472
2616	6.0000	0.4755	0.4736
2617	12.0000	0.9510	0.9472
2618	9.0000	0.7133	0.7104
2619	14.0000	1.1095	1.1051
2620	12.0000	0.9510	0.9472
2621	10.0000	0.7925	0.7893
2622	12.0000	0.9510	0.9472
2623	6.0000	0.4755	0.4736
2624	6.0000	0.4755	0.4736
2625	12.0000	0.9510	0.9472
2626	10.0000	0.7925	0.7893
2627	12.0000	0.9510	0.9472
2628	12.0000	0.9510	0.9472
2629	8.0000	0.6340	0.6315
2630	9.0000	0.7133	0.7104
2631	14.0000	1.1095	1.1051
2632	7.0000	0.5548	0.5525
2633	12.0000	0.9510	0.9472
2634	12.0000	0.9510	0.9472
2635	11.0000	0.8718	0.8683
2636	12.0000	0.9510	0.9472
2637	12.0000	0.9510	0.9472
2638	12.0000	0.9510	0.9472
2639	8.0000	0.6340	0.6315
2640	14.0000	1.1095	1.1051
2641	12.0000	0.9510	0.9472
2642	14.0000	1.1095	1.1051
