Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
2378	6.0000	0.8141	0.8009
2379	9.0000	1.2212	1.2013
2380	8.0000	1.0855	1.0678
2381	8.0000	1.0855	1.0678
2382	6.0000	0.8141	0.8009
2383	9.0000	1.2212	1.2013
2384	6.0000	0.8141	0.8009
2385	6.0000	0.8141	0.8009
2386	8.0000	1.0855	1.0678
2387	9.0000	1.2212	1.2013
2388	6.0000	0.8141	0.8009
2389	8.0000	1.0855	1.0678
2390	6.0000	0.8141	0.8009
2391	2.0000	0.2714	0.2670
2392	8.0000	1.0855	1.0678
2393	9.0000	1.2212	1.2013
2394	8.0000	1.0855	1.0678
2395	6.0000	0.8141	0.8009
2396	9.0000	1.2212	1.2013
2397	7.0000	0.9498	0.9343
2398	7.0000	0.9498	0.9343
2399	6.0000	0.8141	0.8009
2400	7.0000	0.9498	0.9343
2401	8.0000	1.0855	1.0678
2402	9.0000	1.2212	1.2013
2403	10.0000	1.3569	1.3348
2404	9.0000	1.2212	1.2013
2405	6.0000	0.8141	0.8009
2406	7.0000	0.9498	0.9343
2407	9.0000	1.2212	1.2013
2408	6.0000	0.8141	0.8009
2409	8.0000	1.0855	1.0678
2410	7.0000	0.9498	0.9343
2411	5.0000	0.6784	0.6674
2412	7.0000	0.9498	0.9343
2413	6.0000	0.8141	0.8009
2414	7.0000	0.9498	0.9343
2415	6.0000	0.8141	0.8009
2416	6.0000	0.8141	0.8009
2417	4.0000	0.5427	0.5339
2418	6.0000	0.8141	0.8009
2419	9.0000	1.2212	1.2013
2420	8.0000	1.0855	1.0678
2421	6.0000	0.8141	0.8009
2422	9.0000	1.2212	1.2013
2423	8.0000	1.0855	1.0678
2424	6.0000	0.8141	0.8009
2425	9.0000	1.2212	1.2013
2426	9.0000	1.2212	1.2013
2427	8.0000	1.0855	1.0678
2428	4.0000	0.5427	0.5339
2429	7.0000	0.9498	0.9343
2430	8.0000	1.0855	1.0678
2431	9.0000	1.2212	1.2013
2432	9.0000	1.2212	1.2013
2433	7.0000	0.9498	0.9343
2434	9.0000	1.2212	1.2013
2435	5.0000	0.6784	0.6674
2436	4.0000	0.5427	0.5339
2437	8.0000	1.0855	1.0678
2438	9.0000	1.2212	1.2013
2439	7.0000	0.9498	0.9343
2440	8.0000	1.0855	1.0678
2441	8.0000	1.0855	1.0678
2442	2.0000	0.2714	0.2670
2443	9.0000	1.2212	1.2013
2444	6.0000	0.8141	0.8009
2445	6.0000	0.8141	0.8009
2446	6.0000	0.8141	0.8009
2447	7.0000	0.9498	0.9343
2448	10.0000	1.3569	1.3348
2449	10.0000	1.3569	1.3348
2450	9.0000	1.2212	1.2013
2451	9.0000	1.2212	1.2013
2452	7.0000	0.9498	0.9343
2453	8.0000	1.0855	1.0678
2454	9.0000	1.2212	1.2013
2455	4.0000	0.5427	0.5339
2456	6.0000	0.8141	0.8009
2457	9.0000	1.2212	1.2013
2458	7.0000	0.9498	0.9343
2459	7.0000	0.9498	0.9343
2460	9.0000	1.2212	1.2013
2461	10.0000	1.3569	1.3348
2462	6.0000	0.8141	0.8009
2463	5.0000	0.6784	0.6674
2464	8.0000	1.0855	1.0678
2465	7.0000	0.9498	0.9343
2466	3.0000	0.4071	0.4004
2467	3.0000	0.4071	0.4004
2468	8.0000	1.0855	1.0678
2469	8.0000	1.0855	1.0678
2470	7.0000	0.9498	0.9343
2471	5.0000	0.6784	0.6674
2472	10.0000	1.3569	1.3348
2473	9.0000	1.2212	1.2013
2474	7.0000	0.9498	0.9343
2475	5.0000	0.6784	0.6674
2476	9.0000	1.2212	1.2013
2477	8.0000	1.0855	1.0678
2478	8.0000	1.0855	1.0678
2479	7.0000	0.9498	0.9343
2480	9.0000	1.2212	1.2013
2481	6.0000	0.8141	0.8009
2482	6.0000	0.8141	0.8009
2483	9.0000	1.2212	1.2013
2484	7.0000	0.9498	0.9343
2485	6.0000	0.8141	0.8009
2486	7.0000	0.9498	0.9343
2487	6.0000	0.8141	0.8009
2488	7.0000	0.9498	0.9343
2489	9.0000	1.2212	1.2013
2490	8.0000	1.0855	1.0678
2491	9.0000	1.2212	1.2013
2492	8.0000	1.0855	1.0678
2493	8.0000	1.0855	1.0678
2494	9.0000	1.2212	1.2013
2495	6.0000	0.8141	0.8009
2496	8.0000	1.0855	1.0678
2497	9.0000	1.2212	1.2013
2498	4.0000	0.5427	0.5339
2499	8.0000	1.0855	1.0678
2500	10.0000	1.3569	1.3348
2501	9.0000	1.2212	1.2013
2502	10.0000	1.3569	1.3348
2503	8.0000	1.0855	1.0678
2504	9.0000	1.2212	1.2013
2505	8.0000	1.0855	1.0678
2506	9.0000	1.2212	1.2013
2507	6.0000	0.8141	0.8009
2508	7.0000	0.9498	0.9343
2509	7.0000	0.9498	0.9343
2510	5.0000	0.6784	0.6674
2511	6.0000	0.8141	0.8009
2512	7.0000	0.9498	0.9343
2513	9.0000	1.2212	1.2013
2514	9.0000	1.2212	1.2013
2515	7.0000	0.9498	0.9343
2516	4.0000	0.5427	0.5339
2517	4.0000	0.5427	0.5339
2518	9.0000	1.2212	1.2013
2519	9.0000	1.2212	1.2013
2520	6.0000	0.8141	0.8009
2521	9.0000	1.2212	1.2013
2522	6.0000	0.8141	0.8009
2523	8.0000	1.0855	1.0678
2524	8.0000	1.0855	1.0678
2525	6.0000	0.8141	0.8009
2526	9.0000	1.2212	1.2013
2527	6.0000	0.8141	0.8009
2528	7.0000	0.9498	0.9343
2529	9.0000	1.2212	1.2013
2530	10.0000	1.3569	1.3348
2531	8.0000	1.0855	1.0678
2532	7.0000	0.9498	0.9343
2533	9.0000	1.2212	1.2013
2534	7.0000	0.9498	0.9343
2535	8.0000	1.0855	1.0678
2536	7.0000	0.9498	0.9343
2537	8.0000	1.0855	1.0678
2538	3.0000	0.4071	0.4004
2539	9.0000	1.2212	1.2013
2540	8.0000	1.0855	1.0678
2541	4.0000	0.5427	0.5339
2542	9.0000	1.2212	1.2013
2543	7.0000	0.9498	0.9343
2544	6.0000	0.8141	0.8009
2545	9.0000	1.2212	1.2013
2546	8.0000	1.0855	1.0678
2547	8.0000	1.0855	1.0678
2548	9.0000	1.2212	1.2013
2549	6.0000	0.8141	0.8009
2550	7.0000	0.9498	0.9343
2551	8.0000	1.0855	1.0678
2552	9.0000	1.2212	1.2013
2553	9.0000	1.2212	1.2013
2554	8.0000	1.0855	1.0678
2555	8.0000	1.0855	1.0678
2556	9.0000	1.2212	1.2013
2557	6.0000	0.8141	0.8009
2558	8.0000	1.0855	1.0678
2559	6.0000	0.8141	0.8009
2560	8.0000	1.0855	1.0678
2561	8.0000	1.0855	1.0678
2562	3.0000	0.4071	0.4004
2563	7.0000	0.9498	0.9343
2564	8.0000	1.0855	1.0678
2565	9.0000	1.2212	1.2013
2566	6.0000	0.8141	0.8009
2567	9.0000	1.2212	1.2013
2568	7.0000	0.9498	0.9343
2569	8.0000	1.0855	1.0678
2570	7.0000	0.9498	0.9343
2571	5.0000	0.6784	0.6674
2572	8.0000	1.0855	1.0678
2573	7.0000	0.9498	0.9343
2574	6.0000	0.8141	0.8009
2575	3.0000	0.4071	0.4004
2576	8.0000	1.0855	1.0678
2577	7.0000	0.9498	0.9343
2578	6.0000	0.8141	0.8009
2579	6.0000	0.8141	0.8009
2580	8.0000	1.0855	1.0678
2581	6.0000	0.8141	0.8009
2582	7.0000	0.9498	0.9343
2583	6.0000	0.8141	0.8009
2584	6.0000	0.8141	0.8009
2585	4.0000	0.5427	0.5339
2586	5.0000	0.6784	0.6674
2587	5.0000	0.6784	0.6674
2588	5.0000	0.6784	0.6674
2589	6.0000	0.8141	0.8009
2590	9.0000	1.2212	1.2013
2591	10.0000	1.3569	1.3348
2592	9.0000	1.2212	1.2013
2593	6.0000	0.8141	0.8009
2594	6.0000	0.8141	0.8009
2595	10.0000	1.3569	1.3348
2596	4.0000	0.5427	0.5339
2597	7.0000	0.9498	0.9343
2598	9.0000	1.2212	1.2013
2599	9.0000	1.2212	1.2013
2600	9.0000	1.2212	1.2013
2601	7.0000	0.9498	0.9343
2602	9.0000	1.2212	1.2013
2603	4.0000	0.5427	0.5339
2604	6.0000	0.8141	0.8009
2605	4.0000	0.5427	0.5339
2606	7.0000	0.9498	0.9343
2607	4.0000	0.5427	0.5339
2608	6.0000	0.8141	0.8009
2609	9.0000	1.2212	1.2013
2610	9.0000	1.2212	1.2013
2611	9.0000	1.2212	1.2013
2612	10.0000	1.3569	1.3348
2613	9.0000	1.2212	1.2013
2614	8.0000	1.0855	1.0678
2615	6.0000	0.8141	0.8009
2616	10.0000	1.3569	1.3348
2617	8.0000	1.0855	1.0678
2618	7.0000	0.9498	0.9343
2619	3.0000	0.4071	0.4004
2620	8.0000	1.0855	1.0678
2621	9.0000	1.2212	1.2013
2622	7.0000	0.9498	0.9343
2623	6.0000	0.8141	0.8009
2624	7.0000	0.9498	0.9343
2625	9.0000	1.2212	1.2013
2626	8.0000	1.0855	1.0678
2627	7.0000	0.9498	0.9343
2628	2.0000	0.2714	0.2670
2629	6.0000	0.8141	0.8009
2630	4.0000	0.5427	0.5339
2631	7.0000	0.9498	0.9343
2632	8.0000	1.0855	1.0678
2633	5.0000	0.6784	0.6674
2634	6.0000	0.8141	0.8009
2635	8.0000	1.0855	1.0678
2636	6.0000	0.8141	0.8009
2637	10.0000	1.3569	1.3348
2638	4.0000	0.5427	0.5339
2639	9.0000	1.2212	1.2013
2640	6.0000	0.8141	0.8009
2641	3.0000	0.4071	0.4004
2642	7.0000	0.9498	0.9343
2643	7.0000	0.9498	0.9343
2644	8.0000	1.0855	1.0678
2645	7.0000	0.9498	0.9343
2646	8.0000	1.0855	1.0678
2647	7.0000	0.9498	0.9343
2648	9.0000	1.2212	1.2013
2649	9.0000	1.2212	1.2013
2650	9.0000	1.2212	1.2013
2651	6.0000	0.8141	0.8009
2652	7.0000	0.9498	0.9343
2653	9.0000	1.2212	1.2013
2654	7.0000	0.9498	0.9343
2655	9.0000	1.2212	1.2013
2656	9.0000	1.2212	1.2013
2657	9.0000	1.2212	1.2013
2658	8.0000	1.0855	1.0678
2659	7.0000	0.9498	0.9343
2660	9.0000	1.2212	1.2013
2661	7.0000	0.9498	0.9343
2662	5.0000	0.6784	0.6674
2663	9.0000	1.2212	1.2013
2664	7.0000	0.9498	0.9343
2665	8.0000	1.0855	1.0678
2666	9.0000	1.2212	1.2013
2667	3.0000	0.4071	0.4004
2668	6.0000	0.8141	0.8009
2669	4.0000	0.5427	0.5339
2670	9.0000	1.2212	1.2013
2671	6.0000	0.8141	0.8009
2672	7.0000	0.9498	0.9343
2673	4.0000	0.5427	0.5339
2674	5.0000	0.6784	0.6674
2675	9.0000	1.2212	1.2013
2676	5.0000	0.6784	0.6674
2677	7.0000	0.9498	0.9343
2678	9.0000	1.2212	1.2013
2679	10.0000	1.3569	1.3348
2680	6.0000	0.8141	0.8009
2681	6.0000	0.8141	0.8009
2682	8.0000	1.0855	1.0678
2683	8.0000	1.0855	1.0678
2684	7.0000	0.9498	0.9343
2685	5.0000	0.6784	0.6674
2686	8.0000	1.0855	1.0678
2687	7.0000	0.9498	0.9343
2688	7.0000	0.9498	0.9343
2689	8.0000	1.0855	1.0678
2690	9.0000	1.2212	1.2013
2691	9.0000	1.2212	1.2013
2692	8.0000	1.0855	1.0678
2693	9.0000	1.2212	1.2013
2694	8.0000	1.0855	1.0678
2695	0.0000	0.0000	0.0000
2696	10.0000	1.3569	1.3348
2697	7.0000	0.9498	0.9343
2698	6.0000	0.8141	0.8009
2699	10.0000	1.3569	1.3348
2700	3.0000	0.4071	0.4004
2701	9.0000	1.2212	1.2013
2702	7.0000	0.9498	0.9343
2703	7.0000	0.9498	0.9343
2704	9.0000	1.2212	1.2013
2705	4.0000	0.5427	0.5339
2706	7.0000	0.9498	0.9343
2707	7.0000	0.9498	0.9343
2708	7.0000	0.9498	0.9343
2709	9.0000	1.2212	1.2013
2710	5.0000	0.6784	0.6674
2711	8.0000	1.0855	1.0678
2712	8.0000	1.0855	1.0678
2713	8.0000	1.0855	1.0678
2714	7.0000	0.9498	0.9343
2715	9.0000	1.2212	1.2013
2716	8.0000	1.0855	1.0678
2717	9.0000	1.2212	1.2013
2718	9.0000	1.2212	1.2013
2719	6.0000	0.8141	0.8009
2720	10.0000	1.3569	1.3348
2721	9.0000	1.2212	1.2013
2722	7.0000	0.9498	0.9343
2723	8.0000	1.0855	1.0678
2724	5.0000	0.6784	0.6674
2725	9.0000	1.2212	1.2013
2726	7.0000	0.9498	0.9343
2727	3.0000	0.4071	0.4004
2728	9.0000	1.2212	1.2013
2729	7.0000	0.9498	0.9343
2730	6.0000	0.8141	0.8009
2731	9.0000	1.2212	1.2013
2732	9.0000	1.2212	1.2013
2733	8.0000	1.0855	1.0678
2734	6.0000	0.8141	0.8009
2735	6.0000	0.8141	0.8009
2736	9.0000	1.2212	1.2013
2737	8.0000	1.0855	1.0678
2738	7.0000	0.9498	0.9343
2739	8.0000	1.0855	1.0678
2740	6.0000	0.8141	0.8009
2741	9.0000	1.2212	1.2013
2742	9.0000	1.2212	1.2013
2743	9.0000	1.2212	1.2013
2744	7.0000	0.9498	0.9343
2745	7.0000	0.9498	0.9343
2746	10.0000	1.3569	1.3348
2747	5.0000	0.6784	0.6674
2748	9.0000	1.2212	1.2013
2749	7.0000	0.9498	0.9343
2750	8.0000	1.0855	1.0678
2751	7.0000	0.9498	0.9343
2752	6.0000	0.8141	0.8009
2753	9.0000	1.2212	1.2013
2754	7.0000	0.9498	0.9343
2755	8.0000	1.0855	1.0678
2756	7.0000	0.9498	0.9343
2757	8.0000	1.0855	1.0678
2758	8.0000	1.0855	1.0678
2759	5.0000	0.6784	0.6674
2760	7.0000	0.9498	0.9343
2761	7.0000	0.9498	0.9343
2762	9.0000	1.2212	1.2013
2763	7.0000	0.9498	0.9343
2764	5.0000	0.6784	0.6674
2765	8.0000	1.0855	1.0678
2766	6.0000	0.8141	0.8009
2767	8.0000	1.0855	1.0678
2768	6.0000	0.8141	0.8009
2769	6.0000	0.8141	0.8009
2770	9.0000	1.2212	1.2013
2771	6.0000	0.8141	0.8009
2772	6.0000	0.8141	0.8009
2773	6.0000	0.8141	0.8009
2774	7.0000	0.9498	0.9343
2775	7.0000	0.9498	0.9343
2776	7.0000	0.9498	0.9343
2777	3.0000	0.4071	0.4004
2778	7.0000	0.9498	0.9343
2779	6.0000	0.8141	0.8009
2780	6.0000	0.8141	0.8009
2781	9.0000	1.2212	1.2013
2782	9.0000	1.2212	1.2013
2783	7.0000	0.9498	0.9343
2784	9.0000	1.2212	1.2013
2785	7.0000	0.9498	0.9343
2786	7.0000	0.9498	0.9343
2787	8.0000	1.0855	1.0678
2788	9.0000	1.2212	1.2013
2789	6.0000	0.8141	0.8009
2790	9.0000	1.2212	1.2013
2791	4.0000	0.5427	0.5339
2792	9.0000	1.2212	1.2013
2793	4.0000	0.5427	0.5339
2794	8.0000	1.0855	1.0678
2795	9.0000	1.2212	1.2013
2796	9.0000	1.2212	1.2013
2797	8.0000	1.0855	1.0678
2798	8.0000	1.0855	1.0678
2799	8.0000	1.0855	1.0678
2800	6.0000	0.8141	0.8009
2801	9.0000	1.2212	1.2013
2802	9.0000	1.2212	1.2013
2803	6.0000	0.8141	0.8009
2804	9.0000	1.2212	1.2013
2805	8.0000	1.0855	1.0678
2806	7.0000	0.9498	0.9343
2807	9.0000	1.2212	1.2013
2808	9.0000	1.2212	1.2013
2809	6.0000	0.8141	0.8009
2810	8.0000	1.0855	1.0678
2811	8.0000	1.0855	1.0678
2812	9.0000	1.2212	1.2013
2813	7.0000	0.9498	0.9343
2814	7.0000	0.9498	0.9343
2815	9.0000	1.2212	1.2013
2816	6.0000	0.8141	0.8009
2817	8.0000	1.0855	1.0678
2818	4.0000	0.5427	0.5339
2819	10.0000	1.3569	1.3348
2820	5.0000	0.6784	0.6674
2821	5.0000	0.6784	0.6674
2822	9.0000	1.2212	1.2013
2823	6.0000	0.8141	0.8009
2824	6.0000	0.8141	0.8009
2825	10.0000	1.3569	1.3348
2826	5.0000	0.6784	0.6674
2827	6.0000	0.8141	0.8009
2828	7.0000	0.9498	0.9343
2829	6.0000	0.8141	0.8009
2830	8.0000	1.0855	1.0678
2831	9.0000	1.2212	1.2013
2832	7.0000	0.9498	0.9343
2833	7.0000	0.9498	0.9343
2834	5.0000	0.6784	0.6674
2835	8.0000	1.0855	1.0678
2836	8.0000	1.0855	1.0678
2837	7.0000	0.9498	0.9343
2838	8.0000	1.0855	1.0678
2839	9.0000	1.2212	1.2013
2840	6.0000	0.8141	0.8009
2841	8.0000	1.0855	1.0678
2842	7.0000	0.9498	0.9343
2843	6.0000	0.8141	0.8009
2844	7.0000	0.9498	0.9343
2845	8.0000	1.0855	1.0678
2846	7.0000	0.9498	0.9343
2847	6.0000	0.8141	0.8009
2848	10.0000	1.3569	1.3348
2849	8.0000	1.0855	1.0678
2850	8.0000	1.0855	1.0678
2851	6.0000	0.8141	0.8009
2852	9.0000	1.2212	1.2013
2853	6.0000	0.8141	0.8009
2854	7.0000	0.9498	0.9343
2855	9.0000	1.2212	1.2013
2856	7.0000	0.9498	0.9343
2857	6.0000	0.8141	0.8009
2858	9.0000	1.2212	1.2013
2859	10.0000	1.3569	1.3348
2860	2.0000	0.2714	0.2670
2861	9.0000	1.2212	1.2013
2862	9.0000	1.2212	1.2013
2863	8.0000	1.0855	1.0678
2864	9.0000	1.2212	1.2013
2865	9.0000	1.2212	1.2013
2866	9.0000	1.2212	1.2013
2867	8.0000	1.0855	1.0678
2868	8.0000	1.0855	1.0678
2869	5.0000	0.6784	0.6674
2870	8.0000	1.0855	1.0678
2871	5.0000	0.6784	0.6674
2872	6.0000	0.8141	0.8009
2873	6.0000	0.8141	0.8009
2874	8.0000	1.0855	1.0678
2875	8.0000	1.0855	1.0678
2876	6.0000	0.8141	0.8009
2877	9.0000	1.2212	1.2013
2878	5.0000	0.6784	0.6674
2879	9.0000	1.2212	1.2013
2880	7.0000	0.9498	0.9343
2881	9.0000	1.2212	1.2013
2882	7.0000	0.9498	0.9343
2883	8.0000	1.0855	1.0678
2884	9.0000	1.2212	1.2013
2885	7.0000	0.9498	0.9343
2886	9.0000	1.2212	1.2013
2887	8.0000	1.0855	1.0678
2888	9.0000	1.2212	1.2013
2889	8.0000	1.0855	1.0678
2890	0.0000	0.0000	0.0000
2891	9.0000	1.2212	1.2013
2892	8.0000	1.0855	1.0678
2893	5.0000	0.6784	0.6674
2894	6.0000	0.8141	0.8009
2895	7.0000	0.9498	0.9343
2896	7.0000	0.9498	0.9343
2897	7.0000	0.9498	0.9343
2898	7.0000	0.9498	0.9343
2899	6.0000	0.8141	0.8009
2900	5.0000	0.6784	0.6674
2901	7.0000	0.9498	0.9343
2902	10.0000	1.3569	1.3348
2903	5.0000	0.6784	0.6674
2904	7.0000	0.9498	0.9343
2905	9.0000	1.2212	1.2013
2906	8.0000	1.0855	1.0678
2907	6.0000	0.8141	0.8009
2908	9.0000	1.2212	1.2013
2909	4.0000	0.5427	0.5339
2910	7.0000	0.9498	0.9343
2911	6.0000	0.8141	0.8009
2912	4.0000	0.5427	0.5339
2913	6.0000	0.8141	0.8009
2914	9.0000	1.2212	1.2013
2915	4.0000	0.5427	0.5339
2916	4.0000	0.5427	0.5339
2917	8.0000	1.0855	1.0678
2918	8.0000	1.0855	1.0678
2919	7.0000	0.9498	0.9343
2920	5.0000	0.6784	0.6674
2921	4.0000	0.5427	0.5339
2922	7.0000	0.9498	0.9343
2923	7.0000	0.9498	0.9343
2924	9.0000	1.2212	1.2013
2925	7.0000	0.9498	0.9343
2926	7.0000	0.9498	0.9343
2927	8.0000	1.0855	1.0678
2928	6.0000	0.8141	0.8009
2929	6.0000	0.8141	0.8009
2930	6.0000	0.8141	0.8009
2931	6.0000	0.8141	0.8009
2932	6.0000	0.8141	0.8009
2933	9.0000	1.2212	1.2013
2934	7.0000	0.9498	0.9343
2935	3.0000	0.4071	0.4004
2936	9.0000	1.2212	1.2013
2937	5.0000	0.6784	0.6674
2938	8.0000	1.0855	1.0678
2939	4.0000	0.5427	0.5339
2940	5.0000	0.6784	0.6674
2941	8.0000	1.0855	1.0678
2942	8.0000	1.0855	1.0678
2943	7.0000	0.9498	0.9343
2944	10.0000	1.3569	1.3348
2945	9.0000	1.2212	1.2013
2946	7.0000	0.9498	0.9343
2947	4.0000	0.5427	0.5339
2948	6.0000	0.8141	0.8009
2949	8.0000	1.0855	1.0678
2950	3.0000	0.4071	0.4004
2951	7.0000	0.9498	0.9343
2952	8.0000	1.0855	1.0678
2953	7.0000	0.9498	0.9343
2954	6.0000	0.8141	0.8009
2955	4.0000	0.5427	0.5339
2956	8.0000	1.0855	1.0678
2957	4.0000	0.5427	0.5339
2958	8.0000	1.0855	1.0678
2959	8.0000	1.0855	1.0678
2960	9.0000	1.2212	1.2013
2961	7.0000	0.9498	0.9343
2962	8.0000	1.0855	1.0678
2963	7.0000	0.9498	0.9343
2964	8.0000	1.0855	1.0678
2965	8.0000	1.0855	1.0678
2966	7.0000	0.9498	0.9343
2967	10.0000	1.3569	1.3348
2968	6.0000	0.8141	0.8009
2969	7.0000	0.9498	0.9343
2970	9.0000	1.2212	1.2013
2971	8.0000	1.0855	1.0678
2972	3.0000	0.4071	0.4004
2973	10.0000	1.3569	1.3348
2974	9.0000	1.2212	1.2013
2975	5.0000	0.6784	0.6674
2976	7.0000	0.9498	0.9343
2977	7.0000	0.9498	0.9343
2978	7.0000	0.9498	0.9343
2979	5.0000	0.6784	0.6674
2980	6.0000	0.8141	0.8009
2981	6.0000	0.8141	0.8009
2982	9.0000	1.2212	1.2013
2983	3.0000	0.4071	0.4004
2984	6.0000	0.8141	0.8009
2985	4.0000	0.5427	0.5339
2986	8.0000	1.0855	1.0678
2987	7.0000	0.9498	0.9343
2988	6.0000	0.8141	0.8009
2989	9.0000	1.2212	1.2013
2990	7.0000	0.9498	0.9343
2991	9.0000	1.2212	1.2013
2992	8.0000	1.0855	1.0678
2993	4.0000	0.5427	0.5339
2994	6.0000	0.8141	0.8009
2995	6.0000	0.8141	0.8009
2996	7.0000	0.9498	0.9343
2997	10.0000	1.3569	1.3348
2998	7.0000	0.9498	0.9343
2999	10.0000	1.3569	1.3348
3000	9.0000	1.2212	1.2013
3001	7.0000	0.9498	0.9343
3002	9.0000	1.2212	1.2013
3003	10.0000	1.3569	1.3348
3004	6.0000	0.8141	0.8009
3005	7.0000	0.9498	0.9343
3006	7.0000	0.9498	0.9343
3007	3.0000	0.4071	0.4004
3008	10.0000	1.3569	1.3348
3009	9.0000	1.2212	1.2013
3010	10.0000	1.3569	1.3348
3011	4.0000	0.5427	0.5339
3012	6.0000	0.8141	0.8009
3013	8.0000	1.0855	1.0678
3014	8.0000	1.0855	1.0678
3015	5.0000	0.6784	0.6674
3016	8.0000	1.0855	1.0678
3017	7.0000	0.9498	0.9343
3018	5.0000	0.6784	0.6674
3019	6.0000	0.8141	0.8009
3020	6.0000	0.8141	0.8009
3021	9.0000	1.2212	1.2013
3022	8.0000	1.0855	1.0678
3023	9.0000	1.2212	1.2013
3024	4.0000	0.5427	0.5339
3025	6.0000	0.8141	0.8009
3026	5.0000	0.6784	0.6674
3027	8.0000	1.0855	1.0678
3028	5.0000	0.6784	0.6674
3029	9.0000	1.2212	1.2013
3030	7.0000	0.9498	0.9343
3031	6.0000	0.8141	0.8009
3032	9.0000	1.2212	1.2013
3033	5.0000	0.6784	0.6674
3034	8.0000	1.0855	1.0678
3035	6.0000	0.8141	0.8009
3036	8.0000	1.0855	1.0678
3037	7.0000	0.9498	0.9343
3038	8.0000	1.0855	1.0678
3039	5.0000	0.6784	0.6674
3040	9.0000	1.2212	1.2013
3041	7.0000	0.9498	0.9343
3042	9.0000	1.2212	1.2013
3043	8.0000	1.0855	1.0678
3044	4.0000	0.5427	0.5339
3045	5.0000	0.6784	0.6674
3046	9.0000	1.2212	1.2013
3047	8.0000	1.0855	1.0678
3048	8.0000	1.0855	1.0678
3049	8.0000	1.0855	1.0678
3050	7.0000	0.9498	0.9343
3051	9.0000	1.2212	1.2013
3052	9.0000	1.2212	1.2013
3053	8.0000	1.0855	1.0678
3054	6.0000	0.8141	0.8009
3055	5.0000	0.6784	0.6674
3056	10.0000	1.3569	1.3348
3057	8.0000	1.0855	1.0678
3058	8.0000	1.0855	1.0678
3059	8.0000	1.0855	1.0678
3060	9.0000	1.2212	1.2013
3061	8.0000	1.0855	1.0678
3062	6.0000	0.8141	0.8009
3063	6.0000	0.8141	0.8009
3064	10.0000	1.3569	1.3348
3065	5.0000	0.6784	0.6674
3066	6.0000	0.8141	0.8009
3067	5.0000	0.6784	0.6674
3068	7.0000	0.9498	0.9343
3069	5.0000	0.6784	0.6674
3070	7.0000	0.9498	0.9343
3071	9.0000	1.2212	1.2013
3072	10.0000	1.3569	1.3348
3073	9.0000	1.2212	1.2013
3074	7.0000	0.9498	0.9343
3075	6.0000	0.8141	0.8009
3076	8.0000	1.0855	1.0678
3077	4.0000	0.5427	0.5339
3078	9.0000	1.2212	1.2013
3079	9.0000	1.2212	1.2013
3080	9.0000	1.2212	1.2013
3081	9.0000	1.2212	1.2013
3082	7.0000	0.9498	0.9343
3083	6.0000	0.8141	0.8009
3084	8.0000	1.0855	1.0678
3085	3.0000	0.4071	0.4004
3086	6.0000	0.8141	0.8009
3087	9.0000	1.2212	1.2013
3088	8.0000	1.0855	1.0678
3089	8.0000	1.0855	1.0678
3090	9.0000	1.2212	1.2013
3091	8.0000	1.0855	1.0678
3092	10.0000	1.3569	1.3348
3093	9.0000	1.2212	1.2013
3094	7.0000	0.9498	0.9343
3095	8.0000	1.0855	1.0678
3096	9.0000	1.2212	1.2013
3097	7.0000	0.9498	0.9343
3098	7.0000	0.9498	0.9343
3099	8.0000	1.0855	1.0678
3100	7.0000	0.9498	0.9343
3101	7.0000	0.9498	0.9343
3102	7.0000	0.9498	0.9343
3103	7.0000	0.9498	0.9343
3104	9.0000	1.2212	1.2013
3105	4.0000	0.5427	0.5339
3106	9.0000	1.2212	1.2013
3107	6.0000	0.8141	0.8009
3108	8.0000	1.0855	1.0678
3109	9.0000	1.2212	1.2013
3110	6.0000	0.8141	0.8009
3111	6.0000	0.8141	0.8009
3112	6.0000	0.8141	0.8009
3113	8.0000	1.0855	1.0678
3114	7.0000	0.9498	0.9343
3115	7.0000	0.9498	0.9343
3116	7.0000	0.9498	0.9343
3117	9.0000	1.2212	1.2013
3118	7.0000	0.9498	0.9343
3119	7.0000	0.9498	0.9343
3120	10.0000	1.3569	1.3348
3121	3.0000	0.4071	0.4004
3122	9.0000	1.2212	1.2013
3123	4.0000	0.5427	0.5339
3124	8.0000	1.0855	1.0678
3125	5.0000	0.6784	0.6674
3126	3.0000	0.4071	0.4004
3127	9.0000	1.2212	1.2013
3128	3.0000	0.4071	0.4004
3129	6.0000	0.8141	0.8009
3130	8.0000	1.0855	1.0678
3131	6.0000	0.8141	0.8009
3132	8.0000	1.0855	1.0678
3133	3.0000	0.4071	0.4004
3134	8.0000	1.0855	1.0678
3135	8.0000	1.0855	1.0678
3136	9.0000	1.2212	1.2013
3137	8.0000	1.0855	1.0678
3138	6.0000	0.8141	0.8009
3139	8.0000	1.0855	1.0678
3140	10.0000	1.3569	1.3348
3141	9.0000	1.2212	1.2013
3142	8.0000	1.0855	1.0678
3143	9.0000	1.2212	1.2013
3144	7.0000	0.9498	0.9343
3145	8.0000	1.0855	1.0678
3146	9.0000	1.2212	1.2013
3147	6.0000	0.8141	0.8009
3148	6.0000	0.8141	0.8009
3149	8.0000	1.0855	1.0678
3150	8.0000	1.0855	1.0678
3151	9.0000	1.2212	1.2013
3152	6.0000	0.8141	0.8009
