Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
1944	7.0000	0.9498	0.9343
1945	5.0000	0.6784	0.6674
1946	9.0000	1.2212	1.2013
1947	7.0000	0.9498	0.9343
1948	9.0000	1.2212	1.2013
1949	8.0000	1.0855	1.0678
1950	8.0000	1.0855	1.0678
1951	9.0000	1.2212	1.2013
1952	7.0000	0.9498	0.9343
1953	8.0000	1.0855	1.0678
1954	8.0000	1.0855	1.0678
1955	9.0000	1.2212	1.2013
1956	9.0000	1.2212	1.2013
1957	6.0000	0.8141	0.8009
1958	5.0000	0.6784	0.6674
1959	8.0000	1.0855	1.0678
1960	6.0000	0.8141	0.8009
1961	9.0000	1.2212	1.2013
1962	7.0000	0.9498	0.9343
1963	9.0000	1.2212	1.2013
1964	9.0000	1.2212	1.2013
1965	8.0000	1.0855	1.0678
1966	9.0000	1.2212	1.2013
1967	8.0000	1.0855	1.0678
1968	7.0000	0.9498	0.9343
1969	8.0000	1.0855	1.0678
1970	6.0000	0.8141	0.8009
1971	9.0000	1.2212	1.2013
1972	8.0000	1.0855	1.0678
1973	7.0000	0.9498	0.9343
1974	9.0000	1.2212	1.2013
1975	7.0000	0.9498	0.9343
1976	8.0000	1.0855	1.0678
1977	7.0000	0.9498	0.9343
1978	8.0000	1.0855	1.0678
1979	9.0000	1.2212	1.2013
1980	6.0000	0.8141	0.8009
1981	7.0000	0.9498	0.9343
1982	9.0000	1.2212	1.2013
1983	8.0000	1.0855	1.0678
1984	6.0000	0.8141	0.8009
1985	7.0000	0.9498	0.9343
1986	8.0000	1.0855	1.0678
1987	9.0000	1.2212	1.2013
1988	6.0000	0.8141	0.8009
1989	9.0000	1.2212	1.2013
1990	5.0000	0.6784	0.6674
1991	8.0000	1.0855	1.0678
1992	7.0000	0.9498	0.9343
1993	9.0000	1.2212	1.2013
1994	7.0000	0.9498	0.9343
1995	7.0000	0.9498	0.9343
1996	6.0000	0.8141	0.8009
1997	8.0000	1.0855	1.0678
1998	7.0000	0.9498	0.9343
1999	8.0000	1.0855	1.0678
2000	10.0000	1.3569	1.3348
2001	8.0000	1.0855	1.0678
2002	3.0000	0.4071	0.4004
2003	7.0000	0.9498	0.9343
2004	7.0000	0.9498	0.9343
2005	8.0000	1.0855	1.0678
2006	8.0000	1.0855	1.0678
2007	9.0000	1.2212	1.2013
2008	8.0000	1.0855	1.0678
2009	8.0000	1.0855	1.0678
2010	8.0000	1.0855	1.0678
2011	6.0000	0.8141	0.8009
2012	6.0000	0.8141	0.8009
2013	9.0000	1.2212	1.2013
2014	7.0000	0.9498	0.9343
2015	8.0000	1.0855	1.0678
2016	9.0000	1.2212	1.2013
2017	8.0000	1.0855	1.0678
2018	7.0000	0.9498	0.9343
2019	9.0000	1.2212	1.2013
2020	7.0000	0.9498	0.9343
2021	5.0000	0.6784	0.6674
2022	6.0000	0.8141	0.8009
2023	9.0000	1.2212	1.2013
2024	7.0000	0.9498	0.9343
2025	7.0000	0.9498	0.9343
2026	9.0000	1.2212	1.2013
2027	6.0000	0.8141	0.8009
2028	7.0000	0.9498	0.9343
2029	6.0000	0.8141	0.8009
2030	5.0000	0.6784	0.6674
2031	7.0000	0.9498	0.9343
2032	8.0000	1.0855	1.0678
2033	9.0000	1.2212	1.2013
2034	4.0000	0.5427	0.5339
2035	8.0000	1.0855	1.0678
2036	9.0000	1.2212	1.2013
2037	6.0000	0.8141	0.8009
2038	7.0000	0.9498	0.9343
2039	9.0000	1.2212	1.2013
2040	10.0000	1.3569	1.3348
2041	8.0000	1.0855	1.0678
2042	10.0000	1.3569	1.3348
2043	8.0000	1.0855	1.0678
2044	6.0000	0.8141	0.8009
2045	7.0000	0.9498	0.9343
2046	8.0000	1.0855	1.0678
2047	9.0000	1.2212	1.2013
2048	7.0000	0.9498	0.9343
2049	6.0000	0.8141	0.8009
2050	9.0000	1.2212	1.2013
2051	7.0000	0.9498	0.9343
2052	9.0000	1.2212	1.2013
2053	8.0000	1.0855	1.0678
2054	9.0000	1.2212	1.2013
2055	8.0000	1.0855	1.0678
2056	9.0000	1.2212	1.2013
2057	9.0000	1.2212	1.2013
2058	3.0000	0.4071	0.4004
2059	5.0000	0.6784	0.6674
2060	7.0000	0.9498	0.9343
2061	9.0000	1.2212	1.2013
2062	8.0000	1.0855	1.0678
2063	9.0000	1.2212	1.2013
2064	6.0000	0.8141	0.8009
2065	7.0000	0.9498	0.9343
2066	7.0000	0.9498	0.9343
2067	9.0000	1.2212	1.2013
2068	6.0000	0.8141	0.8009
2069	9.0000	1.2212	1.2013
2070	5.0000	0.6784	0.6674
2071	9.0000	1.2212	1.2013
2072	7.0000	0.9498	0.9343
2073	6.0000	0.8141	0.8009
2074	6.0000	0.8141	0.8009
2075	9.0000	1.2212	1.2013
2076	9.0000	1.2212	1.2013
2077	6.0000	0.8141	0.8009
2078	9.0000	1.2212	1.2013
2079	6.0000	0.8141	0.8009
2080	6.0000	0.8141	0.8009
2081	6.0000	0.8141	0.8009
2082	8.0000	1.0855	1.0678
2083	8.0000	1.0855	1.0678
2084	7.0000	0.9498	0.9343
2085	9.0000	1.2212	1.2013
2086	6.0000	0.8141	0.8009
2087	8.0000	1.0855	1.0678
2088	7.0000	0.9498	0.9343
2089	7.0000	0.9498	0.9343
2090	9.0000	1.2212	1.2013
2091	7.0000	0.9498	0.9343
2092	9.0000	1.2212	1.2013
2093	9.0000	1.2212	1.2013
2094	8.0000	1.0855	1.0678
2095	9.0000	1.2212	1.2013
2096	6.0000	0.8141	0.8009
2097	7.0000	0.9498	0.9343
2098	7.0000	0.9498	0.9343
2099	2.0000	0.2714	0.2670
2100	8.0000	1.0855	1.0678
2101	3.0000	0.4071	0.4004
2102	8.0000	1.0855	1.0678
2103	6.0000	0.8141	0.8009
2104	9.0000	1.2212	1.2013
2105	7.0000	0.9498	0.9343
2106	9.0000	1.2212	1.2013
2107	10.0000	1.3569	1.3348
2108	5.0000	0.6784	0.6674
2109	5.0000	0.6784	0.6674
2110	9.0000	1.2212	1.2013
2111	9.0000	1.2212	1.2013
2112	8.0000	1.0855	1.0678
2113	9.0000	1.2212	1.2013
2114	8.0000	1.0855	1.0678
2115	9.0000	1.2212	1.2013
2116	3.0000	0.4071	0.4004
2117	7.0000	0.9498	0.9343
2118	9.0000	1.2212	1.2013
2119	8.0000	1.0855	1.0678
2120	6.0000	0.8141	0.8009
2121	9.0000	1.2212	1.2013
2122	7.0000	0.9498	0.9343
2123	9.0000	1.2212	1.2013
2124	9.0000	1.2212	1.2013
2125	7.0000	0.9498	0.9343
2126	7.0000	0.9498	0.9343
2127	8.0000	1.0855	1.0678
2128	9.0000	1.2212	1.2013
2129	7.0000	0.9498	0.9343
2130	7.0000	0.9498	0.9343
2131	7.0000	0.9498	0.9343
2132	8.0000	1.0855	1.0678
2133	7.0000	0.9498	0.9343
2134	8.0000	1.0855	1.0678
2135	7.0000	0.9498	0.9343
2136	9.0000	1.2212	1.2013
2137	9.0000	1.2212	1.2013
2138	7.0000	0.9498	0.9343
2139	4.0000	0.5427	0.5339
2140	9.0000	1.2212	1.2013
2141	9.0000	1.2212	1.2013
2142	7.0000	0.9498	0.9343
2143	9.0000	1.2212	1.2013
2144	4.0000	0.5427	0.5339
2145	9.0000	1.2212	1.2013
2146	6.0000	0.8141	0.8009
2147	7.0000	0.9498	0.9343
2148	4.0000	0.5427	0.5339
2149	9.0000	1.2212	1.2013
2150	7.0000	0.9498	0.9343
2151	7.0000	0.9498	0.9343
2152	8.0000	1.0855	1.0678
2153	8.0000	1.0855	1.0678
2154	9.0000	1.2212	1.2013
2155	5.0000	0.6784	0.6674
2156	8.0000	1.0855	1.0678
2157	2.0000	0.2714	0.2670
2158	7.0000	0.9498	0.9343
2159	6.0000	0.8141	0.8009
2160	6.0000	0.8141	0.8009
2161	9.0000	1.2212	1.2013
2162	10.0000	1.3569	1.3348
2163	5.0000	0.6784	0.6674
2164	6.0000	0.8141	0.8009
2165	8.0000	1.0855	1.0678
2166	7.0000	0.9498	0.9343
2167	8.0000	1.0855	1.0678
2168	6.0000	0.8141	0.8009
2169	8.0000	1.0855	1.0678
2170	6.0000	0.8141	0.8009
2171	5.0000	0.6784	0.6674
2172	8.0000	1.0855	1.0678
2173	9.0000	1.2212	1.2013
2174	9.0000	1.2212	1.2013
2175	9.0000	1.2212	1.2013
2176	7.0000	0.9498	0.9343
2177	7.0000	0.9498	0.9343
2178	6.0000	0.8141	0.8009
2179	8.0000	1.0855	1.0678
2180	8.0000	1.0855	1.0678
2181	9.0000	1.2212	1.2013
2182	8.0000	1.0855	1.0678
2183	8.0000	1.0855	1.0678
2184	7.0000	0.9498	0.9343
2185	9.0000	1.2212	1.2013
2186	9.0000	1.2212	1.2013
2187	7.0000	0.9498	0.9343
2188	9.0000	1.2212	1.2013
2189	7.0000	0.9498	0.9343
2190	6.0000	0.8141	0.8009
2191	10.0000	1.3569	1.3348
2192	9.0000	1.2212	1.2013
2193	6.0000	0.8141	0.8009
2194	7.0000	0.9498	0.9343
2195	6.0000	0.8141	0.8009
2196	8.0000	1.0855	1.0678
2197	6.0000	0.8141	0.8009
2198	7.0000	0.9498	0.9343
2199	8.0000	1.0855	1.0678
2200	8.0000	1.0855	1.0678
2201	8.0000	1.0855	1.0678
2202	8.0000	1.0855	1.0678
2203	9.0000	1.2212	1.2013
2204	7.0000	0.9498	0.9343
2205	8.0000	1.0855	1.0678
2206	7.0000	0.9498	0.9343
2207	7.0000	0.9498	0.9343
2208	8.0000	1.0855	1.0678
2209	8.0000	1.0855	1.0678
2210	7.0000	0.9498	0.9343
2211	6.0000	0.8141	0.8009
2212	8.0000	1.0855	1.0678
2213	9.0000	1.2212	1.2013
2214	9.0000	1.2212	1.2013
2215	9.0000	1.2212	1.2013
2216	4.0000	0.5427	0.5339
2217	6.0000	0.8141	0.8009
2218	8.0000	1.0855	1.0678
2219	7.0000	0.9498	0.9343
2220	9.0000	1.2212	1.2013
2221	6.0000	0.8141	0.8009
2222	9.0000	1.2212	1.2013
2223	6.0000	0.8141	0.8009
2224	9.0000	1.2212	1.2013
2225	6.0000	0.8141	0.8009
2226	9.0000	1.2212	1.2013
2227	6.0000	0.8141	0.8009
2228	7.0000	0.9498	0.9343
2229	7.0000	0.9498	0.9343
2230	7.0000	0.9498	0.9343
2231	7.0000	0.9498	0.9343
2232	7.0000	0.9498	0.9343
2233	9.0000	1.2212	1.2013
2234	8.0000	1.0855	1.0678
2235	8.0000	1.0855	1.0678
2236	9.0000	1.2212	1.2013
2237	7.0000	0.9498	0.9343
2238	7.0000	0.9498	0.9343
2239	6.0000	0.8141	0.8009
2240	9.0000	1.2212	1.2013
2241	6.0000	0.8141	0.8009
2242	7.0000	0.9498	0.9343
2243	8.0000	1.0855	1.0678
2244	8.0000	1.0855	1.0678
2245	6.0000	0.8141	0.8009
2246	7.0000	0.9498	0.9343
2247	7.0000	0.9498	0.9343
2248	6.0000	0.8141	0.8009
2249	10.0000	1.3569	1.3348
2250	10.0000	1.3569	1.3348
2251	6.0000	0.8141	0.8009
2252	9.0000	1.2212	1.2013
2253	6.0000	0.8141	0.8009
2254	5.0000	0.6784	0.6674
2255	6.0000	0.8141	0.8009
2256	6.0000	0.8141	0.8009
2257	8.0000	1.0855	1.0678
2258	8.0000	1.0855	1.0678
2259	7.0000	0.9498	0.9343
2260	9.0000	1.2212	1.2013
2261	7.0000	0.9498	0.9343
2262	10.0000	1.3569	1.3348
2263	9.0000	1.2212	1.2013
2264	8.0000	1.0855	1.0678
2265	7.0000	0.9498	0.9343
2266	8.0000	1.0855	1.0678
2267	6.0000	0.8141	0.8009
2268	4.0000	0.5427	0.5339
2269	8.0000	1.0855	1.0678
2270	9.0000	1.2212	1.2013
2271	9.0000	1.2212	1.2013
2272	8.0000	1.0855	1.0678
2273	8.0000	1.0855	1.0678
2274	9.0000	1.2212	1.2013
2275	9.0000	1.2212	1.2013
2276	9.0000	1.2212	1.2013
2277	9.0000	1.2212	1.2013
2278	7.0000	0.9498	0.9343
2279	8.0000	1.0855	1.0678
2280	8.0000	1.0855	1.0678
2281	8.0000	1.0855	1.0678
2282	5.0000	0.6784	0.6674
2283	8.0000	1.0855	1.0678
2284	8.0000	1.0855	1.0678
2285	7.0000	0.9498	0.9343
2286	6.0000	0.8141	0.8009
2287	10.0000	1.3569	1.3348
2288	4.0000	0.5427	0.5339
2289	7.0000	0.9498	0.9343
2290	7.0000	0.9498	0.9343
2291	8.0000	1.0855	1.0678
2292	6.0000	0.8141	0.8009
2293	8.0000	1.0855	1.0678
2294	7.0000	0.9498	0.9343
2295	6.0000	0.8141	0.8009
2296	7.0000	0.9498	0.9343
2297	8.0000	1.0855	1.0678
2298	5.0000	0.6784	0.6674
2299	7.0000	0.9498	0.9343
2300	7.0000	0.9498	0.9343
2301	6.0000	0.8141	0.8009
2302	7.0000	0.9498	0.9343
2303	7.0000	0.9498	0.9343
2304	8.0000	1.0855	1.0678
2305	4.0000	0.5427	0.5339
2306	8.0000	1.0855	1.0678
2307	6.0000	0.8141	0.8009
2308	4.0000	0.5427	0.5339
2309	8.0000	1.0855	1.0678
2310	6.0000	0.8141	0.8009
2311	9.0000	1.2212	1.2013
2312	7.0000	0.9498	0.9343
2313	7.0000	0.9498	0.9343
2314	5.0000	0.6784	0.6674
2315	5.0000	0.6784	0.6674
2316	7.0000	0.9498	0.9343
2317	6.0000	0.8141	0.8009
2318	8.0000	1.0855	1.0678
2319	4.0000	0.5427	0.5339
2320	9.0000	1.2212	1.2013
2321	7.0000	0.9498	0.9343
2322	7.0000	0.9498	0.9343
2323	8.0000	1.0855	1.0678
2324	4.0000	0.5427	0.5339
2325	9.0000	1.2212	1.2013
2326	6.0000	0.8141	0.8009
2327	7.0000	0.9498	0.9343
2328	8.0000	1.0855	1.0678
2329	8.0000	1.0855	1.0678
2330	9.0000	1.2212	1.2013
2331	5.0000	0.6784	0.6674
2332	8.0000	1.0855	1.0678
2333	7.0000	0.9498	0.9343
2334	9.0000	1.2212	1.2013
2335	7.0000	0.9498	0.9343
2336	9.0000	1.2212	1.2013
2337	8.0000	1.0855	1.0678
2338	6.0000	0.8141	0.8009
2339	10.0000	1.3569	1.3348
2340	8.0000	1.0855	1.0678
2341	7.0000	0.9498	0.9343
2342	5.0000	0.6784	0.6674
2343	9.0000	1.2212	1.2013
2344	7.0000	0.9498	0.9343
2345	9.0000	1.2212	1.2013
2346	8.0000	1.0855	1.0678
2347	9.0000	1.2212	1.2013
2348	7.0000	0.9498	0.9343
2349	9.0000	1.2212	1.2013
2350	9.0000	1.2212	1.2013
2351	8.0000	1.0855	1.0678
2352	6.0000	0.8141	0.8009
2353	5.0000	0.6784	0.6674
2354	8.0000	1.0855	1.0678
2355	7.0000	0.9498	0.9343
2356	7.0000	0.9498	0.9343
2357	10.0000	1.3569	1.3348
2358	9.0000	1.2212	1.2013
2359	9.0000	1.2212	1.2013
2360	6.0000	0.8141	0.8009
2361	6.0000	0.8141	0.8009
2362	9.0000	1.2212	1.2013
2363	7.0000	0.9498	0.9343
2364	9.0000	1.2212	1.2013
2365	9.0000	1.2212	1.2013
2366	7.0000	0.9498	0.9343
2367	10.0000	1.3569	1.3348
2368	7.0000	0.9498	0.9343
2369	9.0000	1.2212	1.2013
2370	9.0000	1.2212	1.2013
2371	9.0000	1.2212	1.2013
2372	8.0000	1.0855	1.0678
2373	9.0000	1.2212	1.2013
2374	2.0000	0.2714	0.2670
2375	8.0000	1.0855	1.0678
2376	7.0000	0.9498	0.9343
2377	9.0000	1.2212	1.2013
2378	9.0000	1.2212	1.2013
2379	7.0000	0.9498	0.9343
2380	6.0000	0.8141	0.8009
2381	8.0000	1.0855	1.0678
2382	6.0000	0.8141	0.8009
2383	8.0000	1.0855	1.0678
2384	7.0000	0.9498	0.9343
2385	6.0000	0.8141	0.8009
2386	8.0000	1.0855	1.0678
2387	10.0000	1.3569	1.3348
2388	8.0000	1.0855	1.0678
2389	5.0000	0.6784	0.6674
2390	9.0000	1.2212	1.2013
2391	7.0000	0.9498	0.9343
2392	6.0000	0.8141	0.8009
2393	8.0000	1.0855	1.0678
2394	8.0000	1.0855	1.0678
2395	8.0000	1.0855	1.0678
2396	7.0000	0.9498	0.9343
2397	10.0000	1.3569	1.3348
2398	6.0000	0.8141	0.8009
2399	7.0000	0.9498	0.9343
2400	6.0000	0.8141	0.8009
2401	8.0000	1.0855	1.0678
2402	8.0000	1.0855	1.0678
2403	8.0000	1.0855	1.0678
2404	8.0000	1.0855	1.0678
2405	8.0000	1.0855	1.0678
2406	9.0000	1.2212	1.2013
2407	3.0000	0.4071	0.4004
2408	4.0000	0.5427	0.5339
2409	9.0000	1.2212	1.2013
2410	4.0000	0.5427	0.5339
2411	7.0000	0.9498	0.9343
2412	9.0000	1.2212	1.2013
2413	9.0000	1.2212	1.2013
2414	9.0000	1.2212	1.2013
2415	9.0000	1.2212	1.2013
2416	9.0000	1.2212	1.2013
2417	10.0000	1.3569	1.3348
2418	9.0000	1.2212	1.2013
2419	7.0000	0.9498	0.9343
2420	8.0000	1.0855	1.0678
2421	7.0000	0.9498	0.9343
2422	6.0000	0.8141	0.8009
2423	9.0000	1.2212	1.2013
2424	7.0000	0.9498	0.9343
2425	6.0000	0.8141	0.8009
2426	9.0000	1.2212	1.2013
2427	7.0000	0.9498	0.9343
2428	9.0000	1.2212	1.2013
2429	7.0000	0.9498	0.9343
2430	7.0000	0.9498	0.9343
2431	9.0000	1.2212	1.2013
2432	6.0000	0.8141	0.8009
2433	10.0000	1.3569	1.3348
2434	8.0000	1.0855	1.0678
2435	8.0000	1.0855	1.0678
2436	9.0000	1.2212	1.2013
2437	7.0000	0.9498	0.9343
2438	6.0000	0.8141	0.8009
2439	6.0000	0.8141	0.8009
2440	8.0000	1.0855	1.0678
2441	8.0000	1.0855	1.0678
2442	8.0000	1.0855	1.0678
2443	5.0000	0.6784	0.6674
2444	8.0000	1.0855	1.0678
2445	7.0000	0.9498	0.9343
2446	7.0000	0.9498	0.9343
2447	8.0000	1.0855	1.0678
2448	8.0000	1.0855	1.0678
2449	9.0000	1.2212	1.2013
2450	7.0000	0.9498	0.9343
2451	5.0000	0.6784	0.6674
2452	9.0000	1.2212	1.2013
2453	7.0000	0.9498	0.9343
2454	5.0000	0.6784	0.6674
2455	8.0000	1.0855	1.0678
2456	6.0000	0.8141	0.8009
2457	7.0000	0.9498	0.9343
2458	9.0000	1.2212	1.2013
2459	7.0000	0.9498	0.9343
2460	10.0000	1.3569	1.3348
2461	7.0000	0.9498	0.9343
2462	6.0000	0.8141	0.8009
2463	9.0000	1.2212	1.2013
2464	9.0000	1.2212	1.2013
2465	9.0000	1.2212	1.2013
2466	7.0000	0.9498	0.9343
2467	8.0000	1.0855	1.0678
2468	8.0000	1.0855	1.0678
2469	8.0000	1.0855	1.0678
2470	8.0000	1.0855	1.0678
2471	8.0000	1.0855	1.0678
2472	7.0000	0.9498	0.9343
2473	9.0000	1.2212	1.2013
2474	8.0000	1.0855	1.0678
2475	7.0000	0.9498	0.9343
2476	6.0000	0.8141	0.8009
2477	5.0000	0.6784	0.6674
2478	6.0000	0.8141	0.8009
2479	6.0000	0.8141	0.8009
2480	8.0000	1.0855	1.0678
2481	7.0000	0.9498	0.9343
2482	8.0000	1.0855	1.0678
2483	7.0000	0.9498	0.9343
2484	9.0000	1.2212	1.2013
2485	5.0000	0.6784	0.6674
2486	7.0000	0.9498	0.9343
2487	8.0000	1.0855	1.0678
2488	7.0000	0.9498	0.9343
2489	9.0000	1.2212	1.2013
2490	6.0000	0.8141	0.8009
2491	9.0000	1.2212	1.2013
2492	6.0000	0.8141	0.8009
2493	6.0000	0.8141	0.8009
2494	7.0000	0.9498	0.9343
2495	7.0000	0.9498	0.9343
2496	5.0000	0.6784	0.6674
2497	5.0000	0.6784	0.6674
2498	9.0000	1.2212	1.2013
2499	8.0000	1.0855	1.0678
2500	6.0000	0.8141	0.8009
2501	10.0000	1.3569	1.3348
2502	3.0000	0.4071	0.4004
2503	9.0000	1.2212	1.2013
2504	7.0000	0.9498	0.9343
2505	9.0000	1.2212	1.2013
2506	8.0000	1.0855	1.0678
2507	8.0000	1.0855	1.0678
2508	9.0000	1.2212	1.2013
2509	9.0000	1.2212	1.2013
2510	8.0000	1.0855	1.0678
2511	9.0000	1.2212	1.2013
2512	7.0000	0.9498	0.9343
2513	7.0000	0.9498	0.9343
2514	7.0000	0.9498	0.9343
2515	4.0000	0.5427	0.5339
2516	8.0000	1.0855	1.0678
2517	7.0000	0.9498	0.9343
2518	6.0000	0.8141	0.8009
2519	7.0000	0.9498	0.9343
2520	9.0000	1.2212	1.2013
2521	6.0000	0.8141	0.8009
2522	7.0000	0.9498	0.9343
2523	9.0000	1.2212	1.2013
2524	6.0000	0.8141	0.8009
2525	7.0000	0.9498	0.9343
2526	8.0000	1.0855	1.0678
2527	9.0000	1.2212	1.2013
2528	8.0000	1.0855	1.0678
2529	7.0000	0.9498	0.9343
2530	7.0000	0.9498	0.9343
2531	3.0000	0.4071	0.4004
2532	10.0000	1.3569	1.3348
2533	8.0000	1.0855	1.0678
2534	8.0000	1.0855	1.0678
2535	10.0000	1.3569	1.3348
2536	10.0000	1.3569	1.3348
2537	9.0000	1.2212	1.2013
2538	7.0000	0.9498	0.9343
2539	7.0000	0.9498	0.9343
2540	8.0000	1.0855	1.0678
2541	9.0000	1.2212	1.2013
2542	7.0000	0.9498	0.9343
2543	10.0000	1.3569	1.3348
2544	7.0000	0.9498	0.9343
2545	8.0000	1.0855	1.0678
2546	6.0000	0.8141	0.8009
2547	5.0000	0.6784	0.6674
2548	6.0000	0.8141	0.8009
2549	9.0000	1.2212	1.2013
2550	7.0000	0.9498	0.9343
2551	6.0000	0.8141	0.8009
2552	7.0000	0.9498	0.9343
2553	3.0000	0.4071	0.4004
2554	8.0000	1.0855	1.0678
2555	9.0000	1.2212	1.2013
2556	5.0000	0.6784	0.6674
2557	7.0000	0.9498	0.9343
2558	7.0000	0.9498	0.9343
2559	5.0000	0.6784	0.6674
2560	9.0000	1.2212	1.2013
2561	4.0000	0.5427	0.5339
2562	8.0000	1.0855	1.0678
2563	6.0000	0.8141	0.8009
2564	7.0000	0.9498	0.9343
2565	6.0000	0.8141	0.8009
2566	8.0000	1.0855	1.0678
2567	7.0000	0.9498	0.9343
2568	8.0000	1.0855	1.0678
2569	10.0000	1.3569	1.3348
2570	7.0000	0.9498	0.9343
2571	9.0000	1.2212	1.2013
2572	4.0000	0.5427	0.5339
2573	8.0000	1.0855	1.0678
2574	6.0000	0.8141	0.8009
2575	6.0000	0.8141	0.8009
2576	7.0000	0.9498	0.9343
2577	8.0000	1.0855	1.0678
2578	8.0000	1.0855	1.0678
2579	7.0000	0.9498	0.9343
2580	6.0000	0.8141	0.8009
2581	7.0000	0.9498	0.9343
2582	7.0000	0.9498	0.9343
2583	9.0000	1.2212	1.2013
2584	7.0000	0.9498	0.9343
2585	6.0000	0.8141	0.8009
2586	6.0000	0.8141	0.8009
2587	7.0000	0.9498	0.9343
2588	8.0000	1.0855	1.0678
2589	9.0000	1.2212	1.2013
2590	6.0000	0.8141	0.8009
2591	9.0000	1.2212	1.2013
2592	7.0000	0.9498	0.9343
2593	6.0000	0.8141	0.8009
2594	6.0000	0.8141	0.8009
2595	9.0000	1.2212	1.2013
2596	6.0000	0.8141	0.8009
2597	9.0000	1.2212	1.2013
2598	7.0000	0.9498	0.9343
2599	9.0000	1.2212	1.2013
2600	6.0000	0.8141	0.8009
2601	9.0000	1.2212	1.2013
2602	5.0000	0.6784	0.6674
2603	8.0000	1.0855	1.0678
2604	9.0000	1.2212	1.2013
2605	6.0000	0.8141	0.8009
2606	9.0000	1.2212	1.2013
2607	9.0000	1.2212	1.2013
2608	9.0000	1.2212	1.2013
2609	8.0000	1.0855	1.0678
2610	9.0000	1.2212	1.2013
2611	5.0000	0.6784	0.6674
2612	8.0000	1.0855	1.0678
2613	6.0000	0.8141	0.8009
2614	6.0000	0.8141	0.8009
2615	9.0000	1.2212	1.2013
2616	5.0000	0.6784	0.6674
2617	4.0000	0.5427	0.5339
2618	6.0000	0.8141	0.8009
2619	7.0000	0.9498	0.9343
2620	8.0000	1.0855	1.0678
2621	9.0000	1.2212	1.2013
2622	10.0000	1.3569	1.3348
2623	3.0000	0.4071	0.4004
2624	8.0000	1.0855	1.0678
2625	7.0000	0.9498	0.9343
2626	9.0000	1.2212	1.2013
2627	6.0000	0.8141	0.8009
2628	8.0000	1.0855	1.0678
2629	4.0000	0.5427	0.5339
2630	9.0000	1.2212	1.2013
2631	10.0000	1.3569	1.3348
2632	7.0000	0.9498	0.9343
2633	7.0000	0.9498	0.9343
2634	7.0000	0.9498	0.9343
2635	8.0000	1.0855	1.0678
2636	10.0000	1.3569	1.3348
2637	6.0000	0.8141	0.8009
2638	9.0000	1.2212	1.2013
2639	5.0000	0.6784	0.6674
2640	7.0000	0.9498	0.9343
2641	8.0000	1.0855	1.0678
2642	6.0000	0.8141	0.8009
2643	7.0000	0.9498	0.9343
2644	8.0000	1.0855	1.0678
2645	6.0000	0.8141	0.8009
2646	9.0000	1.2212	1.2013
2647	4.0000	0.5427	0.5339
2648	9.0000	1.2212	1.2013
2649	9.0000	1.2212	1.2013
2650	6.0000	0.8141	0.8009
2651	8.0000	1.0855	1.0678
2652	8.0000	1.0855	1.0678
2653	7.0000	0.9498	0.9343
2654	6.0000	0.8141	0.8009
2655	7.0000	0.9498	0.9343
2656	3.0000	0.4071	0.4004
2657	4.0000	0.5427	0.5339
2658	6.0000	0.8141	0.8009
2659	8.0000	1.0855	1.0678
2660	7.0000	0.9498	0.9343
2661	9.0000	1.2212	1.2013
2662	7.0000	0.9498	0.9343
2663	8.0000	1.0855	1.0678
2664	8.0000	1.0855	1.0678
2665	0.0000	0.0000	0.0000
2666	9.0000	1.2212	1.2013
2667	6.0000	0.8141	0.8009
2668	5.0000	0.6784	0.6674
2669	7.0000	0.9498	0.9343
2670	8.0000	1.0855	1.0678
2671	7.0000	0.9498	0.9343
2672	9.0000	1.2212	1.2013
2673	6.0000	0.8141	0.8009
2674	7.0000	0.9498	0.9343
2675	9.0000	1.2212	1.2013
2676	6.0000	0.8141	0.8009
2677	3.0000	0.4071	0.4004
2678	4.0000	0.5427	0.5339
2679	8.0000	1.0855	1.0678
2680	9.0000	1.2212	1.2013
2681	7.0000	0.9498	0.9343
2682	9.0000	1.2212	1.2013
2683	7.0000	0.9498	0.9343
2684	6.0000	0.8141	0.8009
2685	8.0000	1.0855	1.0678
2686	9.0000	1.2212	1.2013
2687	7.0000	0.9498	0.9343
2688	9.0000	1.2212	1.2013
2689	9.0000	1.2212	1.2013
2690	7.0000	0.9498	0.9343
2691	8.0000	1.0855	1.0678
2692	7.0000	0.9498	0.9343
2693	10.0000	1.3569	1.3348
2694	6.0000	0.8141	0.8009
2695	8.0000	1.0855	1.0678
2696	9.0000	1.2212	1.2013
2697	9.0000	1.2212	1.2013
2698	8.0000	1.0855	1.0678
2699	9.0000	1.2212	1.2013
2700	7.0000	0.9498	0.9343
2701	7.0000	0.9498	0.9343
2702	8.0000	1.0855	1.0678
2703	8.0000	1.0855	1.0678
2704	7.0000	0.9498	0.9343
2705	9.0000	1.2212	1.2013
2706	9.0000	1.2212	1.2013
2707	6.0000	0.8141	0.8009
2708	3.0000	0.4071	0.4004
2709	8.0000	1.0855	1.0678
2710	6.0000	0.8141	0.8009
2711	8.0000	1.0855	1.0678
2712	7.0000	0.9498	0.9343
2713	8.0000	1.0855	1.0678
2714	6.0000	0.8141	0.8009
2715	9.0000	1.2212	1.2013
2716	9.0000	1.2212	1.2013
2717	8.0000	1.0855	1.0678
2718	5.0000	0.6784	0.6674
