Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
2001	4.0000	1.1093	1.0998
2002	4.0000	1.1093	1.0998
2003	4.0000	1.1093	1.0998
2004	4.0000	1.1093	1.0998
2005	4.0000	1.1093	1.0998
2006	3.0000	0.8319	0.8249
2007	4.0000	1.1093	1.0998
2008	3.0000	0.8319	0.8249
2009	3.0000	0.8319	0.8249
2010	3.0000	0.8319	0.8249
2011	4.0000	1.1093	1.0998
2012	4.0000	1.1093	1.0998
2013	4.0000	1.1093	1.0998
2014	4.0000	1.1093	1.0998
2015	4.0000	1.1093	1.0998
2016	3.0000	0.8319	0.8249
2017	4.0000	1.1093	1.0998
2018	4.0000	1.1093	1.0998
2019	2.0000	0.5546	0.5499
2020	4.0000	1.1093	1.0998
2021	4.0000	1.1093	1.0998
2022	4.0000	1.1093	1.0998
2023	4.0000	1.1093	1.0998
2024	4.0000	1.1093	1.0998
2025	4.0000	1.1093	1.0998
2026	4.0000	1.1093	1.0998
2027	4.0000	1.1093	1.0998
2028	4.0000	1.1093	1.0998
2029	4.0000	1.1093	1.0998
2030	4.0000	1.1093	1.0998
2031	4.0000	1.1093	1.0998
2032	4.0000	1.1093	1.0998
2033	3.0000	0.8319	0.8249
2034	4.0000	1.1093	1.0998
2035	2.0000	0.5546	0.5499
2036	3.0000	0.8319	0.8249
2037	4.0000	1.1093	1.0998
2038	3.0000	0.8319	0.8249
2039	4.0000	1.1093	1.0998
2040	4.0000	1.1093	1.0998
2041	4.0000	1.1093	1.0998
2042	2.0000	0.5546	0.5499
2043	3.0000	0.8319	0.8249
2044	3.0000	0.8319	0.8249
2045	4.0000	1.1093	1.0998
2046	4.0000	1.1093	1.0998
2047	3.0000	0.8319	0.8249
2048	4.0000	1.1093	1.0998
2049	4.0000	1.1093	1.0998
2050	4.0000	1.1093	1.0998
2051	3.0000	0.8319	0.8249
2052	4.0000	1.1093	1.0998
2053	4.0000	1.1093	1.0998
2054	4.0000	1.1093	1.0998
2055	3.0000	0.8319	0.8249
2056	4.0000	1.1093	1.0998
2057	4.0000	1.1093	1.0998
2058	4.0000	1.1093	1.0998
2059	4.0000	1.1093	1.0998
2060	3.0000	0.8319	0.8249
2061	4.0000	1.1093	1.0998
2062	4.0000	1.1093	1.0998
2063	3.0000	0.8319	0.8249
2064	4.0000	1.1093	1.0998
2065	2.0000	0.5546	0.5499
2066	4.0000	1.1093	1.0998
2067	4.0000	1.1093	1.0998
2068	4.0000	1.1093	1.0998
2069	2.0000	0.5546	0.5499
2070	4.0000	1.1093	1.0998
2071	4.0000	1.1093	1.0998
2072	4.0000	1.1093	1.0998
2073	4.0000	1.1093	1.0998
2074	4.0000	1.1093	1.0998
2075	4.0000	1.1093	1.0998
2076	3.0000	0.8319	0.8249
2077	3.0000	0.8319	0.8249
2078	4.0000	1.1093	1.0998
2079	4.0000	1.1093	1.0998
2080	3.0000	0.8319	0.8249
2081	4.0000	1.1093	1.0998
2082	3.0000	0.8319	0.8249
2083	3.0000	0.8319	0.8249
2084	4.0000	1.1093	1.0998
2085	4.0000	1.1093	1.0998
2086	4.0000	1.1093	1.0998
2087	4.0000	1.1093	1.0998
2088	3.0000	0.8319	0.8249
2089	4.0000	1.1093	1.0998
2090	3.0000	0.8319	0.8249
2091	3.0000	0.8319	0.8249
2092	4.0000	1.1093	1.0998
2093	4.0000	1.1093	1.0998
2094	3.0000	0.8319	0.8249
2095	3.0000	0.8319	0.8249
2096	3.0000	0.8319	0.8249
2097	3.0000	0.8319	0.8249
2098	4.0000	1.1093	1.0998
2099	4.0000	1.1093	1.0998
2100	4.0000	1.1093	1.0998
2101	4.0000	1.1093	1.0998
2102	3.0000	0.8319	0.8249
2103	4.0000	1.1093	1.0998
2104	3.0000	0.8319	0.8249
2105	2.0000	0.5546	0.5499
2106	4.0000	1.1093	1.0998
2107	4.0000	1.1093	1.0998
2108	4.0000	1.1093	1.0998
2109	4.0000	1.1093	1.0998
2110	4.0000	1.1093	1.0998
2111	3.0000	0.8319	0.8249
2112	4.0000	1.1093	1.0998
2113	4.0000	1.1093	1.0998
2114	2.0000	0.5546	0.5499
2115	3.0000	0.8319	0.8249
2116	4.0000	1.1093	1.0998
2117	4.0000	1.1093	1.0998
2118	4.0000	1.1093	1.0998
2119	3.0000	0.8319	0.8249
2120	4.0000	1.1093	1.0998
2121	1.0000	0.2773	0.2750
2122	3.0000	0.8319	0.8249
2123	4.0000	1.1093	1.0998
2124	1.0000	0.2773	0.2750
2125	4.0000	1.1093	1.0998
2126	3.0000	0.8319	0.8249
2127	4.0000	1.1093	1.0998
2128	4.0000	1.1093	1.0998
2129	3.0000	0.8319	0.8249
2130	4.0000	1.1093	1.0998
2131	4.0000	1.1093	1.0998
2132	4.0000	1.1093	1.0998
2133	3.0000	0.8319	0.8249
2134	4.0000	1.1093	1.0998
2135	4.0000	1.1093	1.0998
2136	4.0000	1.1093	1.0998
2137	3.0000	0.8319	0.8249
2138	4.0000	1.1093	1.0998
2139	4.0000	1.1093	1.0998
2140	4.0000	1.1093	1.0998
2141	2.0000	0.5546	0.5499
2142	4.0000	1.1093	1.0998
2143	3.0000	0.8319	0.8249
2144	4.0000	1.1093	1.0998
2145	3.0000	0.8319	0.8249
2146	4.0000	1.1093	1.0998
2147	4.0000	1.1093	1.0998
2148	4.0000	1.1093	1.0998
2149	3.0000	0.8319	0.8249
2150	2.0000	0.5546	0.5499
2151	4.0000	1.1093	1.0998
2152	2.0000	0.5546	0.5499
2153	4.0000	1.1093	1.0998
2154	4.0000	1.1093	1.0998
2155	4.0000	1.1093	1.0998
2156	2.0000	0.5546	0.5499
2157	4.0000	1.1093	1.0998
2158	4.0000	1.1093	1.0998
2159	4.0000	1.1093	1.0998
2160	3.0000	0.8319	0.8249
2161	3.0000	0.8319	0.8249
2162	3.0000	0.8319	0.8249
2163	4.0000	1.1093	1.0998
2164	4.0000	1.1093	1.0998
2165	4.0000	1.1093	1.0998
2166	3.0000	0.8319	0.8249
2167	3.0000	0.8319	0.8249
2168	2.0000	0.5546	0.5499
2169	4.0000	1.1093	1.0998
2170	4.0000	1.1093	1.0998
2171	4.0000	1.1093	1.0998
2172	4.0000	1.1093	1.0998
2173	4.0000	1.1093	1.0998
2174	4.0000	1.1093	1.0998
2175	4.0000	1.1093	1.0998
2176	3.0000	0.8319	0.8249
2177	4.0000	1.1093	1.0998
2178	4.0000	1.1093	1.0998
2179	4.0000	1.1093	1.0998
2180	3.0000	0.8319	0.8249
2181	4.0000	1.1093	1.0998
2182	4.0000	1.1093	1.0998
2183	3.0000	0.8319	0.8249
2184	4.0000	1.1093	1.0998
2185	4.0000	1.1093	1.0998
2186	4.0000	1.1093	1.0998
2187	3.0000	0.8319	0.8249
2188	4.0000	1.1093	1.0998
2189	3.0000	0.8319	0.8249
2190	4.0000	1.1093	1.0998
2191	4.0000	1.1093	1.0998
2192	3.0000	0.8319	0.8249
2193	4.0000	1.1093	1.0998
2194	4.0000	1.1093	1.0998
2195	4.0000	1.1093	1.0998
2196	4.0000	1.1093	1.0998
2197	4.0000	1.1093	1.0998
2198	4.0000	1.1093	1.0998
2199	4.0000	1.1093	1.0998
2200	3.0000	0.8319	0.8249
2201	3.0000	0.8319	0.8249
2202	4.0000	1.1093	1.0998
2203	4.0000	1.1093	1.0998
2204	4.0000	1.1093	1.0998
2205	4.0000	1.1093	1.0998
2206	4.0000	1.1093	1.0998
2207	4.0000	1.1093	1.0998
2208	2.0000	0.5546	0.5499
2209	4.0000	1.1093	1.0998
2210	4.0000	1.1093	1.0998
2211	3.0000	0.8319	0.8249
2212	3.0000	0.8319	0.8249
2213	3.0000	0.8319	0.8249
2214	3.0000	0.8319	0.8249
2215	2.0000	0.5546	0.5499
2216	4.0000	1.1093	1.0998
2217	3.0000	0.8319	0.8249
2218	4.0000	1.1093	1.0998
2219	3.0000	0.8319	0.8249
2220	3.0000	0.8319	0.8249
2221	4.0000	1.1093	1.0998
2222	3.0000	0.8319	0.8249
2223	4.0000	1.1093	1.0998
2224	4.0000	1.1093	1.0998
2225	4.0000	1.1093	1.0998
2226	3.0000	0.8319	0.8249
2227	4.0000	1.1093	1.0998
2228	3.0000	0.8319	0.8249
2229	4.0000	1.1093	1.0998
2230	4.0000	1.1093	1.0998
2231	4.0000	1.1093	1.0998
2232	4.0000	1.1093	1.0998
2233	4.0000	1.1093	1.0998
2234	4.0000	1.1093	1.0998
2235	4.0000	1.1093	1.0998
2236	4.0000	1.1093	1.0998
2237	4.0000	1.1093	1.0998
2238	4.0000	1.1093	1.0998
2239	4.0000	1.1093	1.0998
2240	4.0000	1.1093	1.0998
2241	4.0000	1.1093	1.0998
2242	4.0000	1.1093	1.0998
2243	3.0000	0.8319	0.8249
2244	3.0000	0.8319	0.8249
2245	4.0000	1.1093	1.0998
2246	3.0000	0.8319	0.8249
2247	3.0000	0.8319	0.8249
2248	3.0000	0.8319	0.8249
2249	4.0000	1.1093	1.0998
2250	1.0000	0.2773	0.2750
2251	3.0000	0.8319	0.8249
2252	4.0000	1.1093	1.0998
2253	4.0000	1.1093	1.0998
2254	4.0000	1.1093	1.0998
2255	3.0000	0.8319	0.8249
2256	4.0000	1.1093	1.0998
2257	3.0000	0.8319	0.8249
2258	2.0000	0.5546	0.5499
2259	3.0000	0.8319	0.8249
2260	4.0000	1.1093	1.0998
2261	3.0000	0.8319	0.8249
2262	4.0000	1.1093	1.0998
2263	4.0000	1.1093	1.0998
2264	4.0000	1.1093	1.0998
2265	4.0000	1.1093	1.0998
2266	3.0000	0.8319	0.8249
2267	3.0000	0.8319	0.8249
2268	4.0000	1.1093	1.0998
2269	4.0000	1.1093	1.0998
2270	2.0000	0.5546	0.5499
2271	4.0000	1.1093	1.0998
2272	4.0000	1.1093	1.0998
2273	4.0000	1.1093	1.0998
2274	3.0000	0.8319	0.8249
2275	4.0000	1.1093	1.0998
2276	2.0000	0.5546	0.5499
2277	1.0000	0.2773	0.2750
2278	3.0000	0.8319	0.8249
2279	3.0000	0.8319	0.8249
2280	4.0000	1.1093	1.0998
2281	4.0000	1.1093	1.0998
2282	4.0000	1.1093	1.0998
2283	4.0000	1.1093	1.0998
2284	4.0000	1.1093	1.0998
2285	4.0000	1.1093	1.0998
2286	4.0000	1.1093	1.0998
2287	3.0000	0.8319	0.8249
2288	4.0000	1.1093	1.0998
2289	4.0000	1.1093	1.0998
2290	4.0000	1.1093	1.0998
2291	4.0000	1.1093	1.0998
2292	3.0000	0.8319	0.8249
2293	4.0000	1.1093	1.0998
2294	3.0000	0.8319	0.8249
2295	4.0000	1.1093	1.0998
2296	4.0000	1.1093	1.0998
2297	4.0000	1.1093	1.0998
2298	4.0000	1.1093	1.0998
2299	3.0000	0.8319	0.8249
2300	4.0000	1.1093	1.0998
2301	4.0000	1.1093	1.0998
2302	4.0000	1.1093	1.0998
2303	4.0000	1.1093	1.0998
2304	2.0000	0.5546	0.5499
2305	3.0000	0.8319	0.8249
2306	4.0000	1.1093	1.0998
2307	4.0000	1.1093	1.0998
2308	4.0000	1.1093	1.0998
2309	4.0000	1.1093	1.0998
2310	3.0000	0.8319	0.8249
2311	2.0000	0.5546	0.5499
2312	4.0000	1.1093	1.0998
2313	4.0000	1.1093	1.0998
2314	3.0000	0.8319	0.8249
2315	4.0000	1.1093	1.0998
2316	4.0000	1.1093	1.0998
2317	4.0000	1.1093	1.0998
2318	3.0000	0.8319	0.8249
2319	4.0000	1.1093	1.0998
2320	4.0000	1.1093	1.0998
2321	4.0000	1.1093	1.0998
2322	3.0000	0.8319	0.8249
2323	3.0000	0.8319	0.8249
2324	3.0000	0.8319	0.8249
2325	2.0000	0.5546	0.5499
2326	4.0000	1.1093	1.0998
2327	3.0000	0.8319	0.8249
2328	2.0000	0.5546	0.5499
2329	4.0000	1.1093	1.0998
2330	4.0000	1.1093	1.0998
2331	3.0000	0.8319	0.8249
2332	3.0000	0.8319	0.8249
2333	4.0000	1.1093	1.0998
2334	2.0000	0.5546	0.5499
2335	4.0000	1.1093	1.0998
2336	4.0000	1.1093	1.0998
2337	3.0000	0.8319	0.8249
2338	4.0000	1.1093	1.0998
2339	3.0000	0.8319	0.8249
2340	2.0000	0.5546	0.5499
2341	3.0000	0.8319	0.8249
2342	4.0000	1.1093	1.0998
2343	4.0000	1.1093	1.0998
2344	4.0000	1.1093	1.0998
2345	4.0000	1.1093	1.0998
2346	4.0000	1.1093	1.0998
2347	4.0000	1.1093	1.0998
2348	4.0000	1.1093	1.0998
2349	4.0000	1.1093	1.0998
2350	3.0000	0.8319	0.8249
2351	3.0000	0.8319	0.8249
2352	4.0000	1.1093	1.0998
2353	4.0000	1.1093	1.0998
2354	4.0000	1.1093	1.0998
2355	4.0000	1.1093	1.0998
2356	4.0000	1.1093	1.0998
2357	4.0000	1.1093	1.0998
2358	3.0000	0.8319	0.8249
2359	3.0000	0.8319	0.8249
2360	3.0000	0.8319	0.8249
2361	4.0000	1.1093	1.0998
2362	4.0000	1.1093	1.0998
2363	2.0000	0.5546	0.5499
2364	2.0000	0.5546	0.5499
2365	4.0000	1.1093	1.0998
2366	4.0000	1.1093	1.0998
2367	3.0000	0.8319	0.8249
2368	4.0000	1.1093	1.0998
2369	4.0000	1.1093	1.0998
2370	3.0000	0.8319	0.8249
2371	4.0000	1.1093	1.0998
2372	2.0000	0.5546	0.5499
2373	1.0000	0.2773	0.2750
2374	4.0000	1.1093	1.0998
2375	4.0000	1.1093	1.0998
2376	4.0000	1.1093	1.0998
2377	4.0000	1.1093	1.0998
2378	2.0000	0.5546	0.5499
2379	4.0000	1.1093	1.0998
2380	4.0000	1.1093	1.0998
2381	4.0000	1.1093	1.0998
2382	3.0000	0.8319	0.8249
2383	4.0000	1.1093	1.0998
2384	4.0000	1.1093	1.0998
2385	3.0000	0.8319	0.8249
2386	2.0000	0.5546	0.5499
2387	4.0000	1.1093	1.0998
2388	4.0000	1.1093	1.0998
2389	3.0000	0.8319	0.8249
2390	4.0000	1.1093	1.0998
2391	3.0000	0.8319	0.8249
2392	4.0000	1.1093	1.0998
2393	3.0000	0.8319	0.8249
2394	4.0000	1.1093	1.0998
2395	4.0000	1.1093	1.0998
2396	4.0000	1.1093	1.0998
2397	3.0000	0.8319	0.8249
2398	3.0000	0.8319	0.8249
2399	4.0000	1.1093	1.0998
2400	4.0000	1.1093	1.0998
2401	4.0000	1.1093	1.0998
2402	3.0000	0.8319	0.8249
2403	4.0000	1.1093	1.0998
2404	4.0000	1.1093	1.0998
2405	4.0000	1.1093	1.0998
2406	2.0000	0.5546	0.5499
2407	4.0000	1.1093	1.0998
2408	4.0000	1.1093	1.0998
2409	3.0000	0.8319	0.8249
2410	4.0000	1.1093	1.0998
2411	4.0000	1.1093	1.0998
2412	1.0000	0.2773	0.2750
2413	4.0000	1.1093	1.0998
2414	4.0000	1.1093	1.0998
2415	4.0000	1.1093	1.0998
2416	4.0000	1.1093	1.0998
2417	4.0000	1.1093	1.0998
2418	4.0000	1.1093	1.0998
2419	3.0000	0.8319	0.8249
2420	4.0000	1.1093	1.0998
2421	4.0000	1.1093	1.0998
2422	3.0000	0.8319	0.8249
2423	3.0000	0.8319	0.8249
2424	4.0000	1.1093	1.0998
2425	3.0000	0.8319	0.8249
2426	4.0000	1.1093	1.0998
2427	4.0000	1.1093	1.0998
2428	4.0000	1.1093	1.0998
2429	4.0000	1.1093	1.0998
2430	4.0000	1.1093	1.0998
2431	4.0000	1.1093	1.0998
2432	4.0000	1.1093	1.0998
2433	4.0000	1.1093	1.0998
2434	3.0000	0.8319	0.8249
2435	4.0000	1.1093	1.0998
2436	3.0000	0.8319	0.8249
2437	3.0000	0.8319	0.8249
2438	4.0000	1.1093	1.0998
2439	4.0000	1.1093	1.0998
2440	2.0000	0.5546	0.5499
2441	4.0000	1.1093	1.0998
2442	3.0000	0.8319	0.8249
2443	4.0000	1.1093	1.0998
2444	3.0000	0.8319	0.8249
2445	4.0000	1.1093	1.0998
2446	2.0000	0.5546	0.5499
2447	2.0000	0.5546	0.5499
2448	4.0000	1.1093	1.0998
2449	4.0000	1.1093	1.0998
2450	4.0000	1.1093	1.0998
2451	4.0000	1.1093	1.0998
2452	3.0000	0.8319	0.8249
2453	3.0000	0.8319	0.8249
2454	4.0000	1.1093	1.0998
2455	4.0000	1.1093	1.0998
2456	3.0000	0.8319	0.8249
2457	4.0000	1.1093	1.0998
2458	4.0000	1.1093	1.0998
2459	3.0000	0.8319	0.8249
2460	4.0000	1.1093	1.0998
2461	2.0000	0.5546	0.5499
2462	3.0000	0.8319	0.8249
2463	4.0000	1.1093	1.0998
2464	4.0000	1.1093	1.0998
2465	3.0000	0.8319	0.8249
2466	3.0000	0.8319	0.8249
2467	4.0000	1.1093	1.0998
2468	4.0000	1.1093	1.0998
2469	4.0000	1.1093	1.0998
2470	4.0000	1.1093	1.0998
2471	3.0000	0.8319	0.8249
2472	3.0000	0.8319	0.8249
2473	4.0000	1.1093	1.0998
2474	4.0000	1.1093	1.0998
2475	4.0000	1.1093	1.0998
2476	4.0000	1.1093	1.0998
2477	4.0000	1.1093	1.0998
2478	4.0000	1.1093	1.0998
2479	3.0000	0.8319	0.8249
2480	3.0000	0.8319	0.8249
2481	4.0000	1.1093	1.0998
2482	4.0000	1.1093	1.0998
2483	4.0000	1.1093	1.0998
2484	2.0000	0.5546	0.5499
2485	3.0000	0.8319	0.8249
2486	4.0000	1.1093	1.0998
2487	3.0000	0.8319	0.8249
2488	3.0000	0.8319	0.8249
2489	4.0000	1.1093	1.0998
2490	4.0000	1.1093	1.0998
2491	2.0000	0.5546	0.5499
2492	3.0000	0.8319	0.8249
2493	4.0000	1.1093	1.0998
2494	3.0000	0.8319	0.8249
2495	4.0000	1.1093	1.0998
2496	4.0000	1.1093	1.0998
2497	4.0000	1.1093	1.0998
2498	3.0000	0.8319	0.8249
2499	4.0000	1.1093	1.0998
2500	4.0000	1.1093	1.0998
2501	3.0000	0.8319	0.8249
2502	4.0000	1.1093	1.0998
2503	4.0000	1.1093	1.0998
2504	3.0000	0.8319	0.8249
2505	2.0000	0.5546	0.5499
2506	2.0000	0.5546	0.5499
2507	4.0000	1.1093	1.0998
2508	4.0000	1.1093	1.0998
2509	4.0000	1.1093	1.0998
2510	4.0000	1.1093	1.0998
2511	1.0000	0.2773	0.2750
2512	4.0000	1.1093	1.0998
2513	4.0000	1.1093	1.0998
2514	4.0000	1.1093	1.0998
2515	3.0000	0.8319	0.8249
2516	4.0000	1.1093	1.0998
2517	4.0000	1.1093	1.0998
2518	4.0000	1.1093	1.0998
2519	4.0000	1.1093	1.0998
2520	3.0000	0.8319	0.8249
2521	4.0000	1.1093	1.0998
2522	4.0000	1.1093	1.0998
2523	4.0000	1.1093	1.0998
2524	4.0000	1.1093	1.0998
2525	3.0000	0.8319	0.8249
2526	4.0000	1.1093	1.0998
2527	2.0000	0.5546	0.5499
2528	4.0000	1.1093	1.0998
2529	4.0000	1.1093	1.0998
2530	4.0000	1.1093	1.0998
2531	4.0000	1.1093	1.0998
2532	4.0000	1.1093	1.0998
2533	4.0000	1.1093	1.0998
2534	3.0000	0.8319	0.8249
2535	4.0000	1.1093	1.0998
2536	3.0000	0.8319	0.8249
2537	4.0000	1.1093	1.0998
2538	3.0000	0.8319	0.8249
2539	4.0000	1.1093	1.0998
2540	4.0000	1.1093	1.0998
2541	4.0000	1.1093	1.0998
2542	3.0000	0.8319	0.8249
2543	4.0000	1.1093	1.0998
2544	4.0000	1.1093	1.0998
2545	3.0000	0.8319	0.8249
2546	3.0000	0.8319	0.8249
2547	4.0000	1.1093	1.0998
2548	3.0000	0.8319	0.8249
2549	4.0000	1.1093	1.0998
2550	4.0000	1.1093	1.0998
2551	4.0000	1.1093	1.0998
2552	3.0000	0.8319	0.8249
2553	4.0000	1.1093	1.0998
2554	3.0000	0.8319	0.8249
2555	3.0000	0.8319	0.8249
2556	4.0000	1.1093	1.0998
2557	4.0000	1.1093	1.0998
2558	4.0000	1.1093	1.0998
2559	3.0000	0.8319	0.8249
2560	3.0000	0.8319	0.8249
2561	4.0000	1.1093	1.0998
2562	3.0000	0.8319	0.8249
2563	4.0000	1.1093	1.0998
2564	4.0000	1.1093	1.0998
2565	4.0000	1.1093	1.0998
2566	4.0000	1.1093	1.0998
2567	3.0000	0.8319	0.8249
2568	4.0000	1.1093	1.0998
2569	2.0000	0.5546	0.5499
2570	4.0000	1.1093	1.0998
2571	4.0000	1.1093	1.0998
2572	4.0000	1.1093	1.0998
2573	4.0000	1.1093	1.0998
2574	4.0000	1.1093	1.0998
2575	4.0000	1.1093	1.0998
2576	4.0000	1.1093	1.0998
2577	3.0000	0.8319	0.8249
2578	3.0000	0.8319	0.8249
2579	4.0000	1.1093	1.0998
2580	3.0000	0.8319	0.8249
2581	4.0000	1.1093	1.0998
2582	4.0000	1.1093	1.0998
2583	2.0000	0.5546	0.5499
2584	4.0000	1.1093	1.0998
2585	3.0000	0.8319	0.8249
2586	4.0000	1.1093	1.0998
2587	4.0000	1.1093	1.0998
2588	4.0000	1.1093	1.0998
2589	3.0000	0.8319	0.8249
2590	4.0000	1.1093	1.0998
2591	4.0000	1.1093	1.0998
2592	4.0000	1.1093	1.0998
2593	3.0000	0.8319	0.8249
2594	3.0000	0.8319	0.8249
2595	4.0000	1.1093	1.0998
2596	3.0000	0.8319	0.8249
2597	4.0000	1.1093	1.0998
2598	4.0000	1.1093	1.0998
2599	4.0000	1.1093	1.0998
2600	4.0000	1.1093	1.0998
2601	4.0000	1.1093	1.0998
2602	4.0000	1.1093	1.0998
2603	4.0000	1.1093	1.0998
2604	4.0000	1.1093	1.0998
2605	3.0000	0.8319	0.8249
2606	2.0000	0.5546	0.5499
2607	3.0000	0.8319	0.8249
2608	2.0000	0.5546	0.5499
2609	4.0000	1.1093	1.0998
2610	4.0000	1.1093	1.0998
2611	4.0000	1.1093	1.0998
2612	4.0000	1.1093	1.0998
2613	3.0000	0.8319	0.8249
2614	4.0000	1.1093	1.0998
2615	4.0000	1.1093	1.0998
2616	4.0000	1.1093	1.0998
2617	3.0000	0.8319	0.8249
2618	4.0000	1.1093	1.0998
2619	3.0000	0.8319	0.8249
2620	4.0000	1.1093	1.0998
2621	4.0000	1.1093	1.0998
2622	4.0000	1.1093	1.0998
2623	3.0000	0.8319	0.8249
2624	4.0000	1.1093	1.0998
2625	3.0000	0.8319	0.8249
2626	3.0000	0.8319	0.8249
2627	4.0000	1.1093	1.0998
2628	3.0000	0.8319	0.8249
2629	4.0000	1.1093	1.0998
2630	3.0000	0.8319	0.8249
2631	3.0000	0.8319	0.8249
2632	4.0000	1.1093	1.0998
2633	4.0000	1.1093	1.0998
2634	4.0000	1.1093	1.0998
2635	3.0000	0.8319	0.8249
2636	4.0000	1.1093	1.0998
2637	4.0000	1.1093	1.0998
2638	4.0000	1.1093	1.0998
2639	4.0000	1.1093	1.0998
2640	2.0000	0.5546	0.5499
2641	4.0000	1.1093	1.0998
2642	4.0000	1.1093	1.0998
2643	4.0000	1.1093	1.0998
2644	4.0000	1.1093	1.0998
2645	4.0000	1.1093	1.0998
2646	4.0000	1.1093	1.0998
2647	4.0000	1.1093	1.0998
2648	4.0000	1.1093	1.0998
2649	3.0000	0.8319	0.8249
2650	4.0000	1.1093	1.0998
2651	4.0000	1.1093	1.0998
2652	3.0000	0.8319	0.8249
2653	3.0000	0.8319	0.8249
2654	4.0000	1.1093	1.0998
2655	4.0000	1.1093	1.0998
2656	4.0000	1.1093	1.0998
2657	4.0000	1.1093	1.0998
2658	3.0000	0.8319	0.8249
2659	4.0000	1.1093	1.0998
2660	4.0000	1.1093	1.0998
2661	3.0000	0.8319	0.8249
2662	3.0000	0.8319	0.8249
2663	3.0000	0.8319	0.8249
2664	4.0000	1.1093	1.0998
2665	4.0000	1.1093	1.0998
2666	4.0000	1.1093	1.0998
2667	4.0000	1.1093	1.0998
2668	4.0000	1.1093	1.0998
2669	4.0000	1.1093	1.0998
2670	3.0000	0.8319	0.8249
2671	3.0000	0.8319	0.8249
2672	4.0000	1.1093	1.0998
2673	3.0000	0.8319	0.8249
2674	3.0000	0.8319	0.8249
2675	4.0000	1.1093	1.0998
2676	4.0000	1.1093	1.0998
2677	4.0000	1.1093	1.0998
2678	4.0000	1.1093	1.0998
2679	4.0000	1.1093	1.0998
2680	4.0000	1.1093	1.0998
2681	3.0000	0.8319	0.8249
2682	2.0000	0.5546	0.5499
2683	3.0000	0.8319	0.8249
2684	4.0000	1.1093	1.0998
2685	4.0000	1.1093	1.0998
2686	3.0000	0.8319	0.8249
2687	4.0000	1.1093	1.0998
2688	4.0000	1.1093	1.0998
2689	2.0000	0.5546	0.5499
2690	4.0000	1.1093	1.0998
2691	2.0000	0.5546	0.5499
2692	4.0000	1.1093	1.0998
2693	2.0000	0.5546	0.5499
2694	4.0000	1.1093	1.0998
2695	3.0000	0.8319	0.8249
2696	4.0000	1.1093	1.0998
2697	3.0000	0.8319	0.8249
2698	4.0000	1.1093	1.0998
2699	4.0000	1.1093	1.0998
2700	4.0000	1.1093	1.0998
2701	3.0000	0.8319	0.8249
2702	4.0000	1.1093	1.0998
2703	4.0000	1.1093	1.0998
2704	4.0000	1.1093	1.0998
2705	4.0000	1.1093	1.0998
2706	4.0000	1.1093	1.0998
2707	4.0000	1.1093	1.0998
2708	4.0000	1.1093	1.0998
2709	3.0000	0.8319	0.8249
2710	4.0000	1.1093	1.0998
2711	3.0000	0.8319	0.8249
2712	4.0000	1.1093	1.0998
2713	3.0000	0.8319	0.8249
2714	4.0000	1.1093	1.0998
2715	4.0000	1.1093	1.0998
2716	2.0000	0.5546	0.5499
2717	4.0000	1.1093	1.0998
2718	4.0000	1.1093	1.0998
2719	1.0000	0.2773	0.2750
2720	4.0000	1.1093	1.0998
2721	4.0000	1.1093	1.0998
2722	3.0000	0.8319	0.8249
2723	3.0000	0.8319	0.8249
2724	4.0000	1.1093	1.0998
2725	4.0000	1.1093	1.0998
2726	4.0000	1.1093	1.0998
2727	3.0000	0.8319	0.8249
2728	4.0000	1.1093	1.0998
2729	4.0000	1.1093	1.0998
2730	4.0000	1.1093	1.0998
2731	3.0000	0.8319	0.8249
2732	4.0000	1.1093	1.0998
2733	3.0000	0.8319	0.8249
2734	3.0000	0.8319	0.8249
2735	4.0000	1.1093	1.0998
2736	4.0000	1.1093	1.0998
2737	3.0000	0.8319	0.8249
2738	4.0000	1.1093	1.0998
2739	4.0000	1.1093	1.0998
2740	4.0000	1.1093	1.0998
2741	3.0000	0.8319	0.8249
2742	4.0000	1.1093	1.0998
2743	4.0000	1.1093	1.0998
2744	4.0000	1.1093	1.0998
2745	4.0000	1.1093	1.0998
2746	4.0000	1.1093	1.0998
2747	3.0000	0.8319	0.8249
2748	4.0000	1.1093	1.0998
2749	4.0000	1.1093	1.0998
2750	3.0000	0.8319	0.8249
2751	3.0000	0.8319	0.8249
2752	4.0000	1.1093	1.0998
2753	4.0000	1.1093	1.0998
2754	2.0000	0.5546	0.5499
2755	4.0000	1.1093	1.0998
2756	4.0000	1.1093	1.0998
2757	4.0000	1.1093	1.0998
2758	4.0000	1.1093	1.0998
2759	4.0000	1.1093	1.0998
2760	2.0000	0.5546	0.5499
2761	4.0000	1.1093	1.0998
2762	4.0000	1.1093	1.0998
2763	4.0000	1.1093	1.0998
2764	4.0000	1.1093	1.0998
2765	4.0000	1.1093	1.0998
2766	3.0000	0.8319	0.8249
2767	4.0000	1.1093	1.0998
2768	4.0000	1.1093	1.0998
2769	4.0000	1.1093	1.0998
2770	4.0000	1.1093	1.0998
2771	1.0000	0.2773	0.2750
2772	3.0000	0.8319	0.8249
2773	1.0000	0.2773	0.2750
2774	4.0000	1.1093	1.0998
2775	4.0000	1.1093	1.0998
2776	4.0000	1.1093	1.0998
