Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2659	4.5000	0.9579	0.9611
2660	3.5000	0.7450	0.7475
2661	3.5000	0.7450	0.7475
2662	4.5000	0.9579	0.9611
2663	4.5000	0.9579	0.9611
2664	4.5000	0.9579	0.9611
2665	2.5000	0.5321	0.5340
2666	4.5000	0.9579	0.9611
2667	4.5000	0.9579	0.9611
2668	4.5000	0.9579	0.9611
2669	4.5000	0.9579	0.9611
2670	4.5000	0.9579	0.9611
2671	3.5000	0.7450	0.7475
2672	4.5000	0.9579	0.9611
2673	4.5000	0.9579	0.9611
2674	4.5000	0.9579	0.9611
2675	4.5000	0.9579	0.9611
2676	4.5000	0.9579	0.9611
2677	3.5000	0.7450	0.7475
2678	3.5000	0.7450	0.7475
2679	4.5000	0.9579	0.9611
2680	4.5000	0.9579	0.9611
2681	4.5000	0.9579	0.9611
2682	4.5000	0.9579	0.9611
2683	4.5000	0.9579	0.9611
2684	4.5000	0.9579	0.9611
2685	3.5000	0.7450	0.7475
2686	4.5000	0.9579	0.9611
2687	4.5000	0.9579	0.9611
2688	4.5000	0.9579	0.9611
2689	4.5000	0.9579	0.9611
2690	3.5000	0.7450	0.7475
2691	4.5000	0.9579	0.9611
2692	3.5000	0.7450	0.7475
2693	4.5000	0.9579	0.9611
2694	4.5000	0.9579	0.9611
2695	4.5000	0.9579	0.9611
2696	3.5000	0.7450	0.7475
2697	4.5000	0.9579	0.9611
2698	3.5000	0.7450	0.7475
2699	4.5000	0.9579	0.9611
2700	4.5000	0.9579	0.9611
2701	4.5000	0.9579	0.9611
2702	4.5000	0.9579	0.9611
2703	4.5000	0.9579	0.9611
2704	4.5000	0.9579	0.9611
2705	4.5000	0.9579	0.9611
2706	4.5000	0.9579	0.9611
2707	4.5000	0.9579	0.9611
2708	3.5000	0.7450	0.7475
2709	4.5000	0.9579	0.9611
2710	4.5000	0.9579	0.9611
2711	4.5000	0.9579	0.9611
2712	1.5000	0.3193	0.3204
2713	2.5000	0.5321	0.5340
2714	4.5000	0.9579	0.9611
2715	4.5000	0.9579	0.9611
2716	4.5000	0.9579	0.9611
2717	3.5000	0.7450	0.7475
2718	2.5000	0.5321	0.5340
2719	4.5000	0.9579	0.9611
2720	4.5000	0.9579	0.9611
2721	4.5000	0.9579	0.9611
2722	4.5000	0.9579	0.9611
2723	4.5000	0.9579	0.9611
2724	4.5000	0.9579	0.9611
2725	4.5000	0.9579	0.9611
2726	4.5000	0.9579	0.9611
2727	4.5000	0.9579	0.9611
2728	1.5000	0.3193	0.3204
2729	4.5000	0.9579	0.9611
2730	4.5000	0.9579	0.9611
2731	4.5000	0.9579	0.9611
2732	4.5000	0.9579	0.9611
2733	3.5000	0.7450	0.7475
2734	4.5000	0.9579	0.9611
2735	4.5000	0.9579	0.9611
2736	2.5000	0.5321	0.5340
2737	4.5000	0.9579	0.9611
2738	4.5000	0.9579	0.9611
2739	4.5000	0.9579	0.9611
2740	4.5000	0.9579	0.9611
2741	4.5000	0.9579	0.9611
2742	3.5000	0.7450	0.7475
2743	2.5000	0.5321	0.5340
2744	4.5000	0.9579	0.9611
2745	3.5000	0.7450	0.7475
2746	2.5000	0.5321	0.5340
2747	4.5000	0.9579	0.9611
2748	3.5000	0.7450	0.7475
2749	4.5000	0.9579	0.9611
2750	4.5000	0.9579	0.9611
2751	3.5000	0.7450	0.7475
2752	4.5000	0.9579	0.9611
2753	4.5000	0.9579	0.9611
2754	4.5000	0.9579	0.9611
2755	4.5000	0.9579	0.9611
2756	4.5000	0.9579	0.9611
2757	3.5000	0.7450	0.7475
2758	3.5000	0.7450	0.7475
2759	4.5000	0.9579	0.9611
2760	3.5000	0.7450	0.7475
2761	4.5000	0.9579	0.9611
2762	4.5000	0.9579	0.9611
2763	4.5000	0.9579	0.9611
2764	4.5000	0.9579	0.9611
2765	4.5000	0.9579	0.9611
2766	4.5000	0.9579	0.9611
2767	4.5000	0.9579	0.9611
2768	4.5000	0.9579	0.9611
2769	4.5000	0.9579	0.9611
2770	4.5000	0.9579	0.9611
2771	4.5000	0.9579	0.9611
2772	4.5000	0.9579	0.9611
2773	4.5000	0.9579	0.9611
2774	4.5000	0.9579	0.9611
2775	3.5000	0.7450	0.7475
2776	3.5000	0.7450	0.7475
2777	4.5000	0.9579	0.9611
2778	4.5000	0.9579	0.9611
2779	4.5000	0.9579	0.9611
2780	4.5000	0.9579	0.9611
2781	4.5000	0.9579	0.9611
2782	4.5000	0.9579	0.9611
2783	4.5000	0.9579	0.9611
2784	4.5000	0.9579	0.9611
2785	4.5000	0.9579	0.9611
2786	4.5000	0.9579	0.9611
2787	3.5000	0.7450	0.7475
2788	4.5000	0.9579	0.9611
2789	4.5000	0.9579	0.9611
2790	4.5000	0.9579	0.9611
2791	3.5000	0.7450	0.7475
2792	4.5000	0.9579	0.9611
2793	3.5000	0.7450	0.7475
2794	3.5000	0.7450	0.7475
2795	4.5000	0.9579	0.9611
2796	3.5000	0.7450	0.7475
2797	4.5000	0.9579	0.9611
2798	3.5000	0.7450	0.7475
2799	4.5000	0.9579	0.9611
2800	4.5000	0.9579	0.9611
2801	4.5000	0.9579	0.9611
2802	3.5000	0.7450	0.7475
2803	4.5000	0.9579	0.9611
2804	4.5000	0.9579	0.9611
2805	3.5000	0.7450	0.7475
2806	4.5000	0.9579	0.9611
2807	3.5000	0.7450	0.7475
2808	4.5000	0.9579	0.9611
2809	4.5000	0.9579	0.9611
2810	4.5000	0.9579	0.9611
2811	2.5000	0.5321	0.5340
2812	3.5000	0.7450	0.7475
2813	4.5000	0.9579	0.9611
2814	4.5000	0.9579	0.9611
2815	2.5000	0.5321	0.5340
2816	4.5000	0.9579	0.9611
2817	4.5000	0.9579	0.9611
2818	4.5000	0.9579	0.9611
2819	3.5000	0.7450	0.7475
2820	4.5000	0.9579	0.9611
2821	4.5000	0.9579	0.9611
2822	4.5000	0.9579	0.9611
2823	4.5000	0.9579	0.9611
2824	3.5000	0.7450	0.7475
2825	4.5000	0.9579	0.9611
2826	4.5000	0.9579	0.9611
2827	4.5000	0.9579	0.9611
2828	3.5000	0.7450	0.7475
2829	3.5000	0.7450	0.7475
2830	4.5000	0.9579	0.9611
2831	3.5000	0.7450	0.7475
2832	4.5000	0.9579	0.9611
2833	2.5000	0.5321	0.5340
2834	4.5000	0.9579	0.9611
2835	4.5000	0.9579	0.9611
2836	3.5000	0.7450	0.7475
2837	4.5000	0.9579	0.9611
2838	3.5000	0.7450	0.7475
2839	4.5000	0.9579	0.9611
2840	4.5000	0.9579	0.9611
2841	3.5000	0.7450	0.7475
2842	4.5000	0.9579	0.9611
2843	4.5000	0.9579	0.9611
2844	4.5000	0.9579	0.9611
2845	3.5000	0.7450	0.7475
2846	4.5000	0.9579	0.9611
2847	2.5000	0.5321	0.5340
2848	4.5000	0.9579	0.9611
2849	4.5000	0.9579	0.9611
2850	4.5000	0.9579	0.9611
2851	3.5000	0.7450	0.7475
2852	4.5000	0.9579	0.9611
2853	3.5000	0.7450	0.7475
2854	4.5000	0.9579	0.9611
2855	4.5000	0.9579	0.9611
2856	4.5000	0.9579	0.9611
2857	4.5000	0.9579	0.9611
2858	4.5000	0.9579	0.9611
2859	4.5000	0.9579	0.9611
2860	4.5000	0.9579	0.9611
2861	3.5000	0.7450	0.7475
2862	4.5000	0.9579	0.9611
2863	3.5000	0.7450	0.7475
2864	4.5000	0.9579	0.9611
2865	4.5000	0.9579	0.9611
2866	3.5000	0.7450	0.7475
2867	4.5000	0.9579	0.9611
2868	4.5000	0.9579	0.9611
2869	4.5000	0.9579	0.9611
2870	2.5000	0.5321	0.5340
2871	4.5000	0.9579	0.9611
2872	4.5000	0.9579	0.9611
2873	4.5000	0.9579	0.9611
2874	3.5000	0.7450	0.7475
2875	4.5000	0.9579	0.9611
2876	3.5000	0.7450	0.7475
2877	3.5000	0.7450	0.7475
2878	4.5000	0.9579	0.9611
2879	4.5000	0.9579	0.9611
2880	4.5000	0.9579	0.9611
2881	2.5000	0.5321	0.5340
2882	4.5000	0.9579	0.9611
2883	3.5000	0.7450	0.7475
2884	4.5000	0.9579	0.9611
2885	4.5000	0.9579	0.9611
2886	4.5000	0.9579	0.9611
2887	4.5000	0.9579	0.9611
2888	4.5000	0.9579	0.9611
2889	3.5000	0.7450	0.7475
2890	4.5000	0.9579	0.9611
2891	4.5000	0.9579	0.9611
2892	4.5000	0.9579	0.9611
2893	4.5000	0.9579	0.9611
2894	4.5000	0.9579	0.9611
2895	4.5000	0.9579	0.9611
2896	4.5000	0.9579	0.9611
2897	4.5000	0.9579	0.9611
2898	4.5000	0.9579	0.9611
2899	4.5000	0.9579	0.9611
2900	4.5000	0.9579	0.9611
2901	2.5000	0.5321	0.5340
2902	4.5000	0.9579	0.9611
2903	4.5000	0.9579	0.9611
2904	4.5000	0.9579	0.9611
2905	4.5000	0.9579	0.9611
2906	4.5000	0.9579	0.9611
2907	4.5000	0.9579	0.9611
2908	4.5000	0.9579	0.9611
2909	4.5000	0.9579	0.9611
2910	4.5000	0.9579	0.9611
2911	4.5000	0.9579	0.9611
2912	4.5000	0.9579	0.9611
2913	4.5000	0.9579	0.9611
2914	3.5000	0.7450	0.7475
2915	4.5000	0.9579	0.9611
2916	4.5000	0.9579	0.9611
2917	2.5000	0.5321	0.5340
2918	3.5000	0.7450	0.7475
2919	4.5000	0.9579	0.9611
2920	4.5000	0.9579	0.9611
2921	4.5000	0.9579	0.9611
2922	4.5000	0.9579	0.9611
2923	4.5000	0.9579	0.9611
2924	4.5000	0.9579	0.9611
2925	4.5000	0.9579	0.9611
2926	4.5000	0.9579	0.9611
2927	4.5000	0.9579	0.9611
2928	4.5000	0.9579	0.9611
2929	3.5000	0.7450	0.7475
2930	4.5000	0.9579	0.9611
2931	4.5000	0.9579	0.9611
2932	4.5000	0.9579	0.9611
2933	4.5000	0.9579	0.9611
2934	4.5000	0.9579	0.9611
2935	4.5000	0.9579	0.9611
2936	3.5000	0.7450	0.7475
2937	4.5000	0.9579	0.9611
2938	3.5000	0.7450	0.7475
2939	4.5000	0.9579	0.9611
2940	4.5000	0.9579	0.9611
2941	4.5000	0.9579	0.9611
2942	4.5000	0.9579	0.9611
2943	4.5000	0.9579	0.9611
2944	4.5000	0.9579	0.9611
2945	3.5000	0.7450	0.7475
2946	4.5000	0.9579	0.9611
2947	4.5000	0.9579	0.9611
2948	4.5000	0.9579	0.9611
2949	4.5000	0.9579	0.9611
2950	4.5000	0.9579	0.9611
2951	3.5000	0.7450	0.7475
2952	4.5000	0.9579	0.9611
2953	4.5000	0.9579	0.9611
2954	3.5000	0.7450	0.7475
2955	4.5000	0.9579	0.9611
2956	4.5000	0.9579	0.9611
2957	3.5000	0.7450	0.7475
2958	4.5000	0.9579	0.9611
2959	4.5000	0.9579	0.9611
2960	3.5000	0.7450	0.7475
2961	4.5000	0.9579	0.9611
2962	3.5000	0.7450	0.7475
2963	3.5000	0.7450	0.7475
2964	4.5000	0.9579	0.9611
2965	3.5000	0.7450	0.7475
2966	3.5000	0.7450	0.7475
2967	4.5000	0.9579	0.9611
2968	4.5000	0.9579	0.9611
2969	4.5000	0.9579	0.9611
2970	4.5000	0.9579	0.9611
2971	4.5000	0.9579	0.9611
2972	4.5000	0.9579	0.9611
2973	4.5000	0.9579	0.9611
2974	2.5000	0.5321	0.5340
2975	4.5000	0.9579	0.9611
2976	3.5000	0.7450	0.7475
2977	4.5000	0.9579	0.9611
2978	3.5000	0.7450	0.7475
2979	4.5000	0.9579	0.9611
2980	4.5000	0.9579	0.9611
2981	2.5000	0.5321	0.5340
2982	3.5000	0.7450	0.7475
2983	3.5000	0.7450	0.7475
2984	4.5000	0.9579	0.9611
2985	4.5000	0.9579	0.9611
2986	3.5000	0.7450	0.7475
2987	4.5000	0.9579	0.9611
2988	3.5000	0.7450	0.7475
2989	3.5000	0.7450	0.7475
2990	4.5000	0.9579	0.9611
2991	2.5000	0.5321	0.5340
2992	4.5000	0.9579	0.9611
2993	4.5000	0.9579	0.9611
2994	3.5000	0.7450	0.7475
2995	4.5000	0.9579	0.9611
2996	2.5000	0.5321	0.5340
2997	2.5000	0.5321	0.5340
2998	4.5000	0.9579	0.9611
2999	4.5000	0.9579	0.9611
3000	2.5000	0.5321	0.5340
3001	4.5000	0.9579	0.9611
3002	4.5000	0.9579	0.9611
3003	4.5000	0.9579	0.9611
3004	4.5000	0.9579	0.9611
3005	3.5000	0.7450	0.7475
3006	4.5000	0.9579	0.9611
3007	4.5000	0.9579	0.9611
3008	2.5000	0.5321	0.5340
3009	3.5000	0.7450	0.7475
3010	4.5000	0.9579	0.9611
3011	4.5000	0.9579	0.9611
3012	3.5000	0.7450	0.7475
3013	3.5000	0.7450	0.7475
3014	4.5000	0.9579	0.9611
3015	3.5000	0.7450	0.7475
3016	4.5000	0.9579	0.9611
3017	4.5000	0.9579	0.9611
3018	4.5000	0.9579	0.9611
3019	3.5000	0.7450	0.7475
3020	4.5000	0.9579	0.9611
3021	4.5000	0.9579	0.9611
3022	3.5000	0.7450	0.7475
3023	4.5000	0.9579	0.9611
3024	4.5000	0.9579	0.9611
3025	3.5000	0.7450	0.7475
3026	4.5000	0.9579	0.9611
3027	3.5000	0.7450	0.7475
3028	4.5000	0.9579	0.9611
3029	2.5000	0.5321	0.5340
3030	4.5000	0.9579	0.9611
3031	3.5000	0.7450	0.7475
3032	4.5000	0.9579	0.9611
3033	4.5000	0.9579	0.9611
3034	4.5000	0.9579	0.9611
3035	3.5000	0.7450	0.7475
3036	4.5000	0.9579	0.9611
3037	4.5000	0.9579	0.9611
3038	4.5000	0.9579	0.9611
3039	4.5000	0.9579	0.9611
3040	4.5000	0.9579	0.9611
3041	3.5000	0.7450	0.7475
3042	4.5000	0.9579	0.9611
3043	3.5000	0.7450	0.7475
3044	4.5000	0.9579	0.9611
3045	3.5000	0.7450	0.7475
3046	4.5000	0.9579	0.9611
3047	3.5000	0.7450	0.7475
3048	3.5000	0.7450	0.7475
3049	4.5000	0.9579	0.9611
3050	3.5000	0.7450	0.7475
3051	4.5000	0.9579	0.9611
3052	4.5000	0.9579	0.9611
3053	4.5000	0.9579	0.9611
3054	4.5000	0.9579	0.9611
3055	4.5000	0.9579	0.9611
3056	4.5000	0.9579	0.9611
3057	4.5000	0.9579	0.9611
3058	4.5000	0.9579	0.9611
3059	4.5000	0.9579	0.9611
3060	2.5000	0.5321	0.5340
3061	4.5000	0.9579	0.9611
3062	4.5000	0.9579	0.9611
3063	4.5000	0.9579	0.9611
3064	4.5000	0.9579	0.9611
3065	4.5000	0.9579	0.9611
3066	4.5000	0.9579	0.9611
3067	4.5000	0.9579	0.9611
3068	3.5000	0.7450	0.7475
3069	4.5000	0.9579	0.9611
3070	4.5000	0.9579	0.9611
3071	4.5000	0.9579	0.9611
3072	4.5000	0.9579	0.9611
3073	4.5000	0.9579	0.9611
3074	3.5000	0.7450	0.7475
3075	4.5000	0.9579	0.9611
3076	4.5000	0.9579	0.9611
3077	4.5000	0.9579	0.9611
3078	3.5000	0.7450	0.7475
3079	3.5000	0.7450	0.7475
3080	4.5000	0.9579	0.9611
3081	2.5000	0.5321	0.5340
3082	3.5000	0.7450	0.7475
3083	3.5000	0.7450	0.7475
3084	2.5000	0.5321	0.5340
3085	4.5000	0.9579	0.9611
3086	4.5000	0.9579	0.9611
3087	1.5000	0.3193	0.3204
3088	4.5000	0.9579	0.9611
3089	4.5000	0.9579	0.9611
3090	2.5000	0.5321	0.5340
3091	4.5000	0.9579	0.9611
3092	4.5000	0.9579	0.9611
3093	4.5000	0.9579	0.9611
3094	3.5000	0.7450	0.7475
3095	3.5000	0.7450	0.7475
3096	3.5000	0.7450	0.7475
3097	4.5000	0.9579	0.9611
3098	4.5000	0.9579	0.9611
3099	4.5000	0.9579	0.9611
3100	4.5000	0.9579	0.9611
3101	4.5000	0.9579	0.9611
3102	3.5000	0.7450	0.7475
3103	3.5000	0.7450	0.7475
3104	3.5000	0.7450	0.7475
3105	4.5000	0.9579	0.9611
3106	3.5000	0.7450	0.7475
3107	3.5000	0.7450	0.7475
3108	4.5000	0.9579	0.9611
3109	2.5000	0.5321	0.5340
3110	3.5000	0.7450	0.7475
3111	4.5000	0.9579	0.9611
3112	4.5000	0.9579	0.9611
3113	4.5000	0.9579	0.9611
3114	4.5000	0.9579	0.9611
3115	4.5000	0.9579	0.9611
3116	4.5000	0.9579	0.9611
3117	4.5000	0.9579	0.9611
3118	4.5000	0.9579	0.9611
3119	4.5000	0.9579	0.9611
3120	4.5000	0.9579	0.9611
3121	4.5000	0.9579	0.9611
3122	4.5000	0.9579	0.9611
3123	4.5000	0.9579	0.9611
3124	4.5000	0.9579	0.9611
3125	4.5000	0.9579	0.9611
3126	4.5000	0.9579	0.9611
3127	4.5000	0.9579	0.9611
3128	4.5000	0.9579	0.9611
3129	4.5000	0.9579	0.9611
3130	2.5000	0.5321	0.5340
3131	4.5000	0.9579	0.9611
3132	4.5000	0.9579	0.9611
3133	4.5000	0.9579	0.9611
3134	3.5000	0.7450	0.7475
3135	3.5000	0.7450	0.7475
3136	4.5000	0.9579	0.9611
3137	4.5000	0.9579	0.9611
3138	4.5000	0.9579	0.9611
3139	4.5000	0.9579	0.9611
3140	4.5000	0.9579	0.9611
3141	4.5000	0.9579	0.9611
3142	4.5000	0.9579	0.9611
3143	2.5000	0.5321	0.5340
3144	3.5000	0.7450	0.7475
3145	2.5000	0.5321	0.5340
3146	4.5000	0.9579	0.9611
3147	4.5000	0.9579	0.9611
3148	4.5000	0.9579	0.9611
3149	4.5000	0.9579	0.9611
3150	4.5000	0.9579	0.9611
3151	4.5000	0.9579	0.9611
3152	4.5000	0.9579	0.9611
3153	4.5000	0.9579	0.9611
3154	3.5000	0.7450	0.7475
3155	3.5000	0.7450	0.7475
3156	4.5000	0.9579	0.9611
3157	4.5000	0.9579	0.9611
3158	4.5000	0.9579	0.9611
3159	4.5000	0.9579	0.9611
3160	4.5000	0.9579	0.9611
3161	3.5000	0.7450	0.7475
3162	4.5000	0.9579	0.9611
3163	4.5000	0.9579	0.9611
3164	4.5000	0.9579	0.9611
3165	3.5000	0.7450	0.7475
3166	4.5000	0.9579	0.9611
3167	4.5000	0.9579	0.9611
3168	2.5000	0.5321	0.5340
3169	2.5000	0.5321	0.5340
3170	4.5000	0.9579	0.9611
3171	4.5000	0.9579	0.9611
3172	4.5000	0.9579	0.9611
3173	3.5000	0.7450	0.7475
3174	4.5000	0.9579	0.9611
3175	3.5000	0.7450	0.7475
3176	2.5000	0.5321	0.5340
3177	3.5000	0.7450	0.7475
3178	4.5000	0.9579	0.9611
3179	4.5000	0.9579	0.9611
3180	4.5000	0.9579	0.9611
3181	4.5000	0.9579	0.9611
3182	3.5000	0.7450	0.7475
3183	3.5000	0.7450	0.7475
3184	4.5000	0.9579	0.9611
3185	4.5000	0.9579	0.9611
3186	4.5000	0.9579	0.9611
3187	4.5000	0.9579	0.9611
3188	3.5000	0.7450	0.7475
3189	4.5000	0.9579	0.9611
3190	4.5000	0.9579	0.9611
3191	4.5000	0.9579	0.9611
3192	3.5000	0.7450	0.7475
3193	4.5000	0.9579	0.9611
3194	3.5000	0.7450	0.7475
3195	4.5000	0.9579	0.9611
3196	4.5000	0.9579	0.9611
3197	3.5000	0.7450	0.7475
3198	3.5000	0.7450	0.7475
3199	3.5000	0.7450	0.7475
3200	4.5000	0.9579	0.9611
3201	4.5000	0.9579	0.9611
3202	4.5000	0.9579	0.9611
3203	3.5000	0.7450	0.7475
3204	3.5000	0.7450	0.7475
3205	4.5000	0.9579	0.9611
3206	4.5000	0.9579	0.9611
3207	3.5000	0.7450	0.7475
3208	4.5000	0.9579	0.9611
3209	3.5000	0.7450	0.7475
3210	3.5000	0.7450	0.7475
3211	4.5000	0.9579	0.9611
3212	3.5000	0.7450	0.7475
3213	4.5000	0.9579	0.9611
3214	4.5000	0.9579	0.9611
3215	4.5000	0.9579	0.9611
3216	4.5000	0.9579	0.9611
3217	4.5000	0.9579	0.9611
3218	4.5000	0.9579	0.9611
3219	3.5000	0.7450	0.7475
3220	3.5000	0.7450	0.7475
3221	4.5000	0.9579	0.9611
3222	4.5000	0.9579	0.9611
3223	4.5000	0.9579	0.9611
3224	1.5000	0.3193	0.3204
3225	4.5000	0.9579	0.9611
3226	3.5000	0.7450	0.7475
3227	4.5000	0.9579	0.9611
3228	4.5000	0.9579	0.9611
3229	4.5000	0.9579	0.9611
3230	4.5000	0.9579	0.9611
3231	4.5000	0.9579	0.9611
3232	4.5000	0.9579	0.9611
3233	3.5000	0.7450	0.7475
3234	4.5000	0.9579	0.9611
3235	3.5000	0.7450	0.7475
3236	4.5000	0.9579	0.9611
3237	3.5000	0.7450	0.7475
3238	2.5000	0.5321	0.5340
3239	4.5000	0.9579	0.9611
3240	4.5000	0.9579	0.9611
3241	4.5000	0.9579	0.9611
3242	4.5000	0.9579	0.9611
3243	3.5000	0.7450	0.7475
3244	4.5000	0.9579	0.9611
3245	4.5000	0.9579	0.9611
3246	3.5000	0.7450	0.7475
3247	4.5000	0.9579	0.9611
3248	4.5000	0.9579	0.9611
3249	4.5000	0.9579	0.9611
3250	4.5000	0.9579	0.9611
3251	2.5000	0.5321	0.5340
3252	3.5000	0.7450	0.7475
3253	4.5000	0.9579	0.9611
3254	4.5000	0.9579	0.9611
3255	4.5000	0.9579	0.9611
3256	4.5000	0.9579	0.9611
3257	3.5000	0.7450	0.7475
3258	4.5000	0.9579	0.9611
3259	4.5000	0.9579	0.9611
3260	2.5000	0.5321	0.5340
3261	4.5000	0.9579	0.9611
3262	4.5000	0.9579	0.9611
3263	3.5000	0.7450	0.7475
3264	4.5000	0.9579	0.9611
3265	3.5000	0.7450	0.7475
3266	4.5000	0.9579	0.9611
3267	4.5000	0.9579	0.9611
3268	4.5000	0.9579	0.9611
3269	3.5000	0.7450	0.7475
3270	4.5000	0.9579	0.9611
3271	4.5000	0.9579	0.9611
3272	4.5000	0.9579	0.9611
3273	4.5000	0.9579	0.9611
3274	4.5000	0.9579	0.9611
3275	3.5000	0.7450	0.7475
3276	4.5000	0.9579	0.9611
3277	4.5000	0.9579	0.9611
3278	4.5000	0.9579	0.9611
3279	4.5000	0.9579	0.9611
3280	4.5000	0.9579	0.9611
3281	4.5000	0.9579	0.9611
3282	4.5000	0.9579	0.9611
3283	4.5000	0.9579	0.9611
3284	3.5000	0.7450	0.7475
3285	4.5000	0.9579	0.9611
3286	3.5000	0.7450	0.7475
3287	4.5000	0.9579	0.9611
3288	3.5000	0.7450	0.7475
3289	4.5000	0.9579	0.9611
3290	3.5000	0.7450	0.7475
3291	4.5000	0.9579	0.9611
3292	3.5000	0.7450	0.7475
3293	4.5000	0.9579	0.9611
3294	4.5000	0.9579	0.9611
3295	4.5000	0.9579	0.9611
3296	4.5000	0.9579	0.9611
3297	3.5000	0.7450	0.7475
3298	3.5000	0.7450	0.7475
3299	4.5000	0.9579	0.9611
3300	4.5000	0.9579	0.9611
3301	3.5000	0.7450	0.7475
3302	4.5000	0.9579	0.9611
3303	4.5000	0.9579	0.9611
3304	4.5000	0.9579	0.9611
3305	4.5000	0.9579	0.9611
3306	4.5000	0.9579	0.9611
3307	3.5000	0.7450	0.7475
3308	4.5000	0.9579	0.9611
3309	3.5000	0.7450	0.7475
3310	4.5000	0.9579	0.9611
3311	4.5000	0.9579	0.9611
3312	3.5000	0.7450	0.7475
3313	4.5000	0.9579	0.9611
3314	4.5000	0.9579	0.9611
3315	4.5000	0.9579	0.9611
3316	4.5000	0.9579	0.9611
3317	3.5000	0.7450	0.7475
3318	4.5000	0.9579	0.9611
3319	4.5000	0.9579	0.9611
3320	4.5000	0.9579	0.9611
3321	4.5000	0.9579	0.9611
3322	4.5000	0.9579	0.9611
3323	3.5000	0.7450	0.7475
3324	3.5000	0.7450	0.7475
3325	4.5000	0.9579	0.9611
3326	3.5000	0.7450	0.7475
3327	3.5000	0.7450	0.7475
3328	4.5000	0.9579	0.9611
3329	4.5000	0.9579	0.9611
3330	4.5000	0.9579	0.9611
3331	4.5000	0.9579	0.9611
3332	4.5000	0.9579	0.9611
3333	4.5000	0.9579	0.9611
3334	4.5000	0.9579	0.9611
3335	4.5000	0.9579	0.9611
3336	4.5000	0.9579	0.9611
3337	4.5000	0.9579	0.9611
3338	4.5000	0.9579	0.9611
3339	4.5000	0.9579	0.9611
3340	3.5000	0.7450	0.7475
3341	3.5000	0.7450	0.7475
3342	3.5000	0.7450	0.7475
3343	3.5000	0.7450	0.7475
3344	4.5000	0.9579	0.9611
3345	4.5000	0.9579	0.9611
3346	4.5000	0.9579	0.9611
3347	4.5000	0.9579	0.9611
3348	3.5000	0.7450	0.7475
3349	4.5000	0.9579	0.9611
3350	3.5000	0.7450	0.7475
3351	4.5000	0.9579	0.9611
3352	4.5000	0.9579	0.9611
3353	3.5000	0.7450	0.7475
3354	4.5000	0.9579	0.9611
3355	4.5000	0.9579	0.9611
3356	2.5000	0.5321	0.5340
3357	4.5000	0.9579	0.9611
3358	3.5000	0.7450	0.7475
3359	4.5000	0.9579	0.9611
3360	4.5000	0.9579	0.9611
3361	4.5000	0.9579	0.9611
3362	3.5000	0.7450	0.7475
3363	3.5000	0.7450	0.7475
3364	3.5000	0.7450	0.7475
3365	3.5000	0.7450	0.7475
3366	3.5000	0.7450	0.7475
3367	4.5000	0.9579	0.9611
3368	3.5000	0.7450	0.7475
3369	3.5000	0.7450	0.7475
3370	4.5000	0.9579	0.9611
3371	4.5000	0.9579	0.9611
3372	4.5000	0.9579	0.9611
3373	4.5000	0.9579	0.9611
3374	3.5000	0.7450	0.7475
3375	4.5000	0.9579	0.9611
3376	3.5000	0.7450	0.7475
3377	4.5000	0.9579	0.9611
3378	3.5000	0.7450	0.7475
3379	4.5000	0.9579	0.9611
3380	3.5000	0.7450	0.7475
3381	4.5000	0.9579	0.9611
3382	4.5000	0.9579	0.9611
3383	2.5000	0.5321	0.5340
3384	3.5000	0.7450	0.7475
3385	4.5000	0.9579	0.9611
3386	4.5000	0.9579	0.9611
3387	4.5000	0.9579	0.9611
3388	3.5000	0.7450	0.7475
3389	4.5000	0.9579	0.9611
3390	4.5000	0.9579	0.9611
3391	3.5000	0.7450	0.7475
3392	4.5000	0.9579	0.9611
3393	4.5000	0.9579	0.9611
3394	4.5000	0.9579	0.9611
3395	3.5000	0.7450	0.7475
3396	4.5000	0.9579	0.9611
3397	4.5000	0.9579	0.9611
3398	4.5000	0.9579	0.9611
3399	4.5000	0.9579	0.9611
3400	4.5000	0.9579	0.9611
3401	4.5000	0.9579	0.9611
3402	4.5000	0.9579	0.9611
3403	3.5000	0.7450	0.7475
3404	4.5000	0.9579	0.9611
3405	4.5000	0.9579	0.9611
3406	4.5000	0.9579	0.9611
3407	4.5000	0.9579	0.9611
3408	4.5000	0.9579	0.9611
3409	3.5000	0.7450	0.7475
3410	4.5000	0.9579	0.9611
3411	4.5000	0.9579	0.9611
3412	2.5000	0.5321	0.5340
3413	4.5000	0.9579	0.9611
3414	4.5000	0.9579	0.9611
3415	4.5000	0.9579	0.9611
3416	4.5000	0.9579	0.9611
3417	4.5000	0.9579	0.9611
3418	3.5000	0.7450	0.7475
3419	3.5000	0.7450	0.7475
3420	4.5000	0.9579	0.9611
3421	3.5000	0.7450	0.7475
3422	3.5000	0.7450	0.7475
3423	4.5000	0.9579	0.9611
3424	4.5000	0.9579	0.9611
3425	2.5000	0.5321	0.5340
3426	2.5000	0.5321	0.5340
3427	4.5000	0.9579	0.9611
3428	4.5000	0.9579	0.9611
3429	4.5000	0.9579	0.9611
3430	4.5000	0.9579	0.9611
3431	4.5000	0.9579	0.9611
3432	3.5000	0.7450	0.7475
3433	4.5000	0.9579	0.9611
